,Li-Li,Li-V,V-V,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,1.7890651076473594e-07,0.0,0.4
5,1.0162736706162519e-07,2.6910275020706122e-06,0.0,0.5
6,6.626936782842523e-07,2.0859752824879632e-05,0.0,0.6000000000000001
7,5.579106084813306e-06,0.00011736122933166685,0.0,0.7000000000000001
8,3.20392555679445e-05,0.0005237674582988057,3.622856842985903e-06,0.8
9,0.00015003068279496762,0.0019284945504792735,3.6995553454031506e-05,0.9
10,0.0005953257079235159,0.005943342739638601,0.00025153487584192517,1.0
11,0.0020131733514542156,0.015527624680321185,0.001304253309361241,1.1
12,0.005824034319093628,0.034845883691029,0.005466410584588017,1.2000000000000002
13,0.014542095857938711,0.0681664492248989,0.019073086430929698,1.3
14,0.031839420545439964,0.11816071483687332,0.0563073658118521,1.4000000000000001
15,0.06235530410771575,0.1846507650099981,0.14205653647745795,1.5
16,0.11129982234476614,0.264602042088764,0.30841634388259753,1.6
17,0.1834547947686902,0.353340458634727,0.5796551591739834,1.7000000000000002
18,0.28113171968771133,0.4463139770682737,0.9494305269892054,1.8
19,0.4018318996626289,0.5404622293516926,1.3680645835633003,1.9000000000000001
20,0.5375305861093542,0.6345335934223526,1.7588335259162575,2.0
21,0.6768315776246177,0.728397407953974,2.0592308533094985,2.1
22,0.808898969250037,0.8215784337833125,2.255667203624998,2.2
23,0.9264578007968306,0.9113029038713535,2.3813552750642955,2.3000000000000003
24,1.0260286846053384,0.9915792964141281,2.48057166137991,2.4000000000000004
25,1.106124511980618,1.0551085285964261,2.572503474371117,2.5
26,1.165618233006856,1.0971432242317352,2.6436487719145805,2.6
27,1.2035515037570257,1.1178943448812628,2.667361983121418,2.7
28,1.2200299455372836,1.1214800728690828,2.6272814670320184,2.8000000000000003
29,1.2171890455190855,1.1129147875873686,2.5267831284137263,2.9000000000000004
30,1.1993695433804843,1.095995406854407,2.3841847145792054,3.0
31,1.172062446466331,1.0732993846526628,2.222274935292911,3.1
32,1.1401891197065768,1.0470831424764164,2.0590134136515674,3.2
33,1.1071146528111748,1.019379681856571,1.903063642903187,3.3000000000000003
34,1.0749797325125028,0.991588221488401,1.7562439420413376,3.4000000000000004
35,1.045429126043673,0.9649128562931848,1.6201544600726472,3.5
36,1.0197407078338339,0.941179660166929,1.4996270379657037,3.6
37,0.9985538902982831,0.9225408808543235,1.399737097661443,3.7
38,0.9818075232247342,0.9103154278426998,1.3210463547221842,3.8000000000000003
39,0.9689915106140036,0.9044721477461533,1.258726608862288,3.9000000000000004
40,0.9594764569838536,0.9041316759030419,1.2063264424790374,4.0
41,0.9529035630142123,0.9082716001918457,1.1606496639336596,4.1000000000000005
42,0.9493679922643727,0.9160935462757048,1.1236210420373913,4.2
43,0.9489591968722894,0.9269990321131562,1.0994295844620812,4.3
44,0.9511508248175926,0.9403425562643377,1.0895503508396875,4.4
45,0.9550647085836494,0.9552732265710742,1.0906450833001282,4.5
46,0.9603733129195761,0.9707292543708155,1.0971178391197054,4.6000000000000005
47,0.9673818102454147,0.9855326038303152,1.1046035209265126,4.7
48,0.9760384153854329,0.9987119536300328,1.1102544851825538,4.800000000000001
49,0.9853204749991314,1.0099337296374895,1.1110529514040743,4.9
50,0.9938431686169424,1.019534365852889,1.1042212170103842,5.0
51,1.0008153981653956,1.0279109476237454,1.0897901955246396,5.1000000000000005
52,1.0062224306319394,1.034750255804046,1.0712048867207569,5.2
53,1.0102569116136404,1.0389421322492502,1.0522771144956713,5.300000000000001
54,1.0128196149854571,1.0394675839414134,1.034110295053778,5.4
55,1.0136520538136613,1.0364495938719687,1.0156339050609495,5.5
56,1.0127441189456403,1.0312583476685246,0.9961412711943958,5.6000000000000005
57,1.0104293798041388,1.0255582803984122,0.9761550688951456,5.7
58,1.0072120788324095,1.0202652343958818,0.9568106655293616,5.800000000000001
59,1.0037214677235826,1.01547185204251,0.9398202989731321,5.9
60,1.000673191927743,1.0112045015029203,0.9271966318947638,6.0
61,0.9985482650166021,1.0078111158941936,0.9195186931551107,6.1000000000000005
62,0.9972727019370248,1.0054907569275962,0.9146980960438421,6.2
63,0.9963613668390697,1.004014471954753,0.9092378214488844,6.300000000000001
64,0.995359162493606,1.003277039279836,0.9004926577228993,6.4
65,0.9940385360446043,1.0037072272706833,0.887698519685484,6.5
66,0.9923300440436005,1.0056871204466402,0.8718662464202537,6.6000000000000005
67,0.9903643216835977,1.0087500659455044,0.8554340606527459,6.7
68,0.9885830889791442,1.0116858489838627,0.8415420529909713,6.800000000000001
69,0.9875307235042109,1.0134782112919307,0.8328141765109159,6.9
70,0.9874133750940215,1.014028954649001,0.8300126009286225,7.0
71,0.9879670631727799,1.0139840056556182,0.8312794536693737,7.1000000000000005
72,0.9888295759758565,1.0140371613851489,0.8328633970035942,7.2
73,0.9899444665926698,1.0144522788024855,0.8314695497417389,7.300000000000001
74,0.9915000314508006,1.0150595434741534,0.826500579670763,7.4
75,0.9935351292821136,1.015628182389641,0.820022413653647,7.5
76,0.9957348279721093,1.0163298100189035,0.8144224864032833,7.6000000000000005
77,0.9976256905008157,1.0177336987478842,0.8100631228583239,7.7
78,0.9988494748442662,1.0201269274188254,0.8051283178866292,7.800000000000001
79,0.9991688959514834,1.023011194573805,0.7976236132566408,7.9
80,0.9983534755131909,1.0255483036634727,0.7875554270739371,8.0
81,0.9963680295500779,1.0273408799856534,0.7774127827814249,8.1
