,Li-Li,Li-Ni,Ni-Ni,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,6.804658613721363e-07,0.0,0.0,0.4
5,5.306902646054792e-06,7.247565387395538e-08,0.0,0.5
6,3.245458196525276e-05,6.600759178769366e-07,0.0,0.6000000000000001
7,0.00015565049461825563,5.201237277199896e-06,0.0,0.7000000000000001
8,0.0006067147849876453,3.221494149801587e-05,0.0,0.8
9,0.0020031377981492185,0.00016693160187945217,4.238195676366247e-08,0.9
10,0.005705399882007517,0.000739886120462105,1.4104748429750549e-06,1.0
11,0.01423973759912287,0.00282985669258203,1.460068913708305e-05,1.1
12,0.03149151684435363,0.009421403908593876,0.00010531470970307479,1.2000000000000002
13,0.06235203517225498,0.027332906622189665,0.0005878939892576085,1.3
14,0.11184789455967832,0.0690139285118348,0.0026498735171223736,1.4000000000000001
15,0.1840518296906444,0.15163752451503748,0.00998710238610702,1.5
16,0.2806618377265949,0.2905915548830069,0.0319503362764901,1.6
17,0.39921977432253936,0.4884341708741637,0.08722781506968752,1.7000000000000002
18,0.5320134817309338,0.7268900599928413,0.20365431837127462,1.8
19,0.667090243227434,0.9703932086696418,0.407575121198932,1.9000000000000001
20,0.7914045410929933,1.1806710849877988,0.7021086949057735,2.0
21,0.8945123000101364,1.331955139236814,1.0485432480603634,2.1
22,0.9707396406501035,1.4170089357179367,1.3723326844042234,2.2
23,1.0189751982105189,1.4431499942191832,1.5975445087488835,2.3000000000000003
24,1.0413758627354304,1.4242371908723577,1.6849715172315092,2.4000000000000004
25,1.0424631286842088,1.3744919161586908,1.6447105916729092,2.5
26,1.0284329382940025,1.3060798098187614,1.5194948252790164,2.6
27,1.0060292150381351,1.229123168833975,1.3581827264554047,2.7
28,0.9812277431800548,1.152114038326596,1.1978050168933274,2.8000000000000003
29,0.9584123379275483,1.081736659180226,1.0587427703591343,2.9000000000000004
30,0.9401943794975051,1.0224156858615294,0.9483310059477914,3.0
31,0.927456547795992,0.9762658388047644,0.8668595097017858,3.1
32,0.919522994283564,0.943492774068497,0.8121093351356371,3.2
33,0.9149398783979883,0.9230130989814229,0.7812619323031343,3.3000000000000003
34,0.9127809182886512,0.9132916580583239,0.7711598238256777,3.4000000000000004
35,0.913597185059779,0.9131148513296314,0.7783684584892404,3.5
36,0.9189387227887995,0.9215661401609258,0.7994139521012924,3.6
37,0.9295462577387769,0.937297880125754,0.8309686361572417,3.7
38,0.9440797658527237,0.9581219730980038,0.8698755407451092,3.8000000000000003
39,0.959969144521786,0.9813407568816791,0.9130447490102916,3.9000000000000004
40,0.975271770853412,1.0042851637619188,0.9572179376664989,4.0
41,0.9892131056975796,1.0245986877208857,0.9989247238682382,4.1000000000000005
42,1.0012882925496185,1.040239897486783,1.0348897220213895,4.2
43,1.0106888653774626,1.049587753689505,1.0625810034547043,4.3
44,1.0168304421126426,1.0520689424340344,1.0804476474174332,4.4
45,1.0198742417650661,1.0487751454365828,1.087919552959373,4.5
46,1.0202307339238914,1.0419912474251234,1.0855197124374412,4.6000000000000005
47,1.017744977558945,1.033812888727589,1.0750462616436696,4.7
48,1.0120226284354996,1.0252416918394998,1.059338747568909,4.800000000000001
49,1.0036151802378306,1.016436172214326,1.041439636219771,4.9
50,0.9944286097260332,1.0074396996387116,1.0236398166055736,5.0
51,0.986938214749931,0.9986120187426969,1.0070941157565607,5.1000000000000005
52,0.9830395450092708,0.9906123771456182,0.9922119432106494,5.2
53,0.9831775872579565,0.9841151206713163,0.979379816645218,5.300000000000001
54,0.9861126569291702,0.9795100530232967,0.9692981807092418,5.4
55,0.9895994368857708,0.9768804097750418,0.9626637798135702,5.5
56,0.9917246434658594,0.9762588491855266,0.9597319791618325,5.6000000000000005
57,0.9920079884562427,0.9777152468933967,0.9603853661026845,5.7
58,0.9913679657093508,0.9809880120009609,0.9643922494452498,5.800000000000001
59,0.9909659402864333,0.9852059267995539,0.9712767079221977,5.9
60,0.9911001802057959,0.9893498935852123,0.9801346212235931,6.0
61,0.9913130616518279,0.9930402113746626,0.9899584365663656,6.1000000000000005
62,0.9914162250418538,0.9966520436083698,1.0000602809860124,6.2
63,0.99203338542466,1.0006273206488312,1.0099331312651336,6.300000000000001
64,0.9940183418916068,1.0048195883417397,1.018799291985691,6.4
65,0.99753566581124,1.008499696147684,1.0255338797685627,6.5
66,1.0018509025905824,1.010846277051124,1.0290890643485648,6.6000000000000005
67,1.0058522020972045,1.011479500198865,1.0290107014246348,6.7
68,1.0085740401136627,1.0107024863749818,1.025652257562444,6.800000000000001
69,1.009377885720782,1.0092301929799319,1.0199758831363344,6.9
70,1.00809814179781,1.0075792697218198,1.0131437384467699,7.0
71,1.0052653005736656,1.0057416177940703,1.006182787275185,7.1000000000000005
72,1.0018989758839107,1.00349301167166,0.9997375745716655,7.2
73,0.9986134692028602,1.0009302019205644,0.9939018707214471,7.300000000000001
74,0.9949852412811461,0.998621620492843,0.9883973728858844,7.4
75,0.9901980403555427,0.9972759277179016,0.9831451897575489,7.5
76,0.9842565309927699,0.9972524015251109,0.9786504533287269,7.6000000000000005
77,0.9782379682380075,0.9983301355633676,0.9757242504476241,7.7
78,0.9734108112840113,0.9999843993555304,0.9748512289241296,7.800000000000001
79,0.9704254352574795,1.0018800237304781,0.9758234510542158,7.9
80,0.9692659607354678,1.0039951392396467,0.9779422920401691,8.0
81,0.9695753544227073,1.006332432257119,0.9806359155002944,8.1
82,0.9709357887605471,1.0086976500384461,0.9839080222398302,8.200000000000001
83,0.973103919915027,1.0107913331737433,0.9881066933695054,8.3
84,0.9760959236319389,1.0124481305606277,0.9933130078454637,8.4
85,0.9799912293885243,1.013780946396067,0.9990481553880574,8.5
86,0.9846554137632247,1.0150208235129898,1.0044504317405445,8.6
87,0.9896434614687634,1.0161743331608684,1.0086513800083012,8.700000000000001
88,0.9942409807178391,1.0170005068825323,1.0112144597442283,8.8
89,0.9975506897282864,1.0173404926958431,1.0123880401143999,8.9
90,0.998731615626675,1.017193081972538,1.0127988402778536,9.0
91,0.9973926398546114,1.0164387923021787,1.0127727519143248,9.1
92,0.9938726378895693,1.0148063101424498,1.0120010384004159,9.200000000000001
93,0.9891600132116926,1.0121962089260244,1.0098493779989428,9.3
94,0.9844038430787921,1.008798848131136,1.0059015695586708,9.4
95,0.980230094008162,1.0048866004060308,1.0002617688001398,9.5
96,0.9763687370835078,1.0007341593468517,0.9935648476066502,9.600000000000001
97,0.9720355786324995,0.9967456273188412,0.9868130024781189,9.700000000000001
98,0.9668937405409875,0.993425319336226,0.981063638668346,9.8
99,0.9617937701730986,0.9911414684913565,0.9770570803003585,9.9
100,0.9585089344431781,0.9900083642398273,0.9750589303935858,10.0
