,Li-Li,Li-Si,Li-S,Si-Si,Si-S,S-S,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,2.1874994313466148e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.8075398238026806e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.1571443884452418e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,5.6993366196606026e-05,1.8544545352246396e-07,1.8544545352246396e-06,0.0,0.0,0.0,0.9
10,0.00022838748070081672,3.0287966811690325e-06,2.7641362561419118e-05,0.0,4.135319141048772e-06,0.0,1.0
11,0.0007761330948587719,2.557741821822527e-05,0.00020407364276104847,7.4229551340709195e-06,4.81210902557201e-05,0.0,1.1
12,0.002271674363699339,0.0001548168444650471,0.0011022151876156283,9.63031493783701e-05,0.00033049714465746956,0.0,1.2000000000000002
13,0.005834615986318988,0.0007420191875272314,0.004762927945822935,0.0006772550392719249,0.0016831570579169202,0.0,1.3
14,0.013395894568836813,0.0029295922511997224,0.016896905249855185,0.003504039812391119,0.0068801770616960314,0.0,1.4000000000000001
15,0.02800901126156384,0.009740642299328306,0.049987902301065285,0.014491634149899424,0.023087526620681184,0.0,1.5
16,0.05418602189740757,0.02759026711841242,0.12495315518793378,0.04903568692901565,0.0642772517420976,0.0,1.6
17,0.09779863487978657,0.06721613979407424,0.2672673332809611,0.13712219146734805,0.14986626335917905,1.7149995541757466e-06,1.7000000000000002
18,0.164715335293644,0.14212054312104797,0.495381492611465,0.31967520446162306,0.2955181920076687,1.594004236363441e-05,1.8
19,0.25805171018728,0.26332666370911095,0.8052883836687351,0.6272086577167961,0.498367734663242,0.00010545551003110834,1.9000000000000001
20,0.37549968130199013,0.43219119591559174,1.1615967305402122,1.0471184621800362,0.7279487734792862,0.0005136052997986204,2.0
21,0.508638100675502,0.6359509603863108,1.505228482326963,1.5069335586104908,0.9337197887451177,0.002036764065369662,2.1
22,0.6449584805259984,0.8498326272827746,1.7772953399830822,1.8978277649693367,1.0667891284139506,0.006661038552950424,2.2
23,0.7717703481327245,1.0449911339556246,1.9438503832471221,2.1276198864127513,1.1015914118452594,0.018199589159535796,2.3000000000000003
24,0.8800220328991635,1.197745648418614,2.0037555100959965,2.1633860158474434,1.0447921821007022,0.04198500397109946,2.4000000000000004
25,0.9658901871671052,1.295637955001924,1.977487598328018,2.035493905919825,0.9286429193682263,0.08273724980367302,2.5
26,1.0295650770040359,1.3385701246835469,1.8907802069381199,1.8100692392639903,0.7947516167487457,0.14128451190064953,2.6
27,1.072918671600145,1.335981801678254,1.7661837656722543,1.5558991767693124,0.6779687730186348,0.21283510696235744,2.7
28,1.098246583883205,1.3022586640788536,1.6229798476933124,1.3237757926796623,0.5976815761873631,0.28905234846009054,2.8000000000000003
29,1.1083471154996662,1.252341769950755,1.47816192091646,1.140190935971843,0.5579635527489433,0.3631835731510471,2.9000000000000004
30,1.1066390929992895,1.1984883935801118,1.3446099222453909,1.010576600074815,0.5532988407547361,0.43443916782011827,3.0
31,1.0968840596883958,1.1483721190870504,1.2289802864516925,0.9277453871004235,0.5748124956814422,0.507554056869183,3.1
32,1.0829532706989602,1.1048075279137015,1.1325553616997879,0.8806247621595998,0.6136927968420965,0.5873548869988345,3.2
33,1.0682673566791485,1.0673511656173809,1.0541837602183932,0.8590424961404233,0.6621725264017504,0.6734947625403437,3.3000000000000003
34,1.054602051793268,1.0348008505438768,0.9920937916467234,0.8547495706298203,0.7138543122793163,0.7599991789424727,3.4000000000000004
35,1.041584461756396,1.006733212159854,0.943748659533257,0.8612543478434135,0.764064943087492,0.8386551559129374,3.5
36,1.027995139194153,0.9834370347665002,0.9062059796398114,0.8734540222650282,0.8101912314672897,0.9028368158218598,3.6
37,1.0135691293274103,0.9654471590953474,0.8778523884106099,0.8871233416944533,0.851822783623345,0.9498020133552644,3.7
38,0.9993646253340026,0.9534718081630815,0.8589699424445439,0.8992627704662909,0.8898506461994761,0.9805418789892548,3.8000000000000003
39,0.9868172065915324,0.94809628387773,0.8497733793338832,0.909193739910384,0.9243862028973086,0.9980906596518659,3.9000000000000004
40,0.9769026696167654,0.9490257339881474,0.8486742116101126,0.9185817183986206,0.9533437533115874,1.0068465878495616,4.0
41,0.970013773641137,0.9548143077684763,0.8530766681581774,0.9295936082608637,0.9736371402194869,1.012828517994663,4.1000000000000005
42,0.9662956110165903,0.9635737931019128,0.8612036025712348,0.9426359077779008,0.9843889682587831,1.0218283380302162,4.2
43,0.9658847532648032,0.9738174458822698,0.8726105018054882,0.9555238560121012,0.9888250956474651,1.0357787820375985,4.3
44,0.9686581084075382,0.9845220525121723,0.8874473767741039,0.9646738471175305,0.9921105485425387,1.0518835650719665,4.4
45,0.9738900021354627,0.9946880932765554,0.905745606665913,0.9674438292460655,0.9970021501991484,1.0660502656714905,4.5
46,0.980376645513694,1.00335812093298,0.9270572234004459,0.9640202602907427,1.0024167282662677,1.0759101873688135,4.6000000000000005
47,0.9867844751321415,1.010151867570478,0.95016182833951,0.9574693081939186,1.0063140658881922,1.0804580138253432,4.7
48,0.9919603936248429,1.0153685048998524,0.9729603458476374,0.9517438608387514,1.0086399082261788,1.0789784563798612,4.800000000000001
49,0.995341614765765,1.0194009381660913,0.9930454249432955,0.9490234505480927,1.0109850942948662,1.0711381120863739,4.9
50,0.9971265618975059,1.0223823250306643,1.0086606471780526,0.9486585457569354,1.014584139393909,1.0568678966782092,5.0
51,0.9978185202049703,1.0244946827625236,1.0190747813612147,0.9487845581572433,1.0194461310599923,1.036649362742821,5.1000000000000005
52,0.9976596780692277,1.0261729083599018,1.02440203757398,0.9489562990026554,1.0250501031550172,1.0140112445758613,5.2
53,0.9965978093370985,1.0276590191841954,1.0256593970238805,0.950838669577271,1.0313426373156451,0.9970650375253076,5.300000000000001
54,0.9946452608046962,1.02859065311327,1.0247905488399067,0.9560967734079506,1.0384333717126817,0.9934594348326347,5.4
55,0.9921710472596996,1.0284004933516553,1.0238402726669462,0.9639459479056108,1.044931799244307,1.0018005818170714,5.5
56,0.989785368010947,1.0269633603949124,1.0237748178080572,0.9713725189224698,1.047562953219274,1.0100414116068726,5.6000000000000005
57,0.9878950317832966,1.0245215288212117,1.0242263711497148,0.9757776665389525,1.043800608238859,1.0045958700895248,5.7
58,0.9864457452890881,1.0212447183381126,1.0240501339716026,0.9768878556637389,1.0347993697310145,0.9814908050757403,5.800000000000001
59,0.9852203992879828,1.0173051285604253,1.0218144029202256,0.9761174825240335,1.0248904819119744,0.9490191219334732,5.9
