,Li-Li,Li-Si,Li-I,Si-Si,Si-I,I-I,r
60,0.985054154281729,0.9958823400367212,1.0080579425805252,1.01463011610707,1.0123598739344384,0.9618470071475481,6.0
61,0.9860366725042318,0.9957495252740554,1.0121354839741084,0.9963497877800918,1.0170564852139603,0.9557920795898583,6.1000000000000005
62,0.9877483801502271,0.9961485948014084,1.01531712708476,0.9761045904866934,1.0228803777821591,0.9505755539248542,6.2
63,0.987963705709577,0.997169234846766,1.0185768124823114,0.9565312445776241,1.0283560078082707,0.9451447468609512,6.300000000000001
64,0.9858995475094594,0.9986504995105063,1.0220612607311894,0.9393181094735642,1.0317231540878733,0.9389408292246981,6.4
65,0.9828735886747237,1.0000742477966673,1.0252724338351777,0.9248191084940554,1.0322719943813927,0.9320357362166567,6.5
66,0.9809381055664679,1.001046892485132,1.0279144329601342,0.9125032030596789,1.0312630417960436,0.9258696088296553,6.6000000000000005
67,0.9812025292922727,1.0016290579223135,1.030286494923855,0.9014573849586521,1.0308693489705498,0.9227224195743822,6.7
68,0.9834970050149834,1.0020413952738778,1.0327601458226003,0.8908312402757278,1.0319425407985954,0.9234236058053639,6.800000000000001
69,0.9868986828137374,1.0022449555230433,1.0350036486866687,0.8804190286096011,1.0333405953872041,0.9257109738889161,6.9
70,0.9901804734535958,1.0018945922519438,1.0359559069862958,0.870760609417969,1.0335762925045147,0.9260055947420143,7.0
71,0.992270902439094,1.000557759683048,1.034695980837944,0.8626289962152418,1.0325215739991989,0.9231724104866144,7.1000000000000005
72,0.9927877419417116,0.9979578106690125,1.0311993100312873,0.8567488431921327,1.0312485935170144,0.919504969205879,7.2
73,0.9921390996764768,0.9942268375698358,1.0262755463795452,0.8538449365493017,1.0306172960096844,0.9176618752406656,7.300000000000001
74,0.9911033752883328,0.9901486420275345,1.021123479593785,0.8540925308132303,1.0304025952849634,0.9177547727626969,7.4
75,0.99033484486729,0.9870882872687193,1.016938726805766,0.8563657318040732,1.029838461677011,0.9182766822756925,7.5
76,0.990098586073329,0.9863029637728061,1.0143607732634652,0.8587411348694578,1.0288912628339548,0.9190539579013555,7.6000000000000005
77,0.9902614278186145,0.9880026034857592,1.013036607888989,0.8597974058518,1.0287151768918137,0.9220983842875852,7.7
78,0.9904806373085666,0.9910900269839966,1.0119783887422102,0.8588912931265522,1.0306299550229556,0.9295344828882095,7.800000000000001
79,0.9905289259623131,0.9939596660137473,1.0104290207618574,0.8556296657497015,1.0349750809481726,0.9414588431840228,7.9
80,0.990504907214516,0.9955879432092477,1.0082229430409548,0.8501580309006992,1.0411284999573338,0.9558222634413442,8.0
81,0.9906955349695145,0.9958909099813965,1.0054795944109458,0.8437854714629404,1.0480925864399844,0.969493069965101,8.1
82,0.9912447690712335,0.9952880874321388,1.0024515189829024,0.8382460058232388,1.0548041667914951,0.9793868891600129,8.200000000000001
83,0.9920054105139131,0.994106433296517,0.9998321215797218,0.8343142645238105,1.0605725792385592,0.9839292047667821,8.3
84,0.9926464270050416,0.9922426632095782,0.9986133156771957,0.8317807366916239,1.065652711014878,0.9841013036637973,8.4
85,0.9928984300953032,0.9892928989072545,0.9991251238929928,0.8304870448005831,1.0709675850311873,0.9824808129444829,8.5
86,0.9927946197054246,0.9852239330740055,1.0005026173035894,0.8306668129764343,1.0769087804332174,0.980914473310574,8.6
87,0.9927115549927263,0.9809309626627293,1.0015248769751222,0.8323587076348786,1.0825699789517802,0.9795345074523392,8.700000000000001
88,0.9931312247644832,0.977812791600154,1.0017571034087218,0.8348866846118466,1.0862790274007594,0.9780418837313527,8.8
89,0.9943506413293357,0.9767583286580043,1.001649820151639,0.8369744804857582,1.0868642049064625,0.9770127104559151,8.9
90,0.9962820242809455,0.977755136322688,1.001840732985096,0.8373840212694619,1.084561085716912,0.9771767185948016,9.0
91,0.9983471520782703,0.9802703769442491,1.002608380071357,0.8356441273835976,1.080925593719009,0.9778600419910635,9.1
92,0.9996568594792145,0.9835483250827803,1.003684181507965,0.8322626895466118,1.0779353376276712,0.9772521840839825,9.200000000000001
93,0.9996102859497175,0.9866683798247041,1.0042824383601388,0.8283488622168422,1.076788973072813,0.9745583302827253,9.3
94,0.9984350756000518,0.9888831382742518,1.0034937374328166,0.8251489014213014,1.0770342859854773,0.9711989440488418,9.4
95,0.9970357396383304,0.990120531011063,1.0009507348130187,0.8235698489568908,1.0769328563706344,0.9695856840371969,9.5
96,0.9962940115665647,0.9909884465042891,0.9971174532158547,0.8235811283549785,1.0751209964742368,0.9711771556681305,9.600000000000001
97,0.9965817144680497,0.9921686154877704,0.992906627425768,0.8240674845242071,1.0718521403086543,0.9756509028701957,9.700000000000001
98,0.9977773469108668,0.9938102923314985,0.9891610841173991,0.8236961246231778,1.0684004928457755,0.9813324567338974,9.8
99,0.999371137141437,0.9954636560883005,0.9864482242544108,0.8222228230324777,1.065777636835112,0.9862500654687409,9.9
100,1.0005299190710688,0.9964910718036585,0.9850532458631182,0.8208168259711426,1.0643956274837818,0.9890115056788422,10.0
