,Li-Li,Li-Si,Li-O,Si-Si,Si-O,O-O,r
47,0.9449712886796501,1.0072550479485336,1.013471685121377,0.9929381305450274,1.0078990928020755,1.0050977619152954,4.7
48,0.9513087122090789,1.0110928888934503,1.0066617083482812,0.9979217082999885,1.0053399620775425,1.0076461279626001,4.800000000000001
49,0.9563724252591786,1.0136217401369607,0.9990344128119045,1.0009299748664573,1.0049441047125185,1.008359768418527,4.9
50,0.9612020681130468,1.0158759745688142,0.9914168389036023,1.0023670859430827,1.0069808626595582,1.009026404799373,5.0
51,0.9656727832024655,1.0178779763030632,0.9846240946766861,1.0024808649420935,1.010763621209415,1.0095746432112238,5.1000000000000005
52,0.9693718282678642,1.0189318594813388,0.9785977168205882,1.001204166504766,1.0147740840937576,1.0079748800927686,5.2
53,0.9727927196670927,1.0185757590960547,0.9727269907843177,0.9986546858094981,1.0177055807830593,1.0018251400129707,5.300000000000001
54,0.977015208422906,1.0170142456246494,0.967292140885355,0.9955848247912849,1.0193327173066415,0.9906891817009754,5.4
55,0.9821500130274659,1.0149240082399376,0.9639458338267168,0.9930135997811655,1.02026141754622,0.9771537453900061,5.5
56,0.9868378106222022,1.0131005978912324,0.9643368409592964,0.9914491938101064,1.0210354880948107,0.9653853270443215,5.6000000000000005
57,0.9896575412231772,1.0121095902405737,0.9683618853636161,0.9906693374385532,1.0216032938566721,0.9584278067721939,5.7
58,0.9904320964805979,1.0120976167925997,0.9738603717554934,0.9902345659217717,1.0215159442391386,0.9565676889848409,5.800000000000001
59,0.9897246123264997,1.0129741099273672,0.9780370592599699,0.9899198161834875,1.020569842800333,0.9577900361186478,5.9
60,0.9877505376755555,1.0146962052683766,0.9793559361170598,0.9895388775227653,1.0192098012476865,0.9596699985505002,6.0
61,0.984536431979703,1.0171451462777372,0.9781887712226194,0.9886486067311006,1.0181273512735056,0.9610943652590306,6.1000000000000005
62,0.9807645450629777,1.0197196730410671,0.9758345444892913,0.986828600260054,1.0175142598755227,0.9622642310627881,6.2
63,0.9777556709472331,1.02138152623112,0.9732459278549517,0.9842782443745249,1.0170219292578884,0.9633319433906242,6.300000000000001
64,0.976572981711175,1.0213110861164783,0.9707314801252122,0.9818202487431535,1.016463147041527,0.9636817932954874,6.4
65,0.977360579629084,1.019443067344009,0.968445054075597,0.980169508767249,1.0161888890977744,0.9625809751765577,6.5
66,0.9795068170448812,1.0164175214495068,0.966702912529116,0.9793433835742567,1.0165722611696866,0.9599921461244285,6.6000000000000005
67,0.9820985845797587,1.013281746185785,0.9658360418540436,0.9788699169014962,1.0173674149128211,0.9567630200830167,6.7
68,0.9840009306922884,1.011186820576992,0.966026380973378,0.9784486318470899,1.017913161166979,0.9544432898028711,6.800000000000001
69,0.9840134485364385,1.0109474439146775,0.9674261706206073,0.9781964905809661,1.0179165718191603,0.9547300679119288,6.9
70,0.9817165683889353,1.012610880399597,0.9701799973673099,0.9782692793200589,1.0177381942047479,0.9584052943227817,7.0
71,0.978054168994891,1.0154461273756916,0.974059047241068,0.9785379874047531,1.0179325951751768,0.9645633559381638,7.1000000000000005
72,0.9744852614450187,1.018384355761563,0.9781599087911844,0.9788237563537738,1.0187767350081331,0.9710279102648431,7.2
73,0.971719268267295,1.0204743471674251,0.9813118847459553,0.9791883014720836,1.020142290953684,0.9756030590490186,7.300000000000001
74,0.9695688166344042,1.0211041476955651,0.9830825615645382,0.9797729185028609,1.0215301309976808,0.9771384767804174,7.4
75,0.9675620224184239,1.020105297361906,0.9843548028680201,0.9805769774211501,1.0222960018261205,0.9758696574989095,7.5
76,0.9653894248716778,1.0178604416447643,0.986601932908551,0.9815722823477772,1.0220104617987953,0.9730150967420558,7.6000000000000005
77,0.9631649340562007,1.0152641362649237,0.9904249072236222,0.9827518307989977,1.0206105142470494,0.9698742284418976,7.7
78,0.9614320902261836,1.0133817010681414,0.9950044509936914,0.983917025942207,1.0183324664265134,0.9670900288127484,7.800000000000001
79,0.9606503434642703,1.0128709177080575,0.9990075273576751,0.9846736418808616,1.015664466103321,0.9646212436606211,7.9
80,0.9606045425151296,1.0135567936116845,1.0016789455987132,0.9848248433489036,1.013213033186196,0.962064852946264,8.0
81,0.960571881519792,1.0145925965115155,1.002966537033921,0.9846766689931614,1.0113673386190358,0.958949555193643,8.1
82,0.9600445485495127,1.0151127132491464,1.0030570768854785,0.9848376182480236,1.0101064979142458,0.9552601684821663,8.200000000000001
83,0.9591041419189072,1.0147683195356094,1.0021725583145717,0.9856788396218465,1.0092286295706785,0.9519401151132492,8.3
84,0.9582889350673731,1.0137856433204153,1.000675085404085,0.9869829203153097,1.008668265814123,0.9504835003302659,8.4
85,0.9583203788545367,1.0127426884839237,0.9991407041023604,0.9881328441958065,1.008463874438217,0.951812726242177,8.5
86,0.9596350783611273,1.0122996347014608,0.9982585716204323,0.9886290218694983,1.0084567225376628,0.9556388215001665,8.6
87,0.9619570706220663,1.0128750482397832,0.9984619482118132,0.9884017753269827,1.008207022962835,0.9607146057141537,8.700000000000001
88,0.9645954514482947,1.014305153525787,0.9993564948446415,0.9876817833734349,1.0073096034411408,0.9655000858357037,8.8
89,0.9672188523528785,1.0158319074873157,0.9996378388584191,0.9866895322067343,1.0056777047923473,0.9688822379287428,8.9
90,0.9699320319025174,1.0166483368496917,0.9980397842269717,0.9855214684739417,1.0034798541554426,0.9706868996695439,9.0
91,0.9725991395271939,1.016574718331656,0.9945297605739299,0.9843262092187053,1.0010225658247875,0.9716234243486885,9.1
92,0.9746581558082279,1.0161708123219788,0.9903874027981385,0.9834969660815581,0.9987535820689339,0.9726467778519392,9.200000000000001
93,0.9758834215172139,1.0161418897158039,0.9871479293366711,0.9835933298107422,0.9971070988993941,0.9742530275594339,9.3
94,0.9769878085179833,1.0167354505675321,0.9856693869828048,0.9850646881222063,0.9961423949593837,0.9762816055103584,9.4
95,0.9790479691289012,1.017744992398429,0.9860713208791245,0.98802860534515,0.9954402878281939,0.9782637840008434,9.5
96,0.9822965252589131,1.0188167855987542,0.9881211149858597,0.9921522020126544,0.9945003907274566,0.9798466978154796,9.600000000000001
97,0.9857413288420319,1.0195362199171296,0.9914112271884127,0.9966242486118118,0.9932429279452012,0.9808999920680418,9.700000000000001
98,0.9880980194771608,1.0195170191916774,0.9952669091091324,1.0004110206270869,0.9920554883880702,0.9813875562647035,9.8
99,0.9889775355530244,1.018811154839539,0.9987243539429475,1.0028316874360739,0.9913335026533828,0.9813861102195569,9.9
100,0.9890310647501133,1.018094546379908,1.0007784614962851,1.0038883460755148,0.9910802822308343,0.9812076870144251,10.0
