,Li-Li,Li-Si,Li-Ge,Si-Si,Si-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,2.245253585006299e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.8552623197420894e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.084553868884944e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,5.192471293333555e-05,4.758539172374941e-07,0.0,0.0,0.0,0.0,0.9
10,0.00020397105165519946,5.140317056548988e-06,1.0186798672713762e-06,6.366749170446102e-07,0.0,0.0,1.0
11,0.0006872179366331642,3.7881336790273416e-05,1.0299716097781644e-05,7.961109620189828e-06,3.0475741181525936e-06,3.047574118152594e-06,1.1
12,0.0020466184614387007,0.00020832673393325572,6.885804583293365e-05,8.683735727332274e-05,4.290757807894665e-05,2.537355086353805e-05,1.2000000000000002
13,0.005520515298155075,0.0009297059506926953,0.0003642342987666214,0.0005772052050960084,0.00031256083367723096,0.0001742128740260666,1.3
14,0.013592653113123498,0.003471489859133593,0.0015660945993122288,0.0029135131613502955,0.0016728003351270217,0.0008639746375237696,1.4000000000000001
15,0.03045763996397587,0.011036313495835195,0.0056710797279340835,0.011966402016187556,0.007127873869137666,0.0034910549327620355,1.5
16,0.061777688993946964,0.030227675956046213,0.01763017870976752,0.04061830878463431,0.024916269448615722,0.011724546952320813,1.6
17,0.1133491305993435,0.07197630517366269,0.047612289515445175,0.11462081348785215,0.07232263593518554,0.033019363936926,1.7000000000000002
18,0.18909689425981482,0.15017367841902465,0.11221261003357715,0.2704615933337208,0.17604331070697227,0.07834740177427428,1.8
19,0.2895460622725169,0.27661544759003404,0.23116926246046285,0.5379659391774998,0.3629402160861134,0.1574246488449794,1.9000000000000001
20,0.4113677095344265,0.4533106139296663,0.4170393628295003,0.9115952058214488,0.6408221826148536,0.2703124307958013,2.0
21,0.547462055353622,0.6667589378987518,0.661883145578205,1.3328451786241342,0.9813702868784445,0.4027732768869242,2.1
22,0.6871731207564885,0.8896779484181666,0.9323530638107941,1.7056961610826877,1.322595471061951,0.5322335352953018,2.2
23,0.8178234918270282,1.0909081494100732,1.1814944859854055,1.9400740760714503,1.5940729172296486,0.6398996579179821,2.3000000000000003
24,0.9284729077683639,1.2471085501300314,1.3704703311271011,1.99316379860718,1.7473231570608205,0.7166487384553706,2.4000000000000004
25,1.013730723312684,1.3484651298823644,1.4830883046911683,1.882576693793489,1.7709329357057881,0.7592704111358081,2.5
26,1.0740918396404036,1.3968228361558128,1.524218957390663,1.669164716604697,1.6869923202109947,0.7667566438718755,2.6
27,1.1126685527707605,1.4006810969393066,1.509123596662307,1.4252166096700518,1.5380103391847724,0.7435268840152575,2.7
28,1.1320366602691911,1.3713553485310148,1.4548921277262132,1.2064787631561793,1.3708492000723826,0.7024945615923538,2.8000000000000003
29,1.1342403515469157,1.3208822564723564,1.3773342291985458,1.0396082833518503,1.2206835827594922,0.6596076451980626,2.9000000000000004
30,1.1227185380884648,1.2602925117424615,1.2903189703900333,0.9262178670006067,1.1021146694225212,0.6254897884473586,3.0
31,1.102760566381464,1.1978429256075966,1.2052046007135144,0.8554537906721658,1.013286011351195,0.6036704139281855,3.1
32,1.079699779761234,1.138348757454254,1.1303093675163483,0.8149682801645737,0.9471584941620425,0.5937408321993675,3.2
33,1.0573535835675576,1.0843073722078165,1.070504128248913,0.7955814010968247,0.8986340513475026,0.5934706199480855,3.3000000000000003
34,1.0380314691061117,1.0375637588534137,1.0265677939388032,0.7913072031938898,0.864715109020577,0.5996078677148305,3.4000000000000004
35,1.0226704972622827,0.9998252026056031,0.9951290359810759,0.7981149230466356,0.8428151260270028,0.6093146222385453,3.5
36,1.0104712709456745,0.9720033152069442,0.9706164494692168,0.8127221321654494,0.8308221531157445,0.6215275089570823,3.6
37,0.9995894050844568,0.9536332783034568,0.949085378104484,0.8316206685422387,0.8280912001509697,0.6375427613604214,3.7
38,0.9890503373915627,0.9433070501475305,0.9311155355674822,0.8510363853149651,0.8353075089140176,0.6608555761936916,3.8000000000000003
39,0.9798642419474772,0.9397632927374336,0.9208994249605618,0.8682191377763437,0.8525818352748654,0.6945503611550611,3.9000000000000004
40,0.9741545961785839,0.9422394647212312,0.9219346272737783,0.8825865520742768,0.8776252494255302,0.7365300205390165,4.0
41,0.973273414224351,0.9496709095050104,0.933243983399255,0.8950035408575643,0.9062580651551743,0.7777635324408757,4.1000000000000005
42,0.9766232263178505,0.9601622615160721,0.9495716565113097,0.9059028284690815,0.9347055076808178,0.8071305883043035,4.2
43,0.9822418592100506,0.9717420009664706,0.96500827130854,0.9147613586704948,0.9609196856571075,0.8186846163002034,4.3
44,0.9884281371669514,0.9833501747726674,0.9763245917329685,0.921503179527173,0.9842056793582297,0.8144530757457417,4.4
45,0.9946083631643137,0.9946893378758751,0.983450774346996,0.9274743087983299,1.0047636239641067,0.8015395941847108,4.5
46,1.0006346385339557,1.0052616475912601,0.9880856436146452,0.9341064137543515,1.0236604697140845,0.787577088930564,4.6000000000000005
47,1.0057995110624334,1.013874176302693,0.9922015250376186,0.9409360271241843,1.0421526160528156,0.7779024639677719,4.7
48,1.0090682030633944,1.0192028573255105,0.9966271364604341,0.9457895698864304,1.0603976059159885,0.7751219171875336,4.800000000000001
49,1.0101093928747562,1.0207803838940657,1.0004835426866538,0.9470948597759231,1.0767895503998535,0.7799203605174371,4.9
50,1.0096811161333294,1.0193394914712024,1.0027751729159187,0.945795885862749,1.0883592985004982,0.7918759617730531,5.0
51,1.0091912430810983,1.0161201954834365,1.0043775778951456,0.944888446310913,1.0917567513560913,0.8095587906421802,5.1000000000000005
52,1.010013526181162,1.012022420920317,1.007199492389696,0.9470170939289245,1.0847625210940475,0.829705393059843,5.2
53,1.0126540232580283,1.0076156646086702,1.0114486227527306,0.9525756410990085,1.06820040722235,0.8472309995938115,5.300000000000001
54,1.0161166062516453,1.0036244481046566,1.0149526406665865,0.9598580397945266,1.04665361835644,0.8581878648792087,5.4
55,1.0183361362848262,1.0007909642616934,1.0155017364382966,0.9664397988274673,1.0265739539207008,0.863502397479217,5.5
56,1.0175925608995418,0.999208863408586,1.013194662330109,0.9704310326904984,1.0128715894943792,0.8688893183414599,5.6000000000000005
57,1.0136426073815732,0.9982396862366354,1.0101647436423395,0.9713501646000144,1.0069494352730055,0.880117310817198,5.7
58,1.0076593908609963,0.9972216537802107,1.0085220285528662,0.9703338520082369,1.0075022650470882,0.8981270967666453,5.800000000000001
59,1.0011837625012572,0.9959707294432922,1.0091954984062326,0.969228821010318,1.0122641572673592,0.9180403583936738,5.9
