,Li-Li,Li-O,O-O,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,7.3609774979373465e-06,0.30000000000000004
4,0.0,0.0,0.00012086976568687282,0.4
5,1.646964270063644e-07,1.2352232025477334e-06,0.0008828081929436624,0.5
6,2.068016187561567e-06,1.9983394004509582e-05,0.004616080380718284,0.6000000000000001
7,1.3049433682009233e-05,0.00016013132620741716,0.019166418533584997,0.7000000000000001
8,6.59899699306728e-05,0.00091320345389512,0.0644359416129762,0.8
9,0.00026924877299933043,0.004116965121569344,0.1764805058123814,0.9
10,0.0009120428436078138,0.015219827125057976,0.39567356341225035,1.0
11,0.002634244203643042,0.046837641217703584,0.7300253914734169,1.1
12,0.006655922913955498,0.12114053009545024,1.1151599372399248,1.2000000000000002
13,0.015037231483072028,0.2656728571773407,1.4204527202230475,1.3
14,0.0308495343025446,0.4987735764056292,1.521818423534837,1.4000000000000001
15,0.058034989849955074,0.8102799806515707,1.386921739517782,1.5
16,0.10088302600547312,1.1534209713792538,1.0932961417713964,1.6
17,0.16328893585486237,1.4599349791272578,0.7671580995884665,1.7000000000000002
18,0.2477017994549527,1.6709320622417307,0.5062931698960257,1.8
19,0.3535740517065584,1.7613279567532256,0.34715863430518445,1.9000000000000001
20,0.47620819548655335,1.7429019634900689,0.2794056832201404,2.0
21,0.6075041125682684,1.649988528823668,0.2754743722753771,2.1
22,0.7383183758524346,1.5212499662541237,0.3102951427317103,2.2
23,0.8603592839929263,1.3872415904140878,0.36707271533892416,2.3000000000000003
24,0.9667794381423009,1.2661575090880226,0.43579991952522207,2.4000000000000004
25,1.0526221834620608,1.1654533983831645,0.510749688980659,2.5
26,1.1158445645726949,1.085672355161628,0.5888658000968484,2.6
27,1.1580101449268452,1.0240770915513369,0.668496212608013,2.7
28,1.1833972232101666,0.977267437866158,0.7483480834083616,2.8000000000000003
29,1.1965405948834897,0.9425428498223367,0.8271374893691186,2.9000000000000004
30,1.2000779770047783,0.9180218128039471,0.9034760193734431,3.0
31,1.1948839234229995,0.9018532131681875,0.975198464070639,3.1
32,1.1817999577258458,0.8913830112879567,1.0388284775927528,3.2
33,1.162375554671471,0.8836279725785839,1.0904047021942402,3.3000000000000003
34,1.1381372618203114,0.8771761479095762,1.1273908051395567,3.4000000000000004
35,1.1104776097132645,0.8732738741225575,1.1500413025957998,3.5
36,1.0816897752385561,0.8743197525990992,1.1608028024999044,3.6
37,1.055011516332555,0.8813799464737035,1.1621618463500696,3.7
38,1.0328971664915596,0.8934376269404268,1.155156377479956,3.8000000000000003
39,1.0156803989339687,0.9085496258880728,1.1402851158567024,3.9000000000000004
40,1.0021170338421386,0.9250424357400016,1.1194998352958043,4.0
41,0.9907321816699134,0.9417374999882188,1.096318312845897,4.1000000000000005
42,0.9806934345423285,0.9577116996730717,1.0737466651840775,4.2
43,0.9720038852917018,0.9723500775492687,1.0528752006694055,4.3
44,0.9650269613123109,0.9855801036359492,1.0337039407324533,4.4
45,0.9597156694883394,0.9977160067973483,1.0165047903488824,4.5
46,0.9555326887424448,1.0089159463455,1.0018107329707289,4.6000000000000005
47,0.9522746024028436,1.0189066658642936,0.9895914276340427,4.7
48,0.9506079655704787,1.027181742476211,0.9792254015124914,4.800000000000001
49,0.9514559993559593,1.0332311172070432,0.97036020244174,4.9
50,0.9549434480501191,1.0366120327909927,0.9634489637034594,5.0
51,0.9600697358663507,1.037124276112436,0.9592745437102563,5.1000000000000005
52,0.9654408568762239,1.0350771552501141,0.9580544852987225,5.2
53,0.9703921033251152,1.0313234548396317,0.95918853163827,5.300000000000001
54,0.9753381485629299,1.0269359318956972,0.9617727591834698,5.4
55,0.980908606476947,1.0226747748871607,0.9650683064384187,5.5
56,0.9868858753385406,1.018609869551924,0.9684248117338553,5.6000000000000005
57,0.9921902004449666,1.0143075989460304,0.9711584192850935,5.7
58,0.9958635472284796,1.0094843610468769,0.9728498687608214,5.800000000000001
59,0.9979375843462348,1.004370001861487,0.9736903386660082,5.9
60,0.9993275100571412,0.9994300327443096,0.9743851235954122,6.0
61,1.0008412218956804,0.9949839503045512,0.975833161241512,6.1000000000000005
62,1.0023888198061948,0.9912110521492752,0.9788514108093752,6.2
63,1.0033244185463535,0.9883521238320764,0.983790614204377,6.300000000000001
64,1.0033402198848522,0.9867148781663493,0.9901616069284468,6.4
65,1.0026249445119257,0.986475182609154,0.9967926308803507,6.5
66,1.0013522090956188,0.9875134572348903,1.0024655152393995,6.6000000000000005
67,0.9994768107581508,0.9893908538661456,1.0064143784625177,6.7
68,0.9969465312436413,0.9914247837463853,1.0084092705809184,6.800000000000001
69,0.993759539713343,0.9929473011557644,1.0086010901221485,6.9
70,0.9899176947229633,0.9937537542335205,1.0073441573947968,7.0
71,0.9856590534401982,0.9942880070811255,1.005069957790996,7.1000000000000005
72,0.9816953077206433,0.9951982045444828,1.002211444299161,7.2
73,0.9788996170116401,0.9967496182886619,0.9991785672458343,7.300000000000001
74,0.9776681012991252,0.9988308059784244,0.9964105815431441,7.4
75,0.9777197644321556,1.0013081505080523,0.9944533526448811,7.5
76,0.9785226865131452,1.0040331014974557,0.993819723059006,7.6000000000000005
77,0.9797049842926264,1.0066179595644924,0.9946308926750136,7.7
78,0.981051858341249,1.0085673157596602,0.9965110233066039,7.800000000000001
79,0.9824321271620178,1.009650456066675,0.998928051443718,7.9
80,0.9839330927509109,1.009916255135056,1.0014776047921308,8.0
81,0.9858417400863018,1.009297915991513,1.0037581278909007,8.1
82,0.9883173202657412,1.00741907826417,1.0052076198861375,8.200000000000001
83,0.991130189897418,1.0040385946792947,1.005323341207897,8.3
84,0.9937246548289114,0.9997012079774961,1.0040708446171511,8.4
85,0.9955044583113024,0.9956806502860969,1.0019526060708903,8.5
86,0.9962381013703827,0.9930623225352468,0.999599855523656,8.6
87,0.9963340170232093,0.9919314381815476,0.9973765646654306,8.700000000000001
88,0.9965825136864417,0.9915362161028981,0.9954844074659888,8.8
89,0.997471864522365,0.9911253832914008,0.9942873426285044,8.9
90,0.9987931464699936,0.990533622952952,0.9942029615248703,9.0
91,0.9999614915333657,0.9900758499616515,0.9951198764047845,9.1
92,1.0006335735578498,0.9900826327175537,0.9961119426644071,9.200000000000001
93,1.000929247660005,0.9906386340651695,0.9960024638429198,9.3
94,1.001131508492552,0.9917247457526286,0.9942606042256377,9.4
95,1.0013420391157657,0.9934325113582605,0.9913024183804315,9.5
96,1.0014614302748324,0.9958554669716208,0.9880277116529164,9.600000000000001
97,1.0013761114472197,0.9987836105039676,0.985159428162364,9.700000000000001
98,1.0010834447415515,1.0016590579772247,0.9829476441759177,9.8
99,1.000702359454252,1.003873350638235,0.9813806460872544,9.9
100,1.0004306064103339,1.0050473289654867,0.9805232176468393,10.0
