,Fe-Fe,Fe-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,1.8383349788382592e-07,4.595837447095648e-08,0.0,0.9
10,4.396256337724379e-06,2.1853980686465877e-06,8.198747050682978e-08,1.0
11,4.290592051015103e-05,2.7836131491694526e-05,1.1233000457896079e-06,1.1
12,0.000273667863948518,0.00020576239148971455,1.0870332923022147e-05,1.2000000000000002
13,0.001348861808451934,0.0011293145514864973,7.946298747728768e-05,1.3
14,0.0054039060239904416,0.004964205568780636,0.0004392821386225789,1.4000000000000001
15,0.017980282184310484,0.018025871464985882,0.0019716733717774723,1.5
16,0.05022188430259375,0.054865998210452516,0.007399509086068337,1.6
17,0.11884924475807257,0.1411948209885501,0.023430389054971437,1.7000000000000002
18,0.2406378451513724,0.30947366014158056,0.06281340358271982,1.8
19,0.4214938531577009,0.581951671216297,0.1431722458813462,1.9000000000000001
20,0.6469369022106325,0.9464565757982317,0.27933750889150105,2.0
21,0.8831578787705922,1.344204485010316,0.4710612245682203,2.1
22,1.090334321054367,1.687496996167296,0.6954836510650204,2.2
23,1.2390987913584222,1.9008574287403186,0.9133700251193245,2.3000000000000003
24,1.3191116918465373,1.955640672160713,1.0867644920355712,2.4000000000000004
25,1.33658681691372,1.8743822319821644,1.1951091433535626,2.5
26,1.3058811401610944,1.708825483072234,1.2393759581152717,2.6
27,1.2424496954263768,1.5123618129180643,1.2349273694286296,2.7
28,1.160559832274506,1.322779557187908,1.2010146790407075,2.8000000000000003
29,1.0735438700657896,1.158826808566342,1.1536424630263313,2.9000000000000004
30,0.992755560086652,1.0258238943967601,1.103476251026114,3.0
31,0.9249824361094546,0.9233025345042134,1.0568479504712445,3.1
32,0.8715909170158602,0.8498125388345977,1.0174877834644473,3.2
33,0.8312767003718815,0.8039226281384957,0.9876619788677142,3.3000000000000003
34,0.8038548134559876,0.7832692197335549,0.9683641553458683,3.4000000000000004
35,0.7912267689620613,0.7838248495223573,0.9590453888413976,3.5
36,0.795248738874456,0.8001805504086454,0.9577300537345959,3.6
37,0.8155895538200549,0.8265286849366985,0.961889567230838,3.7
38,0.8497255666158767,0.857955227769203,0.9693934944008937,3.8000000000000003
39,0.8939166957566587,0.8914059943431127,0.9787883238994333,3.9000000000000004
40,0.9433449962424783,0.9253490911035116,0.9892065933097648,4.0
41,0.9919596490193646,0.9583818543596837,1.0002439149888926,4.1000000000000005
42,1.0337374198037532,0.9884744429266658,1.0115114335492057,4.2
43,1.0649825399794233,1.013700316624809,1.0219779539124978,4.3
44,1.0853252768042971,1.0332492145683037,1.0300022841987941,4.4
45,1.0963530279731952,1.0473667105820839,1.034240972983527,4.5
46,1.0994234105312908,1.0564559033920125,1.0342942752705973,4.6000000000000005
47,1.0949786811097122,1.0604609672185075,1.0303770618908954,4.7
48,1.08367069861719,1.0590241970541194,1.022907746398784,4.800000000000001
49,1.0673869566015266,1.0520849521751,1.012846511143694,4.9
50,1.0487073751321647,1.0403870232908272,1.0020562148379237,5.0
51,1.0295416840258387,1.0256295893694554,0.9927017884528777,5.1000000000000005
52,1.010575061034598,1.0101946719882684,0.9861386392380194,5.2
53,0.9919883329474032,0.9964825597108328,0.9825461680398441,5.300000000000001
54,0.9745910134718908,0.9861072203391399,0.9814878749862055,5.4
55,0.9602508579152709,0.9794667889041965,0.9825368203913293,5.5
56,0.9511761929272037,0.9760671815253243,0.9853698753012424,5.6000000000000005
57,0.9485857858789446,0.9753025209657022,0.9895105944590888,5.7
58,0.9519298912982742,0.9768568038412014,0.9941841131854868,5.800000000000001
59,0.9593318881534831,0.9803880503032517,0.9985234427593317,5.9
60,0.9686986481341148,0.9851283513387552,1.0018459476922223,6.0
61,0.9784179097058409,0.9901087648814689,1.0035958559132734,6.1000000000000005
62,0.9873426607523378,0.9947601378849249,1.0032263793813587,6.2
63,0.9946227742658034,0.9990755362114156,1.0006191333799055,6.300000000000001
64,0.9997976544915326,1.0032204077923228,0.9966864112640157,6.4
65,1.0030240851742607,1.0071957381913217,0.9931168611527528,6.5
66,1.0050304024142096,1.0108133991284602,0.9912285556225531,6.6000000000000005
67,1.0066106551315053,1.013720141848746,0.9911676751298818,6.7
68,1.008101430333623,1.015377853175474,0.9922047497058379,6.800000000000001
69,1.0093674689398848,1.0152477084350138,0.9935004680015038,6.9
70,1.010121959822174,1.0132309093821774,0.994466835192232,7.0
71,1.010276601948867,1.0100045883187379,0.9947946206786978,7.1000000000000005
72,1.0102028202940965,1.0068334569243806,0.9946068306791249,7.2
73,1.0105097406938555,1.0048465423509148,0.9945567629162045,7.300000000000001
74,1.0112065589290524,1.0043271557448448,0.9954219690733122,7.4
75,1.011198937927901,1.0046469135379659,0.997446958377726,7.5
76,1.0090212499314597,1.0048871874568726,1.0001139049692525,7.6000000000000005
77,1.0040986428582794,1.0045242193085344,1.002515799758187,7.7
78,0.9971418303709402,1.0035898451983067,1.0039098225968732,7.800000000000001
79,0.989438962209086,1.002297689200371,1.0039855271006888,7.9
80,0.9820364178292285,1.0006737746421037,1.0027711100438916,8.0
81,0.9755714233167029,0.9986705862274676,1.0005194727441862,8.1
82,0.9705573423489379,0.9965659937924289,0.9977911832838632,8.200000000000001
83,0.9675426591861963,0.9949511678842441,0.9953812387660395,8.3
84,0.9669024730566154,0.9941586470954814,0.9938227699943158,8.4
85,0.9685169265792598,0.9938874569090363,0.9930221017434882,8.5
86,0.9718166145505284,0.9936453325833721,0.9926140167914973,8.6
87,0.9762314464049507,0.9935087738337836,0.9925398397765204,8.700000000000001
88,0.9814263853672501,0.9942498826566006,0.9930310398954922,8.8
89,0.9870549711767928,0.9967502928164614,0.9941697609077729,8.9
90,0.9925731858187744,1.001399964597144,0.9957319565935229,9.0
91,0.9974775889700853,1.0078675643330894,0.9973666352238142,9.1
92,1.0015055273059619,1.0151556873189742,0.9987521448418563,9.200000000000001
93,1.0044525811514926,1.0218677945798957,0.999650847876533,9.3
94,1.0060167308951216,1.026676638371999,0.999927991596505,9.4
95,1.0060379450328967,1.0287983841046455,0.9995039733038988,9.5
96,1.004784770684687,1.0282351897144548,0.9983301639696859,9.600000000000001
97,1.0028166628554738,1.025734575413691,0.9965298901856934,9.700000000000001
98,1.0006519499749478,1.0225059025810095,0.9945280748145645,9.8
99,0.9987317874275767,1.0197441731080736,0.9928879593193676,9.9
100,0.9975622053432633,1.018216869499786,0.9920004231396783,10.0
