,Nb-Nb,Nb-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,0.0,0.0,4.146097681556759e-07,1.0
11,0.0,0.0,4.285084640923797e-06,1.1
12,5.877093463606707e-07,1.007501736618293e-06,3.6048658129326066e-05,1.2000000000000002
13,6.650000481635993e-06,1.479424056030054e-05,0.00022007070598597375,1.3
14,4.699478030366214e-05,0.00011884309003772603,0.0010640510472879538,1.4000000000000001
15,0.0002525445606921286,0.0006822720739973799,0.004268523460406665,1.5
16,0.0010948294409883802,0.0031148457363855326,0.014443402406610266,1.6
17,0.003962475638675633,0.01171202414038466,0.04142961931035836,1.7000000000000002
18,0.012182386915312328,0.036881904114576876,0.10110920302829433,1.8
19,0.03223513251392919,0.09831057710255386,0.21106558861762056,1.9000000000000001
20,0.07424409790607707,0.22386475441714548,0.3799027340319315,2.0
21,0.15035785839169716,0.43946423167962356,0.5959740449997505,2.1
22,0.27038681718963037,0.7507505962314556,0.8258030500565147,2.2
23,0.43599819046858557,1.1273199658494675,1.0266514913159452,2.3000000000000003
24,0.6367637192030133,1.504388223028698,1.1655812581091398,2.4000000000000004
25,0.8513840873843039,1.8064864191989807,1.2317597276491221,2.5
26,1.0543286678417239,1.979527816193779,1.2353687742022281,2.6
27,1.2237237096823832,2.010011393845633,1.1973530526149418,2.7
28,1.3456112750941782,1.9216904301743556,1.1388652369738446,2.8000000000000003
29,1.4141975084441734,1.7576033239998061,1.0756551037265298,2.9000000000000004
30,1.4311303116520175,1.5615225476831818,1.0170444886955112,3.0
31,1.4048529113851573,1.3668326367994337,0.9671379272240502,3.1
32,1.3484676348014621,1.1933770913647241,0.9269454383367844,3.2
33,1.2756850699882385,1.0496945809041998,0.8965873381134499,3.3000000000000003
34,1.1969557449744475,0.9374303590910645,0.8764507563271648,3.4000000000000004
35,1.118137723368665,0.8549251932828993,0.8666819010955855,3.5
36,1.0419233577283022,0.7988825984959258,0.8660959475756486,3.6
37,0.9702381049328658,0.76527168745086,0.8723678698471923,3.7
38,0.9056949461785598,0.7505248834708048,0.8836020208900227,3.8000000000000003
39,0.8515740619072382,0.7522372847147132,0.8992215910407417,3.9000000000000004
40,0.8112131329072654,0.7684557910222192,0.9190957128478509,4.0
41,0.787664478193421,0.7964165151129973,0.9422762882933705,4.1000000000000005
42,0.7833750201794112,0.8322939017938303,0.966979974043514,4.2
43,0.799215897586482,0.8721635941041893,0.9915295444335094,4.3
44,0.8332433718245903,0.9128812769167237,1.014953025149142,4.4
45,0.8805411850616558,0.9520171907987005,1.0367074422095917,4.5
46,0.9345610521477012,0.9873790465500993,1.0561320596427741,4.6000000000000005
47,0.9886979933698007,1.0169707038529652,1.0723496113332438,4.7
48,1.037070391767308,1.0393929503979216,1.0844665420714479,4.800000000000001
49,1.0749722781958908,1.0541838389734195,1.0915971648342122,4.9
50,1.099635126613453,1.0619675824194315,1.0929722618671343,5.0
51,1.11084375895659,1.0643570451934834,1.0884004414517068,5.1000000000000005
52,1.1106095098397664,1.0633117299187937,1.0785597949242014,5.2
53,1.1018248502053545,1.060226218621475,1.0646679858833896,5.300000000000001
54,1.0867998490913298,1.0556455388590718,1.048027497756944,5.4
55,1.0669598255850654,1.049668183441166,1.0299943847196393,5.5
56,1.0438708682537212,1.0422985922258337,1.0119792052908505,5.6000000000000005
57,1.0201725569604332,1.0335107031227522,0.9950576673353625,5.7
58,0.9990964107934625,1.0233779590063958,0.9797187182539483,5.800000000000001
59,0.9829755780576768,1.0122701073604357,0.9662082089363552,5.9
60,0.9721981321370445,1.0009267090649783,0.9549939159127425,6.0
61,0.9654354664261615,0.9904143363304279,0.9468221034287122,6.1000000000000005
62,0.9607940869213419,0.9818813978942249,0.9424112683586837,6.2
63,0.9570416938053381,0.976070820296783,0.9419868438259648,6.300000000000001
64,0.9542526370950001,0.973039825313119,0.9450530111326425,6.4
65,0.9535675969092894,0.9724921225027516,0.9507664115462628,6.5
66,0.9561458214765757,0.9743327155432336,0.958469177476672,6.6000000000000005
67,0.9619520252163575,0.9787168316498667,0.9676881184875515,6.7
68,0.9694130498852056,0.9855575791733596,0.9778096883866533,6.800000000000001
69,0.9764047000583904,0.9941381431971428,0.9879731601210753,6.9
70,0.9817971417927916,1.003261037984196,0.9971445977924793,7.0
71,0.9861811465641093,1.011671170267034,1.004290413132695,7.1000000000000005
72,0.991127548501474,1.0183599999891564,1.0088170447163194,7.2
73,0.9977321660630555,1.0227223760921174,1.0109397803056586,7.300000000000001
74,1.0057138847904739,1.0246795927191228,1.0114025612106716,7.4
75,1.0136097777019795,1.0247000097767867,1.0108747302744856,7.5
76,1.0197190956940432,1.023574933587669,1.0098124519117992,7.6000000000000005
77,1.0230882046199878,1.0219526904961656,1.0086541707255614,7.7
78,1.0238178973212497,1.0199762429693722,1.007683894264,7.800000000000001
79,1.022511512588077,1.017414747185849,1.0066513047343963,7.9
80,1.0195777767455192,1.0141417906028973,1.0048835121176265,8.0
81,1.015160147154538,1.0104077837079295,1.0019854452679169,8.1
82,1.0095438480011614,1.0066570870083544,0.9983404000896213,8.200000000000001
83,1.003358416794686,1.0031649074301887,0.9948096522349755,8.3
84,0.997338880389837,0.9998549851331044,0.9920290767675692,8.4
85,0.9919662723858177,0.996453828797198,0.9900986807737545,8.5
86,0.987332688884008,0.9928140435447227,0.9888895650547842,8.6
87,0.9833047922691707,0.9890580815456631,0.9884685411233354,8.700000000000001
88,0.979847751204126,0.9854566531733043,0.9890686156208058,8.8
89,0.9772731954848537,0.9823233365835612,0.990687748617235,8.9
90,0.9761703950157754,0.9800391922309518,0.9928784543834771,9.0
91,0.9770094928211209,0.9790116148637007,0.9949653087760042,9.1
92,0.9798047180382664,0.9795077659717852,0.9964255662056924,9.200000000000001
93,0.9842061246239863,0.9815621082976643,0.9971706044052444,9.3
94,0.9898004842573424,0.9850697941330538,0.997605070550292,9.4
95,0.9962011725302619,0.9899261218107954,0.9983104402325919,9.5
96,1.0029666486642552,0.9959932565885168,0.9995269854965029,9.600000000000001
97,1.0095718602823782,1.0028912611718195,1.0010237458205606,9.700000000000001
98,1.015421999143685,1.009830057173502,1.0024578615996285,9.8
99,1.0198640454806727,1.0156271186674923,1.003607564973239,9.9
100,1.022279994483534,1.0189759821689075,1.0042745877744175,10.0
