,Si-Si,Si-S,S-S,r
84,0.9789402388854191,1.0114839905849442,1.0035202530572727,8.4
85,0.9905013051058149,1.0094575919737245,1.0016147137776064,8.5
86,0.9958443958581701,1.007188171865532,0.9995718155155786,8.6
87,0.994842436421458,1.0052389119250038,0.9979868780494908,8.700000000000001
88,0.9904882713183033,1.0042384725911366,0.997171254538254,8.8
89,0.9867795245303826,1.0044434300815535,0.9970245168190214,8.9
90,0.9862412199918933,1.0055175177923386,0.9971570802336429,9.0
91,0.9885678793687899,1.006656458360453,0.9970596736490385,9.1
92,0.9911293564382747,1.0070097115991061,0.9962024459054624,9.200000000000001
93,0.9909048295873994,1.0061886114450087,0.9943056093717466,9.3
94,0.9866347802342565,1.0044892929099443,0.9917703638943968,9.4
95,0.9797337586052333,1.0026185603080848,0.9897081177500642,9.5
