,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.9741149809922713e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,1.627718785447527e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,9.4986701100498e-06,4.4483390905025863e-07,0.0,0.0,0.0,0.0,0.7000000000000001
8,4.470067356649012e-05,4.855517973887132e-06,0.0,0.0,0.0,0.0,0.8
9,0.00017136009603109083,3.35964015363854e-05,9.23530607024758e-07,0.0,4.6176530351237896e-07,0.0,0.9
10,0.0005574899038526189,0.0001827673222747606,8.905358784341389e-06,8.237664982412194e-07,8.365570258816487e-06,0.0,1.0
11,0.0015916206092365535,0.0008031838880631581,5.881038235857764e-05,1.1286321427823826e-05,7.645360974623695e-05,3.3270126161653676e-06,1.1
12,0.004106635263899305,0.0029721525859229057,0.0003033442125647585,9.053629959410217e-05,0.00048134037888212595,4.8051256592298425e-05,1.2000000000000002
13,0.009784637821113521,0.009424610401503015,0.0012759087455348323,0.0005152830960755832,0.002368490229170756,0.0003655607389172708,1.3
14,0.021756710018716086,0.02593675462212514,0.004513426061790312,0.002328544679319472,0.009523834321640895,0.0019852463584963008,1.4000000000000001
15,0.045204064527286376,0.06242004528608034,0.013704142916537222,0.008678781585402445,0.03201940808175811,0.008568053306300132,1.5
16,0.08737897642471511,0.13206332854122982,0.03618201727447605,0.027037884330810332,0.09087372505810162,0.030258440613689052,1.6
17,0.15605349142441627,0.24686544623389714,0.08370200164175381,0.07112401867705444,0.21927960272619554,0.08838804373795212,1.7000000000000002
18,0.25596158973989797,0.4102243534912494,0.1704740708786328,0.15952547125991462,0.45281693261945416,0.21515822830569556,1.8
19,0.3848678682167232,0.6109006366961772,0.3071413196250891,0.3084860151618051,0.8057835811146039,0.43995882947032827,1.9000000000000001
20,0.5324488789989248,0.823972937249666,0.4929083009958617,0.5207642060913549,1.245458928461064,0.7629005670940745,2.0
21,0.6835343760821527,1.019972887114608,0.7116083082462233,0.7777082836230309,1.6878895572047847,1.1348950939798157,2.1
22,0.8236771584904407,1.1761771448088796,0.9357811519742042,1.041383576603491,2.0285465545366406,1.4688180096034646,2.2
23,0.9434168467966507,1.2821547921669405,1.136173627576699,1.267199466164965,2.192239615793143,1.6812915691459225,2.3000000000000003
24,1.0390423844728258,1.3380637394424901,1.290205128450191,1.4202925175260321,2.1674985706139345,1.7338861290220398,2.4000000000000004
25,1.1103062214668515,1.3503397959902488,1.3860311042336546,1.486463808572514,2.002401078821735,1.6442907796083408,2.5
26,1.1575812510349428,1.3284993509784826,1.4232638742947201,1.4729168879441505,1.7700749727991922,1.4672232352237142,2.6
27,1.1810207277652374,1.2829821609795904,1.411584436267983,1.4015705790303594,1.5327414819886003,1.264600265678964,2.7
28,1.182210297177264,1.223375406789827,1.3669888458838269,1.3003916866184662,1.3254928659500829,1.0823836684918502,2.8000000000000003
29,1.1661951664106553,1.157509978067674,1.3062015034246461,1.1954790232681014,1.1592161625000517,0.9418181418236693,2.9000000000000004
30,1.141033378945965,1.0916675487706486,1.241744432406148,1.1047557046215803,1.0313424773844573,0.8439664068639536,3.0
31,1.1143521369182507,1.031012177494519,1.1802377468860985,1.0347199931563151,0.9361764799603174,0.7800763541981883,3.1
32,1.0897432572569279,0.9794584042437897,1.1240297021859056,0.9815826575605355,0.8706520063288566,0.7402615048187094,3.2
33,1.0664748887130406,0.9391476077746566,1.073827525633381,0.9370021174013811,0.8339602095244808,0.7179716390546542,3.3000000000000003
34,1.0425291161979953,0.9103120534140685,1.0304278937728963,0.8960475639984985,0.8235776894517591,0.710777159441464,3.4000000000000004
35,1.0176611579246682,0.8919410642526717,0.9951854182479279,0.8614621056488273,0.8329489101680391,0.7182949104863682,3.5
36,0.9940835270199799,0.8828232718891013,0.9692495017247627,0.8399108380258737,0.8531817228856754,0.739249723278728,3.6
37,0.975171503027245,0.8820632842369791,0.9523861201980335,0.8347230897933687,0.8769450129490103,0.770522718066562,3.7
38,0.9635075548470768,0.8887272013877131,0.9430521316643223,0.8436463225965438,0.9012891530254548,0.8085379612363869,3.8000000000000003
39,0.9594407315389684,0.9012200729982104,0.9398464767932504,0.8628592100336465,0.9273664208296385,0.8503280147508854,3.9000000000000004
40,0.9611732857268641,0.9173407125316174,0.9422728384425401,0.8903082110836434,0.9572804093892842,0.892368440964848,4.0
41,0.9662134729455508,0.9350957341439551,0.9497885660629932,0.9241474733052283,0.9905015243025922,0.929107674522244,4.1000000000000005
42,0.9727511605128615,0.9533856842739711,0.9606646781302397,0.960134939391097,1.022555662105476,0.9544350732798744,4.2
43,0.979991623873186,0.9718789509468341,0.9722611209051607,0.9928422831075686,1.047100096433488,0.9655661109106386,4.3
44,0.9877847610063846,0.9902413655187118,0.9823037059584857,1.0191477520602061,1.0599809793801764,0.9653908838061083,4.4
45,0.9960263417459986,1.0072444635730113,0.9896868165062955,1.0391926169404293,1.0619122578819027,0.9609553009640867,4.5
46,1.004087183805551,1.0206240592801936,0.9943189730180839,1.0537660632663912,1.057281444484757,0.9595133189246338,4.6000000000000005
47,1.0107701942702363,1.0283625262321552,0.9967765776839651,1.061894410987102,1.0505088309876551,0.9650413778588962,4.7
48,1.0150030767028673,1.0304543744602161,0.9982050088472562,1.0618307302447438,1.0438378211749348,0.9769026203937413,4.800000000000001
49,1.0165950895119789,1.0290478167295751,0.9999016765709385,1.0539197722938987,1.0380348950617018,0.990787238714766,4.9
50,1.016212059102189,1.0265784753737832,1.0024202011786842,1.0412950258692069,1.0336693677852862,1.0011860915676376,5.0
51,1.0146761275208258,1.0239973467222567,1.0052149332571225,1.02742049435488,1.030828633773567,1.0041609408427694,5.1000000000000005
52,1.0124408720015263,1.0207364000114172,1.0074321113046008,1.0135780010126938,1.0283273390120709,0.9990483537272902,5.2
53,1.0097101817769194,1.015816402133113,1.0088129839395983,0.9990330691449811,1.024408719089662,0.9884657684169104,5.300000000000001
54,1.0066874093579978,1.008933877505228,1.0096071568456577,0.9832929091207218,1.0183043632101167,0.977010329054602,5.4
55,1.0035156215745302,1.0010812029325242,1.0099202248992767,0.9680993811159279,1.0105358331692713,0.9692486862258054,5.5
56,1.0002089016214288,0.9942789121625216,1.009459637349884,0.9571564528776185,1.0019239972901066,0.9674528630760965,5.6000000000000005
57,0.9968386432965565,0.9902865902579066,1.0078925693724117,0.9534818661654064,0.9932179925358513,0.9703673328823921,5.7
58,0.9936721497171561,0.9893517120786322,1.0053680849469466,0.9566896853112888,0.9854972858845472,0.9746104150002444,5.800000000000001
