,Li-Li,Li-Rh,Rh-Rh,r
83,0.9901335671926358,0.9966246554982131,0.984949792905969,8.3
84,0.9884161240979124,0.9941006650246045,0.9828924165068553,8.4
85,0.9880016402786698,0.9922513386536391,0.9812586385526826,8.5
86,0.9889276714609484,0.9911566043624837,0.9803516306899184,8.6
87,0.9906675100267553,0.9907012062313586,0.9806624172375341,8.700000000000001
88,0.9924718225814024,0.9907262397911346,0.9823384502115285,8.8
89,0.9938259318835794,0.9911488674619889,0.9851019202485988,8.9
90,0.9946805109965677,0.9920811397435169,0.9886889277590846,9.0
91,0.9952278038884081,0.9938457603506433,0.9931317592176991,9.1
92,0.995578190585417,0.9967343505853941,0.9985231299632729,9.200000000000001
93,0.9956639348135478,1.0006946996069794,1.0046821295061652,9.3
94,0.9952839545443269,1.005268665991251,1.0111310006997578,9.4
