,Li-Li,Li-Fe,Fe-Fe,r
83,0.9880763125551799,1.0375484031043867,0.8345271099554629,8.3
84,0.9871880351757449,1.0395781003763058,0.8312202729597795,8.4
85,0.9862066890086899,1.0413320651800286,0.8285897370575853,8.5
86,0.9853703170235079,1.0421859670134521,0.8278639888136964,8.6
87,0.9848772721940977,1.0416400586456291,0.8295672165283551,8.700000000000001
88,0.984779967761956,1.0397725031179383,0.8337140232448632,8.8
89,0.9850264667492591,1.0372285447361607,0.8399086303971736,8.9
90,0.9856217817027224,1.0347438897201136,0.8471891380428433,9.0
91,0.986757525264534,1.0327306162757957,0.85422135792116,9.1
92,0.988677059929106,1.0312510624385052,0.8599727481446388,9.200000000000001
93,0.991326229009665,1.030219259078751,0.8643249988940818,9.3
94,0.9942284796313652,1.029482423218869,0.8681759716134028,9.4
