,Li-Li,Li-Mg,Li-Si,Mg-Mg,Mg-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.6985925535666264e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,2.059613276060546e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.4830936905584958e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,7.808924061831126e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,0.00033261445258332163,1.986589214897992e-06,6.621964049659973e-07,0.0,0.0,0.0,0.9
10,0.001174461114165923,1.384018320080014e-05,8.846478106291634e-06,0.0,0.0,2.6251681897828973e-06,1.0
11,0.0034934327337896856,7.474495199586514e-05,6.356240699572662e-05,0.0,0.0,2.5757304569957986e-05,1.1
12,0.00891343583670542,0.0003267790697959247,0.00034791685870154865,0.0,3.1895793505862207e-06,0.00016665761190944178,1.2000000000000002
13,0.019912888768230406,0.0011447750897866454,0.0015261484080676126,0.0,4.3943009974015025e-05,0.0008460859940668453,1.3
14,0.03980093825864982,0.00337810805391814,0.005559555482831715,4.74482878599603e-05,0.0002908126241830655,0.0034633514468769664,1.4000000000000001
15,0.0725980534156063,0.008693034352844886,0.0171294759334872,0.0003094017027041563,0.001465527243307622,0.011838591609496343,1.5
16,0.12262960132027928,0.0202338573027838,0.04527320309587748,0.0016111412390310467,0.005901207993289155,0.03438003423994582,1.6
17,0.193594884551462,0.04349328833968228,0.10383447657422297,0.006547970607187881,0.019413624107590097,0.08575952706134,1.7000000000000002
18,0.2873145764567372,0.08657059459945773,0.2086948332737585,0.02094151140369766,0.05284366728137613,0.18497127173904032,1.8
19,0.40263032606186006,0.15872973781966354,0.3708905756922328,0.05357477510659578,0.1210561511698553,0.3465087842540907,1.9000000000000001
20,0.5346954027921687,0.26710240262325197,0.5881691516250391,0.11149813536122495,0.23823489614596446,0.5666344909135824,2.0
21,0.6750422334261762,0.412485428162434,0.840775726740505,0.1931355680396795,0.41235777136471435,0.8150909604299816,2.1
22,0.8130160540516548,0.5861418140484284,1.0960338939726348,0.28525806121562125,0.6423051519103382,1.042878642575556,2.2
23,0.9381980208011106,0.7705969129338438,1.319918927858972,0.3658592744503858,0.9162062131194882,1.2032927200256542,2.3000000000000003
24,1.0424952492862025,0.945125023723747,1.4878673151494963,0.4117389218989696,1.2080892656923505,1.2712896120773884,2.4000000000000004
25,1.1211414685344454,1.0919959723044452,1.5884881638836779,0.4156311138126411,1.4774236887247234,1.2498609537044114,2.5
26,1.1728556668442591,1.1997468567853509,1.6213837315419501,0.40572713579440484,1.67929459327318,1.1638311215977528,2.6
27,1.1995764754586637,1.2643490385522391,1.5945080924486925,0.4353809615362648,1.7818317917755155,1.0469562858254733,2.7
28,1.2057404325555745,1.2895358774697026,1.5228144907814642,0.5330653417571231,1.778498217409957,0.928479865638327,2.8000000000000003
29,1.1968749079111307,1.2847681659312442,1.425558527008907,0.6630636407499535,1.6897463615075081,0.825374683695642,2.9000000000000004
30,1.1778397665426992,1.2605592434427377,1.3211772932614705,0.7480697550507687,1.5563521367316462,0.7431423430784391,3.0
31,1.1517588575720723,1.2249026142713328,1.222487379747814,0.7331625539793694,1.4244500491419922,0.6810194886207446,3.1
32,1.12035356832317,1.183181903480869,1.1352505865927478,0.6265056751179754,1.3247287608370362,0.6357395607222047,3.2
33,1.0853742794617793,1.1394040201165616,1.0603195750809575,0.4859942181791264,1.260459794352472,0.6035568933944456,3.3000000000000003
34,1.0497524258538926,1.0965115021063125,0.9971411156095443,0.3745833949318553,1.2162280433186676,0.5830382729322953,3.4000000000000004
35,1.0171716850411459,1.0562043144584021,0.9461021955977411,0.3238204853112025,1.1768369506720262,0.577200359073978,3.5
36,0.9905102169589606,1.0192142353697975,0.9084841758412487,0.32754053709847086,1.1363610899295171,0.5908144953507594,3.6
37,0.9709686716037682,0.9859569575140052,0.8848383674386399,0.3604010728669455,1.0944545873465354,0.6241098141563705,3.7
38,0.9584091678296431,0.9572490006832027,0.8740200006606829,0.3989558034906458,1.0513863066943885,0.6702998094520809,3.8000000000000003
39,0.95180810414169,0.9350906202988806,0.8737816596420833,0.42998158486767596,1.0075499618931665,0.7207315384295874,3.9000000000000004
40,0.9494874554536575,0.9225439335102829,0.8814884256528862,0.4487719756283676,0.9649539051160204,0.7716710872582431,4.0
41,0.9497925528779259,0.9219278205130377,0.8940741811037499,0.45697351771247063,0.928028994533002,0.8246236911694839,4.1000000000000005
42,0.9519439330699573,0.932450509714202,0.908351120614645,0.4604765131080864,0.9012882548093113,0.8808511061774323,4.2
43,0.9560090053561887,0.9496635257254296,0.9222588669112594,0.46275186793642537,0.8842670274503995,0.9374476128611756,4.3
44,0.9620240680484115,0.9678103009578359,0.9356078511048973,0.4593373265491475,0.870418386928681,0.9886358250208082,4.4
45,0.9694500161394564,0.9835468730215886,0.9493361473399093,0.44406079168476476,0.853434731493905,1.0290731510374354,4.5
46,0.9774601449248428,0.9977273463479138,0.9643434878140307,0.4219544666562713,0.8337618349249432,1.0556727270937456,4.6000000000000005
47,0.9853837219470502,1.0131889598652124,0.980891441496155,0.4113004049975785,0.8184623972345179,1.068287508912561,4.7
48,0.9927774459873383,1.03036124745935,0.9982293267347463,0.4296770868743238,0.8167071839673495,1.0697726670670304,4.800000000000001
49,0.9993687692514909,1.0459094970956009,1.0144186482598323,0.47719140118027037,0.835002594186834,1.0643619854913575,4.9
50,1.00496079718225,1.0563251856016544,1.0270942744433211,0.5328041928934368,0.8723000872392005,1.055433975805613,5.0
51,1.0091965613528402,1.061457698803832,1.0349136030726878,0.5701422473373131,0.917679386733018,1.045185177580917,5.1000000000000005
52,1.0115235014312551,1.0633376785903157,1.0382194667084745,0.5787734887913673,0.9559540475537242,1.0355138094640095,5.2
53,1.0116704249912558,1.0630149384311431,1.038330101548706,0.5689923123398608,0.9784014372451048,1.0276830365335148,5.300000000000001
54,1.0100966676695788,1.0603089593412849,1.0363437961611162,0.55719578440315,0.9877019601957312,1.0213265416175703,5.4
55,1.007785591682924,1.0558803979720977,1.0325627152840713,0.5511542246146844,0.9922150838395177,1.0151644462907572,5.5
56,1.005621931800937,1.051228662178261,1.0269221763581675,0.5492744215302269,0.9970729535406206,1.008645075599141,5.6000000000000005
57,1.0039998822494323,1.046332372524414,1.0198603179593693,0.5476695343683334,1.0013443264303317,1.0019910228628377,5.7
58,1.0028200243150407,1.0389102953335787,1.012597592955964,0.543845088443449,1.0020730852641377,0.9949295028296898,5.800000000000001
59,1.001670858623461,1.0267267521884902,1.0065219754891508,0.5371727895672747,0.9988182710573539,0.9865573867093376,5.9
