,Li-Li,Li-Si,Li-As,Si-Si,Si-As,As-As,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,2.071936257802245e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.2535155044409662e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.4649571835155879e-05,1.7625846637553826e-07,0.0,0.0,0.0,0.0,0.8
9,7.266673824590545e-05,1.930009913165786e-06,0.0,0.0,0.0,0.0,0.9
10,0.0002951728863815485,1.3921641515745534e-05,2.506787077340988e-06,1.85687931654888e-06,0.0,0.0,1.0
11,0.0009963233857609973,7.864883704093367e-05,2.984545767613063e-05,2.1829986085783832e-05,1.624897994730723e-05,0.0,1.1
12,0.0028690678267281897,0.00036476806136553805,0.00020504975289938195,0.00017852951423688495,0.00014769466396398899,6.0914925979386016e-05,1.2000000000000002
13,0.007238133935821189,0.0014318209558529514,0.0010652770290760505,0.0010406869548850845,0.0008685794635512285,0.0003972152140398739,1.3
14,0.01641526725519715,0.004859776433009459,0.004462838944501288,0.004814158516597883,0.003971779103584771,0.0020507872475260228,1.4000000000000001
15,0.034152711504275526,0.014436146965341862,0.015464080623957781,0.01836225116355943,0.014556337337797943,0.008197132205647505,1.5
16,0.06587538730597302,0.03773334987667784,0.04506750116456809,0.05869084337171893,0.0434605911336017,0.025714455348920057,1.6
17,0.11808097110148358,0.08702790251848397,0.11206653499033864,0.15792444775216233,0.10703816507799593,0.06353160771540857,1.7000000000000002
18,0.19648858538482364,0.1775357517692538,0.24075552906918246,0.35898080162517265,0.22061860487512341,0.12463455405091257,1.8
19,0.3032530923906311,0.3215632568959709,0.45175360190187286,0.6924321801414234,0.38688501137089215,0.1965899581208204,1.9000000000000001
20,0.4344645690456507,0.5201470302505664,0.7471686692104978,1.1407949997974427,0.5880350144978215,0.25452224904301246,2.0
21,0.5797496245600261,0.7573735617314232,1.098236100433845,1.6204468597224428,0.7901001097139365,0.27942498034546415,2.1
22,0.7248949264478222,1.002715434568748,1.4474923384727814,2.009700060619819,0.9571180168682542,0.27273223105527666,2.2
23,0.856121962234667,1.2215604818143178,1.7302025231609335,2.210577065989141,1.0640497430021965,0.25087530992455,2.3000000000000003
24,0.9636481249470366,1.3874347886001055,1.9028192382055142,2.195782032381164,1.1013927634148102,0.22910651860844483,2.4000000000000004
25,1.0433779883767924,1.4883558093234897,1.9582205547503508,2.0087326783068353,1.0743291872834217,0.21250238570567034,2.5
26,1.096623195774616,1.525734767023348,1.9192945967575274,1.7292570296623369,1.0004136848586904,0.19788187149238656,2.6
27,1.1279527731415768,1.5099739673574222,1.8200905098140354,1.4359044051311185,0.9039588222258121,0.18060465602446948,2.7
28,1.142200307143686,1.4563662814183789,1.6895048404144315,1.1828197166349212,0.8062657312878299,0.16034897089906655,2.8000000000000003
29,1.1426311445310111,1.3815926480516874,1.545845768695933,0.9934424215292005,0.7183622076209296,0.14208451229333718,2.9000000000000004
30,1.1314519766433653,1.3002057014549515,1.4001625653761567,0.8667087443643287,0.6422115656638845,0.13298737984020303,3.0
31,1.1115340903584896,1.2218889775654922,1.2607657716005332,0.7892161349947464,0.5775073261613819,0.1402275783070928,3.1
32,1.08705427056637,1.1510016743757268,1.1349086451241968,0.7462181766851391,0.5268963856550782,0.17344664429651752,3.2
33,1.062306128680429,1.0886365632069561,1.0285401152753568,0.7268211878276654,0.49578335599104434,0.2461415344939318,3.3000000000000003
34,1.0401110466763435,1.0354498571197017,0.9454562320348002,0.7239029518196816,0.4881230578206958,0.3684883399054426,3.4000000000000004
35,1.0214101645772666,0.9929966717905084,0.8868901165102218,0.7320602567865354,0.502928526406449,0.5342285826608241,3.5
36,1.0060648961358991,0.9627374880164007,0.8521563955897469,0.7464541771995434,0.5355551769710617,0.7167050292312257,3.6
37,0.9937497441321776,0.9443056581429289,0.8389862771717765,0.7631931261228542,0.5822155964539328,0.8814741370373268,3.7
38,0.9840481125092797,0.9352560720351308,0.8423357424607407,0.7803440036456629,0.6412107438224959,1.002875064713174,3.8000000000000003
39,0.9761947389123333,0.9326016763317484,0.8543864543411098,0.7983198552322941,0.7083551284888928,1.0691912422721894,3.9000000000000004
40,0.969591282600263,0.9343319507665028,0.8678788920049965,0.8187991632053583,0.7735507229079195,1.0789026035912936,4.0
41,0.9648527166983653,0.9395150340159725,0.8796413703584376,0.8424271698771124,0.8255992869739245,1.0394614737222923,4.1000000000000005
42,0.963736209360098,0.9475185441887628,0.8904146773633062,0.8669434171590618,0.8614653213964215,0.9688411114749618,4.2
43,0.9675098636386178,0.9575603032709429,0.9024496932888116,0.8877366940889769,0.8895691181519106,0.8899019117149448,4.3
44,0.9755109366726251,0.9687587361958726,0.9178414995709173,0.9011131898348869,0.9226812084563398,0.8167453249385574,4.4
45,0.9854512941248597,0.9801737893489728,0.9374073415671577,0.9076671259513085,0.9670138944876985,0.749014213671824,4.5
46,0.9949021601615667,0.99074388931609,0.9594683795205706,0.9120510397723115,1.0173990899968233,0.6839537130308223,4.6000000000000005
47,1.0023484813495833,0.9994564796658968,0.9800598305735968,0.9187269381389744,1.06158415031359,0.6314219169483802,4.7
48,1.0072430750191481,1.0057313967813726,0.9955193294284733,0.9281072624680299,1.088315807553935,0.6121756695479847,4.800000000000001
49,1.0097446320737076,1.0096455346337945,1.0052378491673295,0.9372817554086661,1.092865249559349,0.640392031600812,4.9
50,1.0105810278651801,1.0117962225807773,1.0116480192834616,0.9437999065904336,1.0783157904839404,0.7070123872546538,5.0
51,1.01074330884655,1.0129539283769184,1.0174376841481596,0.9477299121091725,1.0541021243228599,0.7770626172000104,5.1000000000000005
52,1.0109005801419226,1.0137952779801223,1.0229316992282693,0.9504828333400966,1.0321254339503136,0.8084400010941891,5.2
53,1.010995400665221,1.0147137293290702,1.026178857833607,0.952856365068081,1.020540394626262,0.7847388798501956,5.300000000000001
54,1.0103646923345169,1.0154921971618038,1.0252746334384413,0.9545010897428822,1.0190089236188566,0.7319191202206501,5.4
55,1.0083571167523544,1.0151508526057291,1.0203500398809282,0.9546769990381171,1.0202242596294413,0.6982626358244868,5.5
56,1.0050783894735837,1.0126086795924214,1.0131625866364973,0.953117295847753,1.0164365719246309,0.7170027045546528,5.6000000000000005
57,1.0015229933502072,1.0078034847764474,1.0054551602350994,0.9502288920864752,1.0046080643582225,0.7855756492689937,5.7
58,0.9987870260508082,1.002014818909073,0.9987671036168968,0.9467177863632115,0.9866311603776861,0.8710303107112365,5.800000000000001
59,0.9971517059424172,0.9970437565040204,0.9954217304884885,0.9433758372569011,0.9670259001042983,0.931866365513396,5.9
