,Li-Li,Li-Ga,Ga-Ga,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,1.1864928961744207e-06,0.0,0.0,0.6000000000000001
7,9.80403985373389e-06,0.0,0.0,0.7000000000000001
8,5.604092835165635e-05,2.725225870900623e-07,0.0,0.8
9,0.00025274282945750103,2.4208147392489806e-06,0.0,0.9
10,0.0009195154430983743,1.4945060314905317e-05,1.435509923766583e-07,1.0
11,0.0027660216286984358,7.726279796992989e-05,1.8379361242815522e-06,1.1
12,0.0070557545318567965,0.0003314481442552921,1.644847668604879e-05,1.2000000000000002
13,0.015745449472027856,0.0012293558550722416,0.00011199532388015443,1.3
14,0.03173781273742813,0.004044427399605443,0.0005967650535019217,1.4000000000000001
15,0.059217890591073054,0.011920133045392252,0.0026093340471911425,1.5
16,0.1034866496748985,0.0314439320106828,0.009623540160202948,1.6
17,0.16955873047125558,0.07379496225151276,0.030160565291652484,1.7000000000000002
18,0.2598966345379355,0.15352099766194563,0.08058707089016856,1.8
19,0.372766294072384,0.28336996860764996,0.1841110303690449,1.9000000000000001
20,0.5021627242522121,0.4663371738119627,0.3613728568914926,2.0
21,0.6386443908886688,0.6895700048672068,0.6137148003542863,2.1
22,0.7707197402496153,0.9252057026301287,0.9104474128826515,2.2
23,0.8876627376780979,1.138962725685708,1.1942579041722081,2.3000000000000003
24,0.9829511266763991,1.302034808432686,1.4060689685158017,2.4000000000000004
25,1.0550422728141946,1.4002336356656673,1.5124670535899212,2.5
26,1.1047856462082495,1.4362053974017477,1.5159973590670903,2.6
27,1.133281866373787,1.4242353845350717,1.4449239868891943,2.7
28,1.142661369856533,1.381918159068968,1.3351282464019951,2.8000000000000003
29,1.13731995422864,1.3244798210912359,1.2168284008078107,2.9000000000000004
30,1.122868494926549,1.263260505327677,1.1095730950113576,3.0
31,1.1039785209168298,1.2058836725242037,1.022827203715381,3.1
32,1.0835719089222604,1.156317966085049,0.958273504105958,3.2
33,1.0632329673294665,1.1152021870070652,0.9118865444661869,3.3000000000000003
34,1.0434926339222466,1.0810728602324384,0.8768767895503893,3.4000000000000004
35,1.0242517176454038,1.0521015661288244,0.8480588944548507,3.5
36,1.005777295887495,1.0273042892115825,0.8250346297732185,3.6
37,0.9890895496429505,1.006629708745118,0.81161238661412,3.7
38,0.9753756476991631,0.9903660227781996,0.8122619980820694,3.8000000000000003
39,0.9654255553040315,0.9786291408217705,0.8282436802024661,3.9000000000000004
40,0.959330197855303,0.9710932981670913,0.8558272530019212,4.0
41,0.9563643238175938,0.9669853880565986,0.8876412271826326,4.1000000000000005
42,0.9555589909981548,0.9656490164426083,0.9161659082425104,4.2
43,0.9565511865517464,0.9672733631654056,0.9370514707667024,4.3
44,0.9595289777977494,0.9726799856673704,0.9504223289236168,4.4
45,0.9644753103390841,0.9820527885532631,0.9596525001961494,4.5
46,0.9709092990251702,0.9938958367264878,0.9686395154636431,4.6000000000000005
47,0.9781214886394588,1.005346856740774,0.9795050033033914,4.7
48,0.9851398679935629,1.0136740346827058,0.9920751436595793,4.800000000000001
49,0.9907762066744339,1.017739162446123,1.0047113339271312,4.9
50,0.9943644538650119,1.0181817615044308,1.0152308621439543,5.0
51,0.9964582198257105,1.0164346280314542,1.0215360283848036,5.1000000000000005
52,0.998332919357753,1.013811683730322,1.0225670312796364,5.2
53,1.0006589047327978,1.0112076079437782,1.0194714733534893,5.300000000000001
54,1.0029414258705436,1.0088711936070907,1.0155425813269812,5.4
55,1.0043560632684292,1.006223161277951,1.014087674797232,5.5
56,1.0047727297531022,1.0023702513807338,1.0158805819573284,5.6000000000000005
57,1.00473048190664,0.99720245798817,1.0187296885857404,5.7
58,1.00456580880765,0.9919247868476141,1.0195263937558499,5.800000000000001
59,1.0037855778447686,0.9883066019568529,1.0166734374500284,5.9
60,1.001403686386979,0.9873676012801041,1.0108802281713016,6.0
61,0.9970114501267818,0.9887563971971748,1.0041021892928563,6.1000000000000005
62,0.9914454468859707,0.9912538202373212,0.997909981241296,6.2
63,0.9862320454237116,0.9937948795776318,0.9927585510807957,6.300000000000001
64,0.9825373527480372,0.9961170309381935,0.9885332205984357,6.4
65,0.9808262872782274,0.9985807320949617,0.9854014088541543,6.5
66,0.9810292603778623,1.0014146860753,0.9839802041912112,6.6000000000000005
67,0.9824937237236802,1.0041717201716318,0.9847858683644428,6.7
68,0.9840539883694166,1.0059827495403264,0.9876452866763195,6.800000000000001
69,0.9847276136324222,1.0063096227291433,0.9916634949447861,6.9
70,0.9844163727121938,1.0053914118066105,0.9957944157386939,7.0
71,0.9837572597543512,1.0040314332729812,0.9992654558644762,7.1000000000000005
72,0.9832806842736432,1.0030365214342478,1.0012683211835567,7.2
73,0.9827814593801059,1.002820173758382,1.0006771807605994,7.300000000000001
74,0.9815858967594681,1.0033521981249196,0.9969450159571087,7.4
75,0.979541154179066,1.004268187454825,0.991345193630263,7.5
76,0.9776529781526897,1.0049809210058998,0.9865648824552284,7.6000000000000005
77,0.9774876094581336,1.0049235430630155,0.9846329891377473,7.7
78,0.9797752156974033,1.0039592882561703,0.9853513906267383,7.800000000000001
79,0.9836936546989447,1.002554430759082,0.9867123601776457,7.9
80,0.9875596231697048,1.0014252390530156,0.986717268946991,8.0
81,0.990082961756755,1.0010278282066931,0.9849590830880077,8.1
82,0.9910107835312932,1.0014044282000314,0.9827958665308067,8.200000000000001
83,0.990947560969934,1.0023530906368006,0.98224919970019,8.3
84,0.9907522720960447,1.0035212891584675,0.9845944121066496,8.4
85,0.990869659083021,1.0043834980603852,0.9894716998969707,8.5
86,0.9910256443330447,1.0044452982662624,0.995067414098373,8.6
87,0.990642702256842,1.0036205234694897,0.9994208092586034,8.700000000000001
88,0.9895945418330003,1.0022471632830285,1.0018075103183786,8.8
89,0.988389437088642,1.0007264192072904,1.0026631072153604,8.9
90,0.987561035474998,0.9993372365293073,1.0022627828246795,9.0
91,0.9870959623326214,0.9983503471693328,1.0001786815399045,9.1
92,0.9866327900560145,0.9980442462534881,0.9963063603000298,9.200000000000001
93,0.986096569751515,0.9985545740240458,0.9917575397580931,9.3
94,0.98585294377055,0.9998016307510358,0.9882417812588039,9.4
95,0.9861450895580548,1.0015331338003213,0.9868332056534601,9.5
96,0.9865777535345192,1.0033453252143212,0.9875083509995921,9.600000000000001
97,0.9864287084088786,1.0047301001188922,0.989527222713294,9.700000000000001
98,0.9854490273871997,1.005324462705714,0.991983229823296,9.8
99,0.9841401413068129,1.0052183997298634,0.9941094952588572,9.9
100,0.983255729998662,1.0049241660656543,0.9953388121609443,10.0
