,Li-Li,Li-B,B-B,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,5.988955086973027e-07,0.0,2.6108101082273046e-06,0.5
6,6.3581636189215705e-06,9.682398689717229e-07,5.238958168747184e-05,0.6000000000000001
7,4.0775653088953816e-05,9.603150632176668e-06,0.00043194381398828005,0.7000000000000001
8,0.00020043458139687998,6.307638383974572e-05,0.0024762212538719584,0.8
9,0.0007984513342845767,0.0003193134464009065,0.01111941132240323,0.9
10,0.002631247732061489,0.0013166726402734823,0.04066229305880516,1.0
11,0.00731849879985122,0.004541944361893686,0.12259022762470992,1.1
12,0.017555355958794202,0.013371980826647676,0.30702539600136447,1.2000000000000002
13,0.037203617577049125,0.034147882186889994,0.6434104573035164,1.3
14,0.0712971165700355,0.07659564537631941,1.1371614741412674,1.4000000000000001
15,0.1257947322715842,0.15227504319208132,1.710567438510581,1.5
16,0.2063908588883731,0.2700308531674345,2.214278376813329,1.6
17,0.31594362979003254,0.42945915858449757,2.500542370658753,1.7000000000000002
18,0.45171541391874753,0.6164805068688236,2.505685499553717,1.8
19,0.6046717104614537,0.8057427449809572,2.2748888086525696,1.9000000000000001
20,0.7615799230171288,0.9699595757135234,1.9186160989254972,2.0
21,0.9082399760438155,1.090176783818893,1.547735913861075,2.1
22,1.0322342092886387,1.1605360806137932,1.2343833833420954,2.2
23,1.1251204314146623,1.1866523524841714,1.0079025917268303,2.3000000000000003
24,1.1838037812973543,1.180772504680013,0.8688156949768991,2.4000000000000004
25,1.2102255697799147,1.156377044302974,0.803721619806242,2.5
26,1.2097397922464304,1.123988926950391,0.7950408580326571,2.6
27,1.1893730045937554,1.08990265218046,0.8260000344016765,2.7
28,1.15632919805462,1.0577378284545942,0.8817864700796149,2.8000000000000003
29,1.1168556828972933,1.0303851010135419,0.9480591310919394,2.9000000000000004
30,1.075811071237277,1.0104573994347659,1.0099021521319205,3.0
31,1.036763459164724,0.9995655993115865,1.0536632406670698,3.1
32,1.0021077185545089,0.9975259501539311,1.0706726152234485,3.2
33,0.9731710168567499,1.0022439120312598,1.0598711196530655,3.3000000000000003
34,0.9506232658980162,1.0105621014929922,1.0275541327029585,3.4000000000000004
35,0.93502214339049,1.0195700264398815,0.984374253747164,3.5
36,0.9269386804285362,1.0274141818747997,0.9410881219610684,3.6
37,0.9264530184398859,1.0332876614914877,0.9052556262803798,3.7
38,0.932543412938379,1.0370224811159272,0.8803240352066628,3.8000000000000003
39,0.9429656096458336,1.0387705493499686,0.8665867653626484,3.9000000000000004
40,0.9547439582445814,1.038862305227241,0.8627171390345597,4.0
41,0.9651395007680843,1.03770402257338,0.8669952587869054,4.1000000000000005
42,0.9727931516326603,1.0357005782730948,0.8777631203491081,4.2
43,0.9781456481928574,1.0332316790524216,0.8930487984001596,4.3
44,0.982538401863556,1.0306360291320076,0.9101190546454976,4.4
45,0.9868873353730503,1.0282157133979302,0.9257614167987357,4.5
46,0.991237061871109,1.026374062909828,0.9372059677289726,4.6000000000000005
47,0.9951581620000834,1.0256732745317374,0.9429881929884132,4.7
48,0.9980969821315682,1.0264159992417325,0.9432544381023257,4.800000000000001
49,0.9994104731240271,1.0280765557437888,0.9394596298800275,4.9
50,0.9986079093501358,1.0294629765200813,0.9337245314648498,5.0
51,0.9959956955675205,1.0296513986178397,0.9281881979555604,5.1000000000000005
52,0.992983147308267,1.0286078370885428,0.9245340180369681,5.2
53,0.9912354997479882,1.0268639718438617,0.9236715922516252,5.300000000000001
54,0.9913087774322443,1.0248654746763282,0.9256183384864867,5.4
55,0.9923685455134197,1.0227693749889868,0.92969903355776,5.5
56,0.9932538108230353,1.0206400893949188,0.935007607012111,5.6000000000000005
57,0.9934740121013127,1.018556430482167,0.9408637219992612,5.7
58,0.9932031658602414,1.0165208502352532,0.9470491546800721,5.800000000000001
59,0.9927549716675846,1.014457211771149,0.9536933553576299,5.9
60,0.992200323962829,1.0123941039842874,0.9608219007920985,6.0
61,0.9912906399460955,1.0105156720895971,0.9679051601845428,6.1000000000000005
62,0.9898285516753939,1.0089551605463511,0.9739210801185076,6.2
63,0.988207775578914,1.0076347374354375,0.9779457682821329,6.300000000000001
64,0.9873429140759733,1.0063964049520489,0.9796529707952032,6.4
65,0.9879178829733957,1.0052090285538149,0.9792849204842906,6.5
66,0.9898771184878702,1.0041544828092819,0.9774066472870456,6.6000000000000005
67,0.9926299430831118,1.0032622082111085,0.9748451503935182,6.7
68,0.9955100284528251,1.00242966235539,0.9726458060011143,6.800000000000001
69,0.998003693786662,1.0015030677799273,0.9717639850762053,6.9
70,0.9997258628838175,1.0004541616486406,0.9727006712232368,7.0
71,1.0003740639523826,0.9995197681913586,0.9754860276608859,7.1000000000000005
72,0.9998190817845248,0.9990842993225011,0.9799692946950571,7.2
73,0.9982678424786239,0.9993277606785631,0.9859054833788681,7.300000000000001
74,0.9963103426766224,1.0000767827854504,0.992637571149229,7.4
75,0.9947476844703732,1.0010433141309274,0.9988841780412115,7.5
76,0.9941246585685727,1.0020393980901778,1.0031478118945834,7.6000000000000005
77,0.9942896699734891,1.0028903278629446,1.0045118569286504,7.7
78,0.9946232239647868,1.003394255502495,1.0030790762669328,7.800000000000001
79,0.9947925163525652,1.0035549047923493,0.9996629367433622,7.9
80,0.9950360826691043,1.0037180619265145,0.9951699232392428,8.0
81,0.9956747241343227,1.0043121699851765,0.9903399441483757,8.1
82,0.9966604347885388,1.0054982750562784,0.985901346471273,8.200000000000001
83,0.997702650977893,1.0071290090462315,0.9827346546372596,8.3
84,0.9985770983776177,1.0089399850392877,0.9817915630365364,8.4
85,0.9991856588226973,1.0106198001946873,0.9837701259611753,8.5
86,0.9994353420036683,1.011719573959993,0.9887464432661356,8.6
87,0.999131486985744,1.0117383651911296,0.9960708975990845,8.700000000000001
88,0.9979873490866665,1.010483536724273,1.0045694486179209,8.8
89,0.9957808641050592,1.0082703846588996,1.012790479617143,8.9
90,0.9925782909735604,1.005673653012456,1.0192490909056047,9.0
91,0.9888019271249636,1.0031311709609299,1.022830048085496,9.1
92,0.9849588367049771,1.0007576077255993,1.023223843344972,9.200000000000001
93,0.9812344114250536,0.9983721164982508,1.0210364172271293,9.3
94,0.9774545174280382,0.9956924948663695,1.0174494071891902,9.4
95,0.9735184561221719,0.992630855958198,1.013637371815619,9.5
96,0.9697549526920675,0.9893973717602847,1.010264120438855,9.600000000000001
97,0.9667331603743432,0.9862707367378143,1.0073957421037232,9.700000000000001
98,0.9647815623274522,0.9834202222790369,1.0048952982637036,9.8
99,0.9637923333726169,0.9810764489295563,1.0028663638963269,9.9
100,0.9634271081967394,0.9796918426428345,1.001685414910163,10.0
