,Li-Li,Li-In,Li-Si,In-In,In-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,3.0955545568511006e-07,0.0,0.0,0.0,0.0,0.0,0.4
5,2.2823183627467236e-06,0.0,0.0,0.0,0.0,0.0,0.5
6,1.2425878121126088e-05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,5.343313534950272e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.00018502979532808607,0.0,0.0,0.0,0.0,0.0,0.8
9,0.0005308075439587836,0.0,7.712108238521773e-07,0.0,0.0,6.169686590817419e-07,0.9
10,0.0013072859679363073,5.503208101068624e-07,8.05569074156856e-06,0.0,0.0,4.023141028784653e-06,1.0
11,0.0029218393686846556,5.440730228948579e-06,5.76238969759537e-05,0.0,0.0,3.179128096744783e-05,1.1
12,0.00624604325783985,3.821414120886489e-05,0.0003089512514983376,0.0,4.4575985618655863e-07,0.00019678543349294027,1.2000000000000002
13,0.013096178205283051,0.00020037216491688872,0.0013407752366741263,0.0,6.949892692041208e-06,0.0009897046096003358,1.3
14,0.026661987223538474,0.0008594106476221684,0.004863022475039475,3.6839657536079216e-07,5.6598997021072875e-05,0.00422569911289495,1.4000000000000001
15,0.05144846969734916,0.0030869613733027906,0.014978146083822154,7.45812481833567e-06,0.00032653771374533866,0.015407742959242014,1.5
16,0.09250398631823989,0.00946623557665895,0.039629253325812144,5.6931188336894516e-05,0.0014989488359095193,0.047979767628918535,1.6
17,0.1539789983391493,0.02511770352919478,0.09096646825151193,0.00032091182008092467,0.005663233804961002,0.12730366881726254,1.7000000000000002
18,0.23730868513983783,0.05836711861807465,0.18297456700166542,0.0014396618738149061,0.01791836289724117,0.2882759145473625,1.8
19,0.3399464972619882,0.120094084552186,0.3259215345985186,0.00530070753081986,0.04805506804978686,0.5599102952485803,1.9000000000000001
20,0.45585790548455407,0.22095489505503071,0.5197133256975378,0.01635287945864758,0.110412413779584,0.9395910490446459,2.0
21,0.5775331643892382,0.3665907380730538,0.7500082768730715,0.042976025958395135,0.21957954705273988,1.3747526088402666,2.1
22,0.6977430971040505,0.552514355082391,0.9901973452205205,0.09754778321796727,0.3818170002929601,1.7734516187216225,2.2
23,0.8101842501179876,0.7618927231365668,1.2092085059861832,0.1935089465463203,0.5865427794111184,2.044905978345864,2.3000000000000003
24,0.9094714943366639,0.9691755451512241,1.3812085357572883,0.33883104601468994,0.8051618108158329,2.1424037633652837,2.4000000000000004
25,0.9908921076447401,1.1489406062663385,1.492106835701832,0.5286406263352723,1.00105476533157,2.0774518652095986,2.5
26,1.0507724456949779,1.2846377010652508,1.5407186433875346,0.742696807597896,1.1451644179841085,1.9012749838824214,2.6
27,1.0882168875564626,1.3715474364980151,1.5362126404189396,0.9510306149089549,1.225889253261296,1.6750408589686576,2.7
28,1.106226155135106,1.413628631937138,1.4938791783258074,1.124417834871562,1.2478604889288907,1.4487030529448568,2.8000000000000003
29,1.109818795755034,1.4186583410076616,1.4298693184600473,1.2436649618011757,1.2246612967440043,1.2524117301230446,2.9000000000000004
30,1.103062924890576,1.395319153202147,1.356443035791506,1.3045430849963744,1.172723724356236,1.0965740009732563,3.0
31,1.0885442127188192,1.3524427106798682,1.2805103311827952,1.3166377031376988,1.1079982630974672,0.9777596386534085,3.1
32,1.068562534205606,1.2986138212807434,1.2059245929215507,1.2957801017266397,1.0436059603244794,0.8876140492012986,3.2
33,1.045268866085049,1.2408416320508489,1.136224984600183,1.2553456904197666,0.9879034049723677,0.8198749656769212,3.3000000000000003
34,1.0202144195112735,1.1834900757055762,1.0749812670035983,1.2034846946202444,0.9439758170503686,0.7718676480477356,3.4000000000000004
35,0.9952141205585595,1.1293151205382763,1.0245263281599837,1.1457990303337164,0.9112621233558197,0.7421030523287824,3.5
36,0.9733301291548547,1.0813443346855334,0.9853548528078525,1.087417572406765,0.8882682599368286,0.7290487499381548,3.6
37,0.9576099928398062,1.0425202091454895,0.9567433967157277,1.0326849208041213,0.8740864226813344,0.7317906468732904,3.7
38,0.9487022479446597,1.0135099978126483,0.9375750234458131,0.9850445351584378,0.8679213221915001,0.7490543312519508,3.8000000000000003
39,0.9446305432789384,0.9921734114646249,0.9267733881257869,0.9475663199238088,0.8683441091348538,0.7769579541848486,3.9000000000000004
40,0.9431617262932162,0.9757235926205848,0.9235542744618127,0.9223532226269165,0.8739142666472043,0.8097374603013412,4.0
41,0.9437908163660791,0.9628597690171941,0.9274098048899376,0.9093744553518186,0.8842629147270762,0.8428753833244345,4.1000000000000005
42,0.9472684396242085,0.9537143423892234,0.9374580815139636,0.9064610798655668,0.8997635629370225,0.8738897392126549,4.2
43,0.9538952816255338,0.9485820977735309,0.9518243573061317,0.910424784141089,0.9200716405903141,0.9006420406438858,4.3
44,0.9628067961429814,0.9473679983938499,0.9679680363191805,0.9180671158042106,0.9434591403437634,0.921111359179202,4.4
45,0.9726147414057179,0.9498769306533736,0.9835894861498842,0.9267260887376738,0.9676695199272122,0.9351298214958961,4.5
46,0.9821699511479963,0.9557993712973059,0.9971761596875455,0.9347368463217645,0.9911275042539746,0.9450275950141266,4.6000000000000005
47,0.9906859918505,0.9642250559665007,1.0080213088020038,0.9416052608592387,1.0130621872651457,0.9539838057799354,4.7
48,0.9975576494649547,0.9736279150291302,1.0159624768710136,0.947617024344861,1.0326209111039795,0.9637508702381764,4.800000000000001
49,1.0024140911626116,0.9825209541072589,1.0208536352669815,0.9532315149701623,1.0485372804660855,0.9736306474576739,4.9
50,1.0053291297389777,0.9900320175632419,1.0223391568494467,0.9585877250537261,1.0601467531867472,0.9812455029584509,5.0
51,1.0067598707806387,0.9959832383774664,1.020536292246936,0.9630027832919512,1.0683642757992697,0.9842907268531997,5.1000000000000005
52,1.0071560863324271,1.0006982653532144,1.0167755577520694,0.9649824714339946,1.0750093412607789,0.9817115710462826,5.2
53,1.0066740632929565,1.0046971057047744,1.0129208078670924,0.9633824927602136,1.0810166046894312,0.9736900352222407,5.300000000000001
54,1.0053221159312538,1.0082681344676385,1.00972880368815,0.9586392758021683,1.0855369490400855,0.9613903806706366,5.4
55,1.0033529004614152,1.0111306259007584,1.0063507813405272,0.9525470760273267,1.08680068975585,0.9472737114120492,5.5
56,1.001429200807844,1.0126266478756345,1.0017288354591642,0.9470053062102515,1.0837262049692744,0.9351548484873555,5.6000000000000005
57,1.000240555960819,1.0124478539144641,0.9960980481193864,0.9432751620662683,1.0767352356423454,0.928807661659545,5.7
58,0.999865639704019,1.0111688186787195,0.9907069118520614,0.9421075734637152,1.0673001953161583,0.9296696528207224,5.800000000000001
59,0.9996160836334043,1.0099465084150545,0.986416513641195,0.9439903278150809,1.0569699772106487,0.9359138623857344,5.9
