,Li-Li,Li-Si,Li-Se,Si-Si,Si-Se,Se-Se,r
60,0.9705773245110061,1.0184492415664628,0.9785424624815309,0.9748763290757937,1.0388243662089398,0.9590836298485784,6.0
61,0.9674645875789751,1.0217115351339001,0.9792745425410544,0.9720129611257899,1.0354323360666606,0.9544076753719137,6.1000000000000005
62,0.9644579693585766,1.0238419067083022,0.9823097363480743,0.9697037764211033,1.0303732658154485,0.9549834594584395,6.2
63,0.9619526847726163,1.0247882103285924,0.9866155619915019,0.9690671770823459,1.0253932280763431,0.9613818431352985,6.300000000000001
64,0.9612886961449272,1.0251355929962604,0.9908535408458563,0.9698435876152129,1.0215950347440887,0.9708881329702119,6.4
65,0.9631487904098703,1.025493796344162,0.9940860007607184,0.9706955455117856,1.018982487486824,0.9797428751262012,6.5
66,0.9664000341649803,1.025867278152144,0.9961360899091802,0.9705928089340677,1.0170328222256053,0.9856487929955113,6.6000000000000005
67,0.9688762557874957,1.025707302270789,0.9974174555801325,0.9697453645814841,1.0154228736836053,0.9884610138881176,6.7
68,0.9692546583568714,1.0245615153001673,0.9984578301606307,0.9691915564873914,1.014139571862756,0.9893702868362163,6.800000000000001
69,0.9677931750806295,1.0226920134878799,0.999394732025025,0.9696854306517179,1.013164165749042,0.9898303631701998,6.9
70,0.9653788248476918,1.0210410485091514,0.9999146061571975,0.9710726290039186,1.0123695119933087,0.9904739411124772,7.0
71,0.9625653075810379,1.020477344685137,0.9998567341917413,0.9726468104548343,1.011695733407099,0.9903437439931597,7.1000000000000005
72,0.9596607407731343,1.0210051415313344,0.9997539840473397,0.9738547259568817,1.0112072934073584,0.9874899515239883,7.2
73,0.9571271786036619,1.021815063831408,1.0004293620786262,0.974392277541579,1.011001222291995,0.9809569944815968,7.300000000000001
74,0.9555326591880068,1.0221197329984295,1.0021069105743845,0.9738321134960162,1.0112494261786835,0.9720471965817522,7.4
75,0.9553150300055422,1.021816436337713,1.0041028312345668,0.9718249501693722,1.0122201181623232,0.9634204492252779,7.5
76,0.9565822438517894,1.0213516154890858,1.0052286265606745,0.9688552309727465,1.0140622036184856,0.9574489025228767,7.6000000000000005
77,0.958862369844311,1.0211913888173692,1.0044316255502046,0.9662570548009023,1.0165879214182505,0.955609482671668,7.7
78,0.9611615214298541,1.0214908752684349,1.0014566445648745,0.9651106768108714,1.0192634145422634,0.9583885476490379,7.800000000000001
79,0.9626563293006142,1.02210144599368,0.9971347970848012,0.965415552309018,1.0212803608323668,0.9648366358241323,7.9
80,0.9633455426934789,1.0227848419576369,0.9928199566272381,0.9665236889246237,1.0217182493551384,0.9725412160773326,8.0
81,0.9637748824853288,1.0233687767432544,0.9893995501627116,0.9680213567486501,1.02003179866469,0.9788387380311339,8.1
82,0.9642050073636806,1.0237275176100595,0.9868429980272854,0.9699440142370964,1.016627890306738,0.9824297991654027,8.200000000000001
83,0.9642864449590067,1.0237261100945543,0.9846405758789766,0.9724108295289645,1.0128690176197956,0.9838507907846632,8.3
