,Si-Si,Si-Bi,Bi-Bi,r
85,0.9860294227592872,1.0375440710721915,0.9810388479202067,8.5
86,0.9858511626842454,1.0386853767510311,0.9746527629179087,8.6
87,0.9853343957404289,1.0382516819025185,0.9671611013286128,8.700000000000001
88,0.98425860636121,1.0360217003804695,0.960339448212261,8.8
89,0.9827403742421325,1.0322249169802584,0.9553928448577814,8.9
90,0.9811638300795553,1.0274284211109035,0.9528663062849907,9.0
91,0.9799920821016396,1.0223689244824183,0.9525552126703636,9.1
92,0.9795342564679563,1.0179499002111547,0.9536887680285132,9.200000000000001
93,0.9797553727128099,1.0151358096136112,0.9555003508264142,9.3
94,0.9802938582251003,1.0144693949898247,0.9576167480366508,9.4
95,0.980766008205591,1.015603855895518,0.9595827957274854,9.5
96,0.981055110962856,1.0174906993531936,0.9600666142256206,9.600000000000001
