,Li-Li,Li-Au,Au-Au,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.773669121035624e-07,0.0,0.0,0.5
6,1.8447792693851423e-06,0.0,0.0,0.6000000000000001
7,1.2759225027409032e-05,0.0,0.0,0.7000000000000001
8,6.558003136964533e-05,0.0,0.0,0.8
9,0.0002745631166701307,1.8150956489490857e-07,0.0,0.9
10,0.0009606703827533897,4.016876919240135e-06,0.0,1.0
11,0.0028553745163161265,3.712793037977644e-05,0.0,1.1
12,0.007353444940074918,0.0002328843243339632,0.0,1.2000000000000002
13,0.01673670327627667,0.0011328343764858584,0.0,1.3
14,0.03432072008364894,0.00451103674339222,1.5173299577785124e-06,1.4000000000000001
15,0.06439245445900989,0.014980680189074856,1.6141388544655817e-05,1.5
16,0.11158991462306472,0.042022218751515523,0.00011074579981582167,1.6
17,0.17954232586706428,0.10070450558352638,0.000570605750207365,1.7000000000000002
18,0.26929433331155694,0.2086182058468295,0.002378785435736608,1.8
19,0.3784656128398671,0.3782043506893901,0.00822233908630044,1.9000000000000001
20,0.5015507888795324,0.6075315870581133,0.023944609701519928,2.0
21,0.6311203072006125,0.8753266384173247,0.059436264185227426,2.1
22,0.7593230712566261,1.1447780758947326,0.12706823073100934,2.2
23,0.8789242900484928,1.3756768564531132,0.23629275372240494,2.3000000000000003
24,0.983658617370863,1.538751416957522,0.3859757523455349,2.4000000000000004
25,1.0685118232241264,1.6239792924634195,0.5596840924504606,2.5
26,1.1303069146401024,1.6389211809615902,0.7292317029338936,2.6
27,1.1681850380956427,1.600498893242793,0.8662943206704957,2.7
28,1.183670213601252,1.5270735930018398,0.9545267100161361,2.8000000000000003
29,1.1805089208529187,1.4346527006259422,0.9933404871282272,2.9000000000000004
30,1.1641056170435198,1.3361785353075575,0.9922836374023294,3.0
31,1.140153660162853,1.2413716835739246,0.9636405960614415,3.1
32,1.113029231010814,1.1563692567083503,0.9195869672449896,3.2
33,1.0851290673513776,1.0838937508309476,0.8718813742460957,3.3000000000000003
34,1.0574737957316378,1.0243171957990536,0.8300979023345605,3.4000000000000004
35,1.0308508415523363,0.9769084907191133,0.7998622717396298,3.5
36,1.0065503330749055,0.940561215688315,0.7837323362912767,3.6
37,0.9863002506668037,0.9140995211115364,0.7831111042973705,3.7
38,0.9715184603382905,0.8965028550515028,0.7986279700130675,3.8000000000000003
39,0.9624828036302817,0.8870160937825606,0.8289087006064195,3.9000000000000004
40,0.9581834780471742,0.8849766432942293,0.86929339029305,4.0
41,0.9570564453517564,0.8895165124212628,0.9123319022124252,4.1000000000000005
42,0.95796002496044,0.8994173374644526,0.9504436886198872,4.2
43,0.9606180216808338,0.9131952865348721,0.978998007990983,4.3
44,0.9653353831780117,0.9293002097958698,0.9977085648601484,4.4
45,0.9722677444772866,0.9463047239350827,1.0098595253675,4.5
46,0.9808182403027919,0.9630316355586962,1.019891831613441,4.6000000000000005
47,0.9897801957802338,0.9786352425697099,1.0304587257152404,4.7
48,0.9979776366202349,0.9925587013458562,1.041050568945912,4.800000000000001
49,1.004550476001547,1.0043662252950691,1.0497591559766462,4.9
50,1.0088930747895042,1.013685203584376,1.056140802866921,5.0
51,1.0109043851310653,1.0204073293771065,1.0611726157880201,5.1000000000000005
52,1.011291186377906,1.0248913785432998,1.0642575212568193,5.2
53,1.0111657749680463,1.0278171844896604,1.062205952642094,5.300000000000001
54,1.0111528069804683,1.0296781419917445,1.0528869449736369,5.4
55,1.0109807253860044,1.030316047045413,1.0388529641790554,5.5
56,1.0099186775068012,1.0290286868536325,1.025388374409481,5.6000000000000005
57,1.0075659322162136,1.0253502932848166,1.0155784691086323,5.7
58,1.0042671661078946,1.0197357514832037,1.0087800424076623,5.800000000000001
59,1.0007930813487975,1.0133572517337734,1.0029279616538609,5.9
60,0.9976816202662611,1.0073283534313338,0.9966137468577877,6.0
61,0.9950280260846347,1.0022476649600172,0.9896386669370261,6.1000000000000005
62,0.9929155572352962,0.9982755829354865,0.9827142033487551,6.2
63,0.9917015569373481,0.9953732086656052,0.9761657360216308,6.300000000000001
64,0.9916023544693954,0.9934461692065355,0.9688658539001654,6.4
65,0.992220626847677,0.9924052972050021,0.9596565774719457,6.5
66,0.9928482679945495,0.992214661853139,0.9498163338008151,6.6000000000000005
67,0.9931625358509514,0.9928791757398728,0.9428566401743684,6.7
68,0.9933572388333903,0.9942683196433442,0.9415843075535055,6.800000000000001
69,0.9937381822868967,0.9959364795477882,0.9460352017219077,6.9
70,0.9945016689326647,0.9972197502159788,0.9542560899048479,7.0
71,0.9957631257848103,0.9976475290336012,0.9642975039391244,7.1000000000000005
72,0.9974349874811869,0.9973751191788971,0.9749534701595295,7.2
73,0.9990869933933995,0.9971955572622286,0.9850947245655401,7.300000000000001
74,1.000187140853458,0.9979271041536207,0.9933292683563721,7.4
75,1.0005357495580194,0.9996508166270186,0.9988494660100294,7.5
76,1.0003276149495084,1.0015995095964398,1.0023160671470825,7.6000000000000005
77,0.9997748822163445,1.0028754856896789,1.0055002367173416,7.7
78,0.9988467551419655,1.0032503664294181,1.0097811490918227,7.800000000000001
79,0.9974732185644862,1.003236088895585,1.0148092370870903,7.9
80,0.9958742803299692,1.0034335064976114,1.0186477101715627,8.0
81,0.9945419759062262,1.0039146596067459,1.0192269968995271,8.1
82,0.9939321842340255,1.0042640008698778,1.015673327354949,8.200000000000001
83,0.9941760413618441,1.004135269024925,1.0086996558865042,8.3
84,0.9949559342306075,1.0036702555975974,1.0002408377622354,8.4
85,0.9956730416526856,1.0033473323218098,0.9925659761480685,8.5
86,0.9959406936744507,1.0034350176291253,0.9871191627715968,8.6
87,0.9959195143280533,1.0036327601587716,0.9838307079526615,8.700000000000001
88,0.9959848329840287,1.0032772227980946,0.9815898480611479,8.8
89,0.9961376572927346,1.0019077847695537,0.9796209448138088,8.9
90,0.9960240720343831,0.999655365676505,0.9784515387242751,9.0
91,0.9955463180068475,0.9971765100248187,0.9794067517333978,9.1
92,0.9951719850238898,0.9952547873864265,0.9831864655892742,9.200000000000001
93,0.99546950386097,0.9943911661278609,0.9890765301209301,9.3
94,0.996452213408984,0.9946086951196855,0.9953579691367416,9.4
95,0.9975485570227867,0.9955119621485323,1.0002752046672136,9.5
96,0.9981623644345281,0.996569242537248,1.0028832709842723,9.600000000000001
97,0.9981051000078044,0.9974565778403873,1.003395752068291,9.700000000000001
98,0.9975610216196585,0.9981453918131492,1.002848209425573,9.8
99,0.9968727869584251,0.9986832902630065,1.0022609428865794,9.9
100,0.9964026500360055,0.9990069450179659,1.0020119104056464,10.0
