,Li-Li,Li-Si,Li-Au,Si-Si,Si-Au,Au-Au,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.1323093609771073e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,9.336240470016161e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,5.958524399184521e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,2.844361752761651e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,0.00011184122948240183,1.986438913548074e-06,0.0,0.0,0.0,0.0,0.9
10,0.00037058941868243524,1.5433805097046718e-05,4.0752652649240875e-06,8.504901422450273e-06,0.0,0.0,1.0
11,0.0010579585764877713,9.9132059686587e-05,4.3271709995561996e-05,7.072533966175334e-05,1.908301981214604e-06,0.0,1.1
12,0.0026746576865914968,0.00048186732952059394,0.0002820129327661403,0.0004569718625143421,4.344405773129928e-05,0.0,1.2000000000000002
13,0.006169306012219194,0.001929130115854876,0.0013935744268849751,0.0023198160009050978,0.00033719979842532856,3.124249502124591e-06,1.3
14,0.013314010275054229,0.006524652879231252,0.005557461611030874,0.009660430926479516,0.0018931281298866951,2.1796006830669903e-05,1.4000000000000001
15,0.027228569868671646,0.0189925992878909,0.018246853771939048,0.03391645208799063,0.008384636685709906,0.0001244626482125931,1.5
16,0.05265699467816111,0.04821676229470931,0.050063781069605684,0.10250426179200316,0.03024562574633366,0.0005841849681158842,1.6
17,0.0954214566763746,0.10779239051175532,0.11638007539540182,0.26807029616007144,0.09028914565554098,0.0022739215599928368,1.7000000000000002
18,0.16082872814727456,0.21403251277514124,0.2326624505092809,0.6047618677065153,0.22580300706850975,0.007628734101951273,1.8
19,0.251511086865647,0.38073023785349097,0.40639817782441634,1.1704543324661518,0.47805399833366585,0.0227943017364208,1.9000000000000001
20,0.3656048936089089,0.6118795103334531,0.6303767408344907,1.9350565819979662,0.8645399877567372,0.06113646964899931,2.0
21,0.4963836311902147,0.8953423991004942,0.8820344473216353,2.7311480778436192,1.3451958131003985,0.1454593779687685,2.1
22,0.6339810958265639,1.2013252940860197,1.1294790530768783,3.304466927730422,1.811915971008503,0.30176945330554394,2.2
23,0.7683339155342234,1.4878468012346682,1.3411245959768414,3.45869659849986,2.127423733882527,0.5397081047161568,2.3000000000000003
24,0.8913450841033144,1.7117455078049288,1.494955653344721,3.174780505971716,2.200158178613165,0.8306538487675362,2.4000000000000004
25,0.9971980117494492,1.841623347530839,1.5835475820412621,2.600410918823942,2.0377403927078355,1.1081882801193137,2.5
26,1.0817616206250262,1.8683638611444169,1.6120237282193957,1.9397315717850254,1.7325073859848847,1.3011317008579715,2.6
27,1.1426526566990394,1.8076880177332058,1.5906914070062643,1.34991905338929,1.397909265953389,1.3746945170006812,2.7
28,1.1801504206234472,1.6915875787536996,1.529191088425532,0.904829400388236,1.1147046432985783,1.344616995992778,2.8000000000000003
29,1.1974538208236898,1.5535112677182228,1.4371190757234464,0.6126147981345665,0.9174794154181926,1.2570694954125352,2.9000000000000004
30,1.1991000538178689,1.4169138751541888,1.3277037186226992,0.4487556234949894,0.8067659874553297,1.156832915649744,3.0
31,1.188759933923086,1.2926051444954816,1.2175518758419375,0.3791854947804814,0.763611348342941,1.067758704224597,3.1
32,1.1686987851434594,1.1830654227934556,1.1212502902053776,0.37054683890436785,0.7601365515826192,0.9931880209411704,3.2
33,1.1410201962386604,1.0886533690417255,1.0462489857803003,0.39594287312082993,0.7689365243678292,0.9299506709890079,3.3000000000000003
34,1.10874442045764,1.0112718810497434,0.9925929189932562,0.4396789310280407,0.7718969716914783,0.881483148112931,3.4000000000000004
35,1.0756093342930988,0.9538723979094381,0.9562041907926108,0.4955501531322457,0.7653290852785323,0.858142819890835,3.5
36,1.0449459527389524,0.91752553366262,0.9321639326158977,0.5580217950226672,0.7581635716100834,0.8669205337488815,3.6
37,1.0185463106729904,0.8994524816446198,0.9166430650085612,0.616762184159317,0.7632230773258969,0.9029798652360718,3.7
38,0.9965999616588891,0.8938070092004704,0.9078106105651752,0.6619183978069109,0.787202934009017,0.9509125119648641,3.8000000000000003
39,0.9789998446879947,0.894222676975794,0.9055692288013761,0.6935456928883564,0.8258533435393361,0.9937979242506154,3.9000000000000004
40,0.9664367916234999,0.8963716688730842,0.910024637036744,0.722000467663282,0.8662717493534191,1.022585822198601,4.0
41,0.9597285421322445,0.8993687538248454,0.9198525643594831,0.7568291803101596,0.8952104982139194,1.0378021416411158,4.1000000000000005
42,0.9583704466970493,0.9052905669548931,0.9321142675762092,0.7962442807797843,0.9096229049579593,1.043457918793614,4.2
43,0.9604480741057694,0.9167548457216383,0.9436228468809769,0.8301666608636288,0.9209322569719056,1.0427026135838522,4.3
44,0.9640108589372005,0.9340517240510476,0.9525481566191984,0.8531217930839373,0.9456970895699869,1.040033542928657,4.4
45,0.9680645070532083,0.9542279310983746,0.9590420494141737,0.869941852606394,0.9884613855462704,1.0422087893575143,4.5
46,0.9723117905995587,0.9729811476144478,0.9644588702415988,0.8872916933077821,1.0340241037408797,1.052979333266048,4.6000000000000005
47,0.9765693497773908,0.9876585737869549,0.969872607134101,0.9030759294130217,1.0590745592016044,1.0692339580746653,4.7
48,0.9807510991794138,0.9986919975840871,0.975194147311776,0.9072725265773965,1.0522505919742045,1.0845520750957978,4.800000000000001
49,0.985043947873786,1.0083570573274796,0.9797532339897944,0.8917316006758089,1.0226541222205856,1.0943876830279493,4.9
50,0.9896307792863135,1.0181831836254327,0.9836409666682951,0.8574588093221077,0.9901056981377973,1.0961282511208474,5.0
51,0.9942601902668401,1.0274655425936359,0.9880722531835161,0.8139111596270585,0.9688486334117593,1.0876864288475254,5.1000000000000005
52,0.9983674034372484,1.0338536988118394,0.994094404248957,0.773374214519881,0.9602562559609481,1.0693182318385903,5.2
53,1.0015832233171555,1.0349719812803593,1.0010271466452654,0.7455637931366472,0.9584951626028668,1.0446621172015111,5.300000000000001
54,1.0039084978674868,1.029764155553949,1.0065595317070377,0.7349111451503708,0.9600426655878928,1.0176730127999922,5.4
55,1.0054243509497613,1.0192378488327107,1.0086212657373992,0.740368540296391,0.96640559382519,0.9908788404153093,5.5
56,1.0060639726051936,1.0063206986994897,1.0070819898176255,0.7575865157664281,0.9790749248796926,0.967862737389816,5.6000000000000005
57,1.0057848190053356,0.9943816858291484,1.0036680561329359,0.7810387774478877,0.9944466537433012,0.9534009976147979,5.7
58,1.0048306180846758,0.9852133342546004,1.000543688096993,0.8037541600380264,1.0044217702082379,0.9487270526534887,5.800000000000001
59,1.003608291751571,0.9784173671879487,0.9990398522953847,0.817658097104846,1.0015974730462747,0.949524910803733,5.9
