,Li-Li,Li-I,I-I,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,7.587563657162533e-07,0.0,0.0,0.9
10,6.978088847716189e-06,3.383959717469093e-07,0.0,1.0
11,4.0795975338930244e-05,5.395602567915158e-06,0.0,1.1
12,0.00018739174514960423,3.926459060636932e-05,0.0,1.2000000000000002
13,0.000689139212297282,0.000228865251700215,0.0,1.3
14,0.0020778045676806177,0.0010554440134404074,0.0,1.4000000000000001
15,0.0052129000974529775,0.004058706925092975,9.326679145689862e-07,1.5
16,0.011144146309470986,0.013286990653294596,1.1411495325253674e-05,1.6
17,0.020904129724943876,0.03749955376482129,8.037562317988166e-05,1.7000000000000002
18,0.03553864565574124,0.0919505166096462,0.00041850137368554165,1.8
19,0.05632179627621548,0.19697078111872285,0.0017575473418860467,1.9000000000000001
20,0.08454614335898654,0.37069702121012343,0.0060762969509300145,2.0
21,0.12070045732502485,0.617424413628528,0.017571136313511156,2.1
22,0.1640495325863379,0.9185384033070909,0.043044182374742904,2.2
23,0.21331784813339258,1.2340741742387644,0.09048721652029607,2.3000000000000003
24,0.26722609905978806,1.5163932846193136,0.1654444280307789,2.4000000000000004
25,0.3239036877721198,1.7278575783726016,0.26672170119574423,2.5
26,0.3805691753500401,1.8509069023477105,0.3845642019818629,2.6
27,0.43459670013635654,1.886882186814639,0.5035455710396747,2.7
28,0.4848018663752388,1.8497188525145145,0.6089470321428093,2.8000000000000003
29,0.5319606641401373,1.7603256009493415,0.6923406135780726,2.9000000000000004
30,0.5784580083517874,1.641818875726818,0.753157027940022,3.0
31,0.6265339044715696,1.5148941247747665,0.7967192937348907,3.1
32,0.6760491452674317,1.3943486339822269,0.8308107372526473,3.2
33,0.7243970355016424,1.2877087891210748,0.8622473797046823,3.3000000000000003
34,0.7687578872653837,1.1963056442861562,0.8946375095965986,3.4000000000000004
35,0.8078180351390372,1.1185294605875906,0.9280396019277194,3.5
36,0.8414899692344407,1.0530270122734393,0.960232707243482,3.6
37,0.8697648030535764,0.9993872439604317,0.9886906571149641,3.7
38,0.8923926341285731,0.9569978851182437,1.0121498164576652,3.8000000000000003
39,0.9100563702197307,0.9245175177233014,1.0309614362948678,3.9000000000000004
40,0.9254350281767343,0.9001724740232591,1.046345534138751,4.0
41,0.9416891126867799,0.8820096709177696,1.0592698987321574,4.1000000000000005
42,0.9595480643974212,0.868427048750093,1.0695977797821878,4.2
43,0.9771600370384206,0.8591300118709426,1.0761661807406628,4.3
44,0.9927749213698148,0.8549676194345683,1.0779715275868458,4.4
45,1.0063082020142249,0.8562478710360406,1.075320970604343,4.5
46,1.0186318617020613,0.8617067326064638,1.0697757153419223,4.6000000000000005
47,1.0305606116852795,0.869399769007738,1.0632704339862846,4.7
48,1.0422052432287732,0.8779783941549536,1.0574604270254293,4.800000000000001
49,1.0524138246391863,0.8869581791822113,1.0534701245008453,4.9
50,1.0590291243356826,0.8964066466552132,1.051701062948252,5.0
51,1.0604013754349095,0.9065805226273879,1.05160596387002,5.1000000000000005
52,1.057027451060279,0.9176329576362828,1.0516912537427408,5.2
53,1.051515353361035,0.9296377297389536,1.0501909966363987,5.300000000000001
54,1.046622697127305,0.9426623324029912,1.0463631947338294,5.4
55,1.043206702005539,0.9562335655859296,1.0410761612271875,5.5
56,1.0400013588802774,0.9688641875962763,1.0357498143211554,5.6000000000000005
57,1.0351698854688203,0.9789926977481622,1.0309717472697564,5.7
58,1.0281239146336092,0.9865886478547428,1.0265360664074084,5.800000000000001
59,1.0201340246218156,0.9930448109709549,1.0222637937297396,5.9
60,1.0131143546251966,0.9992495330791922,1.0180265995876316,6.0
61,1.0076234662859593,1.0045958584463137,1.0132805924116204,6.1000000000000005
62,1.001997035329276,1.0082519248521042,1.007495614686348,6.2
63,0.9936820830884288,1.0105714123651701,1.0011833226595677,6.300000000000001
64,0.9819633793311261,1.012687546224567,0.9958429384213517,6.4
65,0.9695220711315513,1.015141589456169,0.9925199399893527,6.5
66,0.9606202335130076,1.0173934354992051,0.9907482402642335,6.6000000000000005
67,0.9574629152503121,1.0185726904839634,0.9891531692887953,6.7
68,0.9587836809899317,1.0185082707530706,0.9867271014977038,6.800000000000001
69,0.9618500832172387,1.017993086709003,0.9833018065918205,6.9
70,0.9650486094033484,1.0180980251796805,0.9793737126268817,7.0
71,0.9684030529925266,1.0192457218518451,0.9760070605928961,7.1000000000000005
72,0.9723836975971396,1.020908429909057,0.9746129314932347,7.2
73,0.9769335304252703,1.0220591934521042,0.976170419355343,7.300000000000001
74,0.9815444831273583,1.0219133511905383,0.9803876376194103,7.4
75,0.9857243058027914,1.0203743144486086,0.9856157662389716,7.5
76,0.989291497439536,1.0178874865251422,0.9897543601724199,7.6000000000000005
77,0.9925405514669059,1.0149758219205622,0.991670504856993,7.7
78,0.9960536982312272,1.0119120362133338,0.9920794752056151,7.800000000000001
79,0.9999840581043797,1.0086816895356223,0.9928573423741567,7.9
80,1.003378788723729,1.0052585136370582,0.9952411437984243,8.0
81,1.0043302266073626,1.0020120852031125,0.9986864050462253,8.1
82,1.001159336056288,0.9996850204269291,1.0014288203387176,8.200000000000001
83,0.9941730604266467,0.9986999465950577,1.002007204453906,8.3
84,0.9862872363619958,0.9986371521531467,1.0002626228884521,8.4
85,0.9810353340172826,0.998624187332506,0.997186865195828,8.5
86,0.9796280526872769,0.9981012218899069,0.9940678571054476,8.6
87,0.980658326912303,0.9970109763207513,0.9917358009928995,8.700000000000001
88,0.9825379249784679,0.9955128592156379,0.990408695183429,8.8
89,0.9849803898641611,0.9939066598787754,0.9899837656880718,8.9
90,0.9878873453034789,0.9927202478222256,0.9903260798440398,9.0
91,0.9901837591496555,0.9924086162919447,0.991347235579014,9.1
92,0.9906472911192404,0.9929054161737662,0.9929313109470157,9.200000000000001
93,0.9893752371332201,0.9937789259048222,0.9947731846106799,9.3
94,0.9878934251665391,0.9947862994216211,0.9963165045201524,9.4
95,0.9879557255212779,0.9959960874764273,0.996988393616586,9.5
96,0.9903571914051286,0.997477360032378,0.9966005696475885,9.600000000000001
97,0.9946481569049824,0.9991858911885013,0.995514751410407,9.700000000000001
98,0.9996583459594269,1.0010343451299017,0.9943855088828284,9.8
99,1.0040896366475607,1.0027740214843566,0.9936835484554641,9.9
100,1.0067274018400207,1.0038868839213366,0.9934298360802294,10.0
