,Li-Li,Li-Si,Li-Cl,Si-Si,Si-Cl,Cl-Cl,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,9.71959785823875e-07,0.0,2.4298994645596874e-07,0.0,0.0,0.0,0.7000000000000001
8,8.046497016610814e-06,0.0,2.6523204020346526e-06,0.0,0.0,0.0,0.8
9,4.408457353327562e-05,0.0,2.5225495349792322e-05,0.0,2.080969264631565e-06,0.0,0.9
10,0.00019083944826015002,3.37486036744401e-07,0.00016501895036774797,2.699888293955208e-06,2.6394093565916068e-05,1.687430183722005e-07,1.0
11,0.0006577867854766552,4.623853842359474e-06,0.0008521388631163256,2.6692364864149135e-05,0.00019433793856700476,1.1003427006236604e-06,1.1
12,0.0018263346931726209,3.299104691390855e-05,0.0036177552454996318,0.00019075994095049868,0.001059199207553404,5.861365008032305e-06,1.2000000000000002
13,0.004156353146666454,0.00017829146640511865,0.012920259480255297,0.001038142799869413,0.004615364384165885,2.42554525039795e-05,1.3
14,0.007985149352511234,0.0007697617204786552,0.039140230568150296,0.0045633362355352765,0.016591738413741498,8.079616181007936e-05,1.4000000000000001
15,0.013583990898552754,0.0027452280673031775,0.10116355194458018,0.016755622395664103,0.04997418683032085,0.0002218015731236348,1.5
16,0.021815545241662807,0.008228599337033658,0.22450114768039706,0.05227581061284739,0.12721818738065924,0.0005259491369864463,1.6
17,0.034941803409779565,0.021002366783172632,0.43110470226219244,0.13933287416760448,0.27567544476055944,0.0011455072183903484,1.7000000000000002
18,0.056542248209328114,0.04619568751043125,0.7232196036883821,0.3180889149484171,0.5120006814345314,0.002439685199423671,1.8
19,0.0901354324673496,0.08862011490672558,1.0721956150308425,0.6237247155405717,0.8212471245920607,0.005235414003976859,1.9000000000000001
20,0.13734781328773257,0.15028769225303001,1.4237433673151132,1.0558307266815077,1.1484794901571627,0.011198267868883283,2.0
21,0.19710765114126577,0.22899632939735343,1.7187136659649267,1.5564590328764143,1.4176564603527892,0.02325451444840785,2.1
22,0.2665825789612692,0.3194883706734615,1.9150789856891601,2.023788517925936,1.5691782944740922,0.04586924059299808,2.2
23,0.3428444574287228,0.41597272739909974,1.9978120814137237,2.35945939331691,1.588120523557427,0.08480432268480204,2.3000000000000003
24,0.4235524507926099,0.5130185513859213,1.9763704452111015,2.5136861265129333,1.503914542642677,0.1459193424451021,2.4000000000000004
25,0.5065553041325291,0.604329059682157,1.876985669390083,2.495756448401697,1.3674055706119594,0.2330632168017663,2.5
26,0.5894527626561914,0.6825036763208006,1.7332746215646446,2.3517579593828324,1.2248371430377656,0.3459838363074217,2.6
27,0.6692280184341303,0.7417757935757316,1.5758163054359584,2.135279506832524,1.1037450788774208,0.4795394473290666,2.7
28,0.7421874596749719,0.7811741833855654,1.4247620152990648,1.8915093172732644,1.0133998350738527,0.6245103675040449,2.8000000000000003
29,0.8052929345810984,0.8046887075761331,1.289693529276487,1.654935778717526,0.9524605380197176,0.7693262021333805,2.9000000000000004
30,0.85805556069445,0.8185845117304914,1.1743511147970174,1.4498474862648534,0.9155727310585687,0.9024399857218831,3.0
31,0.9024139693270556,0.828199233734861,1.0804075452407815,1.2888892494824793,0.8964717366027617,1.015212988323401,3.1
32,0.9408636677701652,0.8360333454849856,1.008081874976395,1.1729865173365266,0.889118463256131,1.1038341657034347,3.2
33,0.9756572417416725,0.8423116166443374,0.9554934252373151,1.09474614506354,0.8884701174667683,1.1687080603271582,3.3000000000000003
34,1.0089487805173096,0.8477545082026666,0.9188503388587058,1.0433617076318107,0.8911584118315897,1.2120846828183869,3.4000000000000004
35,1.041440045902473,0.8556344141564092,0.8938941071384592,1.0086916447937104,0.8953813901703632,1.2361718991412793,3.5
36,1.0707788963831317,0.8701790645919908,0.8775575362900054,0.9839827039899443,0.8999767171111225,1.2429025656229995,3.6
37,1.0932769319703708,0.8925659254754736,0.8684993308415683,0.9667422377008548,0.9041696906608765,1.234844444873048,3.7
38,1.1076921491152072,0.9192221035661012,0.8663379177417044,0.956859556026172,0.908471042565683,1.2159271217494383,3.8000000000000003
39,1.1159793961578088,0.9446031105406305,0.8703095868144488,0.9534376833502741,0.9148063013399225,1.1908928862558665,3.9000000000000004
40,1.120447866494866,0.9650710276374913,0.8784198000085988,0.9539123916822803,0.9246708291323051,1.1636943673490308,4.0
41,1.1219389840951175,0.9797796849034253,0.8879749651122533,0.956186501783549,0.9372345545357209,1.1365614683246084,4.1000000000000005
42,1.1208041585996282,0.9890410735445038,0.897238184235108,0.9601844036273881,0.9497844320821347,1.1108645218394257,4.2
43,1.1176027713452457,0.9931914820426477,0.9064065179721048,0.9667043988646898,0.9601051906836563,1.0883166944112939,4.3
44,1.1120294826945738,0.9927999366794527,0.9166890231263182,0.9755475494072137,0.9681714040007817,1.0702495954816569,4.4
45,1.1026081085689998,0.9891513850431252,0.9285884188494891,0.9850739145521394,0.9754660546372192,1.0559214368683514,4.5
46,1.088839881062807,0.9843114496361478,0.9413186686062673,0.992573874003677,0.983066598449317,1.0427627334039302,4.6000000000000005
47,1.0730475363310752,0.9806270527328005,0.9536593869736764,0.9946562170246785,0.990630173463633,1.0286093810282115,4.7
48,1.058686203227421,0.9798817461171927,0.9649144072026976,0.9886950000793254,0.9968654836974005,1.013260078265619,4.800000000000001
49,1.046851183986348,0.9827645780590333,0.9750233110517685,0.975393393689007,1.000764088866144,0.9980899802124019,4.9
50,1.0354150681593208,0.988820785839003,0.9840674719279163,0.9594255230954194,1.0027390007034236,0.9847506756531016,5.0
51,1.0214850449463162,0.9964609246845351,0.9918528115168986,0.9463922251899303,1.004704291865914,0.9742364753314926,5.1000000000000005
52,1.004152514150249,1.0032048030701604,0.9980057710118375,0.9390433848458944,1.0085491829504578,0.9667733199834618,5.2
53,0.9853042037992673,1.0066732536144054,1.00257155361621,0.9367237508456636,1.0143128969131705,0.9622244069773541,5.300000000000001
54,0.968419398069913,1.0057901698564737,1.0064786714903724,0.9376462819723536,1.0201364408295008,0.9602982447604861,5.4
55,0.9560174694485364,1.0011870274232997,1.010990517883989,0.9405118189091024,1.0240208818786256,0.9602844800565106,5.5
56,0.9477830307154486,0.9949199525882219,1.016371915609675,0.9441712729195039,1.0254491386525664,0.9609722785751617,5.6000000000000005
57,0.9416568912710847,0.9897311432622157,1.0213670637330405,0.9472329330496592,1.025392554727532,0.9613240259677407,5.7
58,0.9369105719956096,0.9875728444885425,1.0243261069273737,0.9487876048344681,1.0250275705958498,0.9613701689541831,5.800000000000001
