,Sr-Sr,Sr-Li,Sr-Si,Li-Li,Li-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,9.624352324500572e-07,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,7.11425409055174e-06,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,4.397023463895205e-05,1.1513507419446486e-07,0.0,0.8
9,0.0,0.0,0.0,0.0002065268790454704,1.362703968877367e-06,0.0,0.9
10,0.0,3.6388369128127174e-07,0.0,0.0007916384415997517,1.1532836018579415e-05,4.5485461410158957e-07,1.0
11,0.0,2.3728197316832164e-06,0.0,0.00254941843616632,6.987130484546165e-05,1.0926610403922139e-05,1.1
12,0.0,1.4408139216679216e-05,0.0,0.007023182644449411,0.00034377726027264087,9.432834944804827e-05,1.2000000000000002
13,0.0,7.052083755759915e-05,3.3417890015627e-07,0.01675088630116516,0.0014083829529941663,0.0005684125109516314,1.3
14,0.0,0.00028271145833367597,3.0925885189952344e-06,0.03499976121273807,0.004914763625794892,0.0026785477770893446,1.4000000000000001
15,0.0,0.0009816918166632807,1.8833867313982075e-05,0.06508369791659022,0.014785433713696521,0.010304189819186144,1.5
16,0.0,0.0030027625997167415,9.516547990404367e-05,0.1101248219064341,0.03866138892445364,0.0329969317886224,1.6
17,0.0,0.008088035128255653,0.00039819272732088127,0.17373699329865486,0.0885089882086663,0.08900806512007707,1.7000000000000002
18,3.488115857252427e-06,0.019082820902866268,0.001425980795352384,0.2598617152556194,0.17865064724154858,0.20423569838339314,1.8
19,3.083167682659321e-05,0.03947877933412471,0.004518677414695807,0.369787598299975,0.3203590571040918,0.4022936532797874,1.9000000000000001
20,0.00017876649582285626,0.07245536571931903,0.012856009081153764,0.4986038433082522,0.5147530274459825,0.6864139238428745,2.0
21,0.0008093985741761743,0.12036418335414287,0.03292898771256389,0.6359785272921178,0.7481550044106049,1.0243548637845235,2.1
22,0.0029560483499053046,0.18487114469533575,0.07561204211389858,0.7711500743267469,0.9935147415483319,1.3518133367698766,2.2
23,0.008817360113485547,0.26669604878030106,0.15512990885418376,0.8961822948259003,1.2179780857743254,1.5980686381555758,2.3000000000000003
24,0.021934219883186716,0.36472235122695873,0.2846847843259537,1.0044827391624251,1.3930135483033586,1.717976983636004,2.4000000000000004
25,0.04658733478296169,0.4759175715188821,0.469565554920547,1.089046895529501,1.5024242965170156,1.708273983180883,2.5
26,0.08678710993270587,0.5961791693494021,0.7008818089474971,1.145004964489838,1.5452370758151597,1.6004810767588296,2.6
27,0.14539707524530815,0.7204936347956988,0.9543306904799308,1.1735940888020848,1.5329066932629638,1.4406643055690274,2.7
28,0.22292238674057718,0.8425034931772956,1.1966805768943667,1.1814333237968744,1.4826310861796934,1.270834824704829,2.8000000000000003
29,0.31573805848657976,0.9552044020340904,1.3972373358732189,1.1753171523647565,1.410584306370996,1.119160532235869,2.9000000000000004
30,0.4160442336722532,1.052334060312086,1.5373043789490093,1.1587423077815804,1.3286170254987386,0.9984122834221909,3.0
31,0.5153307553795987,1.1290401659538634,1.6128658298243892,1.1332394645071346,1.244782112508278,0.909714477231695,3.1
32,0.6082457350279182,1.1824627042260665,1.6309799872561048,1.1011884455237197,1.165339520660225,0.8483625137414823,3.2
33,0.6928253026976612,1.2130965291960933,1.603360104980441,1.0663964925604705,1.0957287175976762,0.8085324501955541,3.3000000000000003
34,0.7682611237091056,1.2251984550043993,1.5416924848588485,1.0327901358867457,1.0397270453269896,0.7855708674859382,3.4000000000000004
35,0.8334460626700618,1.224608553702536,1.4574201194898684,1.003236308106194,0.9982298855850227,0.7765924461745738,3.5
36,0.8865105780669685,1.2153517770683726,1.3634249147248094,0.9791743331294785,0.9695089085570093,0.7800597322817431,3.6
37,0.9244732309220108,1.1983018547654833,1.272634347721321,0.9609315180571573,0.9508171735368242,0.7944418106387064,3.7
38,0.944153522754392,1.1734313623541115,1.1937186389629144,0.9484351542022874,0.9397688866716583,0.8168504458006667,3.8000000000000003
39,0.9450023065177486,1.1428882206572895,1.1288771952560273,0.9415392610466623,0.9348814577685832,0.8431352507218711,3.9000000000000004
40,0.9314616894332104,1.1108416577758442,1.075874053103064,0.9395885143523085,0.935492185773391,0.8694513484144999,4.0
41,0.9122686203306485,1.0807846190278623,1.031787677243201,0.9411684920597297,0.9410317137991527,0.8934939249512561,4.1000000000000005
42,0.8969834510033814,1.0542038511678553,0.9954891805527843,0.9447388501089652,0.9502250649314887,0.9141860243915617,4.2
43,0.8920121446124154,1.0316805475738364,0.9677280995851907,0.9495065081815902,0.961357568606594,0.930791360189301,4.3
44,0.8986753070774234,1.0142530828692855,0.949409873904741,0.9554253505307756,0.9731999030683904,0.9430358058329993,4.4
45,0.9142633943757149,1.0033879715246472,0.9400304701709131,0.9623117930438474,0.9849782502423572,0.9517966316787797,4.5
46,0.9344288173758478,0.9998418586792899,0.9378206608774661,0.9690526943209594,0.9955411385805918,0.9589096943814581,4.6000000000000005
47,0.9546595040200714,1.0026541713542252,0.9410208584176946,0.9738269628985379,1.003501170040551,0.9661307206760947,4.7
48,0.9708126204237177,1.0090363348630578,0.9485628329357015,0.9753779152598139,1.0085366045535629,0.974290262712861,4.800000000000001
