,Li-Li,Li-Ni,Ni-Ni,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,1.3251723285158617e-06,0.0,0.0,0.6000000000000001
7,1.0334288488795767e-05,1.231330495474295e-06,0.0,0.7000000000000001
8,5.9252841582816966e-05,1.4590266852330046e-05,0.0,0.8
9,0.00026708535372252037,0.00010123413017102066,0.0,0.9
10,0.0009746335209736648,0.0005317430342969975,8.550906218571491e-07,1.0
11,0.0029590659043972167,0.002250313713348378,2.0541161495162514e-05,1.1
12,0.007676013998388831,0.007888321889096443,0.00019100913253861405,1.2000000000000002
13,0.017496666914648035,0.023306493818939813,0.0011741047637754609,1.3
14,0.035929414990381874,0.058813717417555075,0.005566630429785444,1.4000000000000001
15,0.06765179491065162,0.12826767538321604,0.02144329168634381,1.5
16,0.11797134851548334,0.24443407730085992,0.06815377667806044,1.6
17,0.19148970463133425,0.4114706361554968,0.18015320151469186,1.7000000000000002
18,0.2902109314766678,0.6190940915031177,0.3988948397057383,1.8
19,0.41176813055348616,0.8437915608107395,0.7458978838349986,1.9000000000000001
20,0.54868291843045,1.0574017230330246,1.1895852557568434,2.0
21,0.6894773222851619,1.2368428567414007,1.6381822892073723,2.1
22,0.8215621545330176,1.3686125788280519,1.9780727338295887,2.2
23,0.934701418875547,1.4478586051860443,2.1334902566682206,2.3000000000000003
24,1.0232997143572589,1.4760312149622052,2.099644470449964,2.4000000000000004
25,1.0865743683981257,1.459470375142365,1.9287994142924605,2.5
26,1.1271409998079414,1.4083030622969095,1.6915283354697832,2.6
27,1.149142539222863,1.334816645832882,1.4457481998924178,2.7
28,1.156634945045553,1.2515478348794191,1.2263108673175762,2.8000000000000003
29,1.1526172443228109,1.1694229032748724,1.0486574319633102,2.9000000000000004
30,1.1389634433519593,1.0960632999986744,0.9160738145434913,3.0
31,1.1172144599964264,1.0349591560420153,0.8255994010794844,3.1
32,1.0896942004402417,0.9863653228762354,0.7720377566391009,3.2
33,1.0600751867110338,0.9494608611395488,0.749532237931362,3.3000000000000003
34,1.0326984812568423,0.9239903406220221,0.7508541252189026,3.4000000000000004
35,1.0108315360854985,0.9102061433729817,0.7673824734801666,3.5
36,0.9952440023750619,0.9077266154347711,0.7916216025560588,3.6
37,0.9845577774291581,0.9148241598558489,0.8196453067724679,3.7
38,0.977058600282929,0.9287724494190867,0.8506900557570195,3.8000000000000003
39,0.9720585490072305,0.9465590734392679,0.885045175703897,3.9000000000000004
40,0.9696058792412915,0.9652934558934485,0.9222605473324387,4.0
41,0.9694745828383672,0.9825678929024317,0.9600420326656847,4.1000000000000005
42,0.9708414967999899,0.9969471786681722,0.9942990596280779,4.2
43,0.972877603243331,1.0081121570801785,1.021096147127999,4.3
44,0.9754160867064755,1.016442907615678,1.0388485435631134,4.4
45,0.978889342765786,1.0224390921164555,1.0482785752112815,4.5
46,0.9836057906768227,1.0262776797999387,1.0508934215859216,4.6000000000000005
47,0.9892073835791412,1.0276616148933682,1.0482738660202748,4.7
48,0.9948170288633881,1.0261450306371032,1.0419155533145352,4.800000000000001
49,0.9995715608765791,1.0217416871009968,1.0326645328496424,4.9
50,1.0029723795003995,1.0152293044837595,1.0207638260540202,5.0
51,1.004905284215913,1.0078876464564717,1.0069302859869411,5.1000000000000005
52,1.0055781409697822,1.0009542995275214,0.9928240583697638,5.2
53,1.005471302781819,0.9952325433812861,0.9802723750233393,5.300000000000001
54,1.0051426260319123,0.9910861249993553,0.9705624706047777,5.4
55,1.0049084784028943,0.9886451399263035,0.9643652250342954,5.5
56,1.0046865486124847,0.9878342877101006,0.9617777039605361,5.6000000000000005
57,1.0041908385587068,0.988233163978674,0.9624640647478558,5.7
58,1.0032417179310307,0.9891718312727839,0.9659415157594469,5.800000000000001
59,1.0018188381791908,0.990095656769191,0.9714854938913378,5.9
60,0.9998791902523088,0.9907231444936851,0.9777490154554903,6.0
61,0.9973549646962534,0.9909440359420892,0.9830105665823924,6.1000000000000005
62,0.9944340235613474,0.990848891333667,0.9861400170079252,6.2
63,0.9916951416085026,0.99077853549716,0.9871322817291247,6.300000000000001
64,0.989890271833824,0.9910303188455566,0.98658306608193,6.4
65,0.9896177171908068,0.9915351971019707,0.9849235419397789,6.5
66,0.9910023873834974,0.9921002869336951,0.9821445739081569,6.6000000000000005
67,0.9934747560203023,0.9929341036224191,0.9778538926763116,6.7
68,0.9959797934935338,0.994646210715323,0.9715204240770267,6.800000000000001
69,0.9976028235723493,0.9976355010034998,0.9630763425973503,6.9
70,0.9980449889336951,1.0016012767222338,0.9535084334729914,7.0
71,0.9976451359030051,1.0056648333915432,0.9446064822932263,7.1000000000000005
72,0.9971220562050516,1.0088964771580906,0.9378635024936753,7.2
73,0.9971600242408682,1.0107883892296428,0.9336079147415696,7.300000000000001
74,0.9979378302450818,1.0114049781529038,0.9311875066301216,7.4
75,0.9990067980376762,1.0112033259907576,0.929862788062399,7.5
76,0.9997307025881198,1.0107330063741065,0.9294830405462976,7.6000000000000005
77,0.9998527887788444,1.0104338371181933,0.9303824862596989,7.7
78,0.9996414684989047,1.0104965439745164,0.9329072292996377,7.800000000000001
79,0.9995378394418427,1.0106868467681385,0.9372157359677928,7.9
80,0.9996241891551725,1.0103844325783786,0.9432045962827731,8.0
81,0.9993867901563142,1.0090607255697517,0.9501573996127388,8.1
82,0.9981333254967408,1.0068178595572483,0.9565469810551346,8.200000000000001
83,0.9957600083136128,1.0043387097273255,0.960668496723332,8.3
84,0.9930006194524053,1.0022904866671867,0.961691016507198,8.4
85,0.990848752045166,1.0008924907810857,0.9600661332447206,8.5
86,0.9898213265660529,1.000040208544295,0.9570590520727006,8.6
87,0.9897871528826857,0.9996287892901624,0.9540774524038421,8.700000000000001
88,0.9903618546730673,0.9996411213551252,0.9522386626190418,8.8
89,0.9913398008965209,1.0000126094227397,0.9521659733441684,8.9
90,0.9927070683804413,1.0005153146932477,0.9539636098505199,9.0
91,0.9943514280878236,1.0008145483265634,0.9572631907185003,9.1
92,0.9959763310366477,1.0006677912946633,0.9612896658848935,9.200000000000001
93,0.9973712383047587,1.000105943715987,0.9651378306421123,9.3
94,0.9986540374990155,0.9994519368779756,0.9682445448073896,9.4
95,1.0001425364579335,0.9991536972124482,0.9704951014986793,9.5
96,1.0020033025248931,0.9995515267775865,0.9718639032929709,9.600000000000001
97,1.004071507217139,1.0006961134094534,0.9722437699296076,9.700000000000001
98,1.0059774442752678,1.002284414979075,0.971722742377264,9.8
99,1.007385464254545,1.0037795694617109,0.9707907207246113,9.9
100,1.0081170284326824,1.0046704471578507,0.970107524559986,10.0
