,Li-Li,Li-Mg,Li-Si,Mg-Mg,Mg-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,9.489072923350263e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,7.005843286731056e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,3.747150073357759e-05,3.5636740534359883e-07,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.00015915682651936554,2.637020930479743e-06,0.0,0.0,0.0,0.0,0.8
9,0.000543438206870895,1.3843676530718012e-05,9.710703519310864e-07,0.0,0.0,0.0,0.9
10,0.0015228337140264015,6.0016855456484204e-05,9.301902495921238e-06,0.0,0.0,2.4747736482194363e-07,1.0
11,0.0036431338319346564,0.00021015385363935856,6.185073334377595e-05,0.0,5.552816218996518e-07,5.944951783197123e-06,1.1
12,0.007862275021293653,0.0006187153101663543,0.0003210417489042362,4.0091333101154873e-07,5.7256860050617945e-06,6.049307458087698e-05,1.2000000000000002
13,0.01614869700451117,0.0016179937648430317,0.0013495753526038606,6.2506854097981854e-06,4.2749865403331034e-05,0.0003965185285507756,1.3
14,0.032202198887962864,0.003970356288081957,0.004777813056640504,4.361541309352241e-05,0.00023986781427507697,0.0019803279318361157,1.4000000000000001
15,0.06126297908578855,0.00935501499953729,0.014480394254855361,0.00022917704466909484,0.001085958787317891,0.008031246459096817,1.5
16,0.10840639360452906,0.020935293371074352,0.03804149423684725,0.0009761488554865516,0.004114845033723901,0.026983798036669417,1.6
17,0.17663637824886236,0.04355598834982515,0.08736474461284022,0.0034227843786985247,0.013266194888085163,0.07584544780294551,1.7000000000000002
18,0.26649574858096253,0.08345301942481616,0.17670735048938244,0.010120873754022265,0.036694315208725334,0.1798545085579559,1.8
19,0.3764624258565493,0.14741283783988077,0.31726166904425607,0.025817974795847232,0.08761235914067743,0.3632065250526378,1.9000000000000001
20,0.5020836226577691,0.2407715041807329,0.5100609966561582,0.0580242086385167,0.18183172117026253,0.6314601081125524,2.0
21,0.634902275426841,0.36407574485633054,0.7410841466703826,0.11670793513827722,0.3309939819205135,0.9569252261156241,2.1
22,0.7643214225498168,0.5105722807837353,0.9823125763447255,0.2117724456842996,0.5343276043778057,1.2811659096006458,2.2
23,0.8817140263216655,0.6674466068756333,1.1997270300213791,0.3477074425131459,0.774438270694312,1.5368755500316462,2.3000000000000003
24,0.9823770884206483,0.820235339792499,1.3646857915917476,0.5181229555549484,1.0203966546568313,1.6762159489781523,2.4000000000000004
25,1.0639806778029384,0.9568510470959353,1.4622828493916376,0.7052895026131508,1.2367100305255252,1.6889505802512685,2.5
26,1.124322828285902,1.0693046521564589,1.4929949660920994,0.8864692396798165,1.394183712145009,1.6013790222492577,2.6
27,1.1606449348427363,1.1539789269638632,1.469200957049434,1.0425617911471652,1.4784790166325867,1.4587482148579072,2.7
28,1.171009485286977,1.2110986121878244,1.409741673885249,1.1628562898749166,1.492564545585793,1.303535357327209,2.8000000000000003
29,1.1570313673151813,1.24316467651884,1.3340983379969482,1.244401164168843,1.4521806704071105,1.1626765339986909,2.9000000000000004
30,1.1251567808049132,1.2534701668938446,1.2572950644906191,1.289786889600028,1.3781376537570382,1.0472217863331232,3.0
31,1.0843240200101045,1.2458458400266985,1.1871787951618655,1.3056459845075645,1.2900546246468556,0.9585455872809205,3.1
32,1.0425416770260978,1.2245314322970753,1.1252325626707822,1.2994152279543694,1.2027678416552137,0.8942466592596061,3.2
33,1.0057345297668059,1.193334945052246,1.0701997790122395,1.2746034218903883,1.1249233652079063,0.8510790336526945,3.3000000000000003
34,0.9775155434033777,1.1553084533174902,1.021894382766885,1.2308906198875689,1.0597869113569411,0.825697886509357,3.4000000000000004
35,0.9577201826355393,1.1135655865593148,0.9822967965433276,1.1706027900567995,1.0075679786123855,0.8148150122113405,3.5
36,0.9422647627340978,1.0722631255043198,0.9537245344320444,1.1030168189804548,0.9674542425283187,0.8154203004834423,3.6
37,0.926863930959094,1.0363249086660553,0.9366809096355677,1.0403416098237197,0.9384361234070101,0.8248992463477992,3.7
38,0.9110745856163431,1.0094428744282167,0.9297981761456757,0.9904186036179543,0.9194053547305533,0.8410940438006326,3.8000000000000003
39,0.8979273684580525,0.9920796595350878,0.931223622795177,0.953988335658268,0.9091851768354258,0.862482927444241,3.9000000000000004
40,0.8902074661417898,0.9818147837573201,0.9392103655915626,0.9276444031012041,0.9066164519501764,0.888046457504513,4.0
41,0.888109742550122,0.9756969784576558,0.9514960994374312,0.9082916098433726,0.9105812104437235,0.9165707221471762,4.1000000000000005
42,0.8901364557105895,0.9721275303455501,0.9652687277898577,0.8950600873828466,0.9199365266842422,0.9460405490503182,4.2
43,0.8948040346190982,0.9711440087422292,0.9784327620111214,0.8881703918954135,0.9335198710288888,0.9737207031263725,4.3
44,0.90092040251908,0.9735856103152231,0.9905251944361223,0.8873799200288357,0.9501207492445631,0.9967756779995612,4.4
45,0.9071429476124144,0.9798208949867349,1.001968860587868,0.8917629902380854,0.9682434975886692,1.0130401796592228,4.5
46,0.9125578562083401,0.989141397864811,1.0127245822503699,0.899923058307868,0.98589587664515,1.0216803111238733,4.6000000000000005
47,0.9181509220524862,1.0005443817409199,1.0219683388230867,0.9097619047720704,1.0009375221893801,1.023472579095583,4.7
48,0.9269185475573902,1.0136608716431408,1.0286104835514565,0.9186892390203594,1.0120123661803402,1.0204686384554735,4.800000000000001
49,0.9410060696015649,1.0281895547036206,1.0317319297323795,0.924922865749005,1.0192431008902771,1.0152505278909247,4.9
50,0.9584582572247685,1.0427557259977394,1.0310175571640818,0.9288821551613067,1.0238839545944074,1.0101039306777315,5.0
51,0.9739279170895605,1.0551147090332345,1.0273419621578168,0.9331577203710917,1.0271867015514815,1.006296059560861,5.1000000000000005
52,0.983140190282769,1.0634191409629785,1.0227242108404868,0.9404512927663546,1.0295423436568802,1.003773282518973,5.2
53,0.9859361211454307,1.0669605944095029,1.0190519624838874,0.9511511180774724,1.0304993074514601,1.00166951571823,5.300000000000001
54,0.9849762784777708,1.0659396374621022,1.0166142932083766,0.9630478894808913,1.0293260304455345,0.9993260285107068,5.4
55,0.982841684704292,1.0611917956193644,1.0141348603469584,0.9731983693473768,1.0255571367359593,0.9968260365647977,5.5
56,0.9808493157465199,1.0542177568403883,1.010316464149144,0.9796574947211115,1.0193917789098226,0.9945956552863149,5.6000000000000005
57,0.9793586783775222,1.0466561619764316,1.0051086561954425,0.9820114112291058,1.0119752270623006,0.9928459011385251,5.7
58,0.978133520696379,1.0393461911984023,0.9995138252536051,0.9813035228279365,1.0052248063339178,0.9915780927060732,5.800000000000001
