,Li-Li,Li-Mg,Mg-Mg,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,1.7315138498843097e-07,0.0,0.0,0.4
5,1.2766261367272431e-06,0.0,0.0,0.5
6,7.07769004085352e-06,0.0,0.0,0.6000000000000001
7,3.127170933389731e-05,0.0,0.0,0.7000000000000001
8,0.00011463466630267497,1.9479530811198487e-07,0.0,0.8
9,0.00035592980350543965,1.9604339506791726e-06,0.0,0.9
10,0.0009904715287529058,1.2721454523274242e-05,0.0,1.0
11,0.002567806207731923,6.668026239383204e-05,2.76274786020322e-07,1.1
12,0.006310682640001251,0.00028439123779887407,3.0482278790631293e-06,1.2000000000000002
13,0.014537869010381321,0.0010266571242476148,2.0670757874931686e-05,1.3
14,0.03084260899275837,0.0032136532530215667,0.0001107179634081497,1.4000000000000001
15,0.0597245843386404,0.008846749510881378,0.0004854703233145029,1.5
16,0.10577618980359484,0.021606362774228036,0.0017872224204843858,1.6
17,0.17273305282810103,0.04712187697598619,0.005675652673164547,1.7000000000000002
18,0.2626009458596316,0.0924548995865311,0.015747360739413525,1.8
19,0.3748260725508507,0.16472842242259944,0.038460947028373015,1.9000000000000001
20,0.5054955379263624,0.2691118013710283,0.08300920156730786,2.0
21,0.647046776017597,0.40635612476840377,0.15901674267869298,2.1
22,0.7892993677363819,0.5705967873732841,0.2723789549295479,2.2
23,0.9217830953477478,0.749124935406693,0.42167852625628816,2.3000000000000003
24,1.035998476030929,0.9252279661494967,0.5974833800472168,2.4000000000000004
25,1.1264613519816271,1.0827399110624056,0.784554813042815,2.5
26,1.1907510236925098,1.2096651031679007,0.9654085828500654,2.6
27,1.2292401079213298,1.2995186397190872,1.1236869494307204,2.7
28,1.2446162373205503,1.3509742037503918,1.246450709800339,2.8000000000000003
29,1.2410350958177123,1.3668863335576313,1.3256837738521217,2.9000000000000004
30,1.223160781952854,1.3532036933285247,1.3598070254398762,3.0
31,1.1954703094715773,1.3179292055683052,1.3543814606260574,3.1
32,1.1620357606138363,1.269896317306596,1.320108814950674,3.2
33,1.1264523909309778,1.2169829644231798,1.268585088362261,3.3000000000000003
34,1.0914398467104247,1.164359950214911,1.2088427562137138,3.4000000000000004
35,1.0583426474075068,1.1143208482151934,1.1467695940858607,3.5
36,1.027401556219331,1.067974065694125,1.0865741848063861,3.6
37,0.9988650741363085,1.0268167375165118,1.0322073820586248,3.7
38,0.9737999595017138,0.9924933725058692,0.9872748284266996,3.8000000000000003
39,0.9537125661424047,0.9656606251685239,0.9537022160068513,3.9000000000000004
40,0.9395867749534424,0.9457314582837604,0.930759624518331,4.0
41,0.9314767959329986,0.9316284684715099,0.9157906690222347,4.1000000000000005
42,0.9286361257742216,0.9226199432316066,0.9059657430723351,4.2
43,0.9296594745154156,0.9186590472430898,0.8996026013662509,4.3
44,0.9328430745957939,0.9201313336627478,0.8966431497404339,4.4
45,0.9369554014816441,0.9270798962401969,0.8983046666860433,4.5
46,0.9418451479328616,0.9383832995153277,0.9056491900550419,4.6000000000000005
47,0.9482776825638418,0.9517777535642288,0.9179611631701247,4.7
48,0.9570426559434205,0.96500211675298,0.9328574098670681,4.800000000000001
49,0.9679923036125779,0.9769860548439248,0.948107265448928,4.9
50,0.9799604664612405,0.9879540219464105,0.9627925530593063,5.0
51,0.9915860489896731,0.9986451674610323,0.9764990433947378,5.1000000000000005
52,1.0019140671159448,1.0094124629652315,0.9880284088396888,5.2
53,1.0103081771826379,1.019690606167517,0.9956059214184316,5.300000000000001
54,1.0163976886525732,1.0282673308088497,0.998281482844514,5.4
55,1.0202454942360752,1.0342803691760647,0.9967445546379899,5.5
56,1.0221307686887986,1.0377596244606828,0.9927997860744602,5.6000000000000005
57,1.022118342383919,1.0390220833101047,0.9884491424299975,5.7
58,1.020172385428556,1.0379851080111644,0.9853508738979636,5.800000000000001
59,1.0166385506861426,1.034521887934367,0.9842971723608419,5.9
60,1.0122441244685518,1.0292933427131343,0.984661235089495,6.0
61,1.0076088282663311,1.0238081584070564,0.984858353960285,6.1000000000000005
62,1.0029935171387325,1.0195276403832323,0.9837360561778359,6.2
63,0.9984405502289087,1.0169274305702474,0.9812331136166246,6.300000000000001
64,0.9939184805824125,1.0153428038926064,0.9779817612827079,6.4
65,0.989476845333278,1.0137131124939944,0.9749701186902389,6.5
66,0.9854828287559443,1.0115838532382988,0.9731764907180781,6.6000000000000005
67,0.9824994051177919,1.00933182963647,0.9726151024118597,6.7
68,0.9807126561268971,1.0074526726983517,0.9720746137634162,6.800000000000001
69,0.9796371878088366,1.0059928230399664,0.9705764612400077,6.9
70,0.9785661622689359,1.0047792753091158,0.9686329760599428,7.0
71,0.9773292148037244,1.0037829709876893,0.9674091756659932,7.1000000000000005
72,0.9765434072561082,1.0030837059662125,0.9672724197193208,7.2
73,0.9770706658945312,1.0028321109159057,0.9678824970512689,7.300000000000001
74,0.9792120369253344,1.0033390616586655,0.9691490091324978,7.4
75,0.982466751494052,1.0048342732152582,0.9713715396026702,7.5
76,0.9860177912681007,1.0069537621954243,0.9746316328490344,7.6000000000000005
77,0.989284178580037,1.0087325993242344,0.9784614250866942,7.7
78,0.9919689233607183,1.0093254679163135,0.9820541129430057,7.800000000000001
79,0.9939022427278825,1.0086507036417505,0.9847302520972461,7.9
80,0.9951403039361062,1.007273272929338,0.9863706432549052,8.0
81,0.9960364761803446,1.0058821527922948,0.9874226739955335,8.1
82,0.9969060733805643,1.0050033716389155,0.9883592844605942,8.200000000000001
83,0.9976774933231353,1.0049194708858207,0.9891441334862946,8.3
84,0.998055216855802,1.0055503752192532,0.9893153861410471,8.4
85,0.9979154145751985,1.0064534943302088,0.9885299719181251,8.5
86,0.9974405486737041,1.0071316370152736,0.9870006670009586,8.6
87,0.9970061824939959,1.007416202732036,0.9855304880358343,8.700000000000001
88,0.9970132942212528,1.0075455264292579,0.9850065548658992,8.8
89,0.9976406505306392,1.0078475735163384,0.9856324734236374,8.9
90,0.9985629413494023,1.008355007498125,0.9867974658140566,9.0
91,0.9989626337354384,1.0087485091982829,0.987775374657877,9.1
92,0.9980172315012582,1.0086567804761857,0.9881942422592291,9.200000000000001
93,0.9955381492095801,1.007974141349757,0.9877791786562766,9.3
94,0.9921495026380907,1.006927600959472,0.9862437371753338,9.4
95,0.9887710398648812,1.0059670507486773,0.9837102316046048,9.5
96,0.9858969249893114,1.0055817820507487,0.9808265119802907,9.600000000000001
97,0.9834294580280374,1.0060226449678062,0.9782500617434586,9.700000000000001
98,0.981166492873999,1.0070925343274781,0.9762354649404447,9.8
99,0.9792568811683674,1.0082580494987892,0.974794263789933,9.9
100,0.9781311345228666,1.0089873347082472,0.9740067240889708,10.0
