,Li-Li,Li-Si,Li-P,Si-Si,Si-P,P-P,r
60,0.99231950830085,0.9935815209064249,0.9856523644196876,0.9626522282677485,1.0178837426513319,0.7681788915264525,6.0
61,0.9893309460617131,0.9914016805898,0.9855641930157758,0.9631709531045111,1.0042027036195234,0.744891618725937,6.1000000000000005
62,0.9874319949890538,0.990032029145291,0.9883884817856263,0.9610547678653959,0.9968227221459951,0.7331320565971643,6.2
63,0.9868334243390662,0.9900897623109346,0.9927525048100267,0.9550264117201939,0.9972105622851464,0.7288205460121361,6.300000000000001
64,0.9875752530416971,0.9912835022513895,0.9972904411367964,0.9457984365695992,1.0020223967028727,0.7278167118246837,6.4
65,0.9893732590611054,0.9928015006067702,1.0009819633708164,0.9367952837636492,1.0063456357203904,0.729423352826711,6.5
66,0.9915147646963541,0.9941285661261724,1.0032638142613926,0.9326655784255279,1.0075429732732828,0.7342756584601035,6.6000000000000005
67,0.9931723503993042,0.9955776764466462,1.0044731344945768,0.9357242759969031,1.005956446925019,0.7414029184251872,6.7
68,0.9940294885730038,0.997963917080019,1.0057962426229332,0.9436870273272151,1.0033040383649585,0.7486806813122017,6.800000000000001
69,0.9945161473574549,1.0016126350646093,1.008202978068923,0.9513804994659698,1.001062721684474,0.7555048224171963,6.9
70,0.9952398485807423,1.005845531453741,1.011497601740363,0.9548080700093529,0.9993712731819703,0.7643992332835491,7.0
71,0.9962771485088846,1.0095942816987942,1.014624013712024,0.9536726153638203,0.9968677502373045,0.7787423053147411,7.1000000000000005
72,0.997199507894778,1.012309941321577,1.0166112100214082,0.9506402597083148,0.9923587416911628,0.7982289200384303,7.2
73,0.997640978298707,1.0140839048600052,1.0170397870263832,0.9489229919049936,0.9870278209995342,0.8168967992307891,7.300000000000001
74,0.9976489372956748,1.0151242964060154,1.0161188814063462,0.950227641895996,0.9840748249270674,0.826245193321178,7.4
75,0.9975937951858211,1.0154776044935456,1.014810257365629,0.9540664034246487,0.9859062114888739,0.8210412392561934,7.5
76,0.9979187527936393,1.0152173727662182,1.014390986219429,0.9585125828871477,0.9925432250179526,0.8033451401631264,7.6000000000000005
77,0.9988994054859321,1.0145746491746956,1.0151348189979204,0.9617491199372494,1.0025534003544128,0.7818931726934654,7.7
78,1.0004367231567426,1.013767099871013,1.0156950657543098,0.963267318687193,1.0139359956292755,0.7667843012205539,7.800000000000001
79,1.0020106722030802,1.0127916679806335,1.0144147314016785,0.9640140398906887,1.0237746164187718,0.7634133032741489,7.9
80,1.0029250445182956,1.011434791488299,1.0110851423460803,0.9654933458866468,1.0286956606489572,0.7708931784901368,8.0
81,1.0027302876276627,1.0095054733682254,1.0069900392222997,0.9682783510711294,1.0270429368467107,0.7860816446144542,8.1
82,1.001493362847102,1.0070839990555007,1.003446845907877,0.971159008153497,1.0205372434140985,0.8081769820035161,8.200000000000001
83,0.9997113517164562,1.004531426209596,1.0006250660944025,0.9722238664881973,1.0136255328444825,0.8382387607761188,8.3
