,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
59,0.9661554972083173,0.9806937196867189,0.9772533622012788,0.9654869493094721,0.9832369843443023,0.9806018735209622,5.9
60,0.9676562570162978,0.9830182086326942,0.979175416612772,0.9691110679492034,0.9875084058767174,0.9822176029216942,6.0
61,0.9706837983680543,0.9864720231739492,0.9827825385825144,0.9746958355472235,0.9913353998468988,0.9857143464581327,6.1000000000000005
62,0.9736715445817542,0.9900101583476809,0.9871372252169308,0.9807585920967095,0.9939938115761229,0.9912099030390605,6.2
63,0.9761576309344134,0.9935808891992675,0.9916493898207213,0.9865854374362142,0.9954621125605678,0.9967447609981437,6.300000000000001
64,0.9788068466682883,0.9978067632618333,0.9962776636220694,0.9922765556827546,0.9963440395459922,1.000031743982693,6.4
65,0.9820407964090516,1.0029492675552598,1.0009785173027161,0.9980708638381909,0.9974241454517412,1.000637649303491,6.5
66,0.985131081077385,1.0083272702612456,1.0052859084302987,1.0037594618702517,0.9993510396221739,1.0004499788316827,6.6000000000000005
67,0.9869737584901184,1.012955828399679,1.008782982234416,1.0086277416858622,1.0023570978707992,1.001941250987302,6.7
68,0.9873838815541811,1.0164345320023265,1.0117048451422153,1.0118685279581892,1.005859868645128,1.0059389390927362,6.800000000000001
69,0.9871448365730346,1.0189119152464983,1.0145713741712004,1.013104125810005,1.0085153185801299,1.01096795720557,6.9
70,0.9869327951929393,1.0205092955624075,1.0172761925152558,1.012471972143673,1.0090674551875976,1.0145325889235184,7.0
71,0.9867896119390848,1.0211351590106084,1.0189447239005145,1.010212053807319,1.007193215976126,1.0150001862520242,7.1000000000000005
72,0.9867004388651455,1.0206850388993047,1.018677915978051,1.0064089283782665,1.0035669566741476,1.0124833747111457,7.2
73,0.9870091485361698,1.0191573423501588,1.0161601172312975,1.001291124737877,0.9994175948838082,1.0082360224883031,7.300000000000001
74,0.9878456744953364,1.0166904797499003,1.0117242414439789,0.9956031500413828,0.9960319969888236,1.003478369494417,7.4
75,0.9884362313192628,1.01364980737154,1.006206389097668,0.9904319404569151,0.9942885236936154,0.9988934322178956,7.5
76,0.9874246288375108,1.0105649117288722,1.000759412999985,0.9865922682225085,0.9943631188789883,0.9949590956680754,7.6000000000000005
77,0.9839452101852469,1.0078473804903272,0.9965457020092218,0.9842774115789839,0.9957522263081591,0.99229049085756,7.7
78,0.978362358681345,1.0056326524083816,0.9943360361990476,0.9832713578699731,0.9975938111495295,0.9912970888843757,7.800000000000001
79,0.9722051076624602,1.0038973786728425,0.9941947224750124,0.9831982562642503,0.999181045012416,0.9914400901313537,7.9
80,0.9675249383315578,1.0026108523813495,0.9955586781400674,0.9834688149301073,1.0003266363312309,0.9910804277274382,8.0
81,0.9657508406142032,1.0017690523699334,0.9977331957226909,0.9833950871205586,1.0011842606451191,0.9885584482573779,8.1
82,0.9664850064361368,1.0013715178582436,1.000259963486872,0.982773665066208,1.0017504725557103,0.9837865602740524,8.200000000000001
