,Li-Li,Li-Si,Li-Se,Si-Si,Si-Se,Se-Se,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.0,0.0,0.0,0.8
9,7.522360554307633e-07,0.0,0.0,0.0,0.0,0.0,0.9
10,6.247147228683577e-06,1.5096959723575732e-06,2.3484159570006696e-06,5.032319907858579e-07,8.387199846430964e-07,0.0,1.0
11,3.847890782013041e-05,1.6619267313180513e-05,2.6153296396091757e-05,8.099129552453073e-06,1.2846159858831446e-05,0.0,1.1
12,0.0001874215898474562,0.00010775885802194048,0.00018459470510273662,8.395012121656849e-05,0.00011433075136237577,5.434905500487266e-07,1.2000000000000002
13,0.0007465055270628137,0.0005411226340690105,0.0009825724151465898,0.000570269542067243,0.000689671651078556,8.47362307205222e-06,1.3
14,0.002514768463233733,0.002189180056366409,0.004202729838289707,0.002908855890083661,0.0032441152252594228,5.867724143496573e-05,1.4000000000000001
15,0.0073274920598406035,0.007328800314573411,0.014932565659834049,0.012055284778850948,0.012488922890928346,0.0003061067557605155,1.5
16,0.018742124071257697,0.020669096085354662,0.04473949420799123,0.041376421818526736,0.039909501445311815,0.0012660006285286787,1.6
17,0.04239624006862603,0.0498950878238392,0.11414834188043452,0.11837122667438893,0.106555155168572,0.0042692501968373065,1.7000000000000002
18,0.08495858941271708,0.10463726227943695,0.25011858386413904,0.2835998809191811,0.23915764700341363,0.01186705974745676,1.8
19,0.15101456148885067,0.19315604976972756,0.4746088982281822,0.5726075861725544,0.4547281272321008,0.027480070908737005,1.9000000000000001
20,0.2392044504469062,0.31749517131208826,0.7872298357359037,0.9828097580511301,0.7398529607967004,0.05360626682648324,2.0
21,0.3412026878932157,0.46977682269433735,1.153921093770612,1.450449682602402,1.0433689492431124,0.08918261080048984,2.1
22,0.44600604237489644,0.6328066166345249,1.5135810701528711,1.8669085925934799,1.2954565435036878,0.12841741360918008,2.2
23,0.5463632358026594,0.785714504673531,1.802022737950603,2.1308710754192375,1.4419035405635643,0.16329293780680607,2.3000000000000003
24,0.640493342612309,0.9116650378971584,1.9785909641893644,2.196770390353117,1.46724992680412,0.1890278281561552,2.4000000000000004
25,0.7277376986879727,1.0030016031137532,2.0380135312304914,2.085529474229645,1.3933042201710388,0.2084730908663327,2.5
26,0.8051760358690314,1.0610021142588921,2.001964944326315,1.8606566209804059,1.2616612524414348,0.23154958215349522,2.6
27,0.8695698357038565,1.0917194658022569,1.9018277391528882,1.5951181016368454,1.1153577244547326,0.26969444987067903,2.7
28,0.9197761278006432,1.1022554551684862,1.7677216697480267,1.347367205638274,0.9869596490657779,0.3292773381940417,2.8000000000000003
29,0.9556143965867451,1.0995999510943248,1.625347015465774,1.1506727339200018,0.8937203251830953,0.4085711940666571,2.9000000000000004
30,0.9766096577507001,1.0901281712005662,1.493102930917398,1.0136457111152282,0.839092671404221,0.49994735047737227,3.0
31,0.983681617893858,1.0782686227157987,1.3786802630329031,0.9283844170843356,0.8183162625071402,0.5950061743770764,3.1
32,0.9809798260944455,1.06584597388371,1.2806340490054193,0.8811510197913842,0.8236217242186338,0.6884214383587723,3.2
33,0.9747344890619127,1.05324590690173,1.1951147586000364,0.859867062387112,0.8462045945711276,0.7778890313409328,3.3000000000000003
34,0.9703178445877874,1.040859833447226,1.1212211539257417,0.8555201977496105,0.8766497426583337,0.8615582397549358,3.4000000000000004
35,0.970192949377182,1.0294495172280236,1.0604571947362695,0.8603024514688195,0.9066492702998317,0.9366036789623394,3.5
36,0.9737324516377929,1.0198633149098497,1.0129933791938992,0.8674064153507457,0.9317212138478584,1.0002198747818054,3.6
37,0.9785331513066365,1.0125804850274842,0.9761833999010502,0.8731743540812377,0.952286055842654,1.0509731540617575,3.7
38,0.9824031569533042,1.0073064393921505,0.946761787052788,0.8780312677186376,0.9717580457429771,1.0888116246599526,3.8000000000000003
39,0.9844962488404732,1.003416501293478,0.9233222068961535,0.884442345727951,0.9930246958037894,1.1144612201685564,3.9000000000000004
40,0.9846848451825221,1.001079171778,0.9061784310295802,0.8940930737730052,1.0157755467031258,1.128880852544104,4.0
41,0.9825840977173239,1.0012163182963216,0.8954453366623704,0.9066546210494192,1.0363768472980996,1.1324192100718253,4.1000000000000005
42,0.9779929874088698,1.0039286060453247,0.8899265139264155,0.9202820475531616,1.0503898546229626,1.1247691153700925,4.2
43,0.9717718665325206,1.0077623905736948,0.8878683956218768,0.932790416810426,1.0560116889050841,1.10664924558168,4.3
44,0.965685543311801,1.011183809175653,0.8884422001175446,0.942388204078667,1.0555932428926993,1.0809486254685432,4.4
45,0.9619823896520864,1.014220908530889,0.8923503767841225,0.9478639410717586,1.0536674969580024,1.0514310439753594,4.5
46,0.9630173568111864,1.0179246504423807,0.9008493472084291,0.9489455671614835,1.0531690371687095,1.021306668361612,4.6000000000000005
47,0.9696070150747328,1.0224319521723326,0.9137794299092545,0.9468060192581165,1.0536053618466112,0.9934820167083801,4.7
48,0.979242437290119,1.026198749191623,0.9284425747380277,0.943683339065026,1.0527560706355068,0.9703854819876415,4.800000000000001
