,Si-Si,Si-Rh,Rh-Rh,r
84,0.9949148866910816,1.0018169685372975,0.9849384038362115,8.4
85,0.9947881897086167,1.0011026656894528,0.9895414962367275,8.5
86,0.9951419449237842,0.9998394587668389,0.9964951111579582,8.6
87,0.9960484020981442,0.9985181499469037,1.003489105301324,8.700000000000001
88,0.9973858788987714,0.9973800457310203,1.0080480454457423,8.8
89,0.9988687250384107,0.9960614337148911,1.009194016156651,8.9
90,1.000103232602738,0.9941010566366848,1.0076350313600504,9.0
91,1.000744729187131,0.9917095336294951,1.0049240787896714,9.1
92,1.0007154219762207,0.9897693456338212,1.0026493311135238,9.200000000000001
93,1.0002999886781234,0.9891257588705019,1.0017663990687025,9.3
94,1.0000057697225124,0.9900682073429931,1.0020559285119677,9.4
95,1.000268016024492,0.9923786586278366,1.002365970109095,9.5
