,Li-Li,Li-Fe,Fe-Fe,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.414873672439588e-07,0.0,0.0,0.5
6,2.9138174139640378e-06,0.0,0.0,0.6000000000000001
7,1.8182525387212102e-05,2.5649495584101797e-07,0.0,0.7000000000000001
8,8.925008538947932e-05,3.025167331009205e-06,0.0,0.8
9,0.00035752522069704655,2.2639227104671628e-05,2.396319656646187e-06,0.9
10,0.0012082077120609536,0.00012498564271261797,3.106316345183895e-05,1.0
11,0.0035277112852761063,0.0005546088408223892,0.00023863564232503011,1.1
12,0.0090411238045986,0.0020490068794052083,0.0013325319402665418,1.2000000000000002
13,0.020600330773377754,0.00639927566640131,0.005944597977882764,1.3
14,0.042209598377614316,0.01710861019457595,0.02188844515026937,1.4000000000000001
15,0.07876228405917171,0.039605958506497375,0.06758659714882634,1.5
16,0.13562572440713833,0.08034154398411493,0.17663832165195464,1.6
17,0.21778460180955148,0.14458523554014935,0.3938860516300686,1.7000000000000002
18,0.32779921959287045,0.23372050661935617,0.7557520189767357,1.8
19,0.46298020981093646,0.34353793049544434,1.2598313516399895,1.9000000000000001
20,0.614102713444934,0.4648862756377619,1.8460148696481125,2.0
21,0.7676277469887978,0.5867518508039861,2.411533800428686,2.1
22,0.9103830615162815,0.7000088796810295,2.8555444613034426,2.2
23,1.033467147948918,0.7993952125237876,3.121147933266605,2.3000000000000003
24,1.1330229908106764,0.8826660702097077,3.207104901132495,2.4000000000000004
25,1.2083283446387112,0.948193640989433,3.1502253377650486,2.5
26,1.2594598104230392,0.9935212370252815,2.9981769465488513,2.6
27,1.2864495397336275,1.0162648705993889,2.7896095217764447,2.7
28,1.2903740296716402,1.0162291830905212,2.547676164153255,2.8000000000000003
29,1.2751059602546553,0.9966087028056828,2.2845933323544956,2.9000000000000004
30,1.2473788667268901,0.9635510619597986,2.010711981474142,3.0
31,1.2142402270894936,0.924619575757416,1.7414152193087076,3.1
32,1.1800247231408385,0.8867931849045004,1.4974768073285931,3.2
33,1.14571256876726,0.854860435939597,1.2990561367103803,3.3000000000000003
34,1.1110241016333253,0.8312424079493824,1.1581502776861068,3.4000000000000004
35,1.0769445191821991,0.8169729603086942,1.0750851402732196,3.5
36,1.0460158546210776,0.8123322910487146,1.0407056783384898,3.6
37,1.0202192224616895,0.8165799091243008,1.0413122830628518,3.7
38,0.999308776553302,0.827835050239341,1.0627996911283573,3.8000000000000003
39,0.9819364095429762,0.8438625423126083,1.0932338197238902,3.9000000000000004
40,0.9679655322715804,0.8630541344240148,1.1241886241412937,4.0
41,0.9587823219619281,0.8846230520462768,1.1503806156066423,4.1000000000000005
42,0.9554102052162399,0.90798674499948,1.1683551960045557,4.2
43,0.9570820715697764,0.932075576610274,1.176101877176838,4.3
44,0.9618512206602529,0.9552755417140741,1.173736604424966,4.4
45,0.9680922495992247,0.9760934577458035,1.1633082896422475,4.5
46,0.9750567577626156,0.9938193187173693,1.1468504716571215,4.6000000000000005
47,0.9822665628808145,1.0084865385683235,1.1246877074318409,4.7
48,0.9889407190365083,1.020421742300885,1.096302347055507,4.800000000000001
49,0.9942332521126508,1.0299743005668516,1.0629333166770563,4.9
50,0.9978544321193487,1.0373644277229266,1.028594616374955,5.0
51,1.000243390335377,1.0424993136908167,0.9978446363843833,5.1000000000000005
52,1.0020337373879784,1.0450220996962047,0.9726588080559381,5.2
53,1.0033896258313006,1.0446729943442428,0.95197554213645,5.300000000000001
54,1.0039660165778739,1.0415989739842344,0.9339582433331994,5.4
55,1.0034481608672312,1.036444736642146,0.9178195433876131,5.5
56,1.001918074991058,1.0303775256028518,0.903505487425772,5.6000000000000005
57,0.9997191455640834,1.025003475766663,0.8907625427328161,5.7
58,0.9972416588275108,1.0218531468979555,0.8793090235948636,5.800000000000001
59,0.9948620251120505,1.0215875879162437,0.8695814198344816,5.9
60,0.9928391264149624,1.0236319360285797,0.8625874581724922,6.0
61,0.9911798757187638,1.0265977772415014,0.8587798768579449,6.1000000000000005
62,0.9897146922141223,1.0290511040036936,0.8572945681992871,6.2
63,0.9882810310545849,1.0300780199656057,0.8566195827096008,6.300000000000001
64,0.9868026097421082,1.029581290669417,0.8559213449672209,6.4
65,0.9852669768588662,1.0283176232833127,0.8552443078341715,6.5
66,0.9836731140215437,1.0274709548507817,0.8545940770780774,6.6000000000000005
67,0.9820326211141875,1.0279213592744347,0.8536344106532553,6.7
68,0.980500506865371,1.0298523993111341,0.8523125795557984,6.800000000000001
69,0.9794397490512254,1.0329792719541968,0.850949812464468,6.9
70,0.9791484554733478,1.0368828745921648,0.8493353910745146,7.0
71,0.9795240841685015,1.0409801960327978,0.846207277387057,7.1000000000000005
72,0.9801527611795455,1.0444338570241982,0.8403325046070993,7.2
73,0.9807118306082118,1.0465194369113662,0.8324362571543108,7.300000000000001
74,0.9811750221243268,1.0471895351284404,0.8254973823665184,7.4
75,0.9817171622046375,1.0470891265685403,0.8222985970200414,7.5
76,0.9825748093394776,1.0469432506904146,0.8229015703441007,7.6000000000000005
77,0.9838536483679906,1.0470145397131496,0.8253622935682544,7.7
78,0.9852884995125963,1.0471370541339993,0.828615283543442,7.800000000000001
79,0.9863376781721374,1.0471279122821402,0.8334788828537927,7.9
80,0.9867003796824831,1.0470717402081102,0.8406610105423282,8.0
81,0.9866071441171387,1.047161813414924,0.8488178546822114,8.1
82,0.98649837554357,1.0472878472571865,0.855231595696528,8.200000000000001
83,0.9865642439837603,1.0469683478908185,0.8579930387091311,8.3
84,0.9866521859571611,1.0458283897237726,0.8571786439367339,8.4
85,0.9864364283392022,1.0439814607853102,0.8544443262348826,8.5
86,0.9856555002641937,1.0417727372987442,0.8521125287537579,8.6
87,0.984376056461852,1.0393407844411848,0.8522098371074176,8.700000000000001
88,0.9830729161373911,1.0366715437236447,0.855318796594558,8.8
89,0.9823376301955533,1.0338871660002542,0.8599765405886157,8.9
90,0.9823984648011642,1.031174834102636,0.8636390042161946,9.0
91,0.9829004103443953,1.0285583249539274,0.864573143896573,9.1
92,0.9832430718507665,1.0260265636431876,0.8628488286872377,9.200000000000001
93,0.9832100796446257,1.0237934726660392,0.8598951110344433,9.3
94,0.9832230745370864,1.022210839156989,0.8576746808144603,9.4
95,0.9839506189542744,1.021486374435908,0.8580626854358913,9.5
96,0.9857129194459304,1.0215523636269006,0.8621246450828666,9.600000000000001
97,0.9881918704885136,1.0220714923633767,0.8694902926224284,9.700000000000001
98,0.9906179495142414,1.0225729448717207,0.8784453463549774,9.8
99,0.99230605006562,1.022767904662545,0.886562839697694,9.9
100,0.993075846670606,1.0227466755064685,0.8914159864166951,10.0
