,Li-Li,Li-S,S-S,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,1.1539212976511781e-06,2.8848032441279453e-07,3.8464043255039265e-07,0.8
9,9.909548930042923e-06,4.86242410147372e-06,8.641122635788623e-06,0.9
10,6.0755028162628774e-05,4.031442404640421e-05,8.942695855074286e-05,1.0
11,0.00028224236779016425,0.0002422445964624874,0.0005721459354331312,1.1
12,0.0010631457444190487,0.0011492983528808988,0.0027922666232522387,1.2000000000000002
13,0.0033051186396557725,0.004494773642386732,0.011038642071898419,1.3
14,0.00860661521058256,0.014789905314762437,0.03590314631664316,1.4000000000000001
15,0.01912062910542479,0.04142689685914812,0.09674539993513813,1.5
16,0.03707748627972367,0.09972106726442832,0.2173784153407773,1.6
17,0.06443722834605405,0.20810397872765596,0.4104769771045503,1.7000000000000002
18,0.10301302027445126,0.37987903033118625,0.6578257523005783,1.8
19,0.15421764196864324,0.6124503482930865,0.9057586406373882,1.9000000000000001
20,0.2176955369700656,0.8813732243653459,1.0879712175793776,2.0
21,0.29046415021238214,1.1455551599685994,1.1618754785568344,2.1
22,0.3686391862318217,1.3625875221485286,1.129572796240819,2.2
23,0.44986784499946236,1.5051814186109305,1.0295218905486518,2.3000000000000003
24,0.5328725140180649,1.5685395076867332,0.9107995122214885,2.4000000000000004
25,0.6150575061615832,1.565916312437212,0.8106350397857676,2.5
26,0.6921372815363636,1.5184087219124742,0.7458961184507552,2.6
27,0.7603745931040751,1.4463186347309944,0.716667702096656,2.7
28,0.818625588982939,1.364904778501503,0.7148452613784865,2.8000000000000003
29,0.8681246629895129,1.2839050589450889,0.7314798319860703,2.9000000000000004
30,0.9104840348385241,1.209164600607773,0.7599795971094558,3.0
31,0.9459483171806554,1.1442836155939637,0.7957457834449833,3.1
32,0.9737764932561822,1.0910391116984006,0.834743803786251,3.2
33,0.9941629522807366,1.0492281577485847,0.8730607522610443,3.3000000000000003
34,1.0090264947746903,1.0171820474774649,0.9075186924571739,3.4000000000000004
35,1.0207177892522448,0.9929046107234453,0.9362216438862945,3.5
36,1.0306595178362883,0.9748025236246115,0.9584999082820714,3.6
37,1.0394081066671854,0.9615224830682012,0.974769317431635,3.7
38,1.0472112407470668,0.9515686544357048,0.9865954649315003,3.8000000000000003
39,1.0538032916019302,0.943592974557546,0.9963749976583101,3.9000000000000004
40,1.0582394364740297,0.9371787948883933,1.0062054072283533,4.0
41,1.0600023212065248,0.9329172074950034,1.0166961667305205,4.1000000000000005
42,1.0600965045340487,0.9313366662336836,1.0269301144441432,4.2
43,1.0602193908091502,0.9318384472686527,1.0357388937469707,4.3
44,1.0610394252740998,0.9330484754189728,1.0428948854239397,4.4
45,1.0617506525384928,0.9341881134409195,1.0489254985937664,4.5
46,1.0609228304225558,0.9357863332186578,1.0540222242437167,4.6000000000000005
47,1.0574661761115751,0.9390037557666083,1.0574733396972955,4.7
48,1.051200500200331,0.9445047435818974,1.0582701588033139,4.800000000000001
49,1.0426565231222888,0.9519780510083222,1.0561879796990643,4.9
50,1.0323965718525137,0.9604537752601293,1.0521332580069038,5.0
51,1.0210067368938922,0.9689312414838139,1.0473407532990913,5.1000000000000005
52,1.009618632187348,0.9768419838510366,1.0422939892446723,5.2
53,0.9995252046202718,0.984087811468714,1.0365510871924923,5.300000000000001
54,0.9912559099041925,0.9906231593696203,1.029565355129485,5.4
55,0.9846446573381028,0.9960504963056735,1.0214239498480313,5.5
56,0.9795818566148123,0.9998670109968957,1.0127267981531776,5.6000000000000005
57,0.9761719430068628,1.0021267959224622,1.0041492043396592,5.7
58,0.9744019635981712,1.0036403189506076,0.9964152366024276,5.800000000000001
59,0.9739255402038544,1.0054556900096585,0.9902996071694543,5.9
60,0.9740450723587945,1.0082160643947082,0.9861456956873884,6.0
61,0.9739305570872712,1.0118688490067198,0.9835103916731152,6.1000000000000005
62,0.9730863988171506,1.0157583596395665,0.9816753860006362,6.2
63,0.9718092769958534,1.0189906663669328,0.9804468730257649,6.300000000000001
64,0.9710396028398287,1.0209410659238614,0.9800541966010996,6.4
65,0.9714585109439721,1.021538435909176,0.9802676431520602,6.5
66,0.9726564079496007,1.0210876127999227,0.9801301730439053,6.6000000000000005
67,0.9733095772299304,1.0199868880696292,0.9788322346668543,6.7
68,0.9721818672438062,1.0186981912550575,0.9766333597597543,6.800000000000001
69,0.9691060986268416,1.0177203488436832,0.9747882001153555,6.9
70,0.9653248096349267,1.017297325438612,0.9747015310392481,7.0
71,0.9628784367629838,1.0171946687484474,0.9770208630582224,7.1000000000000005
72,0.9633523155260175,1.0168764101062204,0.9812410493528553,7.2
73,0.9668898699832662,1.0158641664056918,0.9861081483690896,7.300000000000001
74,0.9722218850478506,1.0140279591628305,0.990481202068385,7.4
75,0.9775700662901174,1.0117088876880833,0.9938537246273461,7.5
76,0.9816851038169705,1.0094497208970268,0.9961887375978588,7.6000000000000005
77,0.9842888192500695,1.0074044570609362,0.9975178325661808,7.7
78,0.9858149562476229,1.0051842667108806,0.9978400354771615,7.800000000000001
79,0.9868801456078815,1.002499827000611,0.9972610955703154,7.9
80,0.9878547180209106,0.9998292817860758,0.9960712313657484,8.0
81,0.9887238864087067,0.9981986038934646,0.9947606873151813,8.1
82,0.9892023374614488,0.9982606406132877,0.9940125563691559,8.200000000000001
83,0.9890263083457272,0.9996753499215166,0.9944846150287898,8.3
84,0.988248504329551,1.001415264221366,0.9963602418465426,8.4
85,0.9872910836445987,1.0026056690982372,0.9990996352264225,8.5
86,0.9866667516228069,1.0029958989905317,1.0018052006338563,8.6
87,0.9866488207304004,1.002732713202549,1.0039202124759554,8.700000000000001
88,0.987119238764084,1.0019632914261263,1.005502627765426,8.8
89,0.9876204019720454,1.0007315582662,1.006711895246316,8.9
90,0.9877492628080972,0.9990416715400816,1.0071978627745013,9.0
91,0.987715490341803,0.9969235331056656,1.006369075790391,9.1
92,0.9882537779286323,0.9945755832082681,1.0043452401080628,9.200000000000001
93,0.9897285626327876,0.9924675774406011,1.0022252690590785,9.3
94,0.9916349389024904,0.9912012458772425,1.0010918102406767,9.4
95,0.9931673643886214,0.9912459985017502,1.0009735293415105,9.5
96,0.9939538173373025,0.9927127176816036,1.001052050619928,9.600000000000001
97,0.9941060502964767,0.9951591011594687,1.000662416430744,9.700000000000001
98,0.993889175453147,0.9976706856670048,0.9998061689920599,9.8
99,0.9935527422471228,0.9994279822122367,0.998899274091095,9.9
100,0.9933144629385023,1.0002182189888393,0.9983442836524541,10.0
