,Li-Li,Li-Si,Li-As,Si-Si,Si-As,As-As,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,8.683763509917489e-07,0.0,0.0,0.0,0.0,0.0,0.8
9,7.970182682607008e-06,0.0,0.0,0.0,0.0,0.0,0.9
10,4.723511555636605e-05,1.5437801795408868e-06,1.3722490484807882e-06,0.0,3.430622621201971e-07,1.0291867863605912e-06,1.0
11,0.0002217614728804838,1.6070776054928013e-05,1.679965711196136e-05,4.9264120964850464e-06,7.625310188827597e-06,1.471656053167944e-05,1.1
12,0.0008380820705039634,0.0001084755668603429,0.00011859321258910587,7.325054617635434e-05,7.636869823321286e-05,0.00010851431372988473,1.2000000000000002
13,0.0026283928265677455,0.0005566338471088018,0.0006369465576887914,0.0005477626860130374,0.0004883526649171063,0.0005811551878687183,1.3
14,0.006988284040531872,0.002305636958954886,0.0027441285796403,0.0029203341271635363,0.002406711651240694,0.002502688106018939,1.4000000000000001
15,0.016168918797114063,0.00793521840089513,0.009808212601860345,0.01239562657814042,0.009621612165223387,0.00887319774697117,1.5
16,0.03344376531135904,0.02304993783837084,0.029577648811383184,0.0429305639825195,0.03186000264566584,0.026288599724080645,1.6
17,0.06328408331615575,0.05717821366739622,0.07616308665217048,0.12244363738161655,0.08816756130622243,0.06614178212127504,1.7000000000000002
18,0.11116008679059129,0.12240830713899832,0.16910398997375103,0.28991291900275534,0.20559049543347352,0.14357402217133522,1.8
19,0.18224186448138768,0.22855560688770749,0.32656828113288794,0.5752324987204362,0.4075794478088972,0.27296457061021373,1.9000000000000001
20,0.27880821783991444,0.3765364907062687,0.5533961732820781,0.9676946788800029,0.6942102340357537,0.46000692470289256,2.0
21,0.3980718819144669,0.5545606003198436,0.8310723106609851,1.4002387460715524,1.0285796033145664,0.6926383463774368,2.1
22,0.5326359242898475,0.74070507574509,1.1189354386817076,1.772207303047567,1.3451653010452742,0.937140065310152,2.2
23,0.6728732621883725,0.910501893342227,1.3685944366975726,1.9979434747937952,1.5784153838507642,1.1474571803906393,2.3000000000000003
24,0.8080297785127177,1.0448723640673565,1.5429228763421556,2.0443202606463142,1.6908874999768646,1.285865969023746,2.4000000000000004
25,0.9261150576115688,1.1348254016817887,1.6281731395727723,1.9356533272018166,1.6821980427042496,1.3392571686250343,2.5
26,1.0161019648573641,1.1820181110310821,1.6340833012294487,1.7322496184066072,1.5787210974242036,1.3186485662673868,2.6
27,1.0725603647326953,1.1960119051171942,1.5844768828677953,1.5001961680053744,1.4173098785112819,1.2477729158194695,2.7
28,1.0982468343734875,1.1898357710404794,1.5048932600714617,1.2883069390467499,1.2342091562832052,1.1531910510909043,2.8000000000000003
29,1.10203964081541,1.1753100646749508,1.414193942015694,1.1202860748547538,1.0602204161435453,1.0589006102623022,2.9000000000000004
30,1.094083431536999,1.1593486407681843,1.323309882390947,0.9992079408935828,0.9175389937398373,0.9821080226914951,3.0
31,1.0817649829201783,1.1429470529877677,1.2383328798979223,0.9165121379437984,0.8169253105879255,0.9300711095059444,3.1
32,1.0689446057549843,1.1237329888659835,1.1630204191488527,0.8604738241345787,0.7580746576459705,0.9004266488426826,3.2
33,1.0576915615897429,1.1000046823105682,1.0992988000041042,0.821996428557453,0.7337554578451396,0.885300738986282,3.3000000000000003
34,1.0492785922339896,1.0729472156435413,1.047641211769781,0.7966893154497743,0.7345272671258646,0.8767187619079819,3.4000000000000004
35,1.0431795372891222,1.0459518364732225,1.0080907558602565,0.7837494605283913,0.7513970028774479,0.8703387525837663,3.5
36,1.0365819313039728,1.0225020128931244,0.9804406641228559,0.7831471038814093,0.7766632021589415,0.8658929252267831,3.6
37,1.0265466152483644,1.0046360096260716,0.963192678822447,0.7931363518900894,0.8043265895488909,0.8651454250889703,3.7
38,1.0129624473328642,0.9928935562515029,0.9532201754460847,0.8100892632902887,0.830889593828229,0.869642719625796,3.8000000000000003
39,0.9990893527472153,0.9871194830086857,0.9472833901323008,0.8304197470837165,0.8558042477640474,0.8800557499629734,3.9000000000000004
40,0.989181988723632,0.9868724458912728,0.9438690419958446,0.8519073146932554,0.8804589619279819,0.896538647746293,4.0
41,0.9854611353670141,0.9911242985672241,0.9434054904535194,0.873117804010433,0.9060811691133931,0.9183213164996141,4.1000000000000005
42,0.9867693090407703,0.9981566071870454,0.9469682045973311,0.8924267355743467,0.9322967727555792,0.9426790349070695,4.2
43,0.9898752390321772,1.0061483971055658,0.954881453722379,0.9082430135967697,0.9573554901030702,0.965733913561617,4.3
44,0.9923494175958033,1.0137732017912864,0.9661752733116447,0.919748729146311,0.9793500911259311,0.9851945719605002,4.4
45,0.994203889881354,1.020105902194779,0.9790105814682873,0.9269224688980113,0.9969806588905454,1.0014946923354169,4.5
46,0.9966988055084954,1.0241683547917613,0.9915483097096056,0.9303023772619111,1.009402768773416,1.0155106045230162,4.6000000000000005
47,1.0001413348903891,1.0249011535248123,1.0025080860151314,0.931370948024286,1.0161751826884402,1.026294531558051,4.7
48,1.003341334499031,1.0217631059135364,1.0111899506823834,0.932797975134475,1.0179436438153202,1.0319596635761166,4.800000000000001
49,1.0048520627798132,1.015324447401913,1.017322130209361,0.937187821324137,1.0166292448142733,1.031689631561942,4.9
50,1.0042554065234377,1.0071751244577727,1.020953868073999,0.9450258598101311,1.0143576663480096,1.0258724092249456,5.0
51,1.0021602531865135,0.9991479353594359,1.0223384178897124,0.9540993131844787,1.0124534954918032,1.0152930704511458,5.1000000000000005
52,0.9991370583258506,0.9924762266538935,1.0219034109705407,0.9612904486845824,1.0114310642438458,1.0013070759693403,5.2
53,0.9950391147211303,0.987523046656699,1.0202479378153229,0.9650228886529257,1.0111879859152302,0.9864256672340479,5.300000000000001
54,0.9897105518612223,0.9841549942519382,1.0177733059992538,0.9659089919252712,1.0109849891979517,0.9739648945879845,5.4
55,0.9840755455837071,0.982224382488815,1.014216687028838,0.9654209418930534,1.0098574808283187,0.9668545303341254,5.5
56,0.9798322972859553,0.981721812115585,1.0089553764580577,0.964430630900001,1.0074892929787014,0.9663530582921838,5.6000000000000005
57,0.9778067980081346,0.982801998728881,1.002120146429609,0.962813710650235,1.0045343908991067,0.9712394160927869,5.7
58,0.977077248980582,0.9858018153425182,0.9952790077898692,0.9601176421865875,1.0018913150415243,0.9780871065873138,5.800000000000001
59,0.9760178073505714,0.9908495913374491,0.9907137614572206,0.9566717250439121,0.9997962596266564,0.9828583579841144,5.9
