,Li-Li,Li-Sc,Li-Si,Sc-Sc,Sc-Si,Si-Si,r
48,0.9739409426853304,0.9905857017675991,1.019288933489329,0.9431081293677549,0.9491313795631904,1.1261260624015006,4.800000000000001
49,0.9849953954386517,1.0064339254826895,1.0304920759276337,0.9569614966204362,0.9802806891707034,1.1242987136031979,4.9
50,0.9898435342541861,1.022665810450505,1.037366973223843,0.9714159707199569,1.0049381041898984,1.1175980212530572,5.0
51,0.9890449931115475,1.0364080406082918,1.0403850567029584,0.9851984040588321,1.0238298890360407,1.107442178563844,5.1000000000000005
52,0.984826254976415,1.0454844333401092,1.0401618327192212,0.9968752356543575,1.0379292757671332,1.0945423288016587,5.2
53,0.9804814749707794,1.049638014814028,1.0376469153913346,1.004996605963057,1.0480464224979618,1.0799871319817074,5.300000000000001
54,0.9787342981008982,1.0500343005745882,1.0338788652946573,1.0088927820658031,1.0547270083294704,1.0651090081445092,5.4
55,0.9799629906328806,1.0482397634519778,1.0294908110251302,1.0092626849738142,1.0581690237936991,1.0504350262261921,5.5
56,0.9820523838132235,1.0457043900487968,1.0246315287963845,1.007433199589402,1.058338496846281,1.035534647232375,5.6000000000000005
57,0.9821691730464384,1.04336256087037,1.0194194460239037,1.0040653567558897,1.055271236095907,1.0200882539167273,5.7
58,0.9788765143980175,1.0410880887493534,1.0143173033952055,0.9990067499076519,1.0492253534778886,1.0046036223391364,5.800000000000001
59,0.9729195495558398,1.0378343771598666,1.0098382055893387,0.992283797201327,1.040733379745263,0.9899376394672846,5.9
60,0.966433303717073,1.032760496843182,1.0059441179165753,0.9847167450231037,1.0307870774146561,0.9766581801165151,6.0
61,0.9614698966192815,1.0262294212048098,1.0021529260337563,0.9774132817610611,1.020857323375329,0.965097454987929,6.1000000000000005
62,0.9589309583430338,1.0197231240336886,0.9983960365765908,0.9707759599417285,1.0124220071090089,0.9555884532039668,6.2
63,0.9585500102688139,1.0149580776760616,0.9953261220154709,0.9642664913755518,1.0061873985463774,0.9485284329868678,6.300000000000001
64,0.9595255153285411,1.0129396801868698,0.9935089072069817,0.9573711976262649,1.0015989434823944,0.9443366666300514,6.4
65,0.9610067744267162,1.0133482916512915,0.9926939580347766,0.950688780778173,0.9972707773495287,0.9431181192151961,6.5
66,0.9624884286728501,1.014549960159342,0.9921872910732039,0.9458534957381155,0.9922773538370547,0.9443060569133134,6.6000000000000005
67,0.9641529786861794,1.0145979772264457,0.991668403769691,0.9444265728175424,0.9871804308388937,0.9470264786360528,6.7
68,0.9665655977750565,1.01284861494196,0.9914207731675373,0.9467940938549967,0.983642609228383,0.9509647711429414,6.800000000000001
69,0.9698331065492451,1.0106088430334603,0.9919227577697467,0.9519064455311262,0.9828988870515035,0.9565155391845611,6.9
70,0.9733719977995808,1.0098220865472467,0.9933691045474855,0.9581279813441607,0.98463649176952,0.9640840172130457,7.0
71,0.9765566073705686,1.011172032142037,0.995506678080399,0.9644347804678199,0.9873889186046724,0.9734861026819571,7.1000000000000005
72,0.9791091566940753,1.0137813535374833,0.9978619381856756,0.9706762427207561,0.9898853116595722,0.9838145310099808,7.2
73,0.9807527267726173,1.016403412419254,1.0001346603805397,0.9767894957600988,0.9919120801129334,0.9934340954354611,7.300000000000001
74,0.9810327205675883,1.0183540858473896,1.0023952093223103,0.9821135267278355,0.9940333478520597,1.0002998371209098,7.4
75,0.9797667423928506,1.0194780510923211,1.0048794788196311,0.9855935364466265,0.9967872905199203,1.0030359513001774,7.5
76,0.977433589430341,1.0198711590839704,1.007545885026583,0.9868113922612137,1.000213223424472,1.002093086338661,7.6000000000000005
77,0.975038235566159,1.019875974257971,1.0098911050609243,0.9868557401995449,1.0038959055716592,0.9996499951856427,7.7
78,0.9735432115716038,1.0200259738883188,1.0113043384923368,0.9876637740359779,1.0072305764935505,0.9980978983258508,7.800000000000001
79,0.9731489617146708,1.0207080376845805,1.0115651597031705,0.9902196187688754,1.009625911461277,0.9985405313154889,7.9
80,0.9731231089407261,1.0218850005707087,1.0109455408942485,0.9937528026997314,1.0105473248510781,1.0006328841416534,8.0
81,0.9726380669963575,1.0231424349430844,1.0099617604899425,0.9967238358044366,1.009534398921229,1.0034532482655056,8.1
82,0.9717734000407274,1.0239482692339117,1.0092135138845841,0.9980492681694604,1.0064645438663378,1.0061984546399687,8.200000000000001
83,0.9713707326536949,1.0240113673940314,1.009238815560675,0.9974523353314968,1.0019427508889351,1.0082347875541342,8.3
84,0.9718318219935165,1.0235541562121804,1.0100570947818834,0.9953398464497635,0.9972450747629424,1.0090616855733847,8.4
85,0.9724195074590911,1.0230425233539884,1.0108994078945064,0.9925069434187852,0.9936492524710754,1.0084875858810944,8.5
86,0.972178130965348,1.022467622575018,1.0108157994993103,0.9896216487491101,0.9916599004223394,1.0068036551437856,8.6
87,0.9713170749177257,1.0211521616951635,1.0095913428325731,0.9869856105685667,0.9907331258098477,1.0046952030971423,8.700000000000001
88,0.9710039684128857,1.0185594103157312,1.0077920842891535,0.9848160355253179,0.9897413596503454,1.0028867798818593,8.8
89,0.9718165216545125,1.0150702561762646,1.005958159441166,0.98336686190925,0.987908506553835,1.0018002168028197,8.9
90,0.9730813091608854,1.0116645561801472,1.0040813722292738,0.9826272736569559,0.9854091028112686,1.0016331929228193,9.0
91,0.9738403933683434,1.0089654309611138,1.0019806580198987,0.9822889667189243,0.9830378508773372,1.0024830434299214,9.1
92,0.9738170906741944,1.006925845385775,0.9999277894191129,0.9822324061664255,0.9813480838597903,1.0039601332978254,9.200000000000001
93,0.9732288640894596,1.0053321055299997,0.9986172459124195,0.9826791135857443,0.9802947551973206,1.0049495923052645,9.3
94,0.9722271845169587,1.004191513571059,0.9984733371503859,0.983594589630847,0.9797238360590675,1.004401270420142,9.4
95,0.9710043496009992,1.0035509179132762,0.9991440295820312,0.9843424687304101,0.9799387179974656,1.0023446582753095,9.5
96,0.9702633876677242,1.003308234303241,0.9997844536796855,0.9843699323752599,0.98156095897135,0.9997561311458253,9.600000000000001
97,0.971028247841445,1.0034588521108614,0.9998243404362137,0.9839630922578653,0.9848870568020365,0.9975526474090869,9.700000000000001
98,0.9736596632433802,1.004224410139001,0.999426329490818,0.9838904217480118,0.9894423622946295,0.9960167627260655,9.8
99,0.9771493027135968,1.005550938143919,0.9991094779458353,0.9844238461766639,0.9939760050877529,0.995036360203757,9.9
100,0.9796170518963704,1.0066665976553548,0.9990448110240194,0.9850255595526879,0.996851072219143,0.9945306721843731,10.0
