,Li-Li,Li-Pt,Pt-Pt,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,8.633387557829118e-07,0.0,0.0,0.5
6,6.3740853034154665e-06,0.0,0.0,0.6000000000000001
7,3.636209737840183e-05,0.0,0.0,0.7000000000000001
8,0.00016245420661620242,0.0,0.0,0.8
9,0.000593728520733881,5.048589955962355e-07,0.0,0.9
10,0.0018185332282497596,7.682731336126489e-06,0.0,1.0
11,0.00482984178746643,5.5453356876125574e-05,0.0,1.1
12,0.011464054977917304,0.00030813997617056785,4.559507803978504e-08,1.2000000000000002
13,0.02482280640396684,0.0013636474932437592,2.5719016486821935e-06,1.3
14,0.04934656053388288,0.0050003511808719035,3.028435160126385e-05,1.4000000000000001
15,0.08986750863134654,0.015495339622015426,0.00021954699881669124,1.5
16,0.14963680323940184,0.041168518366649566,0.0011805318458759917,1.6
17,0.22861387633223276,0.09490665886239862,0.005092852389741693,1.7000000000000002
18,0.3234598055950946,0.19177785769402741,0.01817723950563492,1.8
19,0.42901705967292825,0.34287244452960414,0.05433465163366223,1.9000000000000001
20,0.5398161772709159,0.5475789612648976,0.137157546211133,2.0
21,0.6507147780050537,0.789042640394972,0.29463498589697035,2.1
22,0.7568019903662563,1.0365834428954281,0.5431521247883735,2.2
23,0.8530343919031469,1.2548893475080247,0.8676753019635942,2.3000000000000003
24,0.9341591449818442,1.415743810809154,1.2148797732406973,2.4000000000000004
25,0.9954498390285059,1.5063397849657638,1.5106648555757747,2.5
26,1.0340520811473315,1.5305264327523413,1.693459755613775,2.6
27,1.0501949266442718,1.5038403984116935,1.740349483483934,2.7
28,1.04728893587159,1.4457048496713227,1.6699051148465573,2.8000000000000003
29,1.0303463360169305,1.3725122246633354,1.5251515927697508,2.9000000000000004
30,1.0039524914925895,1.2946819163284202,1.3521421192215293,3.0
31,0.9720384092034179,1.2179829996346634,1.1860027950198406,3.1
32,0.9391484285945958,1.1462099209244097,1.0463382403516814,3.2
33,0.910564275154811,1.0823933342840923,0.9389295363804054,3.3000000000000003
34,0.8902369851021319,1.0285300200643779,0.8610044774026632,3.4000000000000004
35,0.8785865671505113,0.9853497235148698,0.8074026067346729,3.5
36,0.8730591887504598,0.9526434724535352,0.7743747976252029,3.6
37,0.8712618139919147,0.9295817753422343,0.7597114229481978,3.7
38,0.8730880130444325,0.9150014142850926,0.7612170020169318,3.8000000000000003
39,0.8796333779897308,0.9081371759459373,0.775984559337162,3.9000000000000004
40,0.8910940436963645,0.9091747131791429,0.8008648115720158,4.0
41,0.9065346433787015,0.918462446443646,0.8331314605301338,4.1000000000000005
42,0.9250484883572737,0.9349223768445453,0.8706443814385575,4.2
43,0.9461138129205241,0.9555075109837166,0.9114909584200266,4.3
44,0.9689127778448396,0.9763243388501687,0.9534754818485568,4.4
45,0.9919390064505447,0.9942623089391642,0.9939209168161521,4.5
46,1.0132134714165835,1.0078622490087756,1.0300378256642795,4.6000000000000005
47,1.0306350952366445,1.0172643893392912,1.0596205247409456,4.7
48,1.0423347065598552,1.023630956229154,1.0814008078635329,4.800000000000001
49,1.0471386283003439,1.02823515868537,1.0947722874336607,4.9
50,1.0450929927361678,1.0315941203028123,1.0994628147865464,5.0
51,1.0378475530758973,1.0333185752653733,1.095706334057597,5.1000000000000005
52,1.0284852603734098,1.032709423267813,1.084647317721213,5.2
53,1.0201970933374844,1.0293690308870191,1.0684404809498487,5.300000000000001
54,1.0143512118062972,1.0234189628204775,1.0498336723299417,5.4
55,1.0099710615978141,1.0155458901559202,1.031344624388458,5.5
56,1.0053857011944645,1.0069391067792275,1.0145482680791007,5.6000000000000005
57,1.000006476038319,0.9989061930220737,1.0000949555209426,5.7
58,0.9943289698989819,0.9923106332599266,0.9883393240220811,5.800000000000001
59,0.9889962493501,0.987343871022592,0.9797458501301464,5.9
60,0.98471646634725,0.983861330336732,0.9745921390537037,6.0
61,0.9826282738048522,0.9819053418536944,0.9724482055032029,6.1000000000000005
62,0.9834824589166783,0.9817448853236239,0.9722174148129278,6.2
63,0.9861784281606513,0.9833801457499854,0.9727910080834231,6.300000000000001
64,0.9880634546328533,0.9862885745417147,0.9736359657682948,6.4
65,0.987273786862392,0.9898089591849716,0.9748827158725237,6.5
66,0.9845042538040162,0.993549402809315,0.9770389592616757,6.6000000000000005
67,0.9822473853875723,0.9973558704139075,0.9805234805604797,6.7
68,0.9824128499702451,1.0010915850135846,0.9852371901556864,6.800000000000001
69,0.9847048200776103,1.0045074418459468,0.9905399289928775,6.9
70,0.987239077814773,1.0072524671361243,0.9956351272129862,7.0
71,0.988563103418169,1.0090485937682485,0.9999510268520221,7.1000000000000005
72,0.9888692378799722,1.0098787444398711,1.0033128865883316,7.2
73,0.9893464732966439,1.009920800488125,1.0059162240675434,7.300000000000001
74,0.9907771490817474,1.0093227430233318,1.0079889708423058,7.4
75,0.9929343115234674,1.0081830163081065,1.0093748540798675,7.5
76,0.9950172838198941,1.0067754280017513,1.0096994211497188,7.6000000000000005
77,0.9963704088693041,1.0056069046357752,1.009037296932797,7.7
78,0.9969108560504764,1.0050393009449374,1.0080827731085815,7.800000000000001
79,0.9971388203166152,1.0048652577262567,1.0075237554277796,7.9
80,0.9977676075142776,1.0044266654798744,1.0075138797038954,8.0
81,0.9991748581491926,1.0032542129533362,1.007786363375084,8.1
82,1.0010742549970393,1.0015402918657446,1.0079736683978031,8.200000000000001
83,1.00267574835522,0.999938072673832,1.0077136186259292,8.3
84,1.0032091686556035,0.9989514780571322,1.0066302772416633,8.4
85,1.0023438189375133,0.99855798098358,1.0044027034151446,8.5
86,1.0001816956976533,0.9983392505859323,1.0009561518873693,8.6
87,0.9969834590105768,0.9978981997391247,0.9966658058507727,8.700000000000001
88,0.9930603835092233,0.9971599108327265,0.9923335097814437,8.8
89,0.9889223899863023,0.996359032366496,0.988763448445169,8.9
90,0.9852338624711959,0.9957947708289124,0.9861764469837839,9.0
91,0.9823791967262274,0.9955812992193651,0.9840653583383006,9.1
92,0.9802294998969401,0.9956392998702325,0.9817770946935825,9.200000000000001
93,0.9785816368859594,0.995953529146626,0.9793251834375514,9.3
94,0.9776439604412045,0.9967250333065338,0.9776437815174193,9.4
95,0.9778085893508939,0.9981332922436668,0.9780446528346741,9.5
96,0.9791671181290721,1.0000420736890716,0.9813368588046615,9.600000000000001
97,0.9815647532513202,1.0021127853428822,0.9872215844463097,9.700000000000001
98,0.9847930002843174,1.0040989619877936,0.9942888633593218,9.8
99,0.988227623208938,1.0058012124132825,1.0005545204152122,9.9
100,0.9905590026718044,1.0068467006371458,1.0042082592024013,10.0
