,Li-Li,Li-Si,Li-Bi,Si-Si,Si-Bi,Bi-Bi,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,7.842701632415091e-07,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,6.492683772292616e-06,0.0,0.0,0.0,0.0,0.0,0.8
9,3.862460722193367e-05,6.105909575409672e-07,0.0,0.0,0.0,0.0,0.9
10,0.0001780708069164151,4.526185248440415e-06,0.0,0.0,0.0,0.0,1.0
11,0.0006693580938528464,3.094067129599969e-05,1.629370145238592e-07,1.0427968929526992e-05,0.0,0.0,1.1
12,0.002094170479732964,0.0001635790974728998,6.503357057204651e-06,0.00014505344272034616,0.0,0.0,1.2000000000000002
13,0.005593299245684713,0.0007159594294279911,5.888089249378073e-05,0.0010809326254275524,2.667585589256834e-07,0.0,1.3
14,0.013089953606186158,0.0026815941372350044,0.0003581867566055622,0.005786832353799883,4.413132595332173e-06,0.0,1.4000000000000001
15,0.027513828485686412,0.008716678929508798,0.0017056534840461607,0.02469524238535896,3.649781791745925e-05,0.0,1.5
16,0.052873722505851616,0.024673423311183464,0.0066090224897960076,0.08623274798900135,0.00021469143212468728,0.0,1.6
17,0.09373361830605018,0.06078069814521028,0.021286454840225816,0.24904522143559363,0.0009934505038024617,5.270295496982941e-06,1.7000000000000002
18,0.15369980207303383,0.1304882844869035,0.0579193254497448,0.5994685022891385,0.0037790806112539014,6.569104365764149e-05,1.8
19,0.23359207252173078,0.2454069745433947,0.135077335935589,1.212390173277733,0.012008854125407427,0.0004307508964901552,1.9000000000000001
20,0.33095957395388137,0.40785470825302406,0.2735886961777958,2.0793648668747315,0.03221848860008589,0.0021348520877546634,2.0
21,0.441387581661909,0.6059091175237217,0.48683483657670534,3.057153799769543,0.07367349726302702,0.008463778844217208,2.1
22,0.5596092083551896,0.8155420137085032,0.7687862461213623,3.9010053404029783,0.145096287911003,0.027327243407766807,2.2
23,0.6787394732504318,1.0092843864835508,1.087850586724946,4.380363694262171,0.24907255642959938,0.07258302608994574,2.3000000000000003
24,0.7893950482181005,1.165580402071396,1.3939322234663893,4.394005406342117,0.3778175733855127,0.16034387725031574,2.4000000000000004
25,0.8817397614511969,1.2732440106686531,1.6370608295466762,4.003117120728231,0.5142514949856672,0.29859687942782304,2.5
26,0.9500914327830494,1.3306834684965687,1.7861372376184663,3.376978810682018,0.6384349217685272,0.47668282974461185,2.6
27,0.9959365559276901,1.3434495817639098,1.8367332470881554,2.705163520143488,0.7351687181206006,0.6659448261866112,2.7
28,1.0259146767751979,1.3221817293022644,1.8060842142597662,2.1281062675088522,0.798238218173585,0.8339782877342429,2.8000000000000003
29,1.0463161795900127,1.280035161278123,1.7213335590153107,1.708278900240128,0.8297313706420226,0.9603459608133366,2.9000000000000004
30,1.0594280802792808,1.2289934667446294,1.608836366321981,1.4407913237511594,0.836093717225177,1.0403773495547095,3.0
31,1.0647308921077283,1.1769728551429528,1.4888762692025082,1.2863367788414328,0.8245414174385929,1.0776293172197997,3.1
32,1.062406388154963,1.1274358855034627,1.3749481101202468,1.2023324535740256,0.8025042452541277,1.0764524932912087,3.2
33,1.054912976731539,1.0809354093552708,1.2746414524692242,1.15773267906965,0.7788049016450114,1.0419195428528156,3.3000000000000003
34,1.045502650609773,1.0371981117664435,1.1907888032315068,1.1339172935120723,0.7627148635453753,0.9837829513884844,3.4000000000000004
35,1.035983728146893,0.9969354624402106,1.1228854303495128,1.120738535666469,0.7600113566356069,0.917365170550114,3.5
36,1.026357176463925,0.9625289906822136,1.068527827247585,1.1126069119020292,0.7699083180054673,0.8590489290690481,3.6
37,1.016217711882841,0.9368715240726304,1.0244591249703887,1.10618869741556,0.7864910879584343,0.8198460843896903,3.7
38,1.0057229623097144,0.9212835350443671,0.9875148886607551,1.0998634865642947,0.8036328190263279,0.8024757010411261,3.8000000000000003
39,0.9953479716535478,0.9145914924433142,0.9558690873491427,1.0934279507158318,0.8190864209255193,0.8045349118570344,3.9000000000000004
40,0.9856697882019065,0.9142899526846979,0.9297951248951754,1.0874189588918581,0.8347339651477316,0.8242633533523326,4.0
41,0.9775922013269781,0.9183666476559527,0.91103522810028,1.083153333190478,0.8537685447626455,0.862116370136756,4.1000000000000005
42,0.9722390849019493,0.9260234960349758,0.9012233226040308,1.0825217264702625,0.8778977503325875,0.9163093634725633,4.2
43,0.9704228250065271,0.9372662330662687,0.9004364216363553,1.0858099732544357,0.9063916565737594,0.9779192508564538,4.3
44,0.9722313587447319,0.9521623945513098,0.906638211554903,1.089823387956537,0.9365910301244686,1.0322910707390374,4.4
45,0.9768541885311515,0.9700552484952634,0.9163460215882285,1.0893042751886732,0.9651061664883791,1.067427520310948,4.5
46,0.9826484860608061,0.9889816753874886,0.9261460886765259,1.079812001461445,0.9892266181549952,1.0821070872676288,4.6000000000000005
47,0.9877509928071637,1.0060158576978109,0.9340197345881187,1.0590357836462778,1.007743319679318,1.0851457404853737,4.7
48,0.9911167600804439,1.0186022228176634,0.9397233549959859,1.0271340996653624,1.020966486578702,1.0864286495410735,4.800000000000001
49,0.9931808567951307,1.0258622692870816,0.9442271993775845,0.987357377684259,1.0304764574411158,1.0895555844148963,4.9
50,0.9954651503940872,1.028727854053824,0.9486896119592026,0.945778345055369,1.0383983871620555,1.092659389921824,5.0
51,0.999358620181589,1.028979788886286,0.9536414515440642,0.9091424280985492,1.0457946487877743,1.0933152394823349,5.1000000000000005
52,1.0049364869854966,1.028208166425417,0.9589578626674523,0.8822702921606753,1.0516784673440729,1.0908185933085648,5.2
53,1.0105865724249616,1.0273094882560339,0.9643576295653284,0.8665495632819,1.0543955727372978,1.085100046944702,5.300000000000001
54,1.0138927134522477,1.026356577085384,0.9696241744421313,0.8599059044072782,1.0537335567022785,1.0755143568736567,5.4
55,1.0134063069379913,1.0247671513892906,0.9743318108252425,0.858293085098551,1.0508585842038112,1.0611999624095225,5.5
56,1.0098756289416329,1.0219429520604708,0.9777551733623089,0.8581945504694569,1.0467752739759728,1.042543947056563,5.6000000000000005
57,1.0056258465988344,1.0178840299298728,0.9794864498342772,0.8584859043797355,1.0421429822076456,1.0226980783375164,5.7
58,1.0026391029302093,1.01309411665084,0.9801864020296902,0.8600322874745808,1.0381712617258492,1.0076672410996443,5.800000000000001
59,1.001224749782027,1.0081282269134986,0.9813778625816851,0.8631469511810648,1.0362688502077906,1.0032681351013346,5.9
60,1.0002859751333786,1.003508783429612,0.9842143719713977,0.8654085928546655,1.0366555851995263,1.0100575778426228,6.0
