,Li-Li,Li-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.1407557378256723e-07,0.0,0.0,0.5
6,2.6799201492411326e-06,0.0,0.0,0.6000000000000001
7,1.680161721233414e-05,0.0,0.0,0.7000000000000001
8,8.107810394557685e-05,1.0366947650244895e-07,0.0,0.8
9,0.00031998473952753734,1.1351688316414526e-06,0.0,0.9
10,0.001060971619867131,9.621709599977556e-06,0.0,1.0
11,0.0030221148901929825,6.012722887917521e-05,8.82195655998679e-07,1.1
12,0.007545947951978885,0.0003023775797997511,9.733546199202391e-06,1.2000000000000002
13,0.01683268465202826,0.0012707033787184177,7.286601218969897e-05,1.3
14,0.03409241418411607,0.004545045775024894,0.00041176784754826915,1.4000000000000001
15,0.06350314909912484,0.013992202355016779,0.0018551093718169012,1.5
16,0.10967554428228414,0.037296076655392786,0.006967189609080624,1.6
17,0.17636791207343192,0.0866146048099655,0.022126564432999235,1.7000000000000002
18,0.2647614724892484,0.1765390481731393,0.05982645735599702,1.8
19,0.37242563389844247,0.31855432640946124,0.13839645086692573,1.9000000000000001
20,0.49391359168351695,0.5139436109052073,0.2754792895623329,2.0
21,0.6223706384104051,0.7492118478556157,0.4756058567281828,2.1
22,0.7505518107514991,0.9972481331282982,0.7197505786594619,2.2
23,0.8708546216733686,1.2246135674164604,0.9670276687435696,2.3000000000000003
24,0.975801241928094,1.4023347603973633,1.1703625184112874,2.4000000000000004
25,1.0597113694462168,1.514953066337708,1.2965061633749948,2.5
26,1.1200933324579012,1.5625661366631616,1.3374815979621701,2.6
27,1.1573914653481236,1.555875544134302,1.3075279663824162,2.7
28,1.1738738292594606,1.5096241502070227,1.2307016248053375,2.8000000000000003
29,1.1730566223113317,1.4386142784397542,1.1295420682883706,2.9000000000000004
30,1.1595129867328928,1.3557157460613303,1.0206222925722235,3.0
31,1.1380116432986211,1.2704398445920895,0.9153041825777709,3.1
32,1.112219810174918,1.188853682456792,0.8218242256402726,3.2
33,1.0844512965160227,1.1150056323969177,0.746620378954231,3.3000000000000003
34,1.0565375344361891,1.0518429600704935,0.6941852864407149,3.4000000000000004
35,1.0303596995490842,1.0007759225796102,0.6659295421911265,3.5
36,1.007492129755101,0.961527890642971,0.6599485510218775,3.6
37,0.9888357123700707,0.933093057848191,0.672401284523351,3.7
38,0.9747646340554331,0.9144041657371621,0.6990183354285404,3.8000000000000003
39,0.9652829811588066,0.903976311365327,0.7356255879508482,3.9000000000000004
40,0.9599806473622232,0.8997850218378992,0.7782741038274086,4.0
41,0.9582509999573127,0.9002085482832075,0.8235973819658255,4.1000000000000005
42,0.9597804612286578,0.9048809220946731,0.868946282651376,4.2
43,0.9644954674018285,0.9142572875583671,0.9119173052464927,4.3
44,0.9717696844495511,0.9283888563968189,0.9503767908379159,4.4
45,0.9799899839568232,0.9461620175181962,0.9835667293694326,4.5
46,0.9873019788850536,0.9653692713707451,1.0125363749190732,4.6000000000000005
47,0.9928163724073447,0.983292839282655,1.038265463196607,4.7
48,0.9970169073493774,0.9975324833623335,1.059186978656343,4.800000000000001
49,1.0010350785513502,1.0069261581992424,1.0715033743137858,4.9
50,1.005520871262095,1.0120958599631238,1.0727132320459631,5.0
51,1.010069525044147,1.0149536845358516,1.0645603423610768,5.1000000000000005
52,1.0135754594530895,1.0172730543594468,1.0518423135559887,5.2
53,1.015105288991819,1.019430394704657,1.0386446705209986,5.300000000000001
54,1.0144637847056688,1.0203891471041275,1.0265394318967682,5.4
55,1.0120522322614502,1.0189000865739841,1.0157178133133775,5.5
56,1.0085425919092608,1.0148553180506215,1.0062210365960753,5.6000000000000005
57,1.004827868380775,1.0095435488131526,0.9981535833841155,5.7
58,1.0018654226435297,1.0046160742255013,0.9918775926941138,5.800000000000001
59,1.0001139020887075,1.0009713492572887,0.9878391433205577,5.9
60,0.99920761551796,0.9986902812318935,0.9855361987628732,6.0
61,0.9984075447270924,0.997619295367487,0.983156405566869,6.1000000000000005
62,0.997268713937159,0.9975611511852603,0.9789396572680565,6.2
63,0.9957927865406819,0.9980793514408157,0.9729625126662685,6.300000000000001
64,0.9941966918268285,0.998680989826593,0.9676131535510766,6.4
65,0.9927311819369643,0.9993231722693002,0.9661542076965196,6.5
66,0.991567363315694,1.0003621239497311,0.9700686101360976,6.6000000000000005
67,0.990659264193548,1.0018789060179654,0.9774285348092792,6.7
68,0.9898470481697166,1.0034137762026611,0.9841463394592131,6.800000000000001
69,0.9892087238544731,1.0044951614284825,0.9870629898443146,6.9
70,0.9891211480056984,1.0051291239529938,0.9859114034125543,7.0
71,0.9898122547571351,1.0056561337936267,0.9825654188987974,7.1000000000000005
72,0.991030633081809,1.006326770695223,0.9787609510413985,7.2
73,0.9923464317149122,1.0070776371065322,0.9747345119702879,7.300000000000001
74,0.9936619658835243,1.0076867973862798,0.9699659549823691,7.4
75,0.9951816815004388,1.0081052395902048,0.9648992260661606,7.5
76,0.9969018494012425,1.008479792452376,0.9615181406479134,7.6000000000000005
77,0.9983966885201151,1.0088062849607349,0.9620933840264586,7.7
78,0.9992008147829378,1.0088234150793665,0.9674423157955463,7.800000000000001
79,0.999252090196436,1.008355870714892,0.9762380288419407,7.9
80,0.9989138908687036,1.0075468884251402,0.9855940854304832,8.0
81,0.9986384668913764,1.006660410333295,0.9923751163524316,8.1
82,0.9985852006498432,1.0058021398375923,0.9945893126044106,8.200000000000001
83,0.9985303516001975,1.0048804410088892,0.9921545424441688,8.3
84,0.9981661739847729,1.0037873856655333,0.9865879311656999,8.4
85,0.9974117004444683,1.0026124385071455,0.9800038598562616,8.5
86,0.9964167639596789,1.001659184349011,0.9743302569728183,8.6
87,0.9953946095697155,1.0011985400662935,0.9710056737773084,8.700000000000001
88,0.9945290256847475,1.0012752644067815,0.9707004334610839,8.8
89,0.9939304363480514,1.00177215365326,0.9731061622434246,8.9
90,0.9935752971881986,1.0024847415769724,0.9772892609071014,9.0
91,0.9933241777935609,1.0030264372237374,0.9821762229947394,9.1
92,0.9930569977941017,1.0028190690206111,0.9866319163991347,9.200000000000001
93,0.9927762670689307,1.0014211195856564,0.989613155955125,9.3
94,0.9925361341781703,0.998985436812892,0.990494831270366,9.4
95,0.9922995370820101,0.9963058860735112,0.9888172470478935,9.5
96,0.9919899076438307,0.9942805299784995,0.9839164604201043,9.600000000000001
97,0.9917290602824032,0.9933263107963245,0.9756393743298064,9.700000000000001
98,0.9918372056384,0.9933099663827416,0.9654581540986642,9.8
99,0.9923982782607915,0.9937940686805796,0.9562657571797869,9.9
100,0.992962598893751,0.9942392164215716,0.9508888897717207,10.0
