,Li-Li,Li-Pt,Pt-Pt,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,8.165882922918853e-08,0.0,0.0,0.4
5,7.412198172714607e-07,0.0,0.0,0.5
6,5.2051982152608494e-06,0.0,0.0,0.6000000000000001
7,2.7967300934938635e-05,0.0,0.0,0.7000000000000001
8,0.00012304025446824204,0.0,0.0,0.8
9,0.00046033707651751027,1.0070313749924841e-06,0.0,0.9
10,0.0014880792008505252,1.1711175686262195e-05,0.0,1.0
11,0.004209481537371211,8.734242654506937e-05,0.0,1.1
12,0.010527804385798381,0.0004794469387072798,0.0,1.2000000000000002
13,0.023496585492382902,0.0021163507411151535,0.0,1.3
14,0.04723537039236346,0.00775811738935242,4.919775744469292e-06,1.4000000000000001
15,0.08630352708929591,0.023996545536139138,5.9988837409575e-05,1.5
16,0.14459611482672063,0.06329209218882045,0.00039244351708961307,1.6
17,0.22421825163930606,0.14376081906345728,0.0019288401498575678,1.7000000000000002
18,0.3248171706522978,0.28411870895263197,0.007608830592508792,1.8
19,0.4432984668121741,0.49402197635839,0.024407271706394937,1.9000000000000001
20,0.5737214844702246,0.7645221297638783,0.06432583594981581,2.0
21,0.7077436885922979,1.0650820656969675,0.14083470635710496,2.1
22,0.836015639996926,1.3506034154005189,0.25968936030075607,2.2
23,0.9500549113189721,1.5764605370562463,0.41013122767605376,2.3000000000000003
24,1.0436834422638275,1.7144712400433937,0.5656214354120861,2.4000000000000004
25,1.1135357342314298,1.760933227058578,0.6954030961881947,2.5
26,1.1588010039911507,1.7323964436147092,0.7785470645531469,2.6
27,1.1808044510913314,1.6536540861971056,0.8119086129100482,2.7
28,1.1827686465864387,1.547016113038727,0.8084826372152499,2.8000000000000003
29,1.169430116532712,1.4283720148494272,0.7872399359995949,2.9000000000000004
30,1.1461981686482505,1.3087850089107353,0.76150121013746,3.0
31,1.1180410001527066,1.1970532359290769,0.735139997059326,3.1
32,1.088508938094388,1.1000799421711314,0.707885579194586,3.2
33,1.059527821392216,1.0213346971862833,0.6818970993496927,3.3000000000000003
34,1.0322589859198883,0.9600844569756163,0.6629221068300465,3.4000000000000004
35,1.008041621094141,0.9133491204974105,0.6568608759087957,3.5
36,0.9882990982360622,0.8790564783582381,0.6663816814451308,3.6
37,0.9738037569077632,0.8570574931820039,0.6904742383413294,3.7
38,0.9644002674500155,0.8474494392743309,0.72630377643915,3.8000000000000003
39,0.9593880453333165,0.8489094419505377,0.770967917063722,3.9000000000000004
40,0.9580746708035219,0.8588826429181105,0.8219764239671885,4.0
41,0.9600379873334209,0.8746706523022627,0.8769201663948145,4.1000000000000005
42,0.9649443636660449,0.8939562803916827,0.9330474599110683,4.2
43,0.9721577444477437,0.9147906495890119,0.9868504226644489,4.3
44,0.9805992264761954,0.9356539879061259,1.0337542412480822,4.4
45,0.9890372519088575,0.9555603392398462,1.0688170251315765,4.5
46,0.9965392756493867,0.9738928543719689,1.0890761996627671,4.6000000000000005
47,1.0026615389594893,0.9901010991483666,1.0961187018473086,4.7
48,1.0072651234036223,1.0034907716253716,1.0962328815670215,4.800000000000001
49,1.0103060166271478,1.0133611948305328,1.0973403135179471,4.9
50,1.0118413517589684,1.0195648483701263,1.1047610303888251,5.0
51,1.012038260411649,1.0228583290761348,1.1183643198422395,5.1000000000000005
52,1.011092431405895,1.0243292104955855,1.1321526393971364,5.2
53,1.009240302945012,1.0244750243273644,1.1366139401079223,5.300000000000001
54,1.0068653307889084,1.0232097875795758,1.1235793698282668,5.4
55,1.0044768961687351,1.0206311296149395,1.0912784833051574,5.5
56,1.0025177877476161,1.0172773761197629,1.0460177291425654,5.6000000000000005
57,1.0011098311600855,1.0137020558840744,0.9989550689263906,5.7
58,0.9999679534014767,1.0102306190587733,0.9603787971206891,5.800000000000001
59,0.9986875998658324,1.0070760225004287,0.935718366651202,5.9
60,0.9972058903570649,1.0043131094231774,0.9254133479735172,6.0
61,0.9958355591010121,1.0016631181163322,0.926952064410425,6.1000000000000005
62,0.9948172144335875,0.9985559156542488,0.9362052776520018,6.2
63,0.994060507431602,0.9946485036327325,0.9478475486902611,6.300000000000001
64,0.9933847894364564,0.9904244997548474,0.9566097510632633,6.4
65,0.9928474802324122,0.9872218938468347,0.9597344515354763,6.5
66,0.9927621866555528,0.9863462496508563,0.9586071319254175,6.6000000000000005
67,0.9933902651781823,0.9879558012910784,0.9573309477384944,6.7
68,0.9945733337048369,0.9909569661439244,0.9589770675766656,6.800000000000001
69,0.9957474778705772,0.9940732131027785,0.9633485687865935,6.9
70,0.9964574796791965,0.9968393495485817,0.9683938369545442,7.0
71,0.9967356380793437,0.9995185512445868,0.9728197467098485,7.1000000000000005
72,0.9968757810567742,1.0022980124265473,0.9769297712433272,7.2
73,0.9970803371691385,1.0047430223300178,0.981859792605496,7.300000000000001
74,0.997498792248088,1.0060679445452927,0.9886477776777314,7.4
75,0.9982951501095284,1.0059726507921147,0.9973294258985457,7.5
76,0.9994066843770155,1.0050913616689645,1.006080681556376,7.6000000000000005
77,1.0004307844380846,1.0044133503888042,1.0116650098992483,7.7
78,1.0009851316717722,1.0043624132905025,1.011711344093724,7.800000000000001
79,1.0010602476516381,1.0046711154979493,1.0066873994677004,7.9
80,1.0008475770731362,1.0049520860819374,0.999318073723655,8.0
81,1.0003756946087214,1.005007610512646,0.9923733993540184,8.1
82,0.9995371409936539,1.0046859293406314,0.987263624701961,8.200000000000001
