,Li-Li,Li-Zn,Zn-Zn,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,8.598752821422713e-07,0.0,0.0,0.6000000000000001
7,5.856773485040551e-06,0.0,0.0,0.7000000000000001
8,3.098108108966583e-05,0.0,0.0,0.8
9,0.0001318621969767046,7.289600142728595e-07,0.0,0.9
10,0.0004489620322410931,8.329595234479381e-06,9.753215005780393e-08,1.0
11,0.001272291354772549,5.8313892393703945e-05,1.8614904304457683e-06,1.1
12,0.0031350439826678626,0.00030875050159726275,2.370325563497692e-05,1.2000000000000002
13,0.007031520130059416,0.0013199046822617343,0.0001783181593058221,1.3
14,0.01484521200163344,0.004693818804310598,0.0009798280717458485,1.4000000000000001
15,0.029762890855202048,0.014131600169477797,0.004306365721931699,1.5
16,0.05639976614922014,0.036522736691266204,0.015608424687179996,1.6
17,0.1005639397058254,0.0820283081429737,0.04711569504531701,1.7000000000000002
18,0.16833338312239285,0.16199806202400904,0.11922468964185001,1.8
19,0.2636077842055332,0.2846101530468919,0.2547926088531318,1.9000000000000001
20,0.3847367012495562,0.4500215370421804,0.4642345815636215,2.0
21,0.5231080753744711,0.6477443501560854,0.7299422348602634,2.1
22,0.6657753815078276,0.8577669912372745,1.0056997202228484,2.2
23,0.8003569947871784,1.0550923863751935,1.2367725261202336,2.3000000000000003
24,0.9182459780306164,1.2164701808872675,1.3863405745386101,2.4000000000000004
25,1.014213279587152,1.3272580838061592,1.4480505447963616,2.5
26,1.0846018633341712,1.3849827003260275,1.4394949996759083,2.6
27,1.1276204992981331,1.3972719691871651,1.3873599282064748,2.7
28,1.1456591618113698,1.3762100977987768,1.3157158014903387,2.8000000000000003
29,1.1457444610000742,1.3337187800998178,1.2407080202400957,2.9000000000000004
30,1.1359906203260077,1.2799513302990269,1.1700012522253007,3.0
31,1.121321525449877,1.2229988619899796,1.1054101868003787,3.1
32,1.1028514256069166,1.1682984667430394,1.0470042903997585,3.2
33,1.0805142005259634,1.1185113611110686,0.9957524160383696,3.3000000000000003
34,1.055308208166874,1.074612420646579,0.953156986048868,3.4000000000000004
35,1.0294265862327374,1.0370719551721386,0.9197162845097078,3.5
36,1.0053794547742392,1.0061877741421894,0.89477712372105,3.6
37,0.9850627071532599,0.9820468767350178,0.8777246823450717,3.7
38,0.9689071930421236,0.9645514664436866,0.8685835108114865,3.8000000000000003
39,0.9559226319066768,0.9533668471748828,0.8673779127743142,3.9000000000000004
40,0.9452109024705492,0.9479301443195486,0.8734364595107355,4.0
41,0.9372157525962611,0.9476932217830305,0.8853891555447785,4.1000000000000005
42,0.9330221510483792,0.9521700845926269,0.9012509525630843,4.2
43,0.9330076128087652,0.9606673456537341,0.9184086745766048,4.3
44,0.9368248851792927,0.9722157537617357,0.9344410049216539,4.4
45,0.9440527405083533,0.9857132392375783,0.9486440739459137,4.5
46,0.9538658006067645,0.9997798549498935,0.9623389574952689,4.6000000000000005
47,0.9642710965800185,1.0125159801922503,0.9771463841829052,4.7
48,0.9726965267066773,1.0218563105247098,0.9930305698600114,4.800000000000001
49,0.9778330156607122,1.0265072577863135,1.0080639752337464,4.9
50,0.9806742779190311,1.0266050305075243,1.0197736570324076,5.0
51,0.9835145120321888,1.0235285833094094,1.0265730780304203,5.1000000000000005
52,0.9880234307370284,1.0191266810292727,1.028231145391796,5.2
53,0.994183253191778,1.0148818786661291,1.0255825469894142,5.300000000000001
54,1.0005545693473048,1.0113690812656195,1.020139897950018,5.4
55,1.0052552867615028,1.0083215351620294,1.0137412010981737,5.5
56,1.007039011934439,1.0052399116230852,1.0079989275383456,5.6000000000000005
57,1.006050835277598,1.0019221807951597,1.0037406862902774,5.7
58,1.0037818756776997,0.9985175218180404,1.000826175916487,5.800000000000001
59,1.0020099256842179,0.9953771162219895,0.9985258831133423,5.9
60,1.0014461084273127,0.9930224387783961,0.9963430759636009,6.0
61,1.001315307323732,0.9921238270103061,0.9945943794570155,6.1000000000000005
62,1.0001760790085474,0.9932089067281533,0.9940290808727058,6.2
63,0.9971086602914769,0.996164779325236,0.9948889655031213,6.300000000000001
64,0.9922977599912001,1.0000940000705891,0.996508497361268,6.4
65,0.9867937669834079,1.0038093579934142,0.997721305322187,6.5
66,0.981883845980509,1.0064077677299041,0.9975300345407363,6.6000000000000005
67,0.9785066826550849,1.0073616358901847,0.9956933257617779,6.7
68,0.9768990531791919,1.0064639425705162,0.9930006086889703,6.800000000000001
69,0.9766103690566301,1.004044622508708,0.9908586054375812,6.9
70,0.97701117841142,1.0010629379136866,0.9903615635293883,7.0
71,0.9779441901758329,0.9986585438847683,0.9916891084805611,7.1000000000000005
72,0.9797610978071309,0.9975002931030456,0.9942900820149234,7.2
73,0.9826651955577294,0.9975398104843644,0.9975174511561129,7.300000000000001
74,0.9861755827372983,0.9982790795713294,1.0010220326274555,7.4
75,0.9892601548338433,0.9991750370527432,1.0045443306009016,7.5
76,0.9909264574737632,0.9998092129078034,1.0074841807952222,7.6000000000000005
77,0.9908390939738762,0.9998520793825626,1.0089262138621593,7.7
78,0.9895526519764278,0.9991620986665914,1.0082542634349052,7.800000000000001
79,0.9882062135187833,0.9980275518382559,1.005686848641905,7.9
80,0.9879222227781504,0.9971041812083536,1.0020555273283924,8.0
81,0.9893104611906661,0.9969357184225953,0.9980790231303844,8.1
82,0.992255444284446,0.9975769758898583,0.9940835590885242,8.200000000000001
83,0.9959861605159303,0.9986556813663405,0.9904518428995284,8.3
84,0.9993876736883123,0.9996614758868664,0.9879978732860256,8.4
85,1.0015560684401417,1.0002168738514545,0.9875484513067001,8.5
86,1.0022975874476823,1.0002807093954045,0.989168837628794,8.6
87,1.001949978869195,1.0001874033991045,0.9920238782452085,8.700000000000001
88,1.0006379420995755,1.0004342973612317,0.9950657628368291,8.8
89,0.9980523890512121,1.0013504185242947,0.997692033283074,8.9
90,0.9941562713179091,1.0028890769718635,0.9996711628348838,9.0
91,0.9896993668939552,1.0046710363628952,1.0007026249855107,9.1
92,0.985807605970791,1.0062233609136086,1.0003669413610183,9.200000000000001
93,0.9833657111156575,1.0072473875213062,0.9985051709089289,9.3
94,0.9828097300800226,1.0077280033679732,0.9955007120541953,9.4
95,0.9839918883871521,1.0078099602761297,0.992128034857212,9.5
96,0.9859958983654344,1.0076033198647623,0.9891197003051994,9.600000000000001
97,0.9874766959833521,1.007129104485514,0.9868376798639484,9.700000000000001
98,0.9876183685729081,1.0064201007989806,0.9852739523289148,9.8
99,0.9867497712069576,1.0056477686413223,0.984279122675619,9.9
100,0.9859080917640966,1.0051262090707922,0.9837751711786835,10.0
