,Li-Li,Li-Nb,Nb-Nb,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,1.4140134867812862e-07,0.0,0.0,0.4
5,1.0425366075070224e-06,0.0,0.0,0.5
6,6.610977627522632e-06,0.0,0.0,0.6000000000000001
7,3.1409444025706845e-05,0.0,0.0,0.7000000000000001
8,0.00012726873319900963,2.3861477589434207e-07,0.0,0.8
9,0.00044229225846671054,2.260524146320215e-06,0.0,0.9
10,0.0013628745906529615,1.519848365667475e-05,0.0,1.0
11,0.0038012637188726463,7.784603898970654e-05,4.512308966127538e-06,1.1
12,0.009686721194691219,0.00032428054666067976,5.080383450329455e-05,1.2000000000000002
13,0.022520349855151438,0.0011341558314365739,0.0003320583759903474,1.3
14,0.04758068650260722,0.003385392271464197,0.0016462703968305827,1.4000000000000001
15,0.09133467233695106,0.008755224149630248,0.006554977086143202,1.5
16,0.1601932417113924,0.019875503582327092,0.021421549466906,1.6
17,0.259076305366833,0.04015669629794815,0.05820670259354343,1.7000000000000002
18,0.3894787790734026,0.07328419551508458,0.1333205434989225,1.8
19,0.5465974284098108,0.12267021750192642,0.26178320375387765,1.9000000000000001
20,0.7174574371329477,0.19109190317151256,0.45010555653925205,2.0
21,0.8835352061674441,0.28041518190983045,0.6953400615763561,2.1
22,1.027835894865417,0.39094207347794085,0.992110220767624,2.2
23,1.1411579730782908,0.5201652310099872,1.3375040956449686,2.3000000000000003
24,1.2227703604152342,0.6614570068936519,1.7225888361111743,2.4000000000000004
25,1.276518074115383,0.8037324432594479,2.1160571393733116,2.5
26,1.3070596702598765,0.9328168706318812,2.4604316179750803,2.6
27,1.3186719865812746,1.0346765622993652,2.692571270643041,2.7
28,1.315099304671318,1.0996584550793873,2.775599547477662,2.8000000000000003
29,1.298946079474099,1.1255695150671725,2.7167309881633095,2.9000000000000004
30,1.2716824054695073,1.1176579046096282,2.5577215970544596,3.0
31,1.235085951869725,1.085845525780856,2.347982872515003,3.1
32,1.192539017773848,1.041169366471518,2.122156603453171,3.2
33,1.1485275486898705,0.9929449423450842,1.8956157435942793,3.3000000000000003
34,1.1069863373177529,0.9473371825523972,1.674049909420082,3.4000000000000004
35,1.0700990141031175,0.9075956291491931,1.463611418083596,3.5
36,1.0381927679832734,0.8752767239502102,1.2732190188122625,3.6
37,1.0104965911367723,0.8511675423729821,1.1115471377140798,3.7
38,0.9863697028367366,0.835349700701403,0.9844658925638143,3.8000000000000003
39,0.9662311318458936,0.8269557394816384,0.8943825313071972,3.9000000000000004
40,0.9514123025702199,0.8244411846668543,0.8402107989435176,4.0
41,0.9431035634133277,0.8265453715149145,0.8178478181305268,4.1000000000000005
42,0.9414162063222666,0.833108793686495,0.8214605379847613,4.2
43,0.9452202395865105,0.8448847511751268,0.844603989214495,4.3
44,0.9525933300710654,0.862554411152357,0.8803865640492057,4.4
45,0.9615048901725594,0.8859164629356918,0.9222164345065492,4.5
46,0.9705057120310623,0.9137270287953544,0.9660268603403416,4.6000000000000005
47,0.9790076430374727,0.9440039837734009,1.0110807548030147,4.7
48,0.9868537801153887,0.974487654917318,1.0567610284613045,4.800000000000001
49,0.9936719047935482,1.0029636993889537,1.0988360757204763,4.9
50,0.998828003712723,1.0274317000192517,1.1307252637998142,5.0
51,1.0019547247202953,1.0465236284132438,1.148375950853659,5.1000000000000005
52,1.0033002569505045,1.0600864325406667,1.1523102810229715,5.2
53,1.0034820999297962,1.0690440202634943,1.1452333586127863,5.300000000000001
54,1.0030194050136383,1.0743391377583944,1.129652389625203,5.4
55,1.0021691793921057,1.0760973193850405,1.107970636682256,5.5
56,1.0010885025289895,1.0739204341679605,1.0827231755292306,5.6000000000000005
57,0.9998771507356905,1.06776825202207,1.0554516293397915,5.7
58,0.9983410318515371,1.0584173270138146,1.0261695960599475,5.800000000000001
59,0.9959705201559541,1.0472693320230058,0.994685509092887,5.9
60,0.9924213463346936,1.0359539980986385,0.9621343049658619,6.0
61,0.9879534991750172,1.0259597730821994,0.9311111803088185,6.1000000000000005
62,0.9833277149563959,1.01822717640053,0.9044787754014043,6.2
63,0.9794096667072569,1.012954836527865,0.8837920832630969,6.300000000000001
64,0.9768516251102836,1.0099246749436188,0.8686060149341125,6.4
65,0.9758377024175705,1.0089618125302326,0.8574045775964733,6.5
66,0.976021038744,1.0099267797951925,0.8491791775213404,6.6000000000000005
67,0.9768197656109675,1.0124278756122056,0.8439865571919785,6.7
68,0.9777960404559386,1.0158683065040328,0.8422807555726142,6.800000000000001
69,0.9787307960702583,1.0197729360765033,0.8441929392524082,6.9
70,0.979529814857386,1.0239274383333739,0.8494085325411473,7.0
71,0.9802143100579378,1.028304418619773,0.857191904047942,7.1000000000000005
72,0.9809060428041578,1.032949602970479,0.8661381047933291,7.2
73,0.9817487108956153,1.037790217131977,0.8741496851418359,7.300000000000001
74,0.9828791412744946,1.0424412251141522,0.8794368666198941,7.4
75,0.9843656558319981,1.0463134610027531,0.8820038335073552,7.5
76,0.9860314961004332,1.0490663799147173,0.8838361338787333,7.6000000000000005
77,0.9874377840939725,1.050964308087422,0.8871277645370583,7.7
78,0.9881539148585323,1.0526499386951682,0.89237684077413,7.800000000000001
79,0.9880063911403691,1.0544520626983815,0.898488699844595,7.9
80,0.9870792891759275,1.0559288793039125,0.9044042836435678,8.0
81,0.9855985730983176,1.0561282714766769,0.9098784167163162,8.1
82,0.9838996537532895,1.0543100479240957,0.9146426287693324,8.200000000000001
83,0.9824629919260152,1.0504734006773235,0.9176707770887144,8.3
84,0.9818458583401533,1.0453349089445272,0.9178224052257856,8.4
85,0.9824206550967843,1.0399281443512949,0.9148963714601708,8.5
86,0.9841049690570473,1.0351667897128893,0.909696695317245,8.6
87,0.9863013945944308,1.031524737991954,0.9033036405090117,8.700000000000001
88,0.9880975678869409,1.0288935667031376,0.8964997704279871,8.8
89,0.9886608579738423,1.0267477044234696,0.8896207055841873,8.9
90,0.9876952373135166,1.0246275270989234,0.8826960971714923,9.0
91,0.9856351635053677,1.022579019211041,0.8758962090114285,9.1
92,0.9833429969713183,1.0210965495339568,0.870005523174145,9.200000000000001
93,0.981595184943699,1.0206463579614893,0.8662790069711216,9.3
94,0.9807656046090903,1.02129354581591,0.8657010686248842,9.4
95,0.9807200485766546,1.0227180963076816,0.8683970507371025,9.5
96,0.9809111980136592,1.0244684204806842,0.8737005951350911,9.600000000000001
97,0.980844959825573,1.026208847035494,0.8806160360714765,9.700000000000001
98,0.9805606690519784,1.027796037911603,0.8880525550288919,9.8
99,0.980413096093423,1.029114086233527,0.8946115106871447,9.9
100,0.980457720925628,1.02990664614764,0.8985567017900281,10.0
