,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
59,0.9558231829658629,0.9909963698025738,1.000276161306821,0.9638946009486716,0.991676398297642,0.9787489326899228,5.9
60,0.9542752030812774,0.9911659680233507,0.9996904979941207,0.967230372648375,0.9969465467637244,0.9832068405547583,6.0
61,0.9541827242226574,0.993172661202044,0.9998463011121299,0.9692145080624897,1.002386600050488,0.9889894601572229,6.1000000000000005
62,0.9560954611194402,0.9948747322951298,1.0001597349194833,0.9690532782254063,1.0071943449368037,0.9949100114829053,6.2
63,0.9606607488300329,0.9955028404987492,1.000656468481861,0.9672553660786157,1.0101816244237254,0.9994793889595299,6.300000000000001
64,0.9670811202318574,0.9960163994146968,1.0015937201341,0.96483206951765,1.010737802551996,1.0014863248183288,6.4
65,0.9734558094785597,0.9978940132005267,1.0030290876454164,0.9626605840168184,1.0094288618792484,1.0005205473590848,6.5
66,0.9784425938241056,1.0017566475465018,1.0049306796400577,0.96126370481595,1.0075154117219294,0.9972920059613617,6.6000000000000005
67,0.9819710498650455,1.0069698726431702,1.0073948504906012,0.9607905552097263,1.0061171298533096,0.9934773000064191,6.7
68,0.9844419478573135,1.0122289593432405,1.010431108171716,0.9611951397965984,1.0056894373490428,0.9908026948746338,6.800000000000001
69,0.9858768475191301,1.0164013094104478,1.0135137792800477,0.9626831171619107,1.0058551376956135,0.9898714844686147,6.9
70,0.9861144504137045,1.0189263991963988,1.0155618834406628,0.9659738095289465,1.0057069932281402,0.9899564023617531,7.0
71,0.9854393613479008,1.0197071296122593,1.0155849211221852,0.9716622707500323,1.0046002919622383,0.9899685316832042,7.1000000000000005
72,0.9844798121107841,1.0189894662606525,1.0134655059247737,0.9790049050066849,1.0027755242694452,0.9894582857961727,7.2
73,0.9835009597447378,1.017308986254163,1.0101003383826657,0.9855350033508726,1.0011515312171506,0.9887662722569843,7.300000000000001
74,0.9822402662448122,1.0153006879935886,1.0067407312106866,0.988447379728377,1.000596316621517,0.9885679541426713,7.4
75,0.9806754966655644,1.0135473014720113,1.004183664854393,0.9867076580725784,1.0013931536852987,0.9893574917456227,7.5
76,0.9795730877816771,1.012606761488578,1.0025208625693325,0.9818252554003105,1.0030901946933546,0.9911009054208572,7.6000000000000005
77,0.9798454077952918,1.012839584093486,1.0014427846754477,0.9766045247471246,1.0046147908899918,0.9932556370347723,7.7
78,0.981482171285722,1.0140323507392028,1.0006938820365963,0.9730085114601541,1.004798259435503,0.9952150224957721,7.800000000000001
79,0.9833421144779135,1.0154087091593285,1.0004009860477203,0.9708446304672318,1.0032483399495276,0.9967878149455041,7.9
80,0.983938207376284,1.0160931625843792,1.0009928514503768,0.9683460859006925,1.0008082039170838,0.9982082123132334,8.0
81,0.9823911653817902,1.0155473321488477,1.0025798021314463,0.964320509895798,0.9989499608830764,0.9996909335600315,8.1
