,Li-Li,Li-Si,Li-As,Si-Si,Si-As,As-As,r
84,0.9783309863864426,1.005901281720871,1.0006489831685474,0.9818610269325968,1.0208910224874506,1.0054002221756462,8.4
85,0.9801273290198831,1.0073369495432392,1.0053424838576663,0.988250800363122,1.01382029498429,0.9872428152235586,8.5
86,0.9836055454845584,1.0082483194630298,1.0100828031783953,0.9937120672456677,1.0094389801720036,0.9682196418179367,8.6
87,0.9878464037348683,1.0082902438364443,1.0154321221384648,0.997614309777522,1.0084017237965996,0.9478484516963341,8.700000000000001
88,0.9914724683631132,1.007644617753011,1.0199902985714504,0.9996116001667831,1.0099419948259842,0.9275103490247781,8.8
89,0.9935563870028954,1.0065607670645607,1.0211033653100667,0.9995257464199202,1.0122794349112167,0.911821605449808,8.9
90,0.994178400670357,1.0050001605060301,1.0168604775545889,0.9975589005030242,1.0137277544227563,0.9065403065244793,9.0
91,0.9942118464073798,1.002773773012495,1.0075067890268279,0.9944930799779935,1.0137019155103666,0.914631756306263,9.1
92,0.9945332868917377,0.9999426422236125,0.9954400107668627,0.9913909701872459,1.0125976448483256,0.9334943939520723,9.200000000000001
93,0.995365813458473,0.997007311756463,0.9841200552515534,0.9889380880935776,1.0109095139072386,0.9559981974430595,9.3
94,0.9963201984889573,0.9947028087253672,0.9765013953899978,0.9871504407780993,1.00898751702192,0.97445991221307,9.4
95,0.9969948690103333,0.993589162058394,0.9737257042440622,0.9858367952151204,1.007624845439501,0.9837309633005814,9.5
96,0.9974294467777952,0.9937513789931672,0.9749762005976851,0.9852451351533916,1.0080272672210537,0.9815293306382069,9.600000000000001
97,0.9979643037321434,0.9948081995532615,0.9785492095796339,0.9860196053727294,1.010669463094699,0.9681251176050437,9.700000000000001
98,0.9987899105476977,0.9961648568435499,0.9829259743161063,0.9884229295986681,1.0146045288472263,0.9472194997190431,9.8
99,0.9997221139133786,0.9972994788489679,0.9868885016076837,0.9916317903062627,1.0181976466981153,0.9260760676311272,9.9
100,1.000349753096164,0.9979161152741801,0.9892828592307177,0.9939455948447966,1.0202381683619868,0.9128742089448431,10.0
