,Li-Li,Li-Cu,Cu-Cu,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,1.9198848792297245e-07,0.0,0.0,0.4
5,1.7426856750185105e-06,0.0,0.0,0.5
6,1.0686387513878778e-05,7.052638331864293e-08,0.0,0.6000000000000001
7,5.133594571391479e-05,7.056350533733423e-07,0.0,0.7000000000000001
8,0.000204780526581258,5.233895771841074e-06,0.0,0.8
9,0.0006901791227657834,3.4387330219290864e-05,0.0,0.9
10,0.0020319031931034506,0.00017939283654058746,2.815831156203596e-06,1.0
11,0.005379117766835552,0.0007868188096764423,2.9389429481139816e-05,1.1
12,0.013015312879917026,0.0029612550354887195,0.00019950906784117273,1.2000000000000002
13,0.02885109398568683,0.009587231653438246,0.0010250674683749384,1.3
14,0.05825442664164903,0.026708591875746288,0.004255259959546031,1.4000000000000001
15,0.10669498141760662,0.06428692349257384,0.014657162749557247,1.5
16,0.17775788254456254,0.13486297953777857,0.042558177977409184,1.6
17,0.27193925617697734,0.24957463570705612,0.10529506906083194,1.7000000000000002
18,0.3868387063672639,0.41279197007536306,0.22400893316238976,1.8
19,0.5177100691423862,0.6176228984158264,0.413284784761176,1.9000000000000001
20,0.6571416899221494,0.8445167245997075,0.6672396915739361,2.0
21,0.794501792371647,1.0648554902267,0.9526457732341784,2.1
22,0.9174649629349416,1.249533949455926,1.2180449894683725,2.2
23,1.0161869500248886,1.3786146355082487,1.4151544002104326,2.3000000000000003
24,1.086742897537571,1.446281087352977,1.5178284612042532,2.4000000000000004
25,1.1304350425833756,1.4588326834745247,1.5272574439876543,2.5
26,1.1505673506502019,1.4289947954397422,1.4645474463336425,2.6
27,1.1508208898410688,1.3711957139529138,1.3589190139813703,2.7
28,1.1358518596214686,1.2991286979505692,1.2378606198081716,2.8000000000000003
29,1.1113933552974535,1.2240471100549701,1.1214154914144818,2.9000000000000004
30,1.0827238067903,1.1530706471027752,1.0206842461320185,3.0
31,1.0532388930775383,1.0889863809557794,0.9397743535609725,3.1
32,1.0244572203092215,1.0324316140148757,0.8792263598501451,3.2
33,0.9971617761433977,0.9845045752432529,0.8383048749151937,3.3000000000000003
34,0.9728030672396951,0.9472023490757704,0.815283044435375,3.4000000000000004
35,0.9538380761472398,0.9218316527186234,0.8073534634938151,3.5
36,0.9421635926614953,0.9077916689508287,0.8115428665187998,3.6
37,0.9373986640317745,0.9031680341660028,0.8255877645545934,3.7
38,0.9375041411324218,0.9062124641567504,0.8474835341319741,3.8000000000000003
39,0.9409836361678777,0.9159284450470809,0.8747425444428949,3.9000000000000004
40,0.947744407210085,0.9313063159854351,0.9048906025884701,4.0
41,0.9578674102060811,0.9504622757184263,0.9363317235540666,4.1000000000000005
42,0.9702251988636142,0.9708190517509729,0.9679686617775795,4.2
43,0.9826916612476975,0.9899648891183074,0.9982051644711302,4.3
44,0.9936490016918741,1.0062537114210255,1.0248499862757108,4.4
45,1.0029786075296525,1.018878619779283,1.045877291271936,4.5
46,1.011291173170048,1.0277115076784828,1.0600104610261536,4.6000000000000005
47,1.0183914250374335,1.0331878975315725,1.0667500394610818,4.7
48,1.0229253544409178,1.036061358444014,1.0662106546629915,4.800000000000001
49,1.02357999954042,1.0368528755963298,1.0592274318557091,4.9
50,1.02033745161267,1.0354437100908522,1.0476254501942965,5.0
51,1.0144670069222674,1.0314079084049195,1.0340404260401954,5.1000000000000005
52,1.0075872374245065,1.0248366891065055,1.0209750279475311,5.2
53,1.0010718598999886,1.0167476658963228,1.0097439380470976,5.300000000000001
54,0.996017065345372,1.0086892396904112,1.0002667335048234,5.4
55,0.9928778981105233,1.0019676719149282,0.9917887042909618,5.5
56,0.9908947574005239,0.9970899401359037,0.9837276662150434,5.6000000000000005
57,0.9886663135797317,0.9937731855657692,0.9760212338933707,5.7
58,0.9857687531495978,0.9915007522134878,0.9690075877234403,5.800000000000001
59,0.9833978938777309,0.9901310833991555,0.9632267308275566,5.9
60,0.9830408027487889,0.9899180849120515,0.9594008497960202,6.0
61,0.9847842483918364,0.9909890061605896,0.9584234266939862,6.1000000000000005
62,0.9872593490597826,0.993078746241067,0.961001723735489,6.2
63,0.9890704312946017,0.9958981791619439,0.967047358472509,6.300000000000001
64,0.9899312682484693,0.9994128955173884,0.9753786493559556,6.4
65,0.9904201910248207,1.0034735641546753,0.984138775504625,6.5
66,0.9910386328028904,1.0074228552925466,0.991653202592609,6.6000000000000005
67,0.9917955156058598,1.0104534517342803,0.9970177543301378,6.7
68,0.9924845539896776,1.0123498813365952,1.000078970508098,6.800000000000001
69,0.9930091644968999,1.0136141333443056,1.0011996639981684,6.9
70,0.9934840263718092,1.0148114267707669,1.001135102334655,7.0
71,0.9941585491932482,1.0159953203961676,1.0006928913768343,7.1000000000000005
72,0.9951071546011653,1.0168007545473843,1.0001730368880604,7.2
73,0.995971057839994,1.0168236755032385,0.9993184771249788,7.300000000000001
74,0.9962228463222412,1.015806654849902,0.9979666961967373,7.4
75,0.9956861015292884,1.013742790912743,0.9964712662073304,7.5
76,0.9945806901889614,1.011005858922777,0.9953233372422512,7.6000000000000005
77,0.9931133191302075,1.0082311104361623,0.9945998199120207,7.7
78,0.9913183415737622,1.005860697425316,0.9939011657773003,7.800000000000001
79,0.9893610840292282,1.0037843546235135,0.9926377656203657,7.9
80,0.9877379538915186,1.0015172530691876,0.9903498057361921,8.0
81,0.9869911924215404,0.9987901374899955,0.9870498637891688,8.1
82,0.9873136485115175,0.9959401758858114,0.9834388343495442,8.200000000000001
83,0.9885235287659663,0.993699610261638,0.9805992935532086,8.3
84,0.9903149485847785,0.9926415069529927,0.9791913166899776,8.4
85,0.9924107938475442,0.9928364640596637,0.9789424951042472,8.5
86,0.9945099361068095,0.9939737468766164,0.979111147442434,8.6
87,0.9962373428592578,0.9957217832281966,0.9794512763462201,8.700000000000001
88,0.9972689509830839,0.9979450666861768,0.9805044472470809,8.8
89,0.9975241289135899,1.0006357133337223,0.9829032008888279,8.9
90,0.997235901219796,1.0037552808228876,0.9866628637490387,9.0
91,0.9968397164366605,1.0072026886102534,0.9912120508202669,9.1
92,0.996736834446324,1.01084326944009,0.995814749340147,9.200000000000001
93,0.997081293764555,1.0144501666377288,0.9998233069998845,9.3
94,0.9977393667867799,1.0176433075276126,1.0027714169397937,9.4
95,0.9983783505960487,1.0200110502211752,1.0044737787712497,9.5
96,0.9985804310177704,1.0213440802330962,1.0050618836112277,9.600000000000001
97,0.9980353743642089,1.021729786845285,1.0048886802515644,9.700000000000001
98,0.9968052163312761,1.021457442269926,1.0043874024450337,9.8
99,0.9953979175113615,1.020911320974905,1.0039257350782003,9.9
100,0.9944779186352636,1.0204970216846365,1.003683493654229,10.0
