,Li-Li,Li-Si,Li-N,Si-Si,Si-N,N-N,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,8.119301808031315e-06,0.2
3,0.0,0.0,0.0,0.0,0.0,0.00012963211885636374,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0009292322220522871,0.4
5,0.0,0.0,0.0,0.0,0.0,0.004757324248695086,0.5
6,1.183571692132844e-06,0.0,2.3671433842656884e-06,0.0,8.876787690996333e-06,0.019387320937550353,0.6000000000000001
7,9.779901823968313e-06,0.0,3.218982868265197e-05,0.0,0.00012953998730359835,0.0637418626331761,0.7000000000000001
8,5.671850769059506e-05,2.265430191973022e-07,0.00023294817926616763,0.0,0.000982547574835084,0.16962684002866582,0.8
9,0.00025972634247837915,1.8785956215017052e-06,0.0012465940532979216,0.0,0.005290469910173668,0.3664090976798974,0.9
10,0.0009611277149244901,1.262515976918965e-05,0.005325374284872672,3.5799390687968747e-07,0.02260881641259288,0.6446707116258308,1.0
11,0.002955729629429096,6.902243293196387e-05,0.01870123478905889,5.868735629616446e-06,0.07883218614744038,0.9281407734777611,1.1
12,0.007741298219150742,0.0003148275570544341,0.05474195577307355,5.288025926408822e-05,0.2261890294702794,1.1006950274785456,1.2000000000000002
13,0.017731855688421838,0.0012341497677056366,0.13498269399444973,0.0003274536736484087,0.5368941136163264,1.08597916208667,1.3
14,0.03639071959016419,0.004238183609639286,0.28327429994829334,0.0015728483976348026,1.0599716064113047,0.9052556389637461,1.4000000000000001
15,0.06815377391048648,0.01280542137406079,0.5114946564547328,0.006198516740408204,1.7514313855852301,0.6530904963786452,1.5
16,0.11784898817871838,0.033961299379112596,0.8042521809655006,0.020351529628379286,2.440542914594309,0.42341109219095535,1.6
17,0.18944490757244142,0.07895825327399637,1.1162667662844126,0.056180817531590224,2.895521775549098,0.261697025493948,1.7000000000000002
18,0.2843703467034376,0.1613467725387299,1.3888287026826907,0.13144188569983767,2.9612346637892433,0.16903301511839647,1.8
19,0.3999104593866039,0.29171453754579474,1.5751191936449138,0.2630905170204458,2.653755201096557,0.12854580462537263,1.9000000000000001
20,0.5286083880363353,0.4710393210532019,1.6567714547671406,0.4556185625052825,2.131955821455972,0.12432371534632847,2.0
21,0.6597272207893843,0.6865026133292295,1.6439230399402402,0.6916094265639083,1.5859750159621853,0.1475719762588215,2.1
22,0.7826568585458167,0.9128849653406196,1.5641189856367814,0.9333638866692351,1.1421978231756247,0.19624681212923573,2.2
23,0.890199109902627,1.120053721195661,1.4487735749171866,1.1367061418425375,0.8390351661525445,0.2725005084572943,2.3000000000000003
24,0.9793870113814908,1.2834742930461402,1.3233028337752655,1.268902923595978,0.6567921455456612,0.37901441723250245,2.4000000000000004
25,1.0497785583366572,1.3918144189675004,1.2038957895598288,1.3203045528644828,0.5581658904888136,0.5146792737046055,2.5
26,1.1013643793404861,1.4471571596675068,1.0994844085263749,1.304122779385198,0.512028030599055,0.6716197965418903,2.6
27,1.1339961939651517,1.459274210894173,1.0144341880297472,1.2459141316523723,0.49875854427434335,0.8352533145670107,2.7
28,1.1482646528033624,1.4395257533151118,0.949726544286281,1.1702854318028841,0.507558891589217,0.9871773605967241,2.8000000000000003
29,1.146434046082962,1.3980467638625178,0.9039103344130779,1.0932855790610616,0.5330136297845187,1.1097675323273575,2.9000000000000004
30,1.132458074564726,1.343709963458828,0.8745207557366749,1.0227700182239565,0.5722837993493045,1.1915223932628514,3.0
31,1.111151848995679,1.2843898767141475,0.8589519467300145,0.9618729844229661,0.6228956344463635,1.230711194558088,3.1
32,1.0869891944975234,1.2260951082387288,0.8545962315952589,0.9109481271424718,0.6816204841075981,1.234110463822401,3.2
33,1.0630522421062687,1.1718903443556958,0.8591399670122444,0.8686348938518306,0.7443814372144729,1.2119021633391032,3.3000000000000003
34,1.040617258331398,1.1222958053466494,0.8708554588290381,0.8338838482706192,0.8067654836996658,1.1739387708714994,3.4000000000000004
35,1.0195188141871114,1.077051970458145,0.8881892371295387,0.807577629240636,0.8650286497681278,1.129493137275952,3.5
36,0.9991030075063759,1.0364919975630058,0.9092195681051946,0.7916960902895959,0.9172576603012765,1.0873977024924784,3.6
37,0.9793742887729787,1.0016037850153516,0.931823031303818,0.7870112638809684,0.9635545099177959,1.0542446433194517,3.7
38,0.9616864634750814,0.9733722461209562,0.9541249719723421,0.7917005348780969,1.0044660081613648,1.03221174620589,3.8000000000000003
39,0.94831114347206,0.9522243052094541,0.9747759981666761,0.8019905519035413,1.0391436795697369,1.0190722022818681,3.9000000000000004
40,0.9410301547988822,0.9378554792148059,0.9931808529006884,0.8146372987513181,1.0655188785969198,1.010451117930002,4.0
41,0.9398926952695542,0.9294867558116301,1.0092679556370945,0.8293377317006652,1.0822069195001607,1.0025101096796083,4.1000000000000005
42,0.9433067205154317,0.9263983449308084,1.0227432381868675,0.8483216050380089,1.0896127712585262,0.9934277503715014,4.2
43,0.9494584284915123,0.9282549248306053,1.0328954092570362,0.8731114998876942,1.0893985888356426,0.9832499518185476,4.3
44,0.9574339774860853,0.9348512347811089,1.0392547821315423,0.9020091198563057,1.0838867746345513,0.9730181331530379,4.4
45,0.9667435659854182,0.9455673733689108,1.0419295163445572,0.9308861694738269,1.0759107054133539,0.9640625325213685,4.5
46,0.9762923185896479,0.9590878368105958,1.0411331705460825,0.9559735840492991,1.0679816916386142,0.9575628348765567,4.6000000000000005
