,Li-Li,Li-Si,Li-Sb,Si-Si,Si-Sb,Sb-Sb,r
84,0.9842856218206999,1.004811131182312,1.008771484157574,0.9825986264473703,1.0246530463966361,0.9762633367786278,8.4
85,0.9833843818099973,1.0043004228601342,1.0080974526138984,0.9803172696172965,1.0225410941720994,0.9613109369120871,8.5
86,0.9835966228497546,1.0041424432305328,1.005281461248906,0.9788094873764507,1.0189331866003146,0.9512326703995804,8.6
87,0.9843424799747817,1.0047219142510362,1.000429158843477,0.9780466515193325,1.0140970300884002,0.9497157404927988,8.700000000000001
88,0.9848516568598493,1.0060436767189407,0.9943498770880931,0.9778004107196059,1.0084825306632481,0.9556105859569417,8.8
89,0.9844432564173664,1.0075291971262939,0.9883164580140269,0.9780206544468966,1.0033240539595112,0.9644218716985379,8.9
90,0.9830240459316435,1.0082346702600677,0.9837104577609866,0.9789645706902673,1.0003233478173403,0.9717113713007369,9.0
91,0.9812305067506663,1.0074003188876717,0.9816366216152486,0.9807831628577391,1.000358838327365,0.975978858044477,9.1
92,0.979728788189689,1.0049304447339686,0.9826101653619469,0.9829737024592498,1.0025620961496193,0.9791112321092145,9.200000000000001
93,0.9786153984101055,1.0014603553443027,0.9863461269523953,0.9845656106560536,1.0050413245157985,0.9842629843469545,9.3
94,0.9779706597034654,0.9979944051135066,0.9916843236607953,0.9850472190329244,1.0066526764385444,0.9927865795121487,9.4
95,0.9785168451297868,0.9953812883125737,0.9969166598264405,0.984891138296828,1.007891283520305,1.002915850290565,9.5
96,0.9809327510385761,0.993992950474271,1.0006436946233792,0.9849962809872799,1.0100077208768945,1.0114786192803806,9.600000000000001
97,0.9847912163634095,0.9937760538887794,1.0026080522967602,0.9857975992328736,1.0135465491244589,1.0165810348801205,9.700000000000001
98,0.988774636123127,0.9944447565519685,1.0036005268022805,0.98705284305491,1.0178843749102935,1.0184571490476158,9.8
99,0.9917367793480174,0.995519307009694,1.0044168521343384,0.9882402735596474,1.021796024987806,1.018471978027996,9.9
100,0.9932306293699545,0.9963309614960904,1.0050443188411733,0.9889374244563328,1.0241097455790453,1.0180363635377998,10.0
