,Li-Li,Li-Si,Li-Sn,Si-Si,Si-Sn,Sn-Sn,r
60,1.0036627106167713,0.9944899067661568,1.0027288546273698,0.9703721343013029,1.0211667437814516,0.954206901727387,6.0
61,1.0022859325103308,0.990180176437578,1.0063232991399143,0.970960126709811,1.0202682086474075,0.9564898444851485,6.1000000000000005
62,0.9994787092717997,0.98668400930451,1.0091420742885457,0.9713557917055494,1.0192643138795532,0.9591213591968941,6.2
63,0.9953527493802633,0.984210391658897,1.0098258410781198,0.9716002691175182,1.0186145166204998,0.9617508261617507,6.300000000000001
64,0.990381426882337,0.9826473889914609,1.0082821781372924,0.9717797159251981,1.0185657720312289,0.963224024936086,6.4
65,0.9853383278062791,0.9822130242703192,1.0058542924829887,0.9720102762634037,1.0187841860026845,0.9621612370707108,6.5
66,0.9804811019902228,0.9831946097090057,1.0044868794180444,0.972214960596316,1.019113938938071,0.9583856916996046,6.6000000000000005
67,0.9753643801277165,0.9853364983583506,1.0053885239263212,0.9720333368319548,1.020120902836247,0.953685620675272,6.7
68,0.9697111644126659,0.9879529243708688,1.0081199062557133,0.9710696455799026,1.022417287356818,0.9511137339213046,6.800000000000001
69,0.9639711107816168,0.9905552306913641,1.0110388939264239,0.9694504269374453,1.0257125378829428,0.9531809033675281,6.9
70,0.9589647690422307,0.9931134938872502,1.0127229217862919,0.9681739240817683,1.0289717168702293,0.9601763393114443,7.0
71,0.9553082898000551,0.9958420346460243,1.0127356664276894,0.9685295255976777,1.031423374271082,0.9700206442863425,7.1000000000000005
72,0.9530360299942291,0.9988796828196567,1.0111258706024047,0.9709715971602547,1.0330794450954919,0.9798094400250363,7.2
73,0.9517740389374838,1.0020471817559369,1.0079132197944694,0.9747592742727245,1.0342570301373484,0.9876749939763002,7.300000000000001
74,0.9513658207043167,1.0047705859284435,1.0033949952366514,0.9786793541461536,1.0348106957201644,0.9933523669629821,7.4
75,0.951928012712453,1.0062870903627512,0.9984510400208727,0.981893884886043,1.0339594157568273,0.9971954068554614,7.5
76,0.9530232944265824,1.0061657318141284,0.9941343180559287,0.9843191508981209,1.0309268207347937,0.9991627046808418,7.6000000000000005
77,0.9532304094787148,1.0048709057562428,0.9911648525746419,0.9865655972545789,1.0258438167373962,0.9990652737478303,7.7
78,0.9511661216551566,1.0036753930279971,0.9899783932548762,0.9893246904608456,1.0198739649980653,0.997298911703511,7.800000000000001
79,0.9471612465261087,1.003627093087326,0.990984561749899,0.9925058654622378,1.0141887807882712,0.9947864601341705,7.9
80,0.9436851865271395,1.0046566707302604,0.9943551659154346,0.9950803014194111,1.009050301324932,0.9925191204606949,8.0
81,0.9436769406726875,1.0060460661383759,0.9994281774349579,0.9958310569602739,1.004247539308059,0.9915221022159646,8.1
82,0.9481654643564548,1.0075443870393266,1.0045153491921055,0.9941400044963525,1.0000928337453348,0.9927384204182413,8.200000000000001
83,0.9554762640457848,1.009459943030324,1.007695170862508,0.9902902379297688,0.9973715076118697,0.996322967876799,8.3
