,Li-Li,Li-Ta,Li-Si,Ta-Ta,Ta-Si,Si-Si,r
60,0.9710254725666347,1.0139931597954819,1.0019141686780833,0.9397380968883995,0.989707540528711,0.9329360770497724,6.0
61,0.9597326409340415,1.0178305079641041,1.0038308661166322,0.9199306668781383,0.9674687422575231,0.9228421485943057,6.1000000000000005
62,0.9469918788307685,1.0225177030499029,1.0065559787248592,0.9025602744759955,0.947978291398045,0.9182791177496494,6.2
63,0.9337163450268279,1.027279255402476,1.0094740672118905,0.8887558762332298,0.9327812719653553,0.9202459734035838,6.300000000000001
64,0.9215627254005853,1.0319042832132457,1.0124458697537049,0.8793053946958971,0.9234937919500779,0.928207682540576,6.4
65,0.9126524647726408,1.0365714850255476,1.0153233814613396,0.8744467932417028,0.9208845348343635,0.9398602690618854,6.5
66,0.9080850913653306,1.0416069415043825,1.0175288105385005,0.8739381030931399,0.9245441780895053,0.9518723798372181,6.6000000000000005
67,0.906917981448547,1.0473860505085522,1.0185553291235365,0.8772787986179293,0.9331384909440014,0.9614676715928834,6.7
68,0.9069746896591316,1.0542650695936764,1.0186663666920983,0.8841438222964824,0.9447924376508282,0.9678083394677306,6.800000000000001
69,0.9067019019373826,1.0624576895360247,1.0188394294286505,0.894491917089397,0.9575749632874804,0.9718731733644347,6.9
70,0.9060099475431276,1.0718348772681288,1.0202300772455837,0.9080471495092656,0.9701061794882221,0.9751692658224038,7.0
71,0.905332810949237,1.0817084620363346,1.0236475280630075,0.9237237715273428,0.9817823852217901,0.9788743929507638,7.1000000000000005
72,0.9044464208657157,1.0908462927061058,1.0290023817032945,0.9395175019617744,0.9923333802092071,0.983739059485882,7.2
73,0.9027003848707393,1.0979348930591153,1.0350263046886523,0.952978761254764,1.0013123118686365,0.9897774873960672,7.300000000000001
74,0.9001300288906452,1.1022858957091413,1.0398787185122609,0.9622307822369655,1.008181482030224,0.9957562158529101,7.4
75,0.8977023425485533,1.1041389156379051,1.0423791507905544,0.9668652202370792,1.0127399748340846,0.9996707267370321,7.5
76,0.896370972792064,1.1042668636965258,1.042664861139124,0.967730302397383,1.015207926515676,1.000406937128454,7.6000000000000005
77,0.8962077546676387,1.1033850408194303,1.0416628442966211,0.9658067400820104,1.0158872677021513,0.9989740521387143,7.7
78,0.8965297840814674,1.101980115562873,1.0401253729245101,0.9614122129956036,1.0148620103285688,0.9977605516622592,7.800000000000001
79,0.8966460302032818,1.1003828420371842,1.03825546296477,0.9543499014967004,1.011969785024366,0.9984426450011221,7.9
80,0.8963433954810223,1.098605351048276,1.0360606222474944,0.9446334944702721,1.0069661380933368,1.0006885234147282,8.0
81,0.8958272889800492,1.0962284086927596,1.0337255266879088,0.9331487747754508,0.9998442287906739,1.0027525967549067,8.1
82,0.8953607104026836,1.0927749600369843,1.0314816132525413,0.9215571655700365,0.9912123874313834,1.0030331744703964,8.200000000000001
83,0.8949621513186525,1.0882336471844842,1.0292243323805965,0.9112490177125134,0.9823299237151307,1.001068772818299,8.3
84,0.8944116398660067,1.0832208858920782,1.0264899734804813,0.9024538129149575,0.9745456735647836,0.9974378781094404,8.4
85,0.8936160716085532,1.0787317985205653,1.0229245740302324,0.8946637136088162,0.9685550681466928,0.993117823782053,8.5
86,0.8928992187337563,1.0755761852409607,1.0187416667252132,0.8878380663184635,0.9642008999643304,0.9890327669573428,8.6
87,0.892762192802279,1.0737362909821544,1.0146203360885935,0.882956522279447,0.9609471167862066,0.9860005404801182,8.700000000000001
88,0.8933868591155618,1.0723374907479344,1.0111827537418,0.881320428287105,0.9584413133301997,0.98467048160696,8.8
89,0.8945336148517762,1.070502341150438,1.0086749334932454,0.8832921697651656,0.9566586789800686,0.9851547193856935,8.9
90,0.8958797222913812,1.0681468687981417,1.0070575290353194,0.8879719760747711,0.9557126744710704,0.9867438897914937,9.0
91,0.8973233067639904,1.0658536630151065,1.006204886018942,0.8944149217106926,0.9557049804056093,0.9882896072401458,9.1
92,0.8990122980728269,1.0643285407491119,1.0060405209246155,0.9029977442828834,0.9567911572668322,0.989009363340825,9.200000000000001
93,0.9012179770405487,1.06415349730882,1.006668818137476,0.915223086850266,0.9592860667313082,0.9889290314493394,9.3
94,0.9042417995822776,1.0655900745738065,1.0083302683650097,0.9321087569086665,0.9635932008196062,0.9886610199056544,9.4
95,0.9083408433145024,1.068197719407262,1.011046681415784,0.9527582381940307,0.9700182045110521,0.9888625143354337,9.5
96,0.9136154730741834,1.07084860568952,1.0143692126752588,0.9742842414772319,0.9785824569276282,0.9898161649650764,9.600000000000001
97,0.9199272947072309,1.072453605449774,1.0176473969439879,0.9930684030778889,0.9887753250963309,0.9913754387005006,9.700000000000001
98,0.9267750543600878,1.0727040862710044,1.0204613541900052,1.0065250243927637,0.9993032437053779,0.9931912304445296,9.8
99,0.9330157947973565,1.0721257139819143,1.0226076967150433,1.0142065240482923,1.0081693855874478,0.9948456689435364,9.9
100,0.9368756560520255,1.0715514436195273,1.0238218554017038,1.017376215954367,1.0132766568400793,0.995860043289048,10.0
