,Li-Li,Li-Si,Li-Br,Si-Si,Si-Br,Br-Br,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.827634264284245e-06,0.0,4.5690856607106127e-07,0.0,0.0,0.0,0.7000000000000001
8,1.2720832044311952e-05,0.0,2.979418113878791e-06,0.0,0.0,0.0,0.8
9,7.074033835059216e-05,3.557246621660511e-07,1.5842182993573323e-05,1.7786233108302555e-07,0.0,0.0,0.9
10,0.00030352123126765857,3.747455447597421e-06,7.463596858364536e-05,2.7462961659483066e-06,0.0,0.0,1.0
11,0.0010485115909775193,2.7070977515621155e-05,0.0003074182153186727,2.6629546723984358e-05,8.543304213240066e-07,0.0,1.1
12,0.0029774786114531667,0.00014327976641573302,0.001161605417431095,0.00019231593413300305,9.04058357005138e-06,0.0,1.2000000000000002
13,0.0071207898202853715,0.0006189309989048042,0.004137659021845266,0.0010393703170086012,6.268888340126174e-05,0.0,1.3
14,0.014727251822876684,0.002229569380388157,0.01367529466923152,0.004590963779781407,0.0003259686483624962,4.2481168333053213e-07,1.4000000000000001
15,0.027097588539567848,0.006818580859322328,0.0404770278862206,0.01695859852295221,0.0013648013145701908,3.936143898044328e-06,1.5
16,0.045481304849650746,0.017955039846019632,0.10463069221256847,0.05291471844189689,0.00474197067144423,2.274214031180839e-05,1.6
17,0.07101355603861262,0.041265390345529146,0.2341188253784293,0.1402568075983937,0.013854757926466732,0.00010584140355241323,1.7000000000000002
18,0.10449343788134867,0.08380738578272803,0.45451062329624187,0.3177944464557717,0.034379945134092746,0.000395678532094203,1.8
19,0.14605351181602688,0.15201852869168306,0.7716209460455867,0.6203691166641883,0.07311522220130565,0.0012272279603643323,1.9000000000000001
20,0.19558439988614895,0.248442546112887,1.1576769291073579,1.0531031537622964,0.13456715049246212,0.0032411593859557578,2.0
21,0.25426934671089735,0.36879374878218535,1.5538309873229865,1.5706854713966623,0.21681924720195447,0.0075303493986312335,2.1
22,0.3246469675913265,0.5019108054974204,1.8919204740762763,2.0814580241973957,0.31005315278375917,0.01589761346355186,2.2
23,0.40698205405356047,0.6334410046515384,2.12231595307884,2.481367851216614,0.3998671772500392,0.031270128186281415,2.3000000000000003
24,0.49574544661196696,0.7504292333181033,2.2291079417018786,2.699215948606939,0.4737162477156849,0.05804355569446137,2.4000000000000004
25,0.5818250043510564,0.8434325741130154,2.2259851572433993,2.7236994029369774,0.52613991961091,0.10188098539848181,2.5
26,0.6585441492870018,0.9067016140395285,2.141954159223213,2.596507955210866,0.5594207075418336,0.16854106371854358,2.6
27,0.7246529451569774,0.939022120546715,2.0087972891068278,2.382029278902684,0.5800314138344217,0.26167217023734485,2.7
28,0.7823499218281998,0.9447156101763691,1.8543161331685811,2.1382471987777887,0.5943707456688647,0.3805453943838307,2.8000000000000003
29,0.8338932697673627,0.9321510317861503,1.6996753807788916,1.9044049567779437,0.6068478230259519,0.519300919249406,2.9000000000000004
30,0.8800871137543159,0.9100628389888651,1.558318692084138,1.702601496896712,0.6203654194760598,0.6684219042065885,3.0
31,0.9206658154498998,0.8849771816158909,1.4355582659350512,1.54255310095901,0.6371757281498269,0.8174710445865501,3.1
32,0.9547054602530708,0.8612392282305651,1.3304539488161893,1.4244186167581647,0.6584727019662698,0.9575083346694315,3.2
33,0.9808275444108334,0.8417644917646561,1.240473825437507,1.341411834571679,0.6831281896865284,1.082163149098344,3.3000000000000003
34,0.998175181727572,0.8277522239367178,1.164939215532282,1.284030582939409,0.7076510916936497,1.18746151129841,3.4000000000000004
35,1.0077653708873164,0.8184584490729025,1.103762605785509,1.2443664344383096,0.7284046241342934,1.2713892192373202,3.5
36,1.0128158027210157,0.8125514041213353,1.0547573687912681,1.2181250193674946,0.7442833611197269,1.3339433561547016,3.6
37,1.017256324816604,0.8098966643735768,1.0145292157652497,1.2038146689960465,0.7571290454853216,1.3771986680930477,3.7
38,1.0232414633883788,0.8115616450307068,0.9816908216272432,1.2003878845470841,0.7694971416106444,1.404547132951518,3.8000000000000003
39,1.0302290161783978,0.8182693122642465,0.9573801969202014,1.2053582917007744,0.782141996356282,1.4189337574903527,3.9000000000000004
40,1.0367767298405925,0.8293130189343638,0.9425098584263354,1.2147391651143502,0.793798611404896,1.4213800520408146,4.0
41,1.0426711008534764,0.8428596653064138,0.9357938576197704,1.224347194061555,0.8033415460994632,1.411804028727308,4.1000000000000005
42,1.0487890400130169,0.8569034883164545,0.9347689266796075,1.2308863255300895,0.8115424523463433,1.3915429489334235,4.2
43,1.0555674225432117,0.8700318807044248,0.9377867344279478,1.2321352847403766,0.8202127747202175,1.364352217261998,4.3
44,1.0622185928351051,0.8818559469071567,0.9443545017566795,1.2270615766802915,0.8302426546541473,1.3344929316581398,4.4
45,1.0670701115101022,0.8929941609505747,0.9539766175602634,1.2162642300382511,0.8412819916586721,1.3039423482383186,4.5
46,1.0684810617096874,0.904403866913269,0.9653600741878561,1.2016814799072875,0.852914529760782,1.2717044973892742,4.6000000000000005
47,1.0657529831823298,0.9164165190875561,0.977047698549073,1.185193353513148,0.8652886971009829,1.2359020419867501,4.7
48,1.0594017309864947,0.928279281123555,0.9884252879476347,1.167818680017017,0.8786962830585693,1.196298865505705,4.800000000000001
49,1.0508711991025013,0.9385862396748985,0.9995997448329648,1.1504941140869223,0.8931422328352393,1.1548740113354807,4.9
50,1.042123618140599,0.9460719859615786,1.0103931599094302,1.1346853891351767,0.9083821034255012,1.114920112707248,5.0
51,1.0349524382821738,0.9501364032570139,1.0199185800641783,1.1214525827720123,0.9239109301056205,1.07990112106,5.1000000000000005
52,1.03005509983351,0.9511106643697054,1.0273251974327764,1.1104003811082228,0.9386706535946009,1.0521824176103964,5.2
53,1.0269027649991107,0.9503126372826519,1.0326564938059732,1.1000154065606582,0.9510557016155191,1.031848158420787,5.300000000000001
54,1.0246193519445428,0.9495429581253755,1.0366265361536644,1.0887170473442997,0.9597630916411036,1.01648861419242,5.4
55,1.0225417899553484,0.9503028252608143,1.0396327432651298,1.0755583462631226,0.9647918236409608,1.0023823526870375,5.5
56,1.0197997109749142,0.953388512285025,1.0413273044926405,1.060624158458722,0.9673868309440852,0.9867391831056265,5.6000000000000005
57,1.015062271061548,0.9588090942443156,1.0413204996856615,1.0452632002133049,0.9691286588258614,0.9695618638393277,5.7
58,1.0074268711616041,0.9656948512655,1.0400782689072186,1.031524305993736,0.971325067764305,0.9531903208576282,5.800000000000001
59,0.9975685182701998,0.9726076969014944,1.0386684186426942,1.020720573133657,0.9749561515110613,0.9398380672535502,5.9
