,Li-Li,Li-Si,Li-B,Si-Si,Si-B,B-B,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,5.069250201982006e-06,0.5
6,0.0,0.0,1.6811288935144401e-07,0.0,1.6811288935144401e-07,8.51706593417693e-05,0.6000000000000001
7,5.857800233401429e-07,0.0,3.2929088307823733e-06,0.0,2.2677937899371233e-06,0.0006793365187786072,0.7000000000000001
8,5.621725609239616e-06,1.2871143090969935e-07,2.555455818287081e-05,0.0,2.8265902880397184e-05,0.003784643587938521,0.8
9,3.593722532858485e-05,9.53318237580265e-07,0.00014833779045569283,0.0,0.0002245719568439409,0.016658780859619117,0.9
10,0.0001775867519500488,7.344855866672571e-06,0.0006894498097614036,8.135833657501984e-07,0.0012886090602340884,0.05980821085485022,1.0
11,0.0007141513445805323,4.510477457106397e-05,0.0026424316172364124,9.503861021085586e-06,0.005864726686769061,0.17705888699241254,1.1
12,0.0023984646653322,0.00022543698931127749,0.008567296451600452,8.05160449359377e-05,0.022011982652962687,0.4353913358645217,1.2000000000000002
13,0.006865372042577664,0.0009600428134029968,0.02386733786290439,0.0004694620554168752,0.06872641519354908,0.8958693404888606,1.3
14,0.017073594551215772,0.003521384155728065,0.057765745202505825,0.0021741762496366957,0.1791705327179792,1.555300426030846,1.4000000000000001
15,0.037491652224377794,0.011138782292563003,0.12230270194110242,0.00830671151722296,0.3917733551567886,2.299995161269669,1.5
16,0.07372197646590123,0.030449398609920776,0.22769601647907134,0.026527420177487344,0.723241066937046,2.92912947571444,1.6
17,0.13143691137152533,0.072295476156633,0.3750371947217343,0.07129622487458426,1.1377884490385166,3.253636803630597,1.7000000000000002
18,0.2149353468499511,0.1502836960251235,0.551543173884973,0.16230045536300833,1.5448167432715403,3.200495581158158,1.8
19,0.325775402172757,0.2761147968149697,0.7336377562109582,0.3154778846644031,1.8401664717777555,2.8413804678995422,1.9000000000000001
20,0.4612007157905251,0.45275167697905777,0.8965082825499663,0.5289807548911664,1.9618095877049582,2.3332190064120617,2.0
21,0.6119927245344827,0.6690487084111715,1.022647027201989,0.7744984055761627,1.9143053104204366,1.8285257578788054,2.1
22,0.762017666718778,0.9000589260345041,1.1045450137117026,1.0042912000440456,1.7502895555797924,1.4192008773765419,2.2
23,0.8930085388336804,1.1140927912012557,1.14343645289071,1.1722281633916232,1.535458154708513,1.132116585912274,2.3000000000000003
24,0.9928351460479612,1.2829524613864545,1.1472087611097614,1.2543303725943247,1.3238996937618668,0.9544298209386753,2.4000000000000004
25,1.059740357127625,1.3902121923111925,1.1274419719875923,1.254993144418475,1.1491456990122884,0.8604251263280901,2.5
26,1.0992166604560691,1.4344128492202486,1.0956731369782562,1.1985130067086154,1.024583499533052,0.8261768439581426,2.6
27,1.1185085607517786,1.426623105560109,1.061022862737812,1.1156305609805763,0.9481998511718462,0.8324116628098968,2.7
28,1.1238266538823676,1.3841207623808345,1.0299102184997229,1.0328107039883174,0.9095381709673064,0.8626604558164704,2.8000000000000003
29,1.1199527457650151,1.3236467204529712,1.006184700776874,0.9662514131545524,0.8967363266177133,0.902714998290137,2.9000000000000004
30,1.1101460903560976,1.2574346583812352,0.990899202849012,0.9211322563622129,0.9008006579653102,0.9417215029342466,3.0
31,1.095911162429296,1.192951190193184,0.9826909096076836,0.8955298973988843,0.9157245860444969,0.9723975980995396,3.1
32,1.0771792038637935,1.134778335226806,0.9793814650638495,0.8853526195791105,0.93661810412202,0.9902912599671441,3.2
33,1.0531968519566999,1.0861179453072984,0.9796212469542097,0.8864446404629591,0.9589307822094415,0.993888580209516,3.3000000000000003
34,1.0240622763315104,1.048696904273961,0.9831353593988291,0.8942967375317802,0.9790155637952156,0.9853017310997159,3.4000000000000004
35,0.9921314372322321,1.0220330657329246,0.9898225899364516,0.9043424975991562,0.9945272896087612,0.9697163094957333,3.5
36,0.9618913858604029,1.0037217308367297,0.9990627176675718,0.9133633388637372,1.0042758602620214,0.9531080783352283,3.6
37,0.9379729422208546,0.9909902694564765,1.0096598555726237,0.920017165083539,1.0079487584080227,0.9396379994704792,3.7
38,0.9229262520269743,0.9821937340028801,1.019986598329815,0.9239242258812393,1.0059470112218498,0.9304004111533567,3.8000000000000003
39,0.9165379404444008,0.9770857441623428,1.028184713389461,0.9249095785939838,0.9994330222275284,0.924181110011231,3.9000000000000004
40,0.9167786796722621,0.9760185374228848,1.032745674549753,0.9234820450893804,0.9903048460010404,0.9192405502521727,4.0
41,0.921156999904411,0.978884255479206,1.0333481310577395,0.9214756175695599,0.9806318914362661,0.9147903735530685,4.1000000000000005
42,0.9276112242257546,0.9845463190820581,1.0312083438643447,0.9212950138778428,0.9719775223651819,0.9117109939428995,4.2
43,0.9349327639110444,0.99130677798998,1.0284239189628774,0.9242135963518817,0.9654623675920244,0.912210687583788,4.3
44,0.9427785608427608,0.9980129363484176,1.0267299918309007,0.9298463462481411,0.9622546292537146,0.9179482525814707,4.4
45,0.9512018477025159,1.0044012424349409,1.0264549461962091,0.9373055346862192,0.9633903916982001,0.9277406466190729,4.5
46,0.9600689703305704,1.0103183498222155,1.026312122212079,0.9462342191417529,0.9689673827558045,0.9376156242202429,4.6000000000000005
