,Li-Li,Li-Si,Li-Rh,Si-Si,Si-Rh,Rh-Rh,r
60,1.0003966634673895,0.9672581255040762,0.963674396699737,1.013810367346467,0.9896750841101022,0.9577065609783626,6.0
61,1.0009012486984,0.9693226223279455,0.9655210093856725,1.0156316725230767,0.9900000349961604,0.9737388340428634,6.1000000000000005
62,1.0021640089920063,0.9737303238872966,0.9702285800546854,1.0137793388357903,0.9929208961055987,0.987029001558914,6.2
63,1.0034477632742687,0.9809666584336069,0.9764404780338868,1.009940959774135,0.9974982055340476,0.9977720407232656,6.300000000000001
64,1.0038757251110648,0.9900310590780979,0.9824948403994201,1.0063481744019056,1.0023713770009954,1.00753790724701,6.4
65,1.0033780744531893,0.9988714019665884,0.9872931200423186,1.0049679912672693,1.0064503757360053,1.0175980866409884,6.5
66,1.0026762584125246,1.0056482525325097,0.9908269917151472,1.0064269537784134,1.0093404949804912,1.027884975059652,6.6000000000000005
67,1.002236274393228,1.0098179827104357,0.9938923732264443,1.0093087618458285,1.011220946122876,1.0369208476996892,6.7
68,1.001691625333627,1.0121147013838196,0.9970990466030047,1.0108738395847905,1.012487139610089,1.042571809877257,6.800000000000001
69,1.0004851072451841,1.0135175037605215,1.000111475632841,1.0090273748913685,1.0133758474266765,1.043247874612183,6.9
70,0.9986275112799946,1.0143501208634722,1.001959740931959,1.0038208148842278,1.0137609727850094,1.0387565985026892,7.0
71,0.9966182967869817,1.0143121629417344,1.0020624093801138,0.9972206737841044,1.0134388961740732,1.0301617650528656,7.1000000000000005
72,0.995035173043876,1.0129918936421636,1.0008304140035535,0.9916848954681812,1.012585847404825,1.019016757463625,7.2
73,0.9943617162657633,1.0102233418365707,0.9993286722770759,0.988849846259138,1.0116526305057525,1.0068920856328378,7.300000000000001
74,0.9947349705794631,1.0063413407017197,0.9984489370421096,0.9889158836032679,1.0108478021961356,0.9952731817220539,7.4
75,0.9955159507883465,1.0022809699059974,0.9984313273682366,0.9906923594079056,1.0100008896383856,0.9852860241413169,7.5
76,0.9953414551297223,0.9991364580616255,0.9990665664613171,0.9923513852854519,1.0088790713402378,0.9774968028069401,7.6000000000000005
77,0.9929442195155762,0.9974430869414326,1.00008913861376,0.99262326670629,1.0073930795873896,0.9722679127770935,7.7
78,0.9880958448117825,0.9970615951438222,1.0011786547804402,0.991441493978909,1.0055288833198255,0.9700453113836155,7.800000000000001
79,0.9818968686672264,0.9977723566656697,1.0017938657430003,0.9894621714892542,1.0033387168677679,0.970813015790553,7.9
80,0.9761573200132833,0.9996727505128493,1.0014912836491654,0.9872553188674226,1.0011366286823185,0.9735011687665118,8.0
81,0.9722817737066412,1.0027790875043816,1.00056707456086,0.9851516052524996,0.9994713589316165,0.9764618020167337,8.1
82,0.9705824879228748,1.0064564412967405,1.000082949372127,0.9834958713112392,0.9985647473298154,0.9785998443691937,8.200000000000001
83,0.970487434675183,1.009607401689995,1.0009691318483163,0.9826492063699502,0.9978020615444302,0.9798720227677117,8.3
84,0.9711143269948451,1.011533116638153,1.0031167326491564,0.9828322508673402,0.99606373350856,0.9807982005943009,8.4
85,0.9716567984240281,1.0124312288420707,1.0054938140975411,0.9842125865996922,0.9925201027839357,0.9818574999055462,8.5
86,0.9717212050460775,1.0130211541636902,1.0071310099947712,0.9869542976419008,0.9869609305047471,0.9835682932307532,8.6
87,0.9716198176537535,1.0139170838039704,1.0078693328686184,0.9908609893357577,0.9797141528313692,0.9867217679202831,8.700000000000001
88,0.9720570227956827,1.0153733366320579,1.0082762086420212,0.9950405264888463,0.9717330915022437,0.9917504866586727,8.8
89,0.9733153415575374,1.017253970273989,1.0091572110073412,0.9981839139088045,0.9646298509712036,0.9978283113236293,8.9
90,0.9749454041147139,1.0190188181888455,1.0112112695170026,0.9993223348660367,0.9601435750936103,1.0031751643225137,9.0
91,0.9763579652999087,1.0200291338397216,1.0148149893063423,0.9984306323321913,0.9593327694895695,1.0063828515252666,9.1
92,0.9774967471969485,1.020190693477451,1.01978595768002,0.9963737536614246,0.9622271961950049,1.0071480287903216,9.200000000000001
93,0.9787751509715051,1.020244284912839,1.0252712723139084,0.9942695932386268,0.9681015462676976,1.0058884390405967,9.3
94,0.9804084960715457,1.0212038274020312,1.0299803985420926,0.9928398732608259,0.9759222953982534,1.0032223500854396,9.4
95,0.9819644499675615,1.0234108325891698,1.0327117486896944,0.9921565819516346,0.98458474310608,0.9999787331840362,9.5
96,0.9826460769011508,1.0261530752473962,1.032856974723043,0.991753248743357,0.9930181030353782,0.9972354130264484,9.600000000000001
97,0.9819439678883801,1.0282001379392127,1.0306044555252805,0.9909442100194957,1.000370976556353,0.9958287869154677,9.700000000000001
98,0.9799997186420502,1.0287592325793458,1.0268501084727586,0.9893103118362213,1.0061674322064103,0.9957558575816785,9.8
99,0.9775916871843966,1.028082465716555,1.0229858056460717,0.9871856478527873,1.0101991235868204,0.9962800173094959,9.9
100,0.9759060344485421,1.0272533485550472,1.0205331748193864,0.9856307251326851,1.0122938621425401,0.9966828927985597,10.0
