,Li-Li,Li-Cd,Li-Si,Cd-Cd,Cd-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,9.296806047177855e-08,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.0921409690368757e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,7.741982627803025e-06,0.0,0.0,0.0,0.0,0.0,0.8
9,4.148245689924701e-05,0.0,3.152550147485916e-07,0.0,0.0,0.0,0.9
10,0.0001814151568531816,2.53079720173175e-06,4.6802513593780886e-06,0.0,0.0,1.8746645938753702e-06,1.0
11,0.0006638235157287747,2.0288550807481436e-05,4.034108637615309e-05,0.0,0.0,3.690137407447404e-05,1.1
12,0.002084265539584357,0.00013514352237422474,0.00024104417550642758,0.0,2.277717481558575e-06,0.0003146096427123258,1.2000000000000002
13,0.005714500972478054,0.000667795978966613,0.0011422562923480365,0.0,3.551215269818588e-05,0.0018258630309012942,1.3
14,0.013923792779661293,0.0027056310303480544,0.0044626741281716615,0.0,0.00025155800146735784,0.008305827933783186,1.4000000000000001
15,0.03056424764429117,0.009187306388200058,0.014628217144317779,0.0,0.0013231336069768384,0.03077350206996067,1.5
16,0.0610283482076218,0.026550012511706914,0.04072321318644723,0.0,0.005573685618402191,0.09409657867116497,1.6
17,0.11144655136093687,0.06580840405035522,0.09730994996905501,0.0,0.019192960744526085,0.23935754810748022,1.7000000000000002
18,0.18665882793188354,0.14094775914341975,0.20174996036472959,0.0,0.054892300738040155,0.5106898250517585,1.8
19,0.28748717415505337,0.26316053319505234,0.36692546394300857,0.0,0.13234435128967753,0.9225198687602351,1.9000000000000001
20,0.40912905295213126,0.4333255185921477,0.5919326868287016,0.0,0.2730032715224313,1.426740208486733,2.0
21,0.5423667968556672,0.6378746547122561,0.856798559042835,0.0,0.48879788581320044,1.9141977456056052,2.1
22,0.6769232302532737,0.8512112969933591,1.1263794624752068,0.0,0.7691359445706827,2.2620879061295813,2.2
23,0.8041954811193274,1.0439623818575012,1.3622968889550817,0.0,1.0749148332948057,2.3942550882598583,2.3000000000000003
24,0.9177501991479466,1.1942423395037418,1.5354522610383474,4.804560312662619e-05,1.3482989628521893,2.3089628991058015,2.4000000000000004
25,1.0128653073041112,1.2960672452917457,1.6325828713609605,0.0004036524223215257,1.5366049251951472,2.062913231331857,2.5
26,1.0866977533842883,1.357365346027829,1.6563118398397019,0.002236991167972958,1.6138679260957112,1.7361288198912521,2.6
27,1.1386410256451078,1.3886420523166745,1.6212811798340134,0.009695095149316359,1.5844668035264442,1.4029884814998086,2.7
28,1.1699441076150379,1.39473724589276,1.5480403594273626,0.03339626418267955,1.4727537350241784,1.1159753463728423,2.8000000000000003
29,1.183068497831102,1.3775399214238329,1.4564098919291204,0.09198319375350368,1.312295982226898,0.8997668740031874,2.9000000000000004
30,1.1813971652892814,1.342340945428582,1.3611227367415442,0.20392446836476058,1.139180969001769,0.7549981623002245,3.0
31,1.1688297786737998,1.2979300801739344,1.2710859707593625,0.36697378663938435,0.9859295593709229,0.6693002278860413,3.1
32,1.1489267760514683,1.2515273557747855,1.1908053563580814,0.5425956800149108,0.8744488079300011,0.6277258763653127,3.2
33,1.1241128914327831,1.2051703685439439,1.1219359726188458,0.671376564114357,0.8112568541881965,0.6161713688608222,3.3000000000000003
34,1.0957544678168005,1.1565386082447562,1.0642702331772262,0.7154492416632289,0.7892840919747036,0.6209096015068727,3.4000000000000004
35,1.065222282659183,1.1030094894024096,1.0166235881499721,0.6861368133151643,0.795459089028039,0.6311660190405738,3.5
36,1.0348775750211952,1.045698383598398,0.9780871257032037,0.628137626394691,0.8173570260115672,0.6438131361787891,3.6
37,1.0077505137575034,0.9899662253706164,0.9489750355915286,0.5811350663943556,0.8446680562815144,0.6629395565564903,3.7
38,0.9863053181504277,0.9422226889317056,0.9302993369934618,0.5566076954107884,0.8688229397790286,0.6931844710326472,3.8000000000000003
39,0.9715909842490418,0.9063635690916261,0.9221371145117607,0.5415221691854077,0.8855230660916082,0.7334976982493135,3.9000000000000004
40,0.9631643607423893,0.8828989699222686,0.9226280719877665,0.5159166450829955,0.8982856129687647,0.7770906147144871,4.0
41,0.959486079985905,0.8704444381852577,0.9285595591273946,0.46924199244731174,0.9169585844713564,0.8165110501894429,4.1000000000000005
42,0.9587023841534343,0.8672486222224662,0.9368647220265846,0.40672850397024457,0.950079228689677,0.84840018053973,4.2
43,0.9595882734641107,0.8719093313033128,0.9458546067700192,0.3435142214829428,0.9974080676897783,0.8737844454792962,4.3
44,0.9619056490536665,0.8837669064031767,0.9553348414754631,0.2948357251054516,1.0489219555043305,0.8947827048966207,4.4
45,0.9659143071667939,0.9026306718005431,0.9656559688289663,0.27194062485742443,1.0896134474426575,0.9117916676461436,4.5
46,0.9716344425188967,0.9271917589512082,0.9766600463303847,0.28078240053645126,1.106991946848564,0.9234816914545236,4.6000000000000005
47,0.9784516264397809,0.9538683349478143,0.9873822797523276,0.31728896576319765,1.0985660230934344,0.9283544731930153,4.7
48,0.9852239560554831,0.9786735611712379,0.9964759083663148,0.3669637633137563,1.074181653311051,0.925861334423642,4.800000000000001
49,0.9908582148676136,1.000242440289408,1.0028109999269257,0.41851309734728515,1.0489086050714622,0.9168729373693328,4.9
