,Li-Li,Li-Si,Li-As,Si-Si,Si-As,As-As,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.2040744284229304e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,1.3142894258191244e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,8.156430700227849e-05,1.5623803136975736e-07,1.0936662195883014e-06,0.0,0.0,0.0,0.9
10,0.00039317123584974885,3.3879278685737666e-06,1.0894332184772208e-05,1.6723255950318472e-06,0.0,0.0,1.0
11,0.0015230376660467053,2.7751935765269592e-05,7.438674097174994e-05,1.5407704123730893e-05,3.2520015726104043e-06,5.003079342477549e-07,1.1
12,0.004830619231715957,0.00016595185581783065,0.0003836133860342764,0.00010957561088105233,3.565460717509671e-05,5.9715850076472146e-06,1.2000000000000002
13,0.012756383324027587,0.0007765589299443063,0.0016128159398935645,0.0005970422717662997,0.0002437865185726499,4.97967811221749e-05,1.3
14,0.028561258919860315,0.0029919777944014602,0.0056648764889103125,0.002630914779186348,0.001257615071117327,0.00029609410802831074,1.4000000000000001
15,0.05539242567410297,0.009668995411159691,0.016937878078346645,0.009747541914318177,0.005230718225022521,0.0013830432185187066,1.5
16,0.09523377030110411,0.026584753089275562,0.043702400215441424,0.030796137173545603,0.017997972336586922,0.0053448257149693555,1.6
17,0.14854488824356932,0.0630055857054107,0.09844327525162534,0.08342684270429483,0.0520241541185835,0.01730113746872976,1.7000000000000002
18,0.21479801510830024,0.13028684776315286,0.19559183843481187,0.1942008030138665,0.12768250544706553,0.04720788063547147,1.8
19,0.29341494142494284,0.23793775664790065,0.34597843767173003,0.3895518431587958,0.26844361117020227,0.10919844958439945,1.9000000000000001
20,0.38402320270754214,0.3883001084769026,0.5496588408905548,0.676874813878104,0.4874155496776641,0.215846648182161,2.0
21,0.48522799708787795,0.5726843386030355,0.7910944448161737,1.0270375189720575,0.7706777917749588,0.3685770017541519,2.1
22,0.5928699629648716,0.7716745016569951,1.0406719749877182,1.3755391504450376,1.0715227120029351,0.5511390808136648,2.2
23,0.7000162231340984,0.96026523689062,1.2632244418073753,1.6478215320657397,1.326508714088575,0.732858178277009,2.3000000000000003
24,0.7992749463385929,1.1154684515824194,1.4299184464838703,1.7934342144141748,1.4857669908024886,0.8807418929409073,2.4000000000000004
25,0.8851848900613072,1.2227886043545282,1.5275460129811052,1.8056633029834768,1.534672486558388,0.9729919011507727,2.5
26,0.9545165337747433,1.279232340171176,1.5602918866078352,1.715852447962019,1.4922097484198233,1.0067545851623267,2.6
27,1.0052503084348512,1.2920041167034524,1.5434067995266356,1.5711507131532583,1.3936178434510038,0.9967383686774045,2.7
28,1.036451384511954,1.27364029278498,1.4939279971718489,1.4128133997800714,1.273693230689262,0.9657391239784652,2.8000000000000003
29,1.0493621095930799,1.2366395992459494,1.4250908911038884,1.2660890429424505,1.1581300954536107,0.9330776055993772,2.9000000000000004
30,1.0478504219323126,1.1907777851841128,1.346155597454328,1.1417284257254785,1.0614281783338966,0.9085517496361682,3.0
31,1.0371638847503353,1.1430449056070866,1.2643291442176627,1.0425089647222285,0.988717567311718,0.894071167323961,3.1
32,1.0220730053245815,1.098268951494254,1.1858671348636145,0.9682669155036219,0.9392893645576039,0.8884060410127552,3.2
33,1.0058726219732954,1.0595514002544753,1.1160388154500405,0.9174420029488334,0.909512772927875,0.8899580368083558,3.3000000000000003
34,0.990289248727549,1.02848503756334,1.0583219427265151,0.8870891900502156,0.8944070704617844,0.8970084598117107,3.4000000000000004
35,0.9757821728084012,1.0049750092735044,1.013628693146541,0.8733624615988468,0.8888324525870083,0.9077528008605451,3.5
36,0.9623796618624272,0.987351372606052,0.9806296461297621,0.872277487827453,0.8887601919989213,0.9211748745621432,3.6
37,0.9510044151959322,0.973841985794375,0.9570932333969223,0.8801725293029676,0.892076467942303,0.9373457784920536,3.7
38,0.9436707520378316,0.9643194469090098,0.9410253500455402,0.893758233840469,0.8984046316641267,0.956173086122487,3.8000000000000003
39,0.9414526488364274,0.9601795854351415,0.9310610323860783,0.9098178007249688,0.9080649253533614,0.9759116028807496,3.9000000000000004
40,0.9428268331243443,0.9623375196080762,0.9265113573138748,0.9253645158506338,0.9209084170225194,0.9935024648218239,4.0
41,0.9455201368140687,0.969750887078131,0.92707430563496,0.9386720114088973,0.9357908979334986,1.0068432500304925,4.1000000000000005
42,0.9497015522133547,0.9800317327589833,0.9321165805531041,0.9497441925222827,0.9509127120952301,1.0164962626779535,4.2
43,0.9577263124158404,0.9909879182715163,0.9401694715256016,0.9591481433286052,0.9646572928727295,1.0248023507502013,4.3
44,0.9707053111179589,1.0011915900920445,0.9493313418456883,0.9666180893297536,0.9762869058413526,1.0334807327578315,4.4
45,0.986696702532151,1.0096755123140448,0.9581112319902235,0.9712627730839802,0.986094945927298,1.0422029462758096,4.5
46,1.0022357445813166,1.015956843243166,0.9658700339502105,0.9730143009936179,0.9949247971140018,1.0488522109993421,4.6000000000000005
47,1.014356258847981,1.020313063957635,0.9726137291754796,0.9732926404784582,1.0033332465250107,1.0508479547031964,4.7
48,1.0213231258569648,1.0235380820579134,0.9783754227521065,0.9739683893337369,1.0111088316293557,1.0469642056240935,4.800000000000001
49,1.02303066113311,1.026122037584613,0.982683639135487,0.9759491356606886,1.0175247891261134,1.0385416988495195,4.9
50,1.0210265275138195,1.0275592523888226,0.9848146635182692,0.9788866874372639,1.0219726688092923,1.0288548798047186,5.0
51,1.0172560182697428,1.026623845044648,0.984915163264377,0.9819711177213895,1.024409436308607,1.0209685994510873,5.1000000000000005
52,1.0126027437151581,1.022686567050046,0.9846622474907186,0.9846918923037074,1.0253823037144563,1.0158601259629247,5.2
53,1.006937723701773,1.0168101156014593,0.9862497785255269,0.9868006911258537,1.0256814952394187,1.0121499303327748,5.300000000000001
54,1.0003334221115032,1.011257236828228,0.9905397590772497,0.987877038141352,1.0258955985657534,1.0074699719868405,5.4
55,0.9938117206292907,1.007750132056747,0.9964500376363331,0.9874085316555844,1.0261554096790737,1.0003952661589999,5.5
56,0.9888693684701804,1.0063166195700128,1.002134672319178,0.9853306907267638,1.026279538290731,0.9914780949310117,5.6000000000000005
57,0.9861625615791967,1.005785656314582,1.006462997148228,0.9820874637385605,1.026237899688068,0.982631551779725,5.7
58,0.9846961821031609,1.0051884950294465,1.0094016680019497,0.9783511732727275,1.0263972019333325,0.9754794404861504,5.800000000000001
59,0.9828738880983731,1.004662510056151,1.011487219412743,0.9750959063131349,1.0271345174207904,0.9703058250891365,5.9
