,Li-Li,Li-Si,Li-Sn,Si-Si,Si-Sn,Sn-Sn,r
49,0.9894141283266578,1.0044229982393083,0.9772959717406926,0.9490644365408857,1.0301596686328005,0.9742244480469453,4.9
50,0.9963890200880299,1.0140354405900158,0.9888696535867574,0.9514443695131682,1.0375766581035,0.9866724898631325,5.0
51,1.0027274008676792,1.0237269392619228,0.9984683065602437,0.952145815958791,1.0398193674675626,0.9991746261437182,5.1000000000000005
52,1.0086359420828488,1.0318012467924313,1.0065859324635742,0.9518996541758098,1.038513492421347,1.0101431710694646,5.2
53,1.013614874311823,1.036431268079573,1.013882826683212,0.9529472122815262,1.0365132574640803,1.0182711572483611,5.300000000000001
54,1.0168243242904391,1.03647597566765,1.0202381151570423,0.9567628183898524,1.0356779314496158,1.0230537681033884,5.4
55,1.0179872265961167,1.0319055479995405,1.0246920016308585,0.9617066600752318,1.035829960926779,1.0247210666900173,5.5
56,1.017572229413643,1.0238384694910452,1.0262244094029365,0.9639891293486463,1.0356415050137022,1.023630254127126,5.6000000000000005
57,1.0159861068581781,1.0142303070212202,1.0246377239782776,0.9613344685726593,1.03420942147179,1.0199684523452066,5.7
58,1.0131158192973215,1.0051988709440334,1.0208281851390206,0.9550952494425735,1.0318343905233391,1.0144398514911164,5.800000000000001
59,1.008944879158907,0.9982587430416132,1.0162271616163925,0.948410284637666,1.0294281852667857,1.0090460989863639,5.9
60,1.0041312445847195,0.9939483334968414,1.011904468456125,0.9429959766741162,1.0274329716998134,1.0063237937876734,6.0
61,0.9995538571495827,0.9920281559421158,1.0080899058878865,0.9380375331659568,1.0254908760277615,1.0071322620590368,6.1000000000000005
62,0.9956111956464597,0.9919180641729893,1.004408760385808,0.9314010601674183,1.022809881311337,1.0093964320427458,6.2
63,0.9922983745661696,0.9930291932887663,1.0005973069251972,0.921842649713761,1.0185487112631224,1.0095284227025383,6.300000000000001
64,0.9897460616552857,0.994958671937802,0.9970645571333998,0.9107378990426905,1.0122362246086976,1.0052773803199715,6.4
65,0.9883057127931258,0.9974324274276032,0.994669187586864,0.9016346520653793,1.0044907543189001,0.9975524942414629,6.5
66,0.9880301839887443,0.9999894171671129,0.9939195662521713,0.8976876160319419,0.9973993805797542,0.9899403371834494,6.6000000000000005
67,0.9882783732296058,1.0019534874947018,0.9946537808363066,0.8993629307911318,0.993654622763828,0.9862393696183187,6.7
68,0.9880960413731844,1.0030394937857423,0.9964577987633605,0.9042608072978909,0.9947071817710801,0.9876573568340874,6.800000000000001
69,0.9871123255932137,1.0037336818142646,0.998899681825088,0.9086064600674238,0.9994821113963256,0.9918568404869853,6.9
70,0.9859906875583345,1.0046915451831406,1.0012736817946797,0.909104711993837,1.0049452411822597,0.9947290480814225,7.0
71,0.9859562763845366,1.005922669874832,1.0027232109493038,0.9044354034227887,1.0082451921898041,0.993457179759464,7.1000000000000005
72,0.9878377580921534,1.0067931798747187,1.002919608895956,0.8959799101046733,1.0087966074209167,0.9883442779959342,7.2
73,0.9913277210284624,1.0066286774443511,1.0022834454342353,0.8869926445993583,1.0086016143963916,0.9821422378925595,7.300000000000001
74,0.9949865592018738,1.0052273586093474,1.001374049554755,0.8805641487472058,1.010344291371061,0.9778252467326164,7.4
75,0.9971596772846735,1.0030167132298353,1.000305303299228,0.8781847523309829,1.0149135048764126,0.976828579371613,7.5
76,0.9971584189542212,1.0008387318228118,0.9988477567709396,0.8797899289808245,1.0208349977470363,0.9789139928313357,7.6000000000000005
77,0.9955972739958242,0.9994302570449958,0.9969586464234534,0.8843007379502051,1.0259856400834089,0.9830397715515988,7.7
78,0.993604779188891,0.9989503474185559,0.9951150967662472,0.8899424083138738,1.029518983121005,0.9878295391728846,7.800000000000001
79,0.9918968235268382,0.998932350267708,0.9940839739272268,0.8946259383913069,1.0321632713573246,0.9912533969108033,7.9
80,0.9906349541808985,0.9987423071291555,0.9943591596545852,0.8968914815827871,1.0349360351479053,0.9908978877226241,8.0
81,0.989850984134883,0.9981701452550232,0.9958966748627377,0.8973602173069556,1.0377463158678695,0.9856096080698499,8.1
82,0.9897109796626505,0.9976842109287994,0.9983024767135152,0.8989563527457691,1.0393731601401341,0.9769324354812245,8.200000000000001
83,0.9903516108903091,0.9981278221544235,1.001078908431872,0.9044753933603676,1.0388065366070294,0.9684454694936552,8.3
84,0.991574934538732,1.0001316335286492,1.003765984509851,0.913658972653391,1.036424945350233,0.9635506464602447,8.4
85,0.9928164999174564,1.0037153492966162,1.0060836766598624,0.9233427198408097,1.0338378231860046,0.9637289895287566,8.5
86,0.9934885441453472,1.0081943402305018,1.007947170481682,0.9303496299664162,1.0325771273280226,0.9684118075194861,8.6
87,0.99338551792516,1.01224805301177,1.0092727429059183,0.9336391379899512,1.0327478954316467,0.9760574109521067,8.700000000000001
88,0.9927555851346007,1.0143885674071293,1.0098930734078828,0.9341089713429873,1.0329220721950056,0.9851882206585916,8.8
89,0.9920940818294203,1.0138997008992792,1.0097699339146933,0.9333691976935911,1.0315538825780006,0.9944725482329176,8.9
90,0.9919636408095628,1.0113688496482576,1.0091714605647342,0.9328324701432564,1.0284709858458867,1.002282387091891,9.0
91,0.9927155262149623,1.0080893608474815,1.0085172261345798,0.933227334057595,1.024808856829731,1.0068685835941666,9.1
92,0.9940043218056089,1.0050944686867567,1.0080688137092402,0.934531607491887,1.0217123751462656,1.0072491532128316,9.200000000000001
93,0.9947927593428959,1.0028393372621651,1.007727811845821,0.9363661933707788,1.0194220382654349,1.003804041105096,9.3
94,0.9942875097504488,1.0012943375044518,1.007098245714922,0.9383806786848403,1.0174675870016299,0.9979960099619755,9.4
95,0.9928054549425944,0.999955388499725,1.0058083876047688,0.9403229011586209,1.0153549349963222,0.9915286226897433,9.5
96,0.9914685844441389,0.9981257728876979,1.0037994871101754,0.9422999134893978,1.0130105754574024,0.9855861590641666,9.600000000000001
97,0.9912148469345741,0.9955964548553194,1.0013401485052253,0.9450927294995265,1.0107391671073933,0.980661948957312,9.700000000000001
98,0.9921994644074217,0.992934054541539,0.9988768473480719,0.9494185926121932,1.0088663503899655,0.9769337405369867,9.8
99,0.9938003858716432,0.9909256762989109,0.9969004415368511,0.9545373742329927,1.0075306421898598,0.9745249512321326,9.9
100,0.994994784797216,0.9899329709735686,0.9958097637814535,0.9581386279182462,1.0068112261216475,0.9734003210864784,10.0
