,Li-Li,Li-Si,Li-C,Si-Si,Si-C,C-C,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,1.7126444466613977e-05,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.00032012947664639135,0.4
5,3.7157966298373505e-07,0.0,0.0,0.0,0.0,0.0023254979697645457,0.5
6,3.0637891082963955e-06,0.0,4.805890028896777e-07,0.0,4.805890028896777e-07,0.012110741793067455,0.6000000000000001
7,1.843715705182619e-05,0.0,8.157591002603491e-06,0.0,1.0250823104078533e-05,0.049993808825942516,0.7000000000000001
8,8.753285588012826e-05,2.4530063689160635e-07,6.425052346509537e-05,0.0,0.00010169427315416843,0.16636932004137212,0.8
9,0.00034008136230660507,2.034142142401707e-06,0.00036912398471458896,0.0,0.0006613943821109999,0.448613704688061,0.9
10,0.0011139256699050652,1.2604517127103029e-05,0.0016819002028226804,5.814533615208447e-07,0.003264683657593021,0.9847000665014133,1.0
11,0.0031582435089577343,6.456814047175127e-05,0.006312309164790787,7.618513934154114e-06,0.013083535921967602,1.7687072881036447,1.1
12,0.007925659962147382,0.00027950700157522066,0.019870758651628594,6.728790004431953e-05,0.04333319078882159,2.6159442595302456,1.2000000000000002
13,0.017854025591833238,0.0010496155877453743,0.053162700033520686,0.000423290436036819,0.11942471516115054,3.20950769726367,1.3
14,0.036400475594732966,0.0035128691082113423,0.12227147475366555,0.0020716907101967718,0.2752567471133056,3.296300581246278,1.4000000000000001
15,0.06762909714290656,0.010550899356082803,0.24434336256204156,0.008326486947982718,0.5337317175556552,2.8671997971386913,1.5
16,0.11553191442265268,0.028284124760412654,0.42872632129519156,0.02800633038415353,0.8773506732699632,2.1463278151530853,1.6
17,0.18350053476799397,0.06704939619909081,0.667637476122035,0.07926758598812852,1.235022530010261,1.4165472383896367,1.7000000000000002
18,0.2736310585892435,0.13982559858038107,0.9335890306453518,0.18940726057713556,1.5085454543425465,0.8587038906680685,1.8
19,0.38517929892692754,0.2568364154853652,1.1875375570492155,0.3837802088306701,1.626115622805432,0.5162284356139301,1.9000000000000001
20,0.5130156946426662,0.4184264041758214,1.3935616537899795,0.6638989173723489,1.5797207217761449,0.3510462840929223,2.0
21,0.6481899459290527,0.6113929305406617,1.5306938877757128,0.9902642928799499,1.418847609395368,0.3067310829916771,2.1
22,0.7803183684301072,0.8122539067581817,1.5957394672410234,1.2908801570688455,1.2145833609992769,0.33808991790756787,2.2
23,0.8993364091061682,0.9952790158636181,1.5983271401593302,1.4961076830591358,1.0261275612996004,0.4133273262896631,2.3000000000000003
24,0.9966816891655209,1.1400231530685903,1.5538045891506116,1.573566878707134,0.8865727384432783,0.5077442051020093,2.4000000000000004
25,1.0675484038339715,1.2356394256174077,1.4786363039987138,1.537196881170937,0.8048816249701409,0.6004256545063096,2.5
26,1.1121967443683454,1.2821083450726851,1.388839461772693,1.4302353480750987,0.7744117477924202,0.6759504420459975,2.6
27,1.1337212324371817,1.2882199177318183,1.298706814154378,1.2999528178590958,0.7810830768603272,0.7279173100221141,2.7
28,1.1352991928741738,1.266811260049709,1.2182774509657694,1.1796784073624182,0.808872553931924,0.7599284389702423,2.8000000000000003
29,1.1207915681141165,1.230203510232759,1.1515719630105192,1.0839610154373076,0.8433745925919086,0.7818178158279429,2.9000000000000004
30,1.0962227433996259,1.1881999679955542,1.0978186228655755,1.0141559851812403,0.8742906076797098,0.8033283803481178,3.0
31,1.0681926676826066,1.1477723268479794,1.054680054522794,0.9663761283734102,0.896623116728335,0.8299096812305995,3.1
32,1.0411001782544405,1.1129110267837805,1.0205593003661824,0.935561612409167,0.910151039970509,0.8627609171103781,3.2
33,1.0169097101175264,1.0847577413217484,0.994588507852162,0.9161921788835294,0.9176540660644502,0.9006629638910473,3.3000000000000003
34,0.9967642249510749,1.062519590884926,0.9755627163613281,0.9031105837082731,0.9228281391734887,0.9407398832683563,3.4000000000000004
35,0.9817193884970095,1.0446004524179167,0.9616067437456656,0.8931418433394216,0.9287329193848781,0.9784743457133913,3.5
36,0.9723710555421728,1.0292669663289926,0.9508418768185217,0.8858870927050789,0.9372200068596886,1.0090077566681614,3.6
37,0.9686265724907545,1.0150943850536205,0.9420984556476613,0.882817179560773,0.9491108172158047,1.029772358433246,3.7
38,0.9697045863475384,1.001521179472764,0.9351136238242748,0.8852115656474281,0.9642175126208545,1.0420398259710664,3.8000000000000003
39,0.9741253818208706,0.9891365979637805,0.9303474239724243,0.892432921102639,0.98096075663686,1.0495885358005423,3.9000000000000004
40,0.9798978013513185,0.9793422920786494,0.9285909090977795,0.9020784419182887,0.996583281084672,1.0557141456102737,4.0
41,0.9849703064663301,0.9736716734165396,0.9303736428588171,0.9118426117143518,1.0085622701703283,1.0613838321758509,4.1000000000000005
42,0.9879500536970603,0.9730002602762092,0.9354588784901524,0.9210225634927892,1.0160714898213852,1.0656693337220806,4.2
43,0.9889790579570944,0.9768575063466078,0.9428824103930343,0.9302315948679811,1.0200548624737138,1.0671204864274901,4.3
44,0.9896123860128111,0.9834478772899111,0.9514863569404451,0.940031803248719,1.0221674659087001,1.0648165068136364,4.4
45,0.9910311318908168,0.9906050196815804,0.9603582806008488,0.9500186441112148,1.0238187454329306,1.05896388731374,4.5
46,0.9925958341273519,0.996862105988279,0.9688120299327406,0.9590489655987215,1.0258826502330323,1.0507667278129735,4.6000000000000005
47,0.9928210812873496,1.001711608394237,0.9761698345821702,0.9662041608194784,1.0287773252049415,1.0413717652633026,4.7
48,0.9913528153054997,1.0052079172820751,0.981840286984506,0.9714920158788914,1.0325000480267092,1.03102611648808,4.800000000000001
49,0.9892708538469805,1.0076949425796364,0.9857309980796212,0.9756226051460061,1.036519478694326,1.0194669612314802,4.9
50,0.9877576396323561,1.009847263402001,0.988422331209913,0.9791950969961493,1.0398434941193304,1.006869878415512,5.0
51,0.9870712461002844,1.012306258011581,0.9906196715988591,0.9821981421799282,1.0416053087357695,0.9941967452918328,5.1000000000000005
52,0.986686718643124,1.014727673949053,0.99238301229357,0.9844235619125729,1.041779571626077,0.9828068846532129,5.2
53,0.9860144465857071,1.0155851059881684,0.9932375566145584,0.986411997151123,1.0411102407925397,0.9736917499787042,5.300000000000001
54,0.984999069231476,1.013686762899995,0.993206248913642,0.989567434486201,1.0402013564317922,0.9670117162248173,5.4
55,0.9842910367501183,1.009821300782758,0.9932516889011439,0.9945769536500297,1.038910934143513,0.9625091961243722,5.5
56,0.9847761135783565,1.0063272435038066,0.9942617923537673,0.9997645100833844,1.0367288347033001,0.9602892430081346,5.6000000000000005
57,0.9866771713684853,1.005084994822661,0.9959193182787566,1.0020286929562365,1.0335130004678823,0.9607577322504192,5.7
