,Li-Li,Li-Si,Li-Ge,Si-Si,Si-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,2.2811819452686203e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,2.66767998074063e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.6620600166356178e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,8.151177673523097e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,0.0003227641413649682,5.836155366031094e-07,0.0,0.0,0.0,0.0,0.9
10,0.0010546116539121944,7.003442475826392e-06,2.9746894193703464e-06,5.577542661319399e-07,3.7183617742129325e-07,0.0,1.0
11,0.0029153667630800973,5.152557828628143e-05,2.8474746447246047e-05,9.644074480049877e-06,6.4293829866999174e-06,0.0,1.1
12,0.007007833060946125,0.000280118219044072,0.0001803491281522631,8.59528415350211e-05,4.987260753180322e-05,4.818996859379962e-06,1.2000000000000002
13,0.015094612530909327,0.0012323868986545273,0.0008829203783861672,0.000528713799571212,0.00028873242807454005,4.890769569367316e-05,1.3
14,0.02988033935651838,0.004504781055051368,0.0035002917219046034,0.0025327555385841385,0.0013335115247320982,0.0003074449928573727,1.4000000000000001
15,0.055234993650238706,0.01393371957216518,0.011528835271976706,0.009929299958459946,0.005082704122688918,0.001470979057874325,1.5
16,0.09592247012903542,0.03696835811639185,0.03211907160679441,0.03243437329443324,0.016360534648817465,0.0056867461217845845,1.6
17,0.15656033249039555,0.0851211638475968,0.07688811846784666,0.08903862657295596,0.04507214526658299,0.018010637769792632,1.7000000000000002
18,0.23987424029210727,0.17187465859282294,0.16032468197095673,0.20688468593988696,0.10736054733594155,0.04743428528926354,1.8
19,0.34490587123548483,0.30728947342432533,0.2946073902073563,0.4100736440152911,0.22273139747831525,0.10549643590679257,1.9000000000000001
20,0.46638687925390554,0.4911067997467511,0.48201338110134617,0.6998446445972366,0.4048506618274413,0.2017212906934471,2.0
21,0.5959392989842763,0.7089722836648512,0.7092676507059988,1.039916081644512,0.6485828975859229,0.3380860397664823,2.1
22,0.7240029331309839,0.9356144462340659,0.9488588719967964,1.3631740322157841,0.9222648832485666,0.505807311937311,2.2
23,0.8409871414614873,1.1433839654512545,1.167986455506952,1.6000966420790235,1.17434642901555,0.685421377440353,2.3000000000000003
24,0.9381756108523386,1.310191534181998,1.3396211902635795,1.7099616340303645,1.3540071383274923,0.8502307318648187,2.4000000000000004
25,1.009674606944423,1.4230539880660351,1.449121367713334,1.6943342670430521,1.4336385041639919,0.9746117523313791,2.5
26,1.054538794766778,1.4782210577844417,1.4950904249111654,1.587603031433894,1.4185652116155405,1.0451891564261135,2.6
27,1.0769248043594957,1.4800607819165552,1.4871853499926173,1.435198979892415,1.3390017577316944,1.0662485116590226,2.7
28,1.0838340754913343,1.439543936866862,1.4420476092471997,1.2749581918025101,1.2320051661599487,1.0536037924811017,2.8000000000000003
29,1.081963940304516,1.3719823431325326,1.377226275927126,1.1299379028728034,1.1258410288926561,1.0237467155787527,2.9000000000000004
30,1.0754206820019923,1.2933220398011736,1.3058814457283416,1.0102547840528122,1.0342981194057008,0.9890567121302913,3.0
31,1.0653470065565827,1.215977249685175,1.2356702533748312,0.9177744324470979,0.9604121038771474,0.9585943555779515,3.1
32,1.0514906011541811,1.1468863406587766,1.1708728057777085,0.8503098393016815,0.9032417945109822,0.9368693009980248,3.2
33,1.0342866903721948,1.08854420311249,1.1141245386790442,0.8044308110213045,0.8616089642172216,0.9211068044262682,3.3000000000000003
34,1.0153423128277665,1.0409249262942835,1.0665331235999593,0.7767029095414127,0.8342516489579298,0.9031881055223833,3.4000000000000004
35,0.9962587166770944,1.0028847232483546,1.0275816103632758,0.7639073147604106,0.8195836180011957,0.8757686434233412,3.5
36,0.9779736774717319,0.9732908511412354,0.9958634511467604,0.7631787099776095,0.8164253169147863,0.8377592134882111,3.6
37,0.9614362954657777,0.9517862442668831,0.9702027410534425,0.772304270662629,0.8242135050389283,0.7967426969108136,3.7
38,0.9479537426033183,0.9385782623640856,0.9502829548865828,0.7896294469417542,0.842214953103111,0.7664798614409334,3.8000000000000003
39,0.9386686223502676,0.9336446987086132,0.9364770864571497,0.8134308052656875,0.86897336398058,0.7588808817431425,3.9000000000000004
40,0.9344439565927158,0.9362085458814173,0.9293502126523498,0.8414353780236492,0.9023399510562496,0.7760738488821269,4.0
41,0.9360864350423445,0.9447297598628901,0.9292359035695106,0.8711346362349799,0.9393296890008597,0.8097894864143496,4.1000000000000005
42,0.9437265155509278,0.9572655913152811,0.935843250211061,0.9004137479602075,0.9758542859710001,0.8480328371951986,4.2
43,0.9559378627190908,0.9720377069420353,0.9480115088676061,0.9278657910341926,1.0073754514095683,0.8827096910070732,4.3
44,0.9700680053072277,0.9877015543542352,0.9636773385823627,0.9525832116752674,1.030873129106255,0.9118701803468263,4.4
45,0.9835647358425768,1.0029309858960822,0.9798834384038444,0.9736687175068567,1.0465836415348952,0.93653531023868,4.5
46,0.9949976405178784,1.0159446879176461,0.9931746153585332,0.9900310421996964,1.0574211249840575,0.9575908307673645,4.6000000000000005
47,1.0041770541798765,1.0249226982134396,1.0008753740987553,1.0008386978015522,1.0664966989151254,0.974909656454125,4.7
48,1.0115490790748753,1.029056072806896,1.0026254540924022,1.0061399668438586,1.0751759711959188,0.9862914591983871,4.800000000000001
49,1.017361283169913,1.0290491760848353,1.00060595947393,1.007047481477905,1.0830513178741696,0.987290773091851,4.9
50,1.021227287119002,1.0265284264958507,0.9980139001355449,1.0054215721584745,1.089077411619846,0.9751926352025022,5.0
51,1.0223902762632877,1.022967629945718,0.9969049313741316,1.003256092029143,1.0925474643749833,0.9538360367560642,5.1000000000000005
52,1.0204784724852902,1.018994267127421,0.9970471305160807,1.0019416164877168,1.0930214227599675,0.9320908906129,5.2
53,1.0160938304590175,1.0144042795972705,0.9967200076946633,1.0017267678476833,1.0896569336897248,0.916885385660117,5.300000000000001
54,1.0105672501435838,1.0087602273348395,0.9947808569355229,1.0017966589506204,1.081512000229303,0.9091344756284849,5.4
55,1.0051022355327728,1.0022049183333137,0.9918104668328486,1.0009330787347026,1.0690643346888506,0.9061487401675801,5.5
56,1.0003158097078233,0.9958326641144346,0.9892951368845698,0.9982274238872092,1.0549037215908874,0.9057021373237985,5.6000000000000005
57,0.9965504715690294,0.9911347136463253,0.9882065507515433,0.9935302426761581,1.0423553890121449,0.906696038465861,5.7
58,0.9941648239385654,0.9889302837103647,0.9884564477091738,0.9876323360534061,1.0334757113049282,0.9073953053728004,5.800000000000001
