,Si-Si,Si-S,S-S,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,3.675390419224409e-07,0.0,0.9
10,2.7319645863062095e-07,8.379658056046261e-06,2.950521753210706e-06,1.0
11,6.342104963320862e-06,7.913760956581912e-05,2.6742807498320728e-05,1.1
12,5.657778066133153e-05,0.0004879560428801244,0.0001613713505839291,1.2000000000000002
13,0.000350114079563965,0.0023365161719376276,0.0007494355559683274,1.3
14,0.0016865001203180741,0.009097183446127474,0.0028026218909770187,1.4000000000000001
15,0.006635918875931341,0.02931018173033132,0.00858342941640825,1.5
16,0.021770318167491007,0.0789217185319538,0.021826907750449903,1.6
17,0.060240330364966156,0.17917975616052087,0.04671999293017098,1.7000000000000002
18,0.14189344107482862,0.3463505400418105,0.08546831699118039,1.8
19,0.2870218456007319,0.5762902159370598,0.13594860663882377,1.9000000000000001
20,0.5032555033207363,0.8359001486216618,0.1918906409141847,2.0
21,0.7729252929509365,1.0726874002462272,0.24637969788273884,2.1
22,1.0525391608129928,1.2390069987177974,0.2964394283676408,2.2
23,1.2886472554055095,1.3135542748542621,0.3453496601150449,2.3000000000000003
24,1.44046373518355,1.3058275094238596,0.4011751911538224,2.4000000000000004
25,1.494389442244426,1.2449674855536264,0.4723907076855671,2.5
26,1.4638669553945347,1.1639503214509317,0.562638468770826,2.6
27,1.3787555980612776,1.0878327605993114,0.6677906633566387,2.7
28,1.2719018421062596,1.0292346714122667,0.7781556419913372,2.8000000000000003
29,1.1686705705786653,0.990391123552429,0.8842684901588737,2.9000000000000004
30,1.0825592088676896,0.9684309997664599,0.9807041856438027,3.0
31,1.0171151158031078,0.959649340751133,1.06490642889949,3.1
32,0.9710734901507545,0.9607077133542783,1.1338970058311852,3.2
33,0.9422413964376459,0.9680506160533474,1.1830232316406006,3.3000000000000003
34,0.9280925998052575,0.9778382741254159,1.208202615785227,3.4000000000000004
35,0.9249489879243805,0.9869423526356946,1.2097651772815803,3.5
36,0.9283465563364376,0.9938629337583272,1.1934714564193483,3.6
37,0.934586988590092,0.998569367903409,1.1667711303006014,3.7
38,0.9418430095416038,1.0015463554141617,1.1345340745428167,3.8000000000000003
39,0.9499646099643416,1.0030376714343066,1.0985941843898865,3.9000000000000004
40,0.9593493238706308,1.003008409727785,1.0602323588050269,4.0
41,0.9697805550528077,1.0015562593444869,1.022430962478554,4.1000000000000005
42,0.9801550337169023,0.9991236104325296,0.9899596447353165,4.2
43,0.9892206484944561,0.9962822023164434,0.9671164279724043,4.3
44,0.9963476943673697,0.9934770172887397,0.9550566354380827,4.4
45,1.0015040115749916,0.9910168109594936,0.9513672410577799,4.5
46,1.0047858166027888,0.9892080275460806,0.9521493271309707,4.6000000000000005
47,1.0061864641379563,0.988425532184492,0.9544442004239613,4.7
48,1.0056956517367426,0.9891115990060915,0.9572584881350916,4.800000000000001
49,1.003498570481866,0.9916251176727405,0.9610104821133281,4.9
50,1.0000969465861633,0.9959064464461488,0.9662613282526072,5.0
51,0.9962303476019735,1.0013096668176642,0.9727668202134555,5.1000000000000005
52,0.9926177432560428,1.0069624377324933,0.9795300148955454,5.2
53,0.9897322696625969,1.0121866002111146,0.9857840646593509,5.300000000000001
54,0.9878664839932161,1.01636892742413,0.991684091913253,5.4
55,0.9872970211774399,1.0188491220328821,0.9976302601486401,5.5
56,0.9881114484805734,1.0194951440752822,1.0030703631888025,5.6000000000000005
57,0.9899174614028022,1.0191258458169103,1.0064191867997687,5.7
58,0.9919524986477902,1.0187843836817956,1.0062645549863771,5.800000000000001
59,0.9934829895907974,1.0186929192656458,1.002523926881993,5.9
60,0.9941306274380912,1.018261202219484,0.9966403628489526,6.0
61,0.9940029219351436,1.016940622961126,0.9909780564362065,6.1000000000000005
62,0.9935674633875259,1.014775162112598,0.9877682876218111,6.2
63,0.9933039986859279,1.0122727504212483,0.9879435150908842,6.300000000000001
64,0.9934356770066113,1.0100712952090043,0.9906937386964624,6.4
65,0.9938704917520735,1.0086891698365195,0.9942799308719008,6.5
66,0.9942493696765105,1.008308848149769,0.9972638418145282,6.6000000000000005
67,0.9941869562382942,1.0086548395836812,0.9988769646398648,6.7
68,0.9936630417347463,1.0091372892450872,0.9984882937313824,6.800000000000001
69,0.9930542541139422,1.0091895636103512,0.9953212777651093,6.9
70,0.992693059315781,1.0085402711698233,0.9889906471909352,7.0
71,0.9925399865826899,1.0072725597989176,0.9801477888126026,7.1000000000000005
72,0.9923395179489547,1.0057453340390878,0.9703989759516343,7.2
73,0.9919404270731563,1.0044603033673327,0.9616695552199506,7.300000000000001
74,0.9913789157403429,1.0038201680690881,0.9555371675508968,7.4
75,0.9908058248237204,1.0038980352606484,0.9527548268032784,7.5
76,0.9904459525414891,1.0045229957814432,0.9531880699878305,7.6000000000000005
77,0.9905362575847493,1.0055289660147093,0.956336946423777,7.7
78,0.9912220485918211,1.0067668816970425,0.9617750649909569,7.800000000000001
79,0.9924946341669197,1.008024139564847,0.968844685128866,7.9
80,0.9941601128848087,1.0091253732364123,0.9761434402810043,8.0
81,0.9958359118637371,1.0100452446369625,0.9816890116171804,8.1
82,0.9970797992462385,1.0108757727020432,0.9837201035609323,8.200000000000001
83,0.9976223066596546,1.0117044191284987,0.9815988875057954,8.3
84,0.997509607296423,1.012450474741444,0.9763577152741274,8.4
85,0.9970502107142992,1.0128263274495461,0.9704071216245757,8.5
86,0.996605652888893,1.0126644002567913,0.9662067786767089,8.6
87,0.9963127281175663,1.0122656166993058,0.9647056908031142,8.700000000000001
88,0.9959303163388145,1.0121445118100802,0.9650633550973949,8.8
89,0.9950579774659926,1.0124555912708264,0.9660739276842034,8.9
90,0.9936596809716781,1.0129201528457346,0.967594483803742,9.0
91,0.9922888938633194,1.0132210954647678,0.9702128418908326,9.1
92,0.9915796966260203,1.0131961572691535,0.9739095699346785,9.200000000000001
93,0.9915509402227415,1.0127000570776292,0.9776890899279578,9.3
94,0.9916196118648879,1.0115686168234146,0.9803738921349249,9.4
95,0.9913167877398705,1.0098708573904438,0.9812766808788594,9.5
96,0.990846951689829,1.008081833212668,0.9802434908437964,9.600000000000001
97,0.9908724494092592,1.0068026148498346,0.9776688349935144,9.700000000000001
98,0.9917853148489638,1.0062677286878514,0.9745756188913853,9.8
99,0.9932264596899588,1.006232577212932,0.9721493307353889,9.9
100,0.9943086605183019,1.0063191409516663,0.9709564774217612,10.0
