,Li-Li,Li-Si,Li-Ge,Si-Si,Si-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.3051242729629846e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,1.0761152804674012e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,6.573836163843634e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,3.086703441842298e-05,0.0,0.0,0.0,0.0,0.0,0.8
9,0.00012024025007160398,7.632041596219528e-07,0.0,0.0,0.0,0.0,0.9
10,0.00039825382041784504,8.635797330644828e-06,3.403796329178154e-07,0.0,0.0,0.0,1.0
11,0.0011565943233143349,5.929170121649383e-05,8.02392249562629e-06,6.491727902047534e-06,9.928525026660933e-06,0.0,1.1
12,0.0030520649664877004,0.00031507691006079773,6.842058751512456e-05,9.333727142038681e-05,0.00010678750998669978,1.6542450159805836e-05,1.2000000000000002
13,0.007502607334893546,0.0013544038928806192,0.0004049065791622036,0.0006682377797494036,0.0006786056404616586,0.0001278763118869924,1.3
14,0.01730469325444731,0.004863606309202137,0.0018876615771621827,0.0034899133844844086,0.0032982367339263454,0.0007420662166700128,1.4000000000000001
15,0.037172867355307004,0.014881038424616534,0.007201893809448194,0.014537678480420497,0.012862801991011155,0.0033077118369042864,1.5
16,0.0735026254104468,0.039339512086868166,0.022898040010881825,0.04938409864842402,0.041060815040073764,0.011887319917417326,1.6
17,0.13286746517751646,0.09076294931113947,0.061592762096539966,0.13818764439270795,0.108541066196372,0.03503854124033964,1.7000000000000002
18,0.21953576782277667,0.18414589737722406,0.14201051544604637,0.32129732764759183,0.24042369022319432,0.08606335688694763,1.8
19,0.3330688588250195,0.33076097591009473,0.2841003729416044,0.6268809525935465,0.4519848192154337,0.17868095296853873,1.9000000000000001
20,0.4672434984002233,0.5299652570951806,0.49863404370196807,1.0382951416029391,0.7313183593676619,0.31783518762441476,2.0
21,0.6111796667140158,0.7645667597242735,0.7755798575157051,1.4797804884928114,1.033987576372626,0.49079553850825514,2.1
22,0.7523395711198283,1.004381724749937,1.0800797429373525,1.8430631488084666,1.2984086944836828,0.6676939561228996,2.2
23,0.8797450029775837,1.2166825753668986,1.362536445092386,2.0407679735944586,1.4732989353108847,0.8148128613016415,2.3000000000000003
24,0.9859201710492862,1.3771267512806202,1.5784825878231905,2.0462501207416737,1.5385727547002679,0.9098752503448734,2.4000000000000004
25,1.0672984511724033,1.4752290646117303,1.7046790408429997,1.8945991220802123,1.508094210554724,0.9452250972817546,2.5
26,1.1235957088936706,1.5132123739129704,1.7422799703882732,1.6538757167737261,1.4164300419137776,0.9212225817788063,2.6
27,1.1567041381053549,1.501303063300133,1.7095740163788857,1.391793628503911,1.3000841875750422,0.8434581786698616,2.7
28,1.1695861865235093,1.4532296737749835,1.6319484604488992,1.1556538184522787,1.184357565331713,0.725388698567798,2.8000000000000003
29,1.1656328491486787,1.3834697702482084,1.5337811071891962,0.9683388270791131,1.0809354680238308,0.5869967562342104,2.9000000000000004
30,1.1486826300671986,1.3053655610526518,1.4329429121606667,0.8340678598360897,0.9928156390015173,0.44910636615988586,3.0
31,1.1231597517509468,1.229036310709276,1.337845722870333,0.7469082255501501,0.9196818001879723,0.33022139698041353,3.1
32,1.093575802468504,1.1598353850219414,1.2487858376798542,0.6975683868794932,0.8602007359027779,0.24533490746260603,3.2
33,1.0636279896251375,1.0990215920974948,1.1639600083956438,0.6764749232833058,0.8121797708118856,0.2026760695593228,3.3000000000000003
34,1.0357749060904662,1.046443353660021,1.0852593096828267,0.6743826270353201,0.7728161052615576,0.20066543922580476,3.4000000000000004
35,1.0114248059040347,1.0027137329556937,1.018508138177955,0.683233941771285,0.7401247992241746,0.22887862439784057,3.5
36,0.9910724604801779,0.9691863508878696,0.969130724705849,0.697703796593945,0.7147306433062391,0.2731182430333119,3.6
37,0.9744969685633823,0.9466495178780944,0.9384737310844253,0.715786883216742,0.6996944849171599,0.3220964318430264,3.7
38,0.9614803879091837,0.934425532077064,0.9236847514568418,0.737487184557696,0.6980115636532114,0.3733109889712652,3.8000000000000003
39,0.9524166394038076,0.9305288423874845,0.9202043357773148,0.7630390073143904,0.7101335815253299,0.4340935893092632,3.9000000000000004
40,0.9478820377901147,0.9326550668360964,0.9243425001466334,0.7921228002846685,0.7334963609065878,0.5148284745780238,4.0
41,0.9477895094273083,0.9392025636369421,0.934080804495959,0.8237158085196543,0.764010792990531,0.6176604757939692,4.1000000000000005
42,0.9513526227266429,0.9494204980842885,0.9483791207648452,0.8555243939080912,0.7983059179819139,0.7300025473534097,4.2
43,0.9576956364059632,0.9625364344386483,0.9664507511162019,0.8836789601794797,0.8351949278103649,0.8287843137179869,4.3
44,0.9661422896881166,0.9769054431058648,0.9875026258774614,0.9040987129317352,0.8753612757397415,0.8926870219204015,4.4
45,0.9759945022163181,0.9903212820751843,1.009996213910564,0.9150559874571491,0.9195958877612062,0.9147144472278516,4.5
46,0.9863531711679021,1.0012861944972393,1.030616169333965,0.9186944363312083,0.9667837640916809,0.9075587312223776,4.6000000000000005
47,0.99624854535573,1.0098166414529677,1.0447620150960824,0.9199794494772571,1.0129399265698003,0.8964971798981604,4.7
48,1.0048456801941126,1.0166926738045883,1.0490574049596937,0.9238049344275456,1.0522555156683355,0.9027327373603713,4.800000000000001
49,1.0114848024321084,1.0219115623677255,1.0436734738236708,0.9321845443865737,1.0796180990599065,0.9299144173462548,4.9
50,1.0156875251098305,1.0243250985966157,1.0320950921293044,0.9433387252419156,1.093097545720861,0.9657401878311472,5.0
51,1.0173908741090183,1.0230618661569217,1.0186807170700558,0.9535419443982373,1.0953901544290237,0.9963153603642493,5.1000000000000005
52,1.0171650154343612,1.0188689625258665,1.0065270870618905,0.9601865261386061,1.0928961162421569,1.0176906928363194,5.2
53,1.0158708017350593,1.0136394139484808,0.9972256105421352,0.9630889316784756,1.0916576465656742,1.0330926303467978,5.300000000000001
54,1.013826706798969,1.0089406485958308,0.9914158847768588,0.9635670069855712,1.0930752969193789,1.0428078960502905,5.4
55,1.010459861476731,1.0052093919557292,0.9888262322476068,0.9635852609946681,1.0936691993328604,1.04079409617636,5.5
56,1.0050741600432478,1.0019002343278416,0.988207254603818,0.9655042245949689,1.0888274338149388,1.0199276284330214,5.6000000000000005
57,0.9980228766067009,0.9981987134283637,0.9879446386543983,0.9708365583991848,1.0764654947995116,0.9785066950023367,5.7
58,0.9909243227690424,0.993968103309393,0.9869985483881356,0.9783525003481384,1.0579782729263685,0.9231640621290547,5.800000000000001
59,0.9856234091695155,0.9901325706980227,0.985487655692653,0.9843369308521909,1.0370398095733868,0.8662652275017149,5.9
