,Zn-Zn,Zn-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,4.554140304990957e-07,4.5541403049909583e-07,4.5541403049909583e-07,1.0
11,5.8308332412131075e-06,6.443939110527678e-06,7.011629730263404e-06,1.1
12,4.628045540018001e-05,5.34139334755794e-05,6.0292254185915166e-05,1.2000000000000002
13,0.0002636172504243457,0.00031267570618553637,0.00036391773826839055,1.3
14,0.001208500343722613,0.0014507803164057578,0.0017292334287473264,1.4000000000000001
15,0.004582870163558405,0.005552765043046036,0.006754880876045695,1.5
16,0.014659357735353417,0.017811866424393755,0.022087734957454374,1.6
17,0.039991108334818004,0.048392023617210254,0.06104603017311246,1.7000000000000002
18,0.0939289488256677,0.11241044440456491,0.14372859538464594,1.8
19,0.1916877479295337,0.2255491462270772,0.29061425409803016,1.9000000000000001
20,0.34308549686440354,0.3952698013416197,0.5092083203665783,2.0
21,0.5439784679558766,0.612215139846038,0.7812297523848231,2.1
22,0.7725827920210006,0.8485043148933887,1.0621006302783755,2.2
23,0.9948841698629969,1.0661262855537392,1.2972828801685448,2.3000000000000003
24,1.1767374967372202,1.2315425569012854,1.4459664351481711,2.4000000000000004
25,1.2956639501082003,1.3277641349416875,1.4963289958269874,2.5
26,1.3466708335037276,1.3571777628382944,1.4644266244025628,2.6
27,1.340521870565729,1.3354939381012723,1.3812355270790952,2.7
28,1.296350826862962,1.282727831125333,1.2778878683789963,2.8000000000000003
29,1.2330290820905303,1.2165964315089868,1.1765765304149514,2.9000000000000004
30,1.164247793772507,1.149796622650122,1.089066079938634,3.0
31,1.0987228167401408,1.089916363031468,1.0198774235892292,3.1
32,1.0419500747901207,1.0404419249265249,0.9695848860005224,3.2
33,0.9961525091317497,1.002178322589996,0.9363866401212233,3.3000000000000003
34,0.9599796360966113,0.9747033823425968,0.917163436042624,3.4000000000000004
35,0.9306724012366133,0.957122890588246,0.9087528984123022,3.5
36,0.907279743341821,0.9480103188178824,0.908641827412529,3.6
37,0.8912248723719256,0.9455172185834111,0.9147497227788942,3.7
38,0.8839149468136606,0.9480495709064074,0.9250898582424197,3.8000000000000003
39,0.8849350478185655,0.9547054352800874,0.9379398379194622,3.9000000000000004
40,0.8929787564616218,0.9648306510193592,0.9521564701777676,4.0
41,0.9074035794092934,0.9772424050743498,0.9669822315964819,4.1000000000000005
42,0.9275700193494376,0.9901597662352923,0.9814411947888421,4.2
43,0.9505465707585791,1.0020051460685273,0.9940552372319512,4.3
44,0.9705150662716322,1.0120504387225708,1.0032930111416136,4.4
45,0.9817930455908068,1.0200045760535912,1.0084174962784977,4.5
46,0.982972580714259,1.0252479941387813,1.0100317894301591,4.6000000000000005
47,0.9775271459432796,1.0269421331260495,1.0097656513210922,4.7
48,0.9702821953920714,1.0249417965230732,1.0092189965674516,4.800000000000001
49,0.9640047602630002,1.0204319022137223,1.0090334907652878,4.9
50,0.9591181988717086,1.0155925731953988,1.0087738929455323,5.0
51,0.9552269728855189,1.012369058937569,1.0075450444695122,5.1000000000000005
52,0.9524152950811161,1.0111993341388144,1.0048984893681299,5.2
53,0.9516975337136113,1.010942757071748,1.0014099879557077,5.300000000000001
54,0.9542378174504984,1.0102146727058507,0.9983034319467347,5.4
55,0.9596476243604185,1.0086968016670492,0.9963815418636008,5.5
56,0.9655394382328462,1.0071722034014676,0.995468684372539,5.6000000000000005
57,0.9694652602612173,1.0066116291660094,0.9948718807295803,5.7
58,0.9709764441219101,1.007384941290499,0.9940627998459789,5.800000000000001
59,0.9713645674018255,1.009199979402427,0.99292059078525,5.9
60,0.9717839075202496,1.011597673130136,0.9916714402842417,6.0
61,0.9720732995811757,1.014304170440189,0.9906853267884155,6.1000000000000005
62,0.9712963165545652,1.0170795020881755,0.9901655251449184,6.2
63,0.9690014021907343,1.019489321254795,0.9900268185188119,6.300000000000001
64,0.965638412620471,1.0210384891652748,0.99009747670969,6.4
65,0.9619174697625026,1.021478593917681,0.9902730673414376,6.5
66,0.9582353571417971,1.0209405325316308,0.9904174703053384,6.6000000000000005
67,0.9547425828937824,1.019744284830306,0.9903311908234153,6.7
68,0.9516487944179245,1.0180716995219068,0.9899758887586413,6.800000000000001
69,0.9494095244836818,1.0159480409481974,0.9896600727894493,6.9
70,0.948637331984445,1.013576620555225,0.9898746362909788,7.0
71,0.9495690105627677,1.01146975111769,0.9908744351144647,7.1000000000000005
72,0.9517330182449761,1.0101384590153648,0.9924089698458882,7.2
73,0.9545237759836456,1.009743188409245,0.9939255296126621,7.300000000000001
74,0.9578956599560577,1.0100379526176155,0.9950394374733933,7.4
75,0.9619892220973024,1.0105299510356371,0.9957023333176758,7.5
76,0.9662676592836837,1.0107275100690212,0.9959526617208536,7.6000000000000005
77,0.9695718625773183,1.010401379322185,0.995723612196045,7.7
78,0.9711103302482902,1.009728901604812,0.9949641377312046,7.800000000000001
79,0.9712205029845022,1.0091313466733893,0.9938109446255103,7.9
80,0.9710578476222925,1.0089146909867621,0.9925462525326806,8.0
81,0.9715637285081172,1.009118978166036,0.9914256066021354,8.1
82,0.9729718917343101,1.0096819300799018,0.990603995577597,8.200000000000001
83,0.9752954802507313,1.0105368552915013,0.9901994956716748,8.3
84,0.9785205092458349,1.0114966987800702,0.9903293743090665,8.4
85,0.9818392386126816,1.0122779609848778,0.9909809957784441,8.5
86,0.9834449860875266,1.0127709579341784,0.9918992095263666,8.6
87,0.9819233667228066,1.013127256906742,0.9927890113449317,8.700000000000001
88,0.9775528031624711,1.0134795753214003,0.9936223600551037,8.8
89,0.9718325129920565,1.0136635350290975,0.9945326926059638,8.9
90,0.9662856475318957,1.0132828531547209,0.9954034446339234,9.0
91,0.9621457317872141,1.0120026473287573,0.9958665592071295,9.1
92,0.9606130925190722,1.0097826368950145,0.9958044113763928,9.200000000000001
93,0.9625295631915508,1.0069237014569674,0.9955289442167282,9.3
94,0.9675873220771589,1.0040109466670704,0.9953107834302933,9.4
95,0.9741847155010618,1.001740783945465,0.99502386090581,9.5
96,0.9803119667333772,1.0005971240345055,0.9944192655273618,9.600000000000001
97,0.9845599749827483,1.000600361752612,0.9935340947107288,9.700000000000001
98,0.9864686549713791,1.0013621100728884,0.992678764744022,9.8
99,0.9865236226719004,1.0023316816298034,0.9921199518498806,9.9
100,0.9859695630586724,1.0029856027169035,0.9918873245462677,10.0
