,Li-Li,Li-Te,Te-Te,r
84,1.005725512859751,0.9886613462901306,1.014308555452605,8.4
85,1.005316518442756,0.9859736608956373,1.009493804217818,8.5
86,1.0043728401121805,0.9841687967444442,1.0068982370010358,8.6
87,1.0031993936397934,0.9842577544128073,1.0089818633508698,8.700000000000001
88,1.0021163992738977,0.9861812807932631,1.0158226959509586,8.8
89,1.001378706103645,0.9890814285558174,1.0247095787528488,8.9
90,1.0010999612641496,0.992053150610813,1.0320278349011591,9.0
91,1.0011445803026628,0.9946347890247426,1.035538013534455,9.1
92,1.001124676910016,0.9967535914316669,1.0351671376162501,9.200000000000001
93,1.0006542628506092,0.9984110178956646,1.0323150180152814,9.3
94,0.9996193605067718,0.9995286277797569,1.0286989960264157,9.4
95,0.998154197317485,1.0000359274931805,1.0254592621551624,9.5
