,Li-Li,Li-V,V-V,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.8124333199112692e-07,5.437299959733808e-07,0.0,0.5
6,2.432064091067852e-06,6.749225789158908e-06,0.0,0.6000000000000001
7,1.6604752147249742e-05,4.604338611370107e-05,0.0,0.7000000000000001
8,9.18865135810528e-05,0.00023647287026820336,7.178935103086043e-07,0.8
9,0.0004049749737955557,0.0009767356998585128,1.0192556155848461e-05,0.9
10,0.001487876372675344,0.0033230396071260025,8.136064279097174e-05,1.0
11,0.004666493583889914,0.009456046050280364,0.00047132835256739224,1.1
12,0.012639212936851732,0.02286218858797829,0.0021590643757705037,1.2000000000000002
13,0.029818736902805357,0.0477556178353399,0.008169407183819036,1.3
14,0.06180701927319845,0.08772455912073282,0.02591962056060935,1.4000000000000001
15,0.11392599041245381,0.14423227906923275,0.06963996726243239,1.5
16,0.18990499408672595,0.21585515353910273,0.15980255150760164,1.6
17,0.29159457398252847,0.2988431602689097,0.31597026333739264,1.7000000000000002
18,0.4185074070924231,0.38891621422537365,0.5437817642932744,1.8
19,0.565910452120791,0.4830172424787209,0.8240390351973472,1.9000000000000001
20,0.7233741173636373,0.579249457799196,1.1145083183641311,2.0
21,0.8766183928437243,0.6749594303023607,1.3672920887511208,2.1
22,1.0118571371117024,0.7653683967591958,1.5516516510529637,2.2
23,1.11949397583094,0.8447730611568146,1.6658564494061416,2.3000000000000003
24,1.1956813479748745,0.9092682143049604,1.7300325016833664,2.4000000000000004
25,1.2420704324069582,0.9581411952786545,1.767874518690915,2.5
26,1.2642654892861216,0.9925899520063117,1.7920004346919394,2.6
27,1.269494846158616,1.0134235375028893,1.800817713735071,2.7
28,1.264119713157046,1.0204762955715738,1.7848504713603872,2.8000000000000003
29,1.251518169431998,1.0141959477900007,1.7359561583162981,2.9000000000000004
30,1.231462530003791,0.9970728514626798,1.6536310015667957,3.0
31,1.2022370201061414,0.9730590135906588,1.5460820122860934,3.1
32,1.1643052411260197,0.9460149431346495,1.4270235503175555,3.2
33,1.1220439670943747,0.9190550591054888,1.3107514720684503,3.3000000000000003
34,1.0818823138166265,0.8947476965402731,1.2081755818879105,3.4000000000000004
35,1.0489153510233435,0.8750610556251658,1.1255225260296988,3.5
36,1.0249930604570263,0.861057776647153,1.0651985496479315,3.6
37,1.0091410939646852,0.8529652980098809,1.026839039679189,3.7
38,0.9991703081352358,0.8505013218761323,1.007844899363862,3.8000000000000003
39,0.9931777978804939,0.8530059273090416,1.004030394041916,3.9000000000000004
40,0.9902220792324492,0.8595236717868296,1.010748872877312,4.0
41,0.9900323290373021,0.8690448567106497,1.023918886016192,4.1000000000000005
42,0.9922328950581613,0.8806564776605409,1.0403636302325934,4.2
43,0.995917009084851,0.8935470692515869,1.0575826114486562,4.3
44,1.0000392253397794,0.907188954247205,1.073580148139958,4.4
45,1.004142257966622,0.9215864461272393,1.0869902075154458,4.5
46,1.0084988190424773,0.936999485402068,1.0971596300938764,4.6000000000000005
47,1.0134272619998352,0.953215613783183,1.1038692500672853,4.7
48,1.018476555872452,0.9692552111214369,1.1069069611770523,4.800000000000001
49,1.0223806096621786,0.9839725181635944,1.1059382585653508,4.9
50,1.023957617173359,0.9968626588020574,1.1007995130696477,5.0
51,1.0231284449711966,1.0080492030456658,1.0919074497112278,5.1000000000000005
52,1.0209333406201746,1.0174381887527912,1.0802741482719818,5.2
53,1.0183444992436859,1.0241193124502128,1.0670193335105598,5.300000000000001
54,1.0151772857529537,1.0268697923873698,1.0527547632233467,5.4
55,1.010529974472874,1.0253346661212361,1.0373119234700574,5.5
56,1.004247156601117,1.0206778461157309,1.0201907445734466,5.6000000000000005
57,0.9974797618164085,1.0150659652824463,1.0015083307196255,5.7
58,0.9917014052771732,1.010438556199034,0.9824748565858167,5.800000000000001
59,0.9875143899851337,1.007527655081853,0.9648733330333421,5.9
60,0.984493838120343,1.0059105207097894,0.9502953981174835,6.0
61,0.9818400438184665,1.0049966525376446,0.9398585235660081,6.1000000000000005
62,0.9790138314933446,1.004855749693269,0.9340860524814983,6.2
63,0.9760185950166287,1.0060698606417489,0.9325468555066203,6.300000000000001
64,0.9733561396469846,1.0090332902600259,0.9337042411464486,6.4
65,0.9716673982782171,1.0135693665368963,0.9355029612485591,6.5
66,0.9712072816074405,1.0190491880136479,0.9364004894179453,6.6000000000000005
67,0.97160166600836,1.0246846951499655,0.9360124446071055,6.7
68,0.9721958120364812,1.029793056817781,0.9348643546884665,6.800000000000001
69,0.9726581086071515,1.0340247930243676,0.9335010159751412,6.9
70,0.9731675902359055,1.037514336624339,0.9317763611124862,7.0
71,0.9739749230501027,1.0407589976972549,0.9290079909948395,7.1000000000000005
72,0.9748740829815875,1.0441685060548567,0.9248185382214379,7.2
73,0.9752803288947601,1.0476326211277622,0.9197630179227271,7.300000000000001
74,0.9748823439888461,1.0505478543797568,0.9151467716397133,7.4
75,0.9740277416049001,1.0523203333024145,0.9123086341151978,7.5
76,0.973339308666892,1.0528687082559893,0.9119875601728139,7.6000000000000005
77,0.9730155996192207,1.0526404805703005,0.9140329913881059,7.7
78,0.9725972091869567,1.0521819951681355,0.9173954677416227,7.800000000000001
79,0.9714634210692877,1.0517546751037545,0.9204114712618494,7.9
80,0.969549525703344,1.051304211770053,0.9214375445837496,8.0
81,0.9674913639442412,1.0506627344659583,0.9195740251933952,8.1
82,0.9660366542263222,1.0497497417135946,0.9149965561677905,8.200000000000001
83,0.9653998693121133,1.048646320238004,0.9087173539236222,8.3
84,0.9651885586275121,1.0474903784006244,0.9020586824555044,8.4
85,0.964872258571386,1.0463097863753579,0.8961808931754159,8.5
86,0.9643715642940598,1.0450298028000884,0.891818346988144,8.6
87,0.9641976947598578,1.0437102379795478,0.889291698250505,8.700000000000001
88,0.964907294727387,1.0427322397817627,0.8887516406257879,8.8
89,0.9664796748622431,1.0425836218793394,0.8903704735215767,8.9
90,0.968383216773339,1.043367838165315,0.8941778215008361,9.0
91,0.9701636294724287,1.0446156556285668,0.899701816054823,9.1
92,0.9717884633511519,1.045665511921122,0.905985013427279,9.200000000000001
93,0.9734642083883013,1.0462191802208376,0.9121275605533495,9.3
94,0.9753461643219138,1.046540307032664,0.9177632988029699,9.4
95,0.977503077605027,1.0471389250539584,0.9229691746349797,9.5
96,0.9800049863418199,1.0482384612843028,0.927867964242997,9.600000000000001
97,0.98287125714343,1.0495235708823965,0.9324202259970069,9.700000000000001
98,0.9858738973249034,1.0504336360924256,0.9364358750086214,9.8
99,0.9884608020376009,1.0507243909292474,0.9395694962211506,9.9
100,0.989971025071594,1.050671251465822,0.9413340429802988,10.0
