,Li-Li,Li-Si,Li-Pt,Si-Si,Si-Pt,Pt-Pt,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,2.212454403080623e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.7639170996717066e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.0001001410023116426,0.0,0.0,0.0,0.0,0.0,0.8
9,0.00044856070640580893,1.2504067560663266e-06,7.502440536397961e-07,0.0,0.0,0.0,0.9
10,0.0016191517032817554,1.149967213965807e-05,7.457469259879979e-06,4.4613278086810926e-07,2.2306639043405463e-07,0.0,1.0
11,0.00482470931529198,7.243578560602012e-05,5.1982878899999774e-05,5.111391099843082e-06,6.960175414226082e-06,0.0,1.1
12,0.012169264082190262,0.0003583876640102349,0.0002794653586690746,4.304694770054072e-05,7.635309603289009e-05,0.0,1.2000000000000002
13,0.02668689751862752,0.001439633656898602,0.0012213180161899113,0.00025666175592552236,0.0005135157615528683,3.2777102267861085e-07,1.3
14,0.05219700772214236,0.004850882614880552,0.004481039179100413,0.0012057012374955265,0.0026175921768750894,4.2278916406341456e-06,1.4000000000000001
15,0.09288207858339728,0.013992813160435203,0.014071306681827954,0.004695547721725183,0.010783916910053936,3.81487129909248e-05,1.5
16,0.1524204371986217,0.03511299719858471,0.03817372350984252,0.015339689889778045,0.03671530049345545,0.0002351267673398531,1.6
17,0.23298091697227635,0.0775473109910121,0.0900022788229105,0.04234806192387703,0.10445892265193911,0.0011325809378330818,1.7000000000000002
18,0.3346055375037658,0.1520415192411898,0.18542323800682597,0.09944729787797688,0.2505364851384871,0.004496595110880826,1.8
19,0.45448562257134023,0.2666768575518426,0.33619177711206844,0.20040775174438255,0.5109747469839677,0.014919059316166442,1.9000000000000001
20,0.5858940098774321,0.4219825958154172,0.5416479614238274,0.3505064307357275,0.8943638779789754,0.041728922043045444,2.0
21,0.7185365594211278,0.6081370701636691,0.784585411906619,0.5390419780622566,1.3567432864505367,0.09916084748092775,2.1
22,0.8415542051413001,0.8062320600598889,1.0344488612037817,0.7391863472501288,1.8033485806230303,0.2021934022636432,2.2
23,0.9467146139545334,0.9932875330634349,1.2559158346362365,0.9167320695241338,2.1267367560656436,0.3580263124586068,2.3000000000000003
24,1.028983585491285,1.14883112129104,1.4191799780157717,1.0432257115734178,2.258909469443533,0.5580013814424877,2.4000000000000004
25,1.0857462767337431,1.260066899345628,1.5089205133714363,1.1064150627709906,2.1996421040344964,0.7762871859013124,2.5
26,1.117271098470142,1.3236700352318929,1.5282400334777884,1.1128021140142434,2.0036754588346617,0.9775103661667012,2.6
27,1.1274726247102238,1.3443580442871004,1.494525275246461,1.0816712722109432,1.7441748145620655,1.129501742626171,2.7
28,1.1225148394164721,1.3316281995226245,1.4293917628358903,1.0346972337552798,1.4818449452399962,1.2144572450977458,2.8000000000000003
29,1.10791904069023,1.2962964750159827,1.3498389739793155,0.9876882201623437,1.253037920843599,1.2333969266774378,2.9000000000000004
30,1.0871226865982138,1.2482565447488851,1.2659772898150903,0.948502405457799,1.0720455137349278,1.2028435335535173,3.0
31,1.0621207962495298,1.1955799719850628,1.1839036278867199,0.9193637036773816,0.9388272282819093,1.1465040239596922,3.1
32,1.0343438677977423,1.1440555760217925,1.1083717360805914,0.8992823992336584,0.846740093576048,1.0860131990609094,3.2
33,1.0052274423836371,1.0968734213967233,1.042768958198368,0.8855671817841608,0.7877857777365718,1.0344003256055025,3.3000000000000003
34,0.9769654676566709,1.055116554430453,0.9885057639106136,0.8760272266085585,0.7549995006008547,0.9951008425895611,3.4000000000000004
35,0.9524093688948007,1.0191760968735435,0.9457431781518078,0.8709261604028867,0.7428286504956951,0.9665895793374608,3.5
36,0.9335001686603092,0.9900485806024374,0.9143323636525176,0.8720920168030218,0.746485437309883,0.9480645257499163,3.6
37,0.920092169249797,0.969402397677271,0.8937766990474149,0.88047451265764,0.7612693187808274,0.9408249459171045,3.7
38,0.9109412683950191,0.9585255066706135,0.8830311479547295,0.8954990351181824,0.7827061472390671,0.9455771352365482,3.8000000000000003
39,0.9055377779350505,0.9572569292775078,0.8809680549277285,0.915869977928148,0.8075125524686317,0.9602228574873819,3.9000000000000004
40,0.9043741207960834,0.9638441771584727,0.8868628491618705,0.9395207584866684,0.8343120808183626,0.9805165892958161,4.0
41,0.90778906616808,0.9755945986581487,0.9000809948765266,0.9634693243071656,0.8631236666832799,1.002011061853497,4.1000000000000005
42,0.9154989026717663,0.9897318677512852,0.9192890889323646,0.9854306902916811,0.8940084629064773,1.0215609962690735,4.2
43,0.927136846078882,1.0041064328601403,0.9422125589164496,1.0053812587482416,0.9262346454354404,1.0376326226989738,4.3
44,0.9422983963212449,1.0173925429545625,0.9662526532077028,1.0242802612993376,0.9585195180492434,1.049351492830414,4.4
45,0.9597216426905827,1.0285656893353061,0.9891132309505846,1.0414662456054695,0.989582267267721,1.0553903372647746,4.5
46,0.9770274791493964,1.0363596318968624,1.0087569847135074,1.054199479827387,1.0181448634794428,1.05401098969876,4.6000000000000005
47,0.9917747846275515,1.0395369017736038,1.023451641454484,1.0596184007891387,1.0425668184429435,1.0442902813487511,4.7
48,1.0026574717011867,1.0376925878043408,1.0326077682845627,1.0566094261731604,1.0609818466470027,1.0276640319815902,4.800000000000001
49,1.0097356621780336,1.0316304927500235,1.0372398539256413,1.0461669410714673,1.0722564944432522,1.0086190323943847,4.9
50,1.0141208976211689,1.0229885934683896,1.03902206237364,1.0307325623246955,1.07671215822123,0.9930693300429722,5.0
51,1.0173970719160579,1.0135439641623198,1.0391543141711568,1.0133489984982293,1.0755525726773427,0.9848124619860288,5.1000000000000005
52,1.0203513620575926,1.0046741014531393,1.0383247245032732,0.997008051874441,1.0697182909268632,0.9830227824454891,5.2
53,1.0220040648061353,0.9971316479331075,1.0370152706688076,0.984104980492242,1.059727632870963,0.983180498572494,5.300000000000001
54,1.0206765185110038,0.9910737459066359,1.0352915972274948,0.975915153239413,1.0464759440841096,0.980568439794536,5.4
55,1.0161363592148556,0.9863200864086507,1.0326765718859094,0.97251438438796,1.0316264971947309,0.973423785864531,5.5
56,1.0098662714025028,0.9827295141626085,1.0286239379467383,0.9732022093734995,1.0170954757006325,0.9636459408159148,5.6000000000000005
57,1.0031823784455538,0.9803284570720419,1.0231299244371184,0.9767718199236861,1.0043689744574302,0.9550283320336521,5.7
58,0.9961887524317358,0.9790274250710257,1.0169247608738627,0.9816195207413706,0.9943127444136304,0.9504298749716564,5.800000000000001
59,0.9888764978219327,0.9784471011079419,1.0110988659929985,0.9864042316912773,0.9874190647414889,0.9498953527020886,5.9
