,Li-Li,Li-Tl,Li-Si,Tl-Tl,Tl-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.0,0.0,0.0,0.8
9,7.144695299917294e-07,0.0,0.0,0.0,0.0,0.0,0.9
10,7.845372469711638e-06,3.186445897648299e-07,2.230512128353809e-06,0.0,0.0,3.186445897648299e-07,1.0
11,5.130187615552714e-05,3.221766637503925e-06,2.1551416421548764e-05,0.0,0.0,9.084474020379279e-06,1.1
12,0.00026088904606183397,2.4205955190093284e-05,0.0001382659199236854,0.0,1.2905105885475612e-07,0.00010050567195140072,1.2000000000000002
13,0.0010729823805660957,0.00014365401413025247,0.0006827085987121563,0.0,2.1291028727613152e-06,0.000676647320085215,1.3
14,0.003664727893507209,0.0006846200539846194,0.0027423352139224096,8.532301411884699e-07,1.8428991658838948e-05,0.0034356883266216678,1.4000000000000001
15,0.010609637616364897,0.0027365566774557393,0.009161546609833994,6.344408545991486e-06,0.00011056286140382033,0.014075293301606829,1.5
16,0.026453100781348795,0.00934250527710502,0.025977683702175614,4.159050226588697e-05,0.0005269279521786732,0.047549391860121824,1.6
17,0.057522314535262645,0.027382565902850986,0.06351427353684337,0.00021746561915522898,0.0020759704735002662,0.13365905429407215,1.7000000000000002
18,0.11015956256149749,0.06894703012430718,0.13566522657404986,0.0009367244603441981,0.006875812958655548,0.3149269226784354,1.8
19,0.18736628879079312,0.1495411765279502,0.2557941112684656,0.0034584092647876284,0.01945121723990763,0.6270039185904364,1.9000000000000001
20,0.28583523888051054,0.28124066759413824,0.4293093800709927,0.011119294258821017,0.04759981239614428,1.0648520136000519,2.0
21,0.396342359041119,0.4638043263818964,0.6465806654227879,0.031174416443931544,0.10188189790089824,1.5601943429173708,2.1
22,0.507989444223851,0.6809939704277863,0.8820135985711058,0.0759459825785265,0.19247258332941863,1.99882353712562,2.2
23,0.612786494358814,0.9059698178595783,1.1016373335060587,0.16059928871075121,0.32337199095898805,2.2743791879747377,2.3000000000000003
24,0.7070999375290481,1.111328418221018,1.2749379737927367,0.29600176882097223,0.48690941417302663,2.3394955426679216,2.4000000000000004
25,0.789775349788385,1.2770459359096176,1.3845782770307473,0.479864613994916,0.6635588817539351,2.2186559782564332,2.5
26,0.8592810832951715,1.3938864518147982,1.4301161914339584,0.6927947357449014,0.8290169045350858,1.9827893851756193,2.6
27,0.9128469713865888,1.4621850828880267,1.4243764875976241,0.9032072937951565,0.9637252263107741,1.710867264051129,2.7
28,0.9488395615347959,1.4869715829744352,1.3848220629917702,1.078778080436264,1.0579555161617988,1.4615018058440277,2.8000000000000003
29,0.9692596840922669,1.4743547868600226,1.3263465429937766,1.1982842009622574,1.110846233623713,1.2634854336453119,2.9000000000000004
30,0.9783597044472545,1.4329798108209488,1.2597993020334461,1.2575519672786906,1.1269403354599272,1.121991386201281,3.0
31,0.9793172912735129,1.3757198645675208,1.1937119741145543,1.2665737692636545,1.1134924986791055,1.0301031353623007,3.1
32,0.9739081391734942,1.3154188162301148,1.1347590584599836,1.2412142121967618,1.0789655004466654,0.9768056809784751,3.2
33,0.9646652347549519,1.258657963631026,1.0864896898367398,1.1963643674756335,1.031950794819407,0.9505199883123918,3.3000000000000003
34,0.9552954542812749,1.2057923864014106,1.0486825973529523,1.1431895545519775,0.9805116538710962,0.9414257566860432,3.4000000000000004
35,0.948634745322551,1.1565437693541616,1.0186275390132293,1.0883695088858703,0.9322113793380665,0.9427612091464901,3.5
36,0.9452976507297736,1.1132548502122994,0.9936354501809189,1.0348116624510415,0.8939371694644075,0.949907691311614,3.6
37,0.9447268614469443,1.0786481775973578,0.9728742855069797,0.9850643137589556,0.8707364531156436,0.9591967484092184,3.7
38,0.9465387056254431,1.0526189671846387,0.9571482908235878,0.9444666900828226,0.8645113689728492,0.9685756427900837,3.8000000000000003
39,0.9498853470589694,1.0325508244933486,0.9474186437236591,0.919201864738998,0.8736516551109549,0.9783053910041389,3.9000000000000004
40,0.9523759492243059,1.0159244124235367,0.943912896996568,0.9108919232133217,0.8935332783169154,0.9893377723611068,4.0
41,0.9514439923913335,1.0017682373369932,0.9461471492819705,0.9147063287088044,0.9178573029237301,1.0009568466458938,4.1000000000000005
42,0.947261863906182,0.9902628986409412,0.9527308142527121,0.9234125810130702,0.9409947049671815,1.0106733177328262,4.2
43,0.943180305143534,0.9819252463394845,0.9611976914153908,0.9324399288628485,0.9600961746450979,1.0161742731652628,4.3
44,0.9427381267533264,0.9771612232318498,0.9689756883351834,0.9409821469630345,0.9752026883543069,1.0170581145121655,4.4
45,0.9467733110489879,0.9761364282255924,0.9747611010406205,0.9498972490187227,0.9876311700011673,1.015120160393709,4.5
46,0.9535615500259201,0.9785473724419235,0.9786474877217402,0.9598653658612962,0.9984946417022904,1.01312614915238,4.6000000000000005
47,0.9610042196134412,0.983186639061487,0.9810863565022093,0.9707736200111329,1.0083961848336969,1.0125869386779938,4.7
48,0.968304019865997,0.9880933009236533,0.982224513595673,0.981260632422512,1.017896508201366,1.0123827967628694,4.800000000000001
49,0.9758790511780787,0.9917457753046125,0.9823139336312987,0.9886504144965961,1.0276281402060863,1.010160052307678,4.9
50,0.9840055652995887,0.9940355362707747,0.9822472802969271,0.990534594573448,1.0375094132133682,1.0053102415426454,5.0
51,0.9915035579817798,0.9958023145015652,0.9831487690862731,0.987113144483833,1.0460585127640514,0.9999358420162061,5.1000000000000005
52,0.9961628727708411,0.9977346808255049,0.9855016683788683,0.9813638123121172,1.0511465584236233,0.9965634035065063,5.2
53,0.9969862004435025,0.9998250793158762,0.9890031315982053,0.9763943470083088,1.0516772571317583,0.9956220753450268,5.300000000000001
54,0.9956402920193015,1.0014766418461012,0.9930354676147706,0.9730592221627016,1.0481421705325056,0.9957092339561431,5.4
55,0.9949380625041697,1.0019478951275067,0.9968769997125371,0.9705978403019527,1.0415027157951748,0.9955770079145342,5.5
56,0.9960566418253369,1.000835679523324,0.9998761179227218,0.9690795048707859,1.0323515828741616,0.995012471532977,5.6000000000000005
57,0.9978790092642255,0.9982468299567064,1.002122092504349,0.9707520242305123,1.0217302950214455,0.9942418479432533,5.7
58,0.9987057560106312,0.9947252629211056,1.0046964685521116,0.9787231533204556,1.012119713571617,0.9932701832644277,5.800000000000001
59,0.9976418448207526,0.991136158614317,1.0086732146361002,0.9936309006981352,1.0064873949455135,0.9917614925798296,5.9
